atlas,period,base_site,survey,trait_family,trait_value,n_species,trait_probability,expected_group_richness,expected_total_richness,site,X,Y
3,2010s,FG24,FG24_3,Migration,short-distance,39,0.18376191033892605,8.529406267369483,46.415528939800694,FG24,662500.1893252225,6122499.713272569
3,2010s,FG25,FG25_3,Migration,short-distance,39,0.18233485075695985,8.275834241512097,45.38810988220365,FG25,662500.212405978,6127499.6770139495
3,2010s,FG26,FG26_3,Migration,short-distance,39,0.18216255523695296,10.536342337834277,57.84033016076679,FG26,662500.2293112001,6132499.688712805
3,2010s,FG27,FG27_3,Migration,short-distance,39,0.21873330018792148,16.098136154959654,73.59709811505235,FG27,662500.2380894625,6137499.748319519
3,2010s,FG28,FG28_3,Migration,short-distance,39,0.22603569492275508,19.042853653029667,84.24710822570448,FG28,662500.2408897995,6142499.744536591
3,2010s,FG29,FG29_3,Migration,short-distance,39,0.20968312814141504,15.75826527988719,75.15275749443923,FG29,662500.2357788663,6147499.677311915
3,2010s,FG33,FG33_3,Migration,short-distance,39,0.23635472039218203,15.034818690435083,63.61124781213548,FG33,667500.2205645419,6117499.620359663
3,2010s,FG34,FG34_3,Migration,short-distance,39,0.1864607040097001,9.757276855016089,52.32886417992122,FG34,667500.2407739353,6122499.62178409
3,2010s,FG35,FG35_3,Migration,short-distance,39,0.177693802631192,8.283241520993094,46.615252745674944,FG35,667500.2410699656,6127499.67131439
3,2010s,FG36,FG36_3,Migration,short-distance,39,0.18521344561863273,11.488043970031155,62.02597188157619,FG36,667500.223709299,6132499.657654755
3,2010s,FG37,FG37_3,Migration,short-distance,39,0.21992101852871268,17.305694222333567,78.69049687978847,FG37,667500.2459156871,6137499.694400441
3,2010s,FG38,FG38_3,Migration,short-distance,39,0.18163919954175536,10.725561763404484,59.04871740496127,FG38,667500.246432031,6142499.6678515
3,2010s,FG39,FG39_3,Migration,short-distance,39,0.18575982477437128,10.447288492042878,56.24083950731772,FG39,667500.2190836334,6147499.6891986625
3,2010s,FG43,FG43_3,Migration,short-distance,39,0.23259501902096893,15.39655621622232,66.19469445660953,FG43,672500.2258820928,6117499.596572478
3,2010s,FG44,FG44_3,Migration,short-distance,39,0.20052153467093456,13.143349925192295,65.54582751803272,FG44,672500.2404861517,6122499.693047497
3,2010s,FG45,FG45_3,Migration,short-distance,39,0.19316789793264497,11.975778928693448,61.99673474144881,FG45,672500.2238220301,6127499.726472702
3,2010s,FG46,FG46_3,Migration,short-distance,39,0.21216349226041992,17.059907691209,80.40925189084288,FG46,672500.2374023632,6132499.69926705
3,2010s,FG47,FG47_3,Migration,short-distance,39,0.1974302184990633,15.293645639538642,77.4635501890568,FG47,672500.2747216006,6137499.722619677
3,2010s,FG48,FG48_3,Migration,short-distance,39,0.19929861524416115,12.671923919863875,63.58259892744099,FG48,672500.2746404527,6142499.682758598
3,2010s,FG49,FG49_3,Migration,short-distance,39,0.20687125029542425,11.77808373764656,56.93436724932424,FG49,672500.2308515612,6147499.690869135
3,2010s,FG51,FG51_3,Migration,short-distance,39,0.2464458855696475,17.691755981522306,71.78758915219333,FG51,677500.2769194953,6107499.589955671
3,2010s,FG52,FG52_3,Migration,short-distance,39,0.23832585612228607,18.975432763946767,79.61969831007504,FG52,677500.260739334,6112499.577837041
3,2010s,FG53,FG53_3,Migration,short-distance,39,0.2233366218607595,18.56651485356415,83.13242449390835,FG53,677500.2611837294,6117499.616630811
3,2010s,FG54,FG54_3,Migration,short-distance,39,0.18819860624633702,12.550606771245716,66.68809627005403,FG54,677500.2760694259,6122499.706284379
3,2010s,FG55,FG55_3,Migration,short-distance,39,0.18109080072940406,10.590550691098484,58.481991622111565,FG55,677500.2485989162,6127499.621722549
3,2010s,FG56,FG56_3,Migration,short-distance,39,0.21795520239915905,18.04229596916966,82.77983627170936,FG56,677500.2903632673,6132499.70169495
3,2010s,FG57,FG57_3,Migration,short-distance,39,0.1796329918124219,10.936708348025496,60.88362854550645,FG57,677500.2811134357,6137499.718577848
3,2010s,FG58,FG58_3,Migration,short-distance,39,0.19006107306211983,9.360996850241053,49.252572867361906,FG58,677500.2822108439,6142499.674861006
3,2010s,FG59,FG59_3,Migration,short-distance,39,0.19723823386311912,11.783051999259872,59.74020233540097,FG59,677500.2869998979,6147499.681728301
3,2010s,FG60,FG60_3,Migration,short-distance,39,0.20755143006643725,13.838292187721631,66.67403921665098,FG60,682500.2334478453,6102499.59563694
3,2010s,FG61,FG61_3,Migration,short-distance,39,0.1827047764180192,8.138537859073882,44.54474600299076,FG61,682500.2429297345,6107499.64593825
3,2010s,FG62,FG62_3,Migration,short-distance,39,0.17651571913812117,9.996826746172353,56.634201163410104,FG62,682500.2601156291,6112499.636107586
3,2010s,FG63,FG63_3,Migration,short-distance,39,0.1985805884459189,14.659947615223933,73.82366891926297,FG63,682500.2782719862,6117499.677322921
3,2010s,FG64,FG64_3,Migration,short-distance,39,0.183240049923628,8.946772385928426,48.825419932254555,FG64,682500.2997839985,6122499.658293756
3,2010s,FG65,FG65_3,Migration,short-distance,39,0.19308494441327528,12.17516418291719,63.05599962707451,FG65,682500.2543705795,6127499.687580657
3,2010s,FG66,FG66_3,Migration,short-distance,39,0.21687087806810174,18.009890359202462,83.04430045949738,FG66,682500.2715598893,6132499.659124765
3,2010s,FG67,FG67_3,Migration,short-distance,39,0.17905250188821448,7.9631392660077,44.473767090834755,FG67,682500.2809808651,6137499.681488141
3,2010s,FG68,FG68_3,Migration,short-distance,39,0.18805269820273993,8.833530173485416,46.9736954476557,FG68,682500.2850436782,6142499.643376395
3,2010s,FG69,FG69_3,Migration,short-distance,39,0.18364839917935646,8.96206518695563,48.8001269110057,FG69,682500.2769601031,6147499.655967729
3,2010s,FG70,FG70_3,Migration,short-distance,39,0.200496994293932,15.19235925133689,75.77350126787753,FG70,687500.2749447277,6102499.555240454
3,2010s,FG71,FG71_3,Migration,short-distance,39,0.18239787358237813,8.726060555871863,47.84080200326912,FG71,687500.2711367387,6107499.614428979
3,2010s,FG72,FG72_3,Migration,short-distance,39,0.20822741203558906,12.295003777394397,59.04603844998565,FG72,687500.2596549657,6112499.613608101
3,2010s,FG73,FG73_3,Migration,short-distance,39,0.1814966124281497,7.7241555286583585,42.55812505435148,FG73,687500.2973089004,6117499.666636524
3,2010s,FG74,FG74_3,Migration,short-distance,39,0.17886291534371465,8.144787414243336,45.53647914433118,FG74,687500.3227844504,6122499.659540088
3,2010s,FG75,FG75_3,Migration,short-distance,39,0.1894238973302577,11.052279601199462,58.346807118692,FG75,687500.2656673533,6127499.700801892
3,2010s,FG76,FG76_3,Migration,short-distance,39,0.1935897780321161,12.905531746706988,66.66432431450998,FG76,687500.3190664198,6132499.68719706
3,2010s,FG77,FG77_3,Migration,short-distance,39,0.19234969605021524,14.241879808006555,74.04160287463381,FG77,687500.2854871633,6137499.721830154
3,2010s,FG78,FG78_3,Migration,short-distance,39,0.1839709757696358,10.216690259049551,55.53425053222881,FG78,687500.294305089,6142499.698789443
3,2010s,FG79,FG79_3,Migration,short-distance,39,0.19037983181512716,10.511919791751723,55.21551149367319,FG79,687500.2751403373,6147499.7265565675
3,2010s,FG80,FG80_3,Migration,short-distance,39,0.19217709404459102,12.297636132162715,63.99116498925353,FG80,692500.2601699218,6102499.523256032
3,2010s,FG81,FG81_3,Migration,short-distance,39,0.1795588162074904,9.375972073901185,52.21671801994238,FG81,692500.2449257197,6107499.60061101
3,2010s,FG82,FG82_3,Migration,short-distance,39,0.20143762614554186,10.285300624827508,51.05948090053551,FG82,692500.270379107,6112499.620822028
3,2010s,FG83,FG83_3,Migration,short-distance,39,0.2068488756307475,8.796784031076191,42.52758930524529,FG83,692500.2704610613,6117499.581073102
3,2010s,FG84,FG84_3,Migration,short-distance,39,0.18040062545268717,6.632328516134799,36.76444302502836,FG84,692500.3017700722,6122499.5952903135
3,2010s,FG85,FG85_3,Migration,short-distance,39,0.1750757370059347,7.393395797359685,42.22969969339078,FG85,692500.2983532327,6127499.660655089
3,2010s,FG86,FG86_3,Migration,short-distance,39,0.17898217587171403,10.491948886262291,58.62007674877316,FG86,692500.3263061603,6132499.668636978
3,2010s,FG87,FG87_3,Migration,short-distance,39,0.17379872167231317,8.967574996856538,51.59747385118488,FG87,692500.3198407196,6137499.6164119765
3,2010s,FG88,FG88_3,Migration,short-distance,39,0.18593280508540824,9.62931941583468,51.789244030452025,FG88,692500.3303715999,6142499.729143381
3,2010s,FG89,FG89_3,Migration,short-distance,39,0.18371831819622805,10.469333500439516,56.985790003026835,FG89,692500.3068019298,6147499.670310448
3,2010s,FG92,FG92_3,Migration,short-distance,39,0.23877332392368603,20.07120747024482,84.05967274912061,FG92,697500.24892862665,6112499.542973782
3,2010s,FG93,FG93_3,Migration,short-distance,39,0.221266452966264,13.115658513899955,59.27540455443407,FG93,697500.2722987161,6117499.533765045
3,2010s,FG94,FG94_3,Migration,short-distance,39,0.17830324989096724,11.464061307201366,64.29530204419527,FG94,697500.3112419588,6122499.578683486
3,2010s,FG95,FG95_3,Migration,short-distance,39,0.17186075701620165,7.2092402097166985,41.94814648138126,FG95,697500.3047563492,6127499.563608582
3,2010s,FG96,FG96_3,Migration,short-distance,39,0.1746890196825665,7.183016907250593,41.1188803984538,FG96,697500.3091473787,6132499.602535079
3,2010s,FG97,FG97_3,Migration,short-distance,39,0.17552165655297627,7.504321224649722,42.75438924190391,FG97,697500.3219843409,6137499.695401272
3,2010s,FG98,FG98_3,Migration,short-distance,39,0.18037740365634616,8.0225329987099,44.476374734799805,FG98,697500.3508036272,6142499.619688079
3,2010s,FG99,FG99_3,Migration,short-distance,39,0.18084039259188972,10.018411297134387,55.39919015627977,FG99,697500.3149968215,6147499.706177678
3,2010s,FH01,FH01_3,Migration,short-distance,39,0.24837447366809354,19.29647788601737,77.69106704501179,FH01,652500.1476911665,6057499.672137209
3,2010s,FH02,FH02_3,Migration,short-distance,39,0.1989568921504017,10.84530865808261,54.510846751084586,FH02,652500.1450141938,6062499.66186962
3,2010s,FH03,FH03_3,Migration,short-distance,39,0.1930502608905283,8.782231716019295,45.491944302522214,FH03,652500.1915353996,6067499.6998956185
3,2010s,FH04,FH04_3,Migration,short-distance,39,0.2003467093952148,11.45332830585243,57.167538915046386,FH04,652500.1604771961,6072499.670583969
3,2010s,FH05,FH05_3,Migration,short-distance,39,0.18936652677113844,12.68531567503197,66.98816254027295,FH05,652500.1788386654,6077499.578235263
3,2010s,FH06,FH06_3,Migration,short-distance,39,0.19093370571199111,11.960111421823223,62.64012620099741,FH06,652500.2371696586,6082499.645297011
3,2010s,FH07,FH07_3,Migration,short-distance,39,0.23924516258337386,16.916672879657785,70.70852633754943,FH07,652500.2166753336,6087499.533638527
3,2010s,FH08,FH08_3,Migration,short-distance,39,0.2518865058577464,17.72867667887855,70.38359049250089,FH08,652500.2325856738,6092499.581303407
3,2010s,FH11,FH11_3,Migration,short-distance,39,0.23115866134048135,19.09194858471857,82.59239984348844,FH11,657500.1262107163,6057499.645298414
3,2010s,FH12,FH12_3,Migration,short-distance,39,0.1899490249631735,11.787690685829425,62.05712657969564,FH12,657500.1704044837,6062499.696315981
3,2010s,FH13,FH13_3,Migration,short-distance,39,0.18757818596242964,11.052565298574944,58.92244474945867,FH13,657500.1879686262,6067499.682293598
3,2010s,FH14,FH14_3,Migration,short-distance,39,0.1842227407120381,11.208341928210237,60.841250569223696,FH14,657500.1772087506,6072499.60318349
3,2010s,FH15,FH15_3,Migration,short-distance,39,0.19287488007220444,11.503688600189177,59.64327026869786,FH15,657500.1967778043,6077499.572426094
3,2010s,FH16,FH16_3,Migration,short-distance,39,0.2298455360698058,14.13363362877012,61.49187785173096,FH16,657500.1805786046,6082499.587730882
3,2010s,FH18,FH18_3,Migration,short-distance,39,0.24278204739984577,14.829987730689268,61.083543406589996,FH18,657500.2338967368,6092499.540600677
3,2010s,FH21,FH21_3,Migration,short-distance,39,0.24049980371963856,17.82490378813167,74.11608455577354,FH21,662500.1301028883,6057499.666921422
3,2010s,FH22,FH22_3,Migration,short-distance,39,0.1823916535843377,10.043102496503758,55.06338858789851,FH22,662500.1620149246,6062499.674904235
3,2010s,FH23,FH23_3,Migration,short-distance,39,0.21967105701206457,16.246595529201155,73.9587442705703,FH23,662500.1522521604,6067499.6179124275
3,2010s,FH24,FH24_3,Migration,short-distance,39,0.24069191248978222,21.520168089942057,89.40960195684026,FH24,662500.1594183256,6072499.609451599
3,2010s,FH25,FH25_3,Migration,short-distance,39,0.20977784751637052,13.366593457875116,63.71785017401335,FH25,662500.1815777237,6077499.649476749
3,2010s,FH29,FH29_3,Migration,short-distance,39,0.2453881334147237,12.159435971108712,49.55184996887517,FH29,662500.2137666696,6097499.619101521
3,2010s,FH32,FH32_3,Migration,short-distance,39,0.2021870171809802,13.30604749020173,65.8105929635003,FH32,667500.1352127434,6062499.596899727
3,2010s,FH33,FH33_3,Migration,short-distance,39,0.21772275383060566,16.65543934250716,76.4983863628032,FH33,667500.1600240769,6067499.619644241
3,2010s,FH34,FH34_3,Migration,short-distance,39,0.19364887553000484,11.268032682610992,58.18795824024845,FH34,667500.1262541488,6072499.577417303
3,2010s,FH35,FH35_3,Migration,short-distance,39,0.23896985488365793,17.05241143822514,71.35800223223585,FH35,667500.156540169,6077499.58618157
3,2010s,FH36,FH36_3,Migration,short-distance,39,0.25686866266887737,19.09985683478115,74.35650824951844,FH36,667500.1845546081,6082499.643502697
3,2010s,FH42,FH42_3,Migration,short-distance,39,0.19400454171197584,10.818610382542387,55.76472739800069,FH42,672500.1655806476,6062499.575288157
3,2010s,FH43,FH43_3,Migration,short-distance,39,0.2038348882109504,11.985915691216213,58.802081412147125,FH43,672500.1619102128,6067499.684537786
3,2010s,FH44,FH44_3,Migration,short-distance,39,0.20120013063549366,13.588745307478334,67.53845171252163,FH44,672500.1531629068,6072499.620077815
3,2010s,FH45,FH45_3,Migration,short-distance,39,0.2093701106354143,13.058908957578495,62.37236498536588,FH45,672500.128911406,6077499.604325416
3,2010s,FH46,FH46_3,Migration,short-distance,39,0.23184764231829288,18.11557413986079,78.13568410150472,FH46,672500.1513759971,6082499.63969187
3,2010s,FH52,FH52_3,Migration,short-distance,39,0.20160306454989874,13.798647546334761,68.44463191639362,FH52,677500.1392029081,6062499.604546833
3,2010s,FH53,FH53_3,Migration,short-distance,39,0.17752299290172474,7.189301966090225,40.49786367713034,FH53,677500.1172675767,6067499.586923023
3,2010s,FH54,FH54_3,Migration,short-distance,39,0.19849646415293268,13.33420551893995,67.17603548175316,FH54,677500.1309098973,6072499.62068056
3,2010s,FH55,FH55_3,Migration,short-distance,39,0.2322912185170306,14.630435196400208,62.98316092102968,FH55,677500.1823433801,6077499.594537913
3,2010s,FH56,FH56_3,Migration,short-distance,39,0.24299016544940877,17.31379170609542,71.25305534104095,FH56,677500.1366827373,6082499.614611358
3,2010s,FH57,FH57_3,Migration,short-distance,39,0.21990385231308954,15.392518351239014,69.99658345831894,FH57,677500.1888842597,6087499.577212903
3,2010s,FH58,FH58_3,Migration,short-distance,39,0.23288528158277044,15.904870211773794,68.29487077791559,FH58,677500.2041166634,6092499.588457644
3,2010s,FH62,FH62_3,Migration,short-distance,39,0.2320592518364197,17.96194337652653,77.40240147455116,FH62,682500.1400127035,6062499.575180733
3,2010s,FH63,FH63_3,Migration,short-distance,39,0.24677449461663595,18.798543290445537,76.17701059280483,FH63,682500.1571327308,6067499.664842146
3,2010s,FH64,FH64_3,Migration,short-distance,39,0.2162473215336942,15.53443961858924,71.8364486940883,FH64,682500.1391901771,6072499.580977525
3,2010s,FH65,FH65_3,Migration,short-distance,39,0.19486243826720867,9.58569127200785,49.19209344421368,FH65,682500.1394981287,6077499.54859203
3,2010s,FH66,FH66_3,Migration,short-distance,39,0.1943875252161347,12.805903664076114,65.8782174928023,FH66,682500.1558782132,6082499.567633862
3,2010s,FH67,FH67_3,Migration,short-distance,39,0.1891031979269094,11.65097584712181,61.61173356584402,FH67,682500.1906726429,6087499.526819346
3,2010s,FH68,FH68_3,Migration,short-distance,39,0.21492191638041716,13.07721013588261,60.846331338008454,FH68,682500.2371930047,6092499.537326161
3,2010s,FH71,FH71_3,Migration,short-distance,39,0.23603298313174964,18.299488495890188,77.52937006128386,FH71,687500.123673068,6057499.554574321
3,2010s,FH72,FH72_3,Migration,short-distance,39,0.1956630033795098,11.183268244958827,57.15576297920591,FH72,687500.1143025191,6062499.595132073
3,2010s,FH73,FH73_3,Migration,short-distance,39,0.21823982064417208,15.271316539662704,69.97493168105989,FH73,687500.1168201703,6067499.576189147
3,2010s,FH74,FH74_3,Migration,short-distance,39,0.2368457438712246,18.13910774563329,76.58616722070254,FH74,687500.1244441366,6072499.608917633
3,2010s,FH75,FH75_3,Migration,short-distance,39,0.18995399722984355,12.005076401833053,63.199914594621355,FH75,687500.139621074,6077499.58203556
