trait_family,trait_value,base_site,survey_start,site_start,X_start,Y_start,value_start,survey_end,site_end,X,Y,value_end,delta,direction,delta_sd,standardized_change,abs_standardized_change
Thermal,Thermal group: cold,FH89,FH89_1,FH89,692500.2497555495,6097499.497289627,0.2671228836002056,FH89_3,FH89,692500.2497555495,6097499.497289627,0.2170569551589427,-0.0500659284412629,Decrease,0.018306465811002055,-2.734876789334926,2.734876789334926
Thermal,Thermal group: cold,FG90,FG90_1,FG90,697500.2684456746,6102499.501563041,0.23775563617642473,FG90_3,FG90,697500.2684456746,6102499.501563041,0.2228981921958704,-0.01485744398055433,Decrease,0.018306465811002055,-0.8115954293933192,0.8115954293933192
Thermal,Thermal group: cold,FG91,FG91_1,FG91,697500.2484837822,6107499.495144536,0.25491129190698164,FG91_3,FG91,697500.2484837822,6107499.495144536,0.23232552050764232,-0.022585771399339316,Decrease,0.018306465811002055,-1.2337592429099793,1.2337592429099793
Thermal,Thermal group: cold,FH95,FH95_1,FH95,697500.150730151,6077499.542688702,0.25434366828748267,FH95_3,FH95,697500.150730151,6077499.542688702,0.22726192947982213,-0.027081738807660544,Decrease,0.018306465811002055,-1.4793537478645722,1.4793537478645722
Thermal,Thermal group: cold,FH96,FH96_1,FH96,697500.1759652141,6082499.495040286,0.27457289822434233,FH96_3,FH96,697500.1759652141,6082499.495040286,0.22853808347946225,-0.04603481474488008,Decrease,0.018306465811002055,-2.514675154677507,2.514675154677507
Thermal,Thermal group: cold,FH98,FH98_1,FH98,697500.1920739731,6092499.557689017,0.24688752631894087,FH98_3,FH98,697500.1920739731,6092499.557689017,0.21384261370889704,-0.03304491261004383,Decrease,0.018306465811002055,-1.8050951478675952,1.8050951478675952
Thermal,Thermal group: cold,FH99,FH99_1,FH99,697500.2472731089,6097499.559464772,0.23471637887754063,FH99_3,FH99,697500.2472731089,6097499.559464772,0.22006517530057998,-0.014651203576960647,Decrease,0.018306465811002055,-0.8003294425161726,0.8003294425161726
Thermal,Thermal group: cold,GE00,GE00_1,GE00,702500.3468220314,6202499.881296357,0.2467593674550135,GE00_3,GE00,702500.3468220314,6202499.881296357,0.222053205422817,-0.0247061620321965,Decrease,0.018306465811002055,-1.3495866590124825,1.3495866590124825
Thermal,Thermal group: cold,BE23,BE23_1,BE23,462500.11044103146,6217499.730235226,0.24331098615755342,BE23_3,BE23,462500.11044103146,6217499.730235226,0.22397125512858385,-0.019339731028969576,Decrease,0.018306465811002055,-1.0564426377343974,1.0564426377343974
Thermal,Thermal group: cold,GE01,GE01_1,GE01,702500.378710623,6207499.892304815,0.24355982700248555,GE01_3,GE01,702500.378710623,6207499.892304815,0.22681459102390303,-0.016745235978582518,Decrease,0.018306465811002055,-0.9147170268397055,0.9147170268397055
Thermal,Thermal group: cold,GE02,GE02_1,GE02,702500.4334288082,6212499.848059619,0.2498248001457191,GE02_3,GE02,702500.4334288082,6212499.848059619,0.22610737617008825,-0.02371742397563084,Decrease,0.018306465811002055,-1.2955763401025686,1.2955763401025686
Thermal,Thermal group: cold,GE03,GE03_1,GE03,702500.4408437889,6217499.856788846,0.24246426917645914,GE03_3,GE03,702500.4408437889,6217499.856788846,0.24092844895265392,-0.0015358202238052177,Decrease,0.018306465811002055,-0.0838949603741756,0.0838949603741756
Thermal,Thermal group: cold,GE04,GE04_1,GE04,702500.4606550329,6222499.921351904,0.25024282675362425,GE04_3,GE04,702500.4606550329,6222499.921351904,0.22484060675188608,-0.02540222000173817,Decrease,0.018306465811002055,-1.3876091794010625,1.3876091794010625
Thermal,Thermal group: cold,GE10,GE10_1,GE10,707500.3789717224,6202499.852386592,0.24848245198112576,GE10_3,GE10,707500.3789717224,6202499.852386592,0.22270820759041135,-0.025774244390714407,Decrease,0.018306465811002055,-1.4079312007468023,1.4079312007468023
Thermal,Thermal group: cold,GE11,GE11_1,GE11,707500.409073655,6207499.815850618,0.23983459543385469,GE11_3,GE11,707500.409073655,6207499.815850618,0.2322173219741021,-0.007617273459752577,Decrease,0.018306465811002055,-0.4160974345564096,0.4160974345564096
Thermal,Thermal group: cold,GE12,GE12_1,GE12,707500.4404434582,6212499.835447987,0.23620814694604034,GE12_3,GE12,707500.4404434582,6212499.835447987,0.23729302672563166,0.001084879779591319,Increase,0.018306465811002055,0.05926210939848991,0.05926210939848991
Thermal,Thermal group: cold,GE13,GE13_1,GE13,707500.4081545363,6217499.908100328,0.24512561234987262,GE13_3,GE13,707500.4081545363,6217499.908100328,0.23393882931544427,-0.011186783034428355,Decrease,0.018306465811002055,-0.6110837094347932,0.6110837094347932
Thermal,Thermal group: cold,GE14,GE14_1,GE14,707500.444826527,6222499.8172854865,0.235649161414082,GE14_3,GE14,707500.444826527,6222499.8172854865,0.22151934157441303,-0.014129819839668961,Decrease,0.018306465811002055,-0.7718485908501815,0.7718485908501815
Thermal,Thermal group: cold,GE20,GE20_1,GE20,712500.4059752157,6202499.793334916,0.24281225062806122,GE20_3,GE20,712500.4059752157,6202499.793334916,0.23602613665453248,-0.00678611397352874,Decrease,0.018306465811002055,-0.37069492514772207,0.37069492514772207
Thermal,Thermal group: cold,BE24,BE24_1,BE24,462500.1496938069,6222499.724303068,0.2603983397613201,BE24_3,BE24,462500.1496938069,6222499.724303068,0.23336710626707657,-0.027031233494243523,Decrease,0.018306465811002055,-1.4765948694475994,1.4765948694475994
Thermal,Thermal group: cold,GE21,GE21_1,GE21,712500.431105092,6207499.830216896,0.2479229631667589,GE21_3,GE21,712500.431105092,6207499.830216896,0.22828159651006014,-0.019641366656698772,Decrease,0.018306465811002055,-1.0729196372188046,1.0729196372188046
Thermal,Thermal group: cold,GE22,GE22_1,GE22,712500.4466481479,6212499.812149445,0.2665861279757584,GE22_3,GE22,712500.4466481479,6212499.812149445,0.22756338315852115,-0.039022744817237276,Decrease,0.018306465811002055,-2.131637270684158,2.131637270684158
Thermal,Thermal group: cold,GE23,GE23_1,GE23,712500.4444375301,6217499.850279269,0.26089371153281965,GE23_3,GE23,712500.4444375301,6217499.850279269,0.23119662687080814,-0.029697084662011514,Decrease,0.018306465811002055,-1.6222183445241396,1.6222183445241396
Thermal,Thermal group: cold,GE24,GE24_1,GE24,712500.427285722,6222499.833303753,0.25593477890735755,GE24_3,GE24,712500.427285722,6222499.833303753,0.228505061448508,-0.027429717458849562,Decrease,0.018306465811002055,-1.4983622585613712,1.4983622585613712
Thermal,Thermal group: cold,GE30,GE30_1,GE30,717500.4386215332,6202499.814452954,0.2367142269189526,GE30_3,GE30,717500.4386215332,6202499.814452954,0.21946780367047258,-0.017246423248480025,Decrease,0.018306465811002055,-0.9420946362085383,0.9420946362085383
Thermal,Thermal group: cold,GE31,GE31_1,GE31,717500.4664293623,6207499.823270025,0.2567155693531411,GE31_3,GE31,717500.4664293623,6207499.823270025,0.22728200048540942,-0.029433568867731685,Decrease,0.018306465811002055,-1.607823660318002,1.607823660318002
Thermal,Thermal group: cold,GE32,GE32_1,GE32,717500.4628353314,6212499.888487851,0.2535574909861709,GE32_3,GE32,717500.4628353314,6212499.888487851,0.23220808969194145,-0.021349401294229464,Decrease,0.018306465811002055,-1.1662218974783558,1.1662218974783558
Thermal,Thermal group: cold,GE33,GE33_1,GE33,717500.4363954787,6217499.7875834415,0.2562826861234043,GE33_3,GE33,717500.4363954787,6217499.7875834415,0.23781814149662145,-0.018464544626782875,Decrease,0.018306465811002055,-1.0086351356626038,1.0086351356626038
Thermal,Thermal group: cold,GE34,GE34_1,GE34,717500.4297171882,6222499.857289503,0.2623505513154099,GE34_3,GE34,717500.4297171882,6222499.857289503,0.20982681130106207,-0.05252374001434784,Decrease,0.018306465811002055,-2.8691359958065443,2.8691359958065443
Thermal,Thermal group: cold,BE25,BE25_1,BE25,462500.12816557044,6227499.756101517,0.23820395009002926,BE25_3,BE25,462500.12816557044,6227499.756101517,0.23333188703386967,-0.004872063056159587,Decrease,0.018306465811002055,-0.26613892088507396,0.26613892088507396
Thermal,Thermal group: cold,GE42,GE42_1,GE42,722500.4542082316,6212499.8379352,0.24725969567501896,GE42_3,GE42,722500.4542082316,6212499.8379352,0.21276173828660191,-0.034497957388417044,Decrease,0.018306465811002055,-1.8844684574607524,1.8844684574607524
Thermal,Thermal group: cold,GE43,GE43_1,GE43,722500.4569293238,6217499.833379672,0.24679425583738523,GE43_3,GE43,722500.4569293238,6217499.833379672,0.23248396882937172,-0.014310287008013511,Decrease,0.018306465811002055,-0.7817067016514532,0.7817067016514532
Thermal,Thermal group: cold,GF00,GF00_1,GF00,702500.3379804895,6152499.686444453,0.23868417085455232,GF00_3,GF00,702500.3379804895,6152499.686444453,0.21482579410795988,-0.02385837674659244,Decrease,0.018306465811002055,-1.3032759568618497,1.3032759568618497
Thermal,Thermal group: cold,GF01,GF01_1,GF01,702500.3385118302,6157499.704640133,0.256545824826184,GF01_3,GF01,702500.3385118302,6157499.704640133,0.2230428765646115,-0.03350294826157249,Decrease,0.018306465811002055,-1.830115578149304,1.830115578149304
Thermal,Thermal group: cold,GF02,GF02_1,GF02,702500.3195119632,6162499.776580491,0.2634336027591721,GF02_3,GF02,702500.3195119632,6162499.776580491,0.21439656343538904,-0.04903703932378306,Decrease,0.018306465811002055,-2.678673198314016,2.678673198314016
Thermal,Thermal group: cold,GF03,GF03_1,GF03,702500.351800605,6167499.682659319,0.27443784149198935,GF03_3,GF03,702500.351800605,6167499.682659319,0.2219976506647079,-0.05244019082728146,Decrease,0.018306465811002055,-2.86457207899546,2.86457207899546
Thermal,Thermal group: cold,GF04,GF04_1,GF04,702500.3543900581,6172499.753574929,0.2728899287075432,GF04_3,GF04,702500.3543900581,6172499.753574929,0.21421024358327584,-0.058679685124267356,Decrease,0.018306465811002055,-3.20540762646831,3.20540762646831
Thermal,Thermal group: cold,GF05,GF05_1,GF05,702500.3351455712,6177499.7668023845,0.2672428845128228,GF05_3,GF05,702500.3351455712,6177499.7668023845,0.23177925072825528,-0.035463633784567516,Decrease,0.018306465811002055,-1.9372190214483742,1.9372190214483742
Thermal,Thermal group: cold,BE26,BE26_1,BE26,462500.1075739042,6232499.713761374,0.25041082522607705,BE26_3,BE26,462500.1075739042,6232499.713761374,0.23958344341227575,-0.010827381813801301,Decrease,0.018306465811002055,-0.5914512350764134,0.5914512350764134
Thermal,Thermal group: cold,GF06,GF06_1,GF06,702500.3492048995,6182499.8364209505,0.2686300675259328,GF06_3,GF06,702500.3492048995,6182499.8364209505,0.2400156767333099,-0.02861439079262293,Decrease,0.018306465811002055,-1.5630756415815599,1.5630756415815599
Thermal,Thermal group: cold,GF07,GF07_1,GF07,702500.3364148074,6187499.84821207,0.2519189867968135,GF07_3,GF07,702500.3364148074,6187499.84821207,0.2270141454221505,-0.024904841374663006,Decrease,0.018306465811002055,-1.3604396190823123,1.3604396190823123
Thermal,Thermal group: cold,GF08,GF08_1,GF08,702500.3569451347,6192499.805028212,0.25468846473462087,GF08_3,GF08,702500.3569451347,6192499.805028212,0.2246741273725108,-0.030014337362110066,Decrease,0.018306465811002055,-1.639548434524793,1.639548434524793
Thermal,Thermal group: cold,GF09,GF09_1,GF09,702500.3404156363,6197499.815104434,0.25148713114390414,GF09_3,GF09,702500.3404156363,6197499.815104434,0.22955927950185798,-0.021927851642046164,Decrease,0.018306465811002055,-1.1978200417509142,1.1978200417509142
Thermal,Thermal group: cold,GF12,GF12_1,GF12,707500.3696013235,6162499.715173889,0.2999470400490011,GF12_3,GF12,707500.3696013235,6162499.715173889,0.1951198646182114,-0.10482717543078968,Decrease,0.018306465811002055,-5.726237740972881,5.726237740972881
Thermal,Thermal group: cold,GF13,GF13_1,GF13,707500.3300529267,6167499.786107193,0.28235139592542313,GF13_3,GF13,707500.3300529267,6167499.786107193,0.20868543673518017,-0.07366595919024296,Decrease,0.018306465811002055,-4.024040464761377,4.024040464761377
Thermal,Thermal group: cold,GF14,GF14_1,GF14,707500.3864467979,6172499.694285468,0.26519856092040156,GF14_3,GF14,707500.3864467979,6172499.694285468,0.20889581894910586,-0.0563027419712957,Decrease,0.018306465811002055,-3.075565898550345,3.075565898550345
Thermal,Thermal group: cold,GF15,GF15_1,GF15,707500.3944162552,6177499.767333329,0.2799400963799501,GF15_3,GF15,707500.3944162552,6177499.767333329,0.24331013877327606,-0.036629957606674035,Decrease,0.018306465811002055,-2.0009300530668073,2.0009300530668073
Thermal,Thermal group: cold,GF16,GF16_1,GF16,707500.3620901112,6182499.782727323,0.27079363566618625,GF16_3,GF16,707500.3620901112,6182499.782727323,0.21773287443640185,-0.0530607612297844,Decrease,0.018306465811002055,-2.8984710526646418,2.8984710526646418
Thermal,Thermal group: cold,GF17,GF17_1,GF17,707500.3497072838,6187499.7433876665,0.2550627955140315,GF17_3,GF17,707500.3497072838,6187499.7433876665,0.22727712205915396,-0.027785673454877535,Decrease,0.018306465811002055,-1.5178065357748378,1.5178065357748378
Thermal,Thermal group: cold,BE27,BE27_1,BE27,462500.0893851709,6237499.708556035,0.22879723061043974,BE27_3,BE27,462500.0893851709,6237499.708556035,0.23244380756131433,0.003646576950874586,Increase,0.018306465811002055,0.19919611947615903,0.19919611947615903
Thermal,Thermal group: cold,GF18,GF18_1,GF18,707500.4065654634,6192499.874692895,0.2647940505532853,GF18_3,GF18,707500.4065654634,6192499.874692895,0.2192240434855276,-0.04557000706775771,Decrease,0.018306465811002055,-2.489284799055559,2.489284799055559
Thermal,Thermal group: cold,GF19,GF19_1,GF19,707500.358158152,6197499.833901825,0.24373556678170633,GF19_3,GF19,707500.358158152,6197499.833901825,0.22135451214378551,-0.02238105463792081,Decrease,0.018306465811002055,-1.2225764857611106,1.2225764857611106
Thermal,Thermal group: cold,GF23,GF23_1,GF23,712500.3560583256,6167499.683554069,0.25303383158057297,GF23_3,GF23,712500.3560583256,6167499.683554069,0.21906618750722492,-0.03396764407334804,Decrease,0.018306465811002055,-1.855499823069821,1.855499823069821
Thermal,Thermal group: cold,GF24,GF24_1,GF24,712500.3895823077,6172499.769300189,0.26696283664265447,GF24_3,GF24,712500.3895823077,6172499.769300189,0.20275682591853258,-0.06420601072412188,Decrease,0.018306465811002055,-3.507285971360705,3.507285971360705
Thermal,Thermal group: cold,GF25,GF25_1,GF25,712500.3693780791,6177499.797558002,0.26916927441382993,GF25_3,GF25,712500.3693780791,6177499.797558002,0.2159761616877929,-0.05319311272603702,Decrease,0.018306465811002055,-2.9057008204209653,2.9057008204209653
Thermal,Thermal group: cold,GF26,GF26_1,GF26,712500.4185002823,6182499.774381583,0.24200752936685158,GF26_3,GF26,712500.4185002823,6182499.774381583,0.2073475410258864,-0.034659988340965175,Decrease,0.018306465811002055,-1.8933194806031195,1.8933194806031195
Thermal,Thermal group: cold,GF27,GF27_1,GF27,712500.403282234,6187499.804788459,0.24742145835295873,GF27_3,GF27,712500.403282234,6187499.804788459,0.2268981760137117,-0.020523282339247023,Decrease,0.018306465811002055,-1.1210947296508034,1.1210947296508034
Thermal,Thermal group: cold,GF28,GF28_1,GF28,712500.3893101846,6192499.780546682,0.2579434694185387,GF28_3,GF28,712500.3893101846,6192499.780546682,0.22455896065193562,-0.033384508766603066,Decrease,0.018306465811002055,-1.8236457605344674,1.8236457605344674
Thermal,Thermal group: cold,GF29,GF29_1,GF29,712500.4309910986,6197499.815875246,0.25039488487275324,GF29_3,GF29,712500.4309910986,6197499.815875246,0.24249275016472416,-0.007902134708029085,Decrease,0.018306465811002055,-0.43165812503689044,0.43165812503689044
Thermal,Thermal group: cold,GF33,GF33_1,GF33,717500.3669444381,6167499.70479759,0.25694962087718837,GF33_3,GF33,717500.3669444381,6167499.70479759,0.22021887756539116,-0.03673074331179721,Decrease,0.018306465811002055,-2.00643552343797,2.00643552343797
Thermal,Thermal group: cold,BE28,BE28_1,BE28,462500.13495159394,6242499.628613053,0.24608546267999887,BE28_3,BE28,462500.13495159394,6242499.628613053,0.24402721289999163,-0.0020582497800072375,Decrease,0.018306465811002055,-0.11243294042972751,0.11243294042972751
Thermal,Thermal group: cold,GF34,GF34_1,GF34,717500.390443028,6172499.75522035,0.2404305329534229,GF34_3,GF34,717500.390443028,6172499.75522035,0.19783539305833706,-0.04259513989508584,Decrease,0.018306465811002055,-2.3267811676400405,2.3267811676400405
Thermal,Thermal group: cold,GF35,GF35_1,GF35,717500.4071713447,6177499.751367931,0.2528798676031684,GF35_3,GF35,717500.4071713447,6177499.751367931,0.19541665029852198,-0.0574632173046464,Decrease,0.018306465811002055,-3.1389574534977376,3.1389574534977376
Thermal,Thermal group: cold,GF36,GF36_1,GF36,717500.4089050895,6182499.80438197,0.24907275315963046,GF36_3,GF36,717500.4089050895,6182499.80438197,0.1986384080738549,-0.050434345085775545,Decrease,0.018306465811002055,-2.7550017358055463,2.7550017358055463
Thermal,Thermal group: cold,GF37,GF37_1,GF37,717500.398525072,6187499.802966663,0.24061354776257532,GF37_3,GF37,717500.398525072,6187499.802966663,0.21577874103572017,-0.024834806726855146,Decrease,0.018306465811002055,-1.3566139408475888,1.3566139408475888
Thermal,Thermal group: cold,GF38,GF38_1,GF38,717500.4359702461,6192499.750185389,0.25045561968553715,GF38_3,GF38,717500.4359702461,6192499.750185389,0.2333417193185419,-0.017113900366995255,Decrease,0.018306465811002055,-0.9348555064467945,0.9348555064467945
Thermal,Thermal group: cold,GF39,GF39_1,GF39,717500.4446435908,6197499.865260167,0.2480381420957723,GF39_3,GF39,717500.4446435908,6197499.865260167,0.23009052468663493,-0.017947617409137362,Decrease,0.018306465811002055,-0.9803977236475089,0.9803977236475089
Thermal,Thermal group: cold,GF43,GF43_1,GF43,722500.3839188339,6167499.73768856,0.24853323885779136,GF43_3,GF43,722500.3839188339,6167499.73768856,0.2351800640058109,-0.013353174851980454,Decrease,0.018306465811002055,-0.7294239636334006,0.7294239636334006
Thermal,Thermal group: cold,GF44,GF44_1,GF44,722500.3996769824,6172499.762351516,0.2592299197796112,GF44_3,GF44,722500.3996769824,6172499.762351516,0.21191574295598484,-0.04731417682362635,Decrease,0.018306465811002055,-2.5845609585215987,2.5845609585215987
