atlas,period,response,survey,site,base_site,X,Y,value
1,1970s,richness,DF40_1,DF40,DF40,572500.0649841583,6152499.8935916675,61.75224067195373
1,1970s,richness,DF41_1,DF41,DF41,572500.0874127243,6157499.909943095,55.250202619774825
1,1970s,richness,DF48_1,DF48,DF48,572499.9843263607,6192499.890549853,60.33969168636567
1,1970s,richness,DF49_1,DF49,DF49,572499.9503513994,6197499.773365588,46.42433283443741
1,1970s,richness,DF51_1,DF51,DF51,577500.0572356211,6157499.892787818,54.60964835842926
1,1970s,richness,DF52_1,DF52,DF52,577500.0677353318,6162499.979763222,46.039596623344394
1,1970s,richness,DF59_1,DF59,DF59,577499.9181351293,6197499.795993284,70.2781813934433
1,1970s,richness,DF60_1,DF60,DF60,582500.0903572468,6152499.924879827,43.95537011686979
1,1970s,richness,BD55_1,BD55,BD55,477500.05691394093,6277499.685499792,55.9749276147549
1,1970s,richness,DF61_1,DF61,DF61,582500.0863001315,6157499.901682529,60.359163623122924
1,1970s,richness,DF62_1,DF62,DF62,582500.0688732299,6162499.91803773,60.05324636852415
1,1970s,richness,DF70_1,DF70,DF70,587500.0815321453,6152499.907091927,44.38145619166883
1,1970s,richness,DF71_1,DF71,DF71,587500.064427627,6157499.934001944,52.33910395627614
1,1970s,richness,DF72_1,DF72,DF72,587500.0831289394,6162499.89047789,32.14879143343467
1,1970s,richness,DF80_1,DF80,DF80,592500.1000892023,6152499.904054666,62.42592212662807
1,1970s,richness,BD56_1,BD56,BD56,477500.0801616678,6282499.719876353,63.446707279398076
1,1970s,richness,DF81_1,DF81,DF81,592500.1360954175,6157499.880622524,63.86203242867579
1,1970s,richness,DF96_1,DF96,DF96,597500.0114531335,6182499.907238431,63.36101019656239
1,1970s,richness,DF97_1,DF97,DF97,597499.9710038947,6187499.863307686,41.34310243201382
1,1970s,richness,DF98_1,DF98,DF98,597499.9873134624,6192499.861592982,37.938222517587455
1,1970s,richness,DG00_1,DG00,DG00,552500.1089325006,6102499.820040352,43.62260243240782
1,1970s,richness,DG07_1,DG07,DG07,552500.0776589774,6137499.8553233305,71.93225548048439
1,1970s,richness,BD57_1,BD57,BD57,477500.05835724296,6287499.679689139,68.06353481341021
1,1970s,richness,DG08_1,DG08,DG08,552500.0980597695,6142499.949654789,47.92806530762631
1,1970s,richness,DG09_1,DG09,DG09,552500.0800114883,6147499.859026643,66.56505008098955
1,1970s,richness,DG14_1,DG14,DG14,557500.0859443847,6122499.842967669,58.93028979266226
1,1970s,richness,DG15_1,DG15,DG15,557500.1128352805,6127499.926189727,52.19677192071684
1,1970s,richness,DG16_1,DG16,DG16,557500.0859944862,6132499.9357982185,55.048709398990894
1,1970s,richness,DG17_1,DG17,DG17,557500.0682798454,6137499.872589368,41.94190374006124
1,1970s,richness,DG18_1,DG18,DG18,557500.0560698126,6142499.959101104,38.54564706780265
1,1970s,richness,DG19_1,DG19,DG19,557500.051534985,6147499.972744273,44.8508106169533
1,1970s,richness,DG22_1,DG22,DG22,562500.0912223725,6112499.9040538985,50.57376169045498
1,1970s,richness,BD58_1,BD58,BD58,477500.0542861005,6292499.787203539,52.3781663571514
1,1970s,richness,DG23_1,DG23,DG23,562500.0828425015,6117499.910760884,55.18608313733473
1,1970s,richness,DG24_1,DG24,DG24,562500.1336018639,6122499.845666463,53.337378625153164
1,1970s,richness,DG25_1,DG25,DG25,562500.112409009,6127499.929512105,53.62019736835224
1,1970s,richness,DG26_1,DG26,DG26,562500.085315404,6132499.940609023,43.97777003962382
1,1970s,richness,DG27_1,DG27,DG27,562500.1149576314,6137499.879825633,51.66155328530251
1,1970s,richness,DG28_1,DG28,DG28,562500.0706574302,6142499.967904787,62.19544423602974
1,1970s,richness,DG29_1,DG29,DG29,562500.0814846822,6147499.984051399,61.080730182819664
1,1970s,richness,BD59_1,BD59,BD59,477500.06639862224,6297499.708461465,72.2556112405733
1,1970s,richness,DG33_1,DG33,DG33,567500.1053109345,6117499.863251292,58.33337130646807
1,1970s,richness,DG34_1,DG34,DG34,567500.1228144517,6122499.919391854,46.90048270949123
1,1970s,richness,DG35_1,DG35,DG35,567500.1194090074,6127499.9028383605,63.38151028370306
1,1970s,richness,DG36_1,DG36,DG36,567500.0926647738,6132499.924840984,39.133367079817816
1,1970s,richness,DG37_1,DG37,DG37,567500.1069042278,6137499.875061364,50.5909900801753
1,1970s,richness,DG38_1,DG38,DG38,567500.0944806039,6142499.975064417,51.84502464494997
1,1970s,richness,DG39_1,DG39,DG39,567500.0597612784,6147499.890981247,43.95730895120666
1,1970s,richness,DG41_1,DG41,DG41,572500.1270477285,6107499.844195573,44.626911868006665
1,1970s,richness,DG42_1,DG42,DG42,572500.1240832573,6112499.841285639,70.94498609177995
1,1970s,richness,AE93_1,AE93,AE93,447500.1701742312,6217499.746982312,24.104145313035463
1,1970s,richness,BD60_1,BD60,BD60,482500.06846866757,6252499.64834874,38.59378134754168
1,1970s,richness,DG43_1,DG43,DG43,572500.0844316228,6117499.87702596,47.93209733512024
1,1970s,richness,DG44_1,DG44,DG44,572500.1345045101,6122499.95346573,54.172729735745705
1,1970s,richness,DG45_1,DG45,DG45,572500.0844221165,6127499.956186771,42.629535286235864
1,1970s,richness,DG46_1,DG46,DG46,572500.123968225,6132499.888275696,59.79071403303299
1,1970s,richness,DG47_1,DG47,DG47,572500.1215920995,6137499.970183186,53.104482874042894
1,1970s,richness,DG48_1,DG48,DG48,572500.0801946897,6142499.979324352,55.899657536658474
1,1970s,richness,DG49_1,DG49,DG49,572500.0622560608,6147499.916709808,53.00916051848452
1,1970s,richness,DG51_1,DG51,DG51,577500.0918429886,6107499.86185285,78.36307836880773
1,1970s,richness,DG52_1,DG52,DG52,577500.0899779424,6112499.887439063,72.81181509205386
1,1970s,richness,BD61_1,BD61,BD61,482500.09796961857,6257499.682375004,58.80842059216878
1,1970s,richness,DG53_1,DG53,DG53,577500.1013102453,6117499.841510532,56.56104727092336
1,1970s,richness,DG54_1,DG54,DG54,577500.1209952927,6122499.946588742,41.58795896730133
1,1970s,richness,DG56_1,DG56,DG56,577500.129765069,6132499.940893321,55.617782511674065
1,1970s,richness,DG57_1,DG57,DG57,577500.1151194031,6137499.9413368525,74.96019743542189
1,1970s,richness,DG58_1,DG58,DG58,577500.1070374141,6142499.981399613,71.62145038188616
1,1970s,richness,DG59_1,DG59,DG59,577500.1065061892,6147499.949774658,61.108990389876425
1,1970s,richness,DG60_1,DG60,DG60,582500.1033814047,6102499.898955876,39.99139843271254
1,1970s,richness,DG61_1,DG61,DG61,582500.1087734731,6107499.811257644,84.85105475503418
1,1970s,richness,DG62_1,DG62,DG62,582500.1086388057,6112499.874676149,89.65316292126617
1,1970s,richness,DG63_1,DG63,DG63,582500.106121318,6117499.866638746,56.52557504911201
1,1970s,richness,DG64_1,DG64,DG64,582500.0981873247,6122499.898389105,68.45446896989752
1,1970s,richness,DG65_1,DG65,DG65,582500.1494407246,6127499.859806266,48.66138695092286
1,1970s,richness,DG66_1,DG66,DG66,582500.1276752406,6132499.971046642,43.81529681799588
1,1970s,richness,DG67_1,DG67,DG67,582500.1017190362,6137499.899436134,62.00558186166246
1,1970s,richness,DG68_1,DG68,DG68,582500.127661447,6142499.979957241,46.203741268041675
1,1970s,richness,DG69_1,DG69,DG69,582500.0820257012,6147499.987659226,62.4776427927963
1,1970s,richness,DG70_1,DG70,DG70,587500.1040743836,6102499.842870175,48.7654813929904
1,1970s,richness,DG71_1,DG71,DG71,587500.1277292037,6107499.8022988215,67.29017381290198
1,1970s,richness,DG72_1,DG72,DG72,587500.1300347799,6112499.912887864,71.57350662375006
1,1970s,richness,DG73_1,DG73,DG73,587500.1165678317,6117499.840793578,62.68834479952954
1,1970s,richness,DG74_1,DG74,DG74,587500.1433676686,6122499.921054047,50.627312086519076
1,1970s,richness,DG75_1,DG75,DG75,587500.1501098787,6127499.929842266,73.8320397582929
1,1970s,richness,DG76_1,DG76,DG76,587500.1358212815,6132499.8671259945,50.02436693261085
1,1970s,richness,DG77_1,DG77,DG77,587500.0951186153,6137499.955423165,55.8157007826173
1,1970s,richness,DG78_1,DG78,DG78,587500.0947161396,6142499.973410007,68.35511240566198
1,1970s,richness,DG79_1,DG79,DG79,587500.133423215,6147499.921055779,53.36700723409437
1,1970s,richness,DG81_1,DG81,DG81,592500.1642016799,6107499.834659493,50.16859147990071
1,1970s,richness,DG82_1,DG82,DG82,592500.1719790371,6112499.890489254,43.321237305327756
1,1970s,richness,BD64_1,BD64,BD64,482500.05279373936,6272499.67016245,40.92461158967707
1,1970s,richness,DG83_1,DG83,DG83,592500.1462224028,6117499.874937038,48.105569734609496
1,1970s,richness,DG84_1,DG84,DG84,592500.1472162764,6122499.900566232,43.49619801907609
1,1970s,richness,DG85_1,DG85,DG85,592500.1125679152,6127499.854749453,57.07947078605641
1,1970s,richness,DG86_1,DG86,DG86,592500.165847554,6132499.851379236,59.71872764867227
1,1970s,richness,DG87_1,DG87,DG87,592500.1155330035,6137499.886446235,57.000446160715434
1,1970s,richness,DG88_1,DG88,DG88,592500.1507311421,6142499.963900514,71.05338489680402
1,1970s,richness,DG89_1,DG89,DG89,592500.1459106059,6147499.969781486,66.81288097912169
1,1970s,richness,DG90_1,DG90,DG90,597500.1713315928,6102499.826306785,57.67175545556636
1,1970s,richness,DG91_1,DG91,DG91,597500.1723162967,6107499.795391971,51.542739102071124
1,1970s,richness,DG92_1,DG92,DG92,597500.1866216981,6112499.805806173,54.82233096068307
1,1970s,richness,DG93_1,DG93,DG93,597500.1493824713,6117499.856123005,52.29432167715093
1,1970s,richness,DG94_1,DG94,DG94,597500.1256288488,6122499.836436391,70.47237033661132
1,1970s,richness,DG95_1,DG95,DG95,597500.1752226814,6127499.859382003,66.04446573235624
1,1970s,richness,DG96_1,DG96,DG96,597500.1698570813,6132499.922134469,59.883161166222905
1,1970s,richness,DG97_1,DG97,DG97,597500.1743571849,6137499.9147871975,70.74411281092185
1,1970s,richness,DG98_1,DG98,DG98,597500.1217638251,6142499.947179923,61.388476299536926
1,1970s,richness,DG99_1,DG99,DG99,597500.1399889182,6147499.910806376,43.82198586753737
1,1970s,richness,DH06_1,DH06,DH06,552500.1885183516,6082499.894090945,75.52288885770787
1,1970s,richness,DH07_1,DH07,DH07,552500.1080240731,6087499.900931246,72.70455076210145
1,1970s,richness,DH08_1,DH08,DH08,552500.1224177002,6092499.835871966,41.98859804553983
1,1970s,richness,BD66_1,BD66,BD66,482500.0376611929,6282499.732977217,54.201709743633856
1,1970s,richness,DH09_1,DH09,DH09,552500.1002956021,6097499.919942602,43.18154951720081
1,1970s,richness,DH16_1,DH16,DH16,557500.1353999713,6082499.896520629,85.01179265041542
1,1970s,richness,DH17_1,DH17,DH17,557500.1315025091,6087499.894301601,80.9910533667909
1,1970s,richness,DH18_1,DH18,DH18,557500.14150952,6092499.930770529,59.7002012367696
1,1970s,richness,DH19_1,DH19,DH19,557500.1021907555,6097499.893807441,63.01798229404441
1,1970s,richness,DH26_1,DH26,DH26,562500.1313600574,6082499.897424985,55.474533903527956
1,1970s,richness,DH27_1,DH27,DH27,562500.1404915752,6087499.894655372,67.25998362151861
1,1970s,richness,DH28_1,DH28,DH28,562500.1479966408,6092499.930620275,62.14383737319942
1,1970s,richness,BD67_1,BD67,BD67,482500.0596615541,6287499.763232267,45.76798619881347
1,1970s,richness,DH36_1,DH36,DH36,567500.1276941404,6082499.895786983,65.33492310682759
1,1970s,richness,DH37_1,DH37,DH37,567500.1504468835,6087499.901725202,47.141527691589495
1,1970s,richness,DH67_1,DH67,DH67,582500.150456362,6087499.846226105,41.806815868255114
1,1970s,richness,BD68_1,BD68,BD68,482500.01980244165,6292499.718820099,52.85768142103939
1,1970s,richness,DH75_1,DH75,DH75,587500.1331639127,6077499.873700988,39.356599789762306
1,1970s,richness,DH76_1,DH76,DH76,587500.1690374067,6082499.854533708,57.193717062150185
1,1970s,richness,DH85_1,DH85,DH85,592500.1356770925,6077499.908513531,43.59376053225004
1,1970s,richness,DH86_1,DH86,DH86,592500.1422768618,6082499.831678937,64.66061119894931
1,1970s,richness,BD69_1,BD69,BD69,482500.0410989809,6297499.710512316,53.6797588181272
1,1970s,richness,DH98_1,DH98,DH98,597500.1549924235,6092499.78831973,62.141346930962555
1,1970s,richness,DH99_1,DH99,DH99,597500.1873019559,6097499.787314182,64.32028369189729
1,1970s,richness,ED00_1,ED00,ED00,602500.0074655657,6252499.92582771,66.24964712002001
1,1970s,richness,ED01_1,ED01,ED01,602500.0069320137,6257499.875294123,84.15272062008756
1,1970s,richness,ED02_1,ED02,ED02,602499.9632342183,6262499.97639951,41.77057970834238
1,1970s,richness,ED03_1,ED03,ED03,602500.0034894047,6267500.009511617,40.48180604560691
1,1970s,richness,EE08_1,EE08,EE08,602500.0238220977,6242499.8172161,59.08841487261926
1,1970s,richness,AE94_1,AE94,AE94,447500.1510277113,6222499.78450804,45.51355100216228
1,1970s,richness,BD70_1,BD70,BD70,487500.0817826781,6252499.672654292,56.93480007219546
1,1970s,richness,EE09_1,EE09,EE09,602500.0332308657,6247499.906951615,50.60576526147275
1,1970s,richness,EB03_1,EB03,EB03,617499.4041724587,6347499.787013219,62.78070834715193
1,1970s,richness,EB04_1,EB04,EB04,617499.3770303854,6352499.760663346,49.66113376506674
1,1970s,richness,EB06_1,EB06,EB06,622499.452476495,6342499.958876019,30.537652920550922
1,1970s,richness,EB07_1,EB07,EB07,622499.340247113,6347499.802468584,59.167312530730086
1,1970s,richness,EB08_1,EB08,EB08,622499.3295501823,6352499.804013868,49.8707083930187
1,1970s,richness,BD71_1,BD71,BD71,487500.07274000347,6257499.676720983,45.2118302340256
1,1970s,richness,EB10_1,EB10,EB10,627499.3598611797,6352499.809865731,47.93007980242577
1,1970s,richness,ED12_1,ED12,ED12,607499.9846502618,6262499.948752708,43.76611382552727
1,1970s,richness,ED13_1,ED13,ED13,607500.0289460056,6267499.969510026,56.85318630422818
1,1970s,richness,BD72_1,BD72,BD72,487500.10657854204,6262499.717117674,49.09875040639655
1,1970s,richness,ED21_1,ED21,ED21,612499.9999244057,6257499.948716197,34.927631877148514
1,1970s,richness,ED22_1,ED22,ED22,612500.0638923836,6262499.925191073,48.07618179762543
1,1970s,richness,ED23_1,ED23,ED23,612500.0489246127,6267500.053278171,61.9900250671514
1,1970s,richness,ED30_1,ED30,ED30,617500.0131436305,6252499.979232868,53.678105250685206
1,1970s,richness,ED31_1,ED31,ED31,617500.0689346831,6257499.919604393,40.18009885800024
1,1970s,richness,EE05_1,EE05,EE05,602500.0291128291,6227499.796893536,53.94087460292615
1,1970s,richness,EE06_1,EE06,EE06,602500.0177116019,6232499.873435614,44.033586555887204
1,1970s,richness,BD73_1,BD73,BD73,487500.0600253826,6267499.6828794535,56.61975566251541
1,1970s,richness,EE07_1,EE07,EE07,602500.0370459903,6237499.880717993,59.34041736927036
1,1970s,richness,EE15_1,EE15,EE15,607500.0429033731,6227499.870408693,39.17426173558168
1,1970s,richness,EE16_1,EE16,EE16,607500.0326255038,6232499.819688625,67.22603877682278
1,1970s,richness,EE17_1,EE17,EE17,607500.0336967214,6237499.811088578,68.11452857353653
1,1970s,richness,EE18_1,EE18,EE18,607500.0446534248,6242499.84457169,48.15894946868204
1,1970s,richness,EE19_1,EE19,EE19,607500.0022517216,6247499.918539914,52.64881501540941
1,1970s,richness,BD74_1,BD74,BD74,487500.05668077216,6272499.684921809,47.21220721975079
1,1970s,richness,EE27_1,EE27,EE27,612500.0178630335,6237499.805356083,62.943018431658516
1,1970s,richness,EE28_1,EE28,EE28,612500.0568845634,6242499.83450955,50.61511258031626
1,1970s,richness,EE29_1,EE29,EE29,612500.0256645977,6247499.904153242,34.75381923580413
1,1970s,richness,EE39_1,EE39,EE39,617500.0586333661,6247499.861813668,55.03247747078112
1,1970s,richness,EF00_1,EF00,EF00,602500.1568967437,6152499.938279047,44.25483456428516
1,1970s,richness,EF01_1,EF01,EF01,602500.110434067,6157499.949953882,73.36842203843234
1,1970s,richness,BD75_1,BD75,BD75,487500.09656343656,6277499.723220508,39.99624980911724
1,1970s,richness,EF02_1,EF02,EF02,602500.11502745,6162499.892898545,68.15640783896035
1,1970s,richness,EF06_1,EF06,EF06,602500.0299051435,6182499.853612516,55.450065282297295
1,1970s,richness,EF07_1,EF07,EF07,602500.0078381761,6187499.891590624,52.70643888393784
1,1970s,richness,EF08_1,EF08,EF08,602499.9662049786,6192499.859152391,48.43545844722264
1,1970s,richness,EF09_1,EF09,EF09,602499.963655327,6197499.869020305,54.99175684999091
1,1970s,richness,EF10_1,EF10,EF10,607500.16663707,6152499.862016589,52.49294565320155
1,1970s,richness,EF11_1,EF11,EF11,607500.176405482,6157499.852075477,69.90486449334426
1,1970s,richness,BD76_1,BD76,BD76,487500.05683605693,6282499.686808519,71.60630224970866
1,1970s,richness,EF45_1,EF45,EF45,622500.1133564778,6177499.906438245,43.09166090248435
1,1970s,richness,EF54_1,EF54,EF54,627500.173708827,6172499.894058021,52.098731797091645
1,1970s,richness,EF55_1,EF55,EF55,627500.1632006445,6177499.839703479,51.93713834951784
1,1970s,richness,EF63_1,EF63,EF63,632500.2244002955,6167499.81615931,44.06824309395647
1,1970s,richness,EF64_1,EF64,EF64,632500.1982281193,6172499.854965836,55.93994623830727
1,1970s,richness,EF65_1,EF65,EF65,632500.1855857152,6177499.827314664,49.01351511888654
1,1970s,richness,BD77_1,BD77,BD77,487500.0606638972,6287499.686602905,76.28914100707729
1,1970s,richness,EF69_1,EF69,EF69,632500.1501958598,6197499.82822393,40.39515145457183
1,1970s,richness,EF70_1,EF70,EF70,637500.234482398,6152499.829759564,55.37137890292695
1,1970s,richness,EF71_1,EF71,EF71,637500.2314522653,6157499.769810148,70.91171988399684
1,1970s,richness,EF72_1,EF72,EF72,637500.2274973425,6162499.754893564,41.23534563029308
1,1970s,richness,EF73_1,EF73,EF73,637500.2209097057,6167499.784967061,48.504517603778886
1,1970s,richness,EF74_1,EF74,EF74,637500.2099802837,6172499.859987579,70.54538986665796
1,1970s,richness,EF75_1,EF75,EF75,637500.1965109793,6177499.868648433,81.16329478061704
1,1970s,richness,BD78_1,BD78,BD78,487500.04695056047,6292499.722763024,71.8889162862351
1,1970s,richness,EF80_1,EF80,EF80,642500.2088201805,6152499.8108049715,42.76188361895445
1,1970s,richness,EF81_1,EF81,EF81,642500.2076575521,6157499.794391641,67.87011175195272
1,1970s,richness,EF82_1,EF82,EF82,642500.2525552853,6162499.825148337,57.54682117543677
1,1970s,richness,EF83_1,EF83,EF83,642500.2193219239,6167499.787668911,61.69306246916143
1,1970s,richness,EF84_1,EF84,EF84,642500.2285859047,6172499.797269886,71.66594630574858
1,1970s,richness,EF85_1,EF85,EF85,642500.21561393,6177499.851854328,44.90650217921872
1,1970s,richness,BD79_1,BD79,BD79,487500.0155984107,6297499.6839520885,46.278221264136484
1,1970s,richness,EF90_1,EF90,EF90,647500.1968096502,6152499.796485673,57.513039757808535
1,1970s,richness,EF91_1,EF91,EF91,647500.2025785598,6157499.7218825305,69.35006739242672
1,1970s,richness,EF92_1,EF92,EF92,647500.2346433615,6162499.805848634,73.46636211719787
1,1970s,richness,EF93_1,EF93,EF93,647500.2356114537,6167499.82370214,80.20656809517611
1,1970s,richness,EF94_1,EF94,EF94,647500.2037785846,6172499.7753932625,63.90440358099414
1,1970s,richness,EF95_1,EF95,EF95,647500.2592736807,6177499.776383813,60.433887785022094
1,1970s,richness,EF96_1,EF96,EF96,647500.2117523269,6182499.820248794,37.2705941949554
1,1970s,richness,EG00_1,EG00,EG00,602500.2075383858,6102499.752554977,62.188131929410055
1,1970s,richness,AE95_1,AE95,AE95,447500.18198725476,6227499.747924402,47.89257933531226
1,1970s,richness,BD80_1,BD80,BD80,492500.052342845,6252499.689303762,45.775568526848396
1,1970s,richness,EG01_1,EG01,EG01,602500.1653777973,6107499.795298992,51.977684720482905
1,1970s,richness,EG02_1,EG02,EG02,602500.1872741627,6112499.769644517,52.6765044240695
1,1970s,richness,EG03_1,EG03,EG03,602500.1419317244,6117499.7838923335,54.96651311006959
1,1970s,richness,EG04_1,EG04,EG04,602500.155513311,6122499.8409451125,84.21433971420785
