"comparison_id","comparison_label","start_period","end_period","site","richness_1970s","richness_1990s","delta_richness_1990s_minus_1970s","delta_richness","pct_lnd","richness_2010s","delta_richness_2010s_minus_1990s"
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CE35",,47,,20,100,67,20
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CE38",,67,,7,100,74,7
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CE42",,64,,1,100,65,1
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CE49",,72,,7,100,79,7
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CE51",,76,,-6,100,70,-6
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CE52",,80,,-3,100,77,-3
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CE60",,72,,2,100,74,2
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CE61",,68,,10,100,78,10
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CE62",,72,,20,100,92,20
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CE64",,91,,-10,100,81,-10
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CE67",,57,,4,100,61,4
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CE69",,70,,-13,100,57,-13
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CE72",,77,,1,100,78,1
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CE74",,76,,5,100,81,5
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CE75",,74,,10,100,84,10
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CE77",,64,,-10,100,54,-10
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CE78",,84,,-24,100,60,-24
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CE80",,66,,19,100,85,19
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CE81",,58,,36,100,94,36
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CE82",,94,,5,100,99,5
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CE84",,76,,-14,100,62,-14
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CE85",,70,,1,100,71,1
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CE86",,60,,21,100,81,21
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CE88",,90,,-36,100,54,-36
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CE89",,77,,-17,100,60,-17
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CE90",,59,,6,100,65,6
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CE91",,65,,-10,100,55,-10
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CE92",,69,,-4,100,65,-4
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CE99",,82,,-17,100,65,-17
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CF07",,41,,14,100,55,14
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CF10",,75,,0,100,75,0
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CF13",,77,,-3,100,74,-3
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CF14",,61,,-6,100,55,-6
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CF15",,64,,-20,100,44,-20
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CF19",,61,,-11,100,50,-11
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CF23",,62,,6,100,68,6
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CF29",,82,,-4,100,78,-4
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CF32",,88,,-10,100,78,-10
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CF33",,81,,-5,100,76,-5
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CF34",,75,,1,100,76,1
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CF38",,62,,-6,100,56,-6
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CF40",,75,,5,100,80,5
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CF41",,69,,10,100,79,10
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CF42",,56,,1,100,57,1
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CF43",,64,,-4,100,60,-4
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CF44",,74,,-3,100,71,-3
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CF49",,71,,13,100,84,13
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CF50",,90,,-11,100,79,-11
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CF51",,84,,5,100,89,5
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CF52",,69,,-7,100,62,-7
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CF54",,86,,-10,100,76,-10
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CF55",,80,,-2,100,78,-2
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CF58",,52,,16,100,68,16
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CF59",,60,,-1,100,59,-1
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CF60",,77,,-6,92.0834828807869,71,-6
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CF61",,79,,-12,100,67,-12
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CF62",,73,,1,100,74,1
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CF64",,87,,-11,99.6167626252403,76,-11
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CF65",,69,,-2,100,67,-2
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CF69",,73,,-7,100,66,-7
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CF70",,78,,-6,60.3246843376533,72,-6
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CF71",,52,,11,100,63,11
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CF73",,68,,7,100,75,7
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CF75",,55,,16,100,71,16
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CF78",,74,,0,100,74,0
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CF79",,56,,4,100,60,4
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CF82",,92,,-23,100,69,-23
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CF84",,50,,22,45.778468813505,72,22
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CF86",,57,,9,100,66,9
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CF87",,66,,-4,100,62,-4
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CF89",,65,,7,100,72,7
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CF90",,53,,7,69.9975665197082,60,7
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CF91",,60,,10,57.4774977957222,70,10
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CF92",,58,,22,96.1572828099174,80,22
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CF95",,63,,12,100,75,12
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CF98",,68,,4,100,72,4
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CG05",,77,,12,100,89,12
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CG07",,74,,-9,100,65,-9
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CG09",,74,,-1,100,73,-1
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CG13",,55,,7,100,62,7
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CG29",,47,,24,100,71,24
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CG39",,81,,4,100,85,4
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CG40",,85,,-13,100,72,-13
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CG42",,64,,5,100,69,5
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CG44",,92,,-9,100,83,-9
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CG47",,74,,1,100,75,1
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CG48",,76,,0,100,76,0
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CG49",,67,,7,100,74,7
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CG50",,74,,-1,99.1584277425785,73,-1
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CG51",,89,,-18,98.1631917676952,71,-18
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CG53",,75,,-4,100,71,-4
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CG54",,94,,3,100,97,3
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CG56",,64,,-5,100,59,-5
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CG57",,71,,-12,100,59,-12
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CG58",,80,,-17,100,63,-17
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CG59",,80,,-6,100,74,-6
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CG61",,69,,-15,52.1409196559562,54,-15
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CG65",,54,,29,100,83,29
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CG66",,68,,-6,100,62,-6
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CG68",,74,,-27,100,47,-27
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CG69",,70,,-4,91.1674889131165,66,-4
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CG73",,66,,6,78.9572195756507,72,6
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CG75",,57,,12,94.8473016073833,69,12
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CG78",,72,,-4,74.9055871154747,68,-4
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CG79",,73,,-10,95.1023000414998,63,-10
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CG80",,56,,-9,39.7331943091669,47,-9
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CG83",,61,,9,68.6251113675168,70,9
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CG84",,75,,0,97.1407759693279,75,0
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CG85",,68,,-2,36.0798460262285,66,-2
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CG89",,73,,-15,62.2756970943883,58,-15
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CG90",,67,,-8,84.3733515730968,59,-8
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CH06",,59,,2,100,61,2
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CH34",,74,,-20,100,54,-20
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CH35",,81,,-4,100,77,-4
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CH45",,80,,9,100,89,9
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CH46",,67,,3,100,70,3
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CH48",,75,,4,100,79,4
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CH55",,61,,-2,78.6857584092008,59,-2
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CH56",,82,,-1,100,81,-1
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CH57",,92,,-9,100,83,-9
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CH58",,82,,-15,100,67,-15
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CH59",,81,,-12,72.5486638212771,69,-12
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CH66",,50,,7,86.6698695097351,57,7
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CH76",,33,,17,38.0357494214593,50,17
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CH77",,77,,8,90.3801940405882,85,8
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CH86",,51,,14,79.2983993075616,65,14
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CH87",,58,,4,77.0862822775507,62,4
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CH88",,60,,1,94.6629726327992,61,1
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CH95",,37,,24,35.9861429734359,61,24
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CH96",,47,,15,45.0894004803143,62,15
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CH97",,79,,-8,88.9759729646184,71,-8
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CH99",,66,,-10,68.4978793406965,56,-10
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DB14",,53,,5,100,58,5
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DB16",,46,,24,68.4738489270936,70,24
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DB24",,63,,-2,100,61,-2
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DB34",,74,,-4,100,70,-4
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DB35",,62,,-7,100,55,-7
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DB40",,72,,-17,100,55,-17
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DB45",,54,,24,100,78,24
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DB54",,69,,7,100,76,7
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DB55",,78,,6,100,84,6
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DB62",,47,,13,100,60,13
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DB64",,79,,-10,100,69,-10
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DB65",,60,,9,100,69,9
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DB68",,65,,-17,44.8797192716513,48,-17
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DB72",,66,,-4,100,62,-4
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DB74",,55,,11,97.711342876688,66,11
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DB78",,68,,4,80.5128080431074,72,4
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DB79",,62,,-10,37.3209101112595,52,-10
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DB82",,46,,-3,27.7590016723747,43,-3
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DB83",,75,,-4,51.5230378670245,71,-4
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DB89",,61,,4,62.4383355345561,65,4
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DC00",,92,,13,100,105,13
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DC01",,73,,26,100,99,26
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DC04",,72,,8,82.2589356993454,80,8
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DC07",,78,,-10,100,68,-10
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DC09",,58,,15,100,73,15
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DC10",,60,,10,100,70,10
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DC11",,68,,10,100,78,10
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DC15",,75,,1,89.0966632096471,76,1
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DC18",,63,,-3,100,60,-3
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DC19",,59,,6,100,65,6
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DC23",,67,,-1,100,66,-1
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DC25",,63,,5,81.8775625643873,68,5
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DC26",,71,,7,100,78,7
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DC27",,63,,-3,100,60,-3
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DC32",,51,,3,100,54,3
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DC33",,57,,-2,95.0168834549084,55,-2
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DC40",,94,,-3,100,91,-3
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DC41",,71,,23,100,94,23
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DC42",,70,,13,100,83,13
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DC53",,68,,-6,76.0361843233583,62,-6
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DC57",,88,,-12,100,76,-12
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DC89",,68,,-1,68.9797278353176,67,-1
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DD00",,57,,-3,100,54,-3
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DD01",,88,,-8,100,80,-8
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DD03",,81,,-16,100,65,-16
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DD05",,73,,-3,83.8944270075288,70,-3
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DD08",,83,,-10,100,73,-10
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DD09",,70,,12,100,82,12
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DD10",,64,,2,100,66,2
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DD11",,73,,-1,100,72,-1
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DD12",,69,,-6,100,63,-6
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DD13",,54,,2,100,56,2
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DD16",,59,,15,92.6023664013214,74,15
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DD17",,62,,8,100,70,8
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DD18",,96,,-11,100,85,-11
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DD19",,73,,-5,100,68,-5
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DD21",,81,,4,100,85,4
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DD26",,68,,7,64.4448669779563,75,7
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DD28",,72,,-6,100,66,-6
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DD29",,65,,12,100,77,12
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DD30",,68,,-10,100,58,-10
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DD37",,76,,3,91.4966982892208,79,3
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DD43",,75,,-8,99.5718289426022,67,-8
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DD47",,88,,-2,79.4729357814585,86,-2
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DD51",,78,,-13,92.1588306145469,65,-13
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DD52",,76,,-19,87.3668468060065,57,-19
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DD53",,72,,-9,78.4304721993488,63,-9
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DD57",,66,,13,73.7605593021301,79,13
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DD61",,61,,7,100,68,7
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DD63",,65,,-10,93.5466207994595,55,-10
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DD64",,63,,-5,45.2918263511844,58,-5
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DD70",,78,,-4,100,74,-4
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DD72",,60,,-8,100,52,-8
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DD80",,76,,-3,100,73,-3
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DD90",,79,,-5,100,74,-5
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DD91",,72,,-19,100,53,-19
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DE01",,64,,0,100,64,0
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DE03",,76,,-16,100,60,-16
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DE07",,75,,3,100,78,3
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DE11",,90,,-13,100,77,-13
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DE15",,69,,-11,100,58,-11
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DE16",,85,,-4,100,81,-4
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DE18",,67,,1,100,68,1
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DE21",,61,,-4,100,57,-4
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DE23",,68,,1,100,69,1
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DE24",,76,,-2,100,74,-2
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DE25",,68,,11,100,79,11
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DE30",,63,,4,100,67,4
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DE31",,57,,-6,100,51,-6
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DE34",,90,,-3,100,87,-3
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DE35",,65,,-6,100,59,-6
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DE36",,79,,-5,100,74,-5
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DE37",,76,,-3,100,73,-3
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DE38",,71,,-23,100,48,-23
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DE40",,60,,9,100,69,9
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DE43",,55,,6,100,61,6
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DE44",,64,,7,100,71,7
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DE50",,53,,-13,75.292574882988,40,-13
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DE51",,82,,-24,69.3754361019859,58,-24
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DE52",,69,,-10,78.3188858735943,59,-10
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DE53",,75,,-6,49.4253962682819,69,-6
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DE55",,48,,-2,48.4601439776516,46,-2
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DE68",,87,,-3,100,84,-3
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DE78",,58,,6,99.7182269714088,64,6
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DE79",,79,,-5,100,74,-5
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DE84",,73,,-8,35.1543424754179,65,-8
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DE86",,68,,5,75.3756436512183,73,5
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DE87",,83,,-13,61.242966140989,70,-13
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DE90",,63,,-18,60.6042271812401,45,-18
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DE94",,61,,16,31.5524768138695,77,16
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DE96",,88,,-14,82.0333801747398,74,-14
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DE97",,85,,-4,100,81,-4
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DE98",,74,,0,100,74,0
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DE99",,57,,13,100,70,13
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DF05",,50,,-4,100,46,-4
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DF08",,84,,12,95.8749272893791,96,12
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DF10",,39,,21,43.5799219549289,60,21
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DF14",,46,,20,54.0063024856634,66,20
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DF15",,54,,19,100,73,19
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DF16",,69,,12,100,81,12
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DF17",,62,,4,74.6081199100685,66,4
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DF18",,77,,1,70.9328282569563,78,1
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DF19",,48,,4,100,52,4
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DF20",,71,,-12,87.8899248197605,59,-12
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DF25",,64,,7,83.5574410901051,71,7
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DF28",,77,,12,43.3915841775848,89,12
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DF29",,59,,8,100,67,8
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DF30",,63,,-17,100,46,-17
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DF31",,78,,-4,64.2877648217631,74,-4
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DF37",,75,,14,26.5421913319952,89,14
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DF38",,93,,-8,55.4711695882563,85,-8
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DF41",,81,,11,97.8610774596184,92,11
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DF48",,86,,-22,75.8996905837873,64,-22
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DF49",,53,,-1,100,52,-1
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DF51",,58,,16,100,74,16
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DF59",,74,,-29,59.3753642159204,45,-29
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DF61",,58,,-4,100,54,-4
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DF71",,66,,4,100,70,4
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DF80",,71,,6,76.3140123142021,77,6
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DF96",,58,,6,46.1699303789047,64,6
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DF97",,63,,-1,84.0002369062102,62,-1
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DG00",,51,,0,39.4702399868395,51,0
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DG07",,61,,19,62.7458660521922,80,19
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DG08",,72,,-1,67.4606067284632,71,-1
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DG09",,58,,6,97.2226006122527,64,6
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DG16",,53,,5,78.1995318806875,58,5
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DG17",,83,,-19,99.8446715739899,64,-19
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DG22",,55,,3,31.842259892012,58,3
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DG23",,64,,17,30.8461752424905,81,17
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DG27",,67,,-7,100,60,-7
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DG28",,71,,-11,100,60,-11
