comparison,base_site,thermal_group,contribution
1990s_minus_1970s,CF31,very_cold,0
1990s_minus_1970s,CF32,very_cold,0
1990s_minus_1970s,CF33,very_cold,0
1990s_minus_1970s,CF34,very_cold,0
1990s_minus_1970s,CF35,very_cold,0
1990s_minus_1970s,CF37,very_cold,0
1990s_minus_1970s,CF38,very_cold,0
1990s_minus_1970s,CF39,very_cold,0
1990s_minus_1970s,CF40,very_cold,0
1990s_minus_1970s,CF41,very_cold,0
1990s_minus_1970s,CF42,very_cold,0
1990s_minus_1970s,CF43,very_cold,0
1990s_minus_1970s,CF44,very_cold,0
1990s_minus_1970s,CF45,very_cold,0
1990s_minus_1970s,CF47,very_cold,0
1990s_minus_1970s,CF48,very_cold,0
1990s_minus_1970s,CF49,very_cold,0
1990s_minus_1970s,CF50,very_cold,0
1990s_minus_1970s,CF51,very_cold,0
1990s_minus_1970s,CF52,very_cold,0
1990s_minus_1970s,CF54,very_cold,0
1990s_minus_1970s,CF55,very_cold,0
1990s_minus_1970s,CF56,very_cold,0
1990s_minus_1970s,CF57,very_cold,0
1990s_minus_1970s,CF58,very_cold,0
1990s_minus_1970s,CF59,very_cold,0
1990s_minus_1970s,CF60,very_cold,0
1990s_minus_1970s,CF61,very_cold,0
1990s_minus_1970s,CF62,very_cold,0
1990s_minus_1970s,CF63,very_cold,0
1990s_minus_1970s,CF64,very_cold,0
1990s_minus_1970s,CF65,very_cold,0
1990s_minus_1970s,CF66,very_cold,0
1990s_minus_1970s,CF67,very_cold,0
1990s_minus_1970s,CF68,very_cold,0
1990s_minus_1970s,CF69,very_cold,0
1990s_minus_1970s,CF70,very_cold,0
1990s_minus_1970s,CF71,very_cold,0
1990s_minus_1970s,CF72,very_cold,0
1990s_minus_1970s,CF73,very_cold,0
1990s_minus_1970s,CF74,very_cold,0
1990s_minus_1970s,CF75,very_cold,0
1990s_minus_1970s,CF76,very_cold,0
1990s_minus_1970s,CF77,very_cold,0
1990s_minus_1970s,CF78,very_cold,0
1990s_minus_1970s,CF79,very_cold,0
1990s_minus_1970s,CF80,very_cold,0
1990s_minus_1970s,CF81,very_cold,0
1990s_minus_1970s,CF82,very_cold,0
1990s_minus_1970s,CF83,very_cold,0
1990s_minus_1970s,CF84,very_cold,0
1990s_minus_1970s,CF85,very_cold,0
1990s_minus_1970s,CF86,very_cold,0
1990s_minus_1970s,CF87,very_cold,0
1990s_minus_1970s,CF88,very_cold,0
1990s_minus_1970s,CF89,very_cold,0
1990s_minus_1970s,CF90,very_cold,0
1990s_minus_1970s,CF91,very_cold,0
1990s_minus_1970s,CF92,very_cold,0
1990s_minus_1970s,CF93,very_cold,0
1990s_minus_1970s,CF94,very_cold,0
1990s_minus_1970s,CF95,very_cold,0
1990s_minus_1970s,CF96,very_cold,0
1990s_minus_1970s,CF97,very_cold,0
1990s_minus_1970s,CF98,very_cold,0
1990s_minus_1970s,CF99,very_cold,0
1990s_minus_1970s,CG00,very_cold,0
1990s_minus_1970s,CG01,very_cold,0
1990s_minus_1970s,CG02,very_cold,0
1990s_minus_1970s,CG03,very_cold,0
1990s_minus_1970s,CG04,very_cold,0
1990s_minus_1970s,CG05,very_cold,0
1990s_minus_1970s,CG06,very_cold,0
1990s_minus_1970s,CG07,very_cold,0
1990s_minus_1970s,CG08,very_cold,0
1990s_minus_1970s,CG09,very_cold,0
1990s_minus_1970s,CG10,very_cold,0
1990s_minus_1970s,CG11,very_cold,0
1990s_minus_1970s,CG12,very_cold,0
1990s_minus_1970s,CG13,very_cold,0
1990s_minus_1970s,CG14,very_cold,0
1990s_minus_1970s,CG15,very_cold,0
1990s_minus_1970s,CG17,very_cold,0
1990s_minus_1970s,CG18,very_cold,0
1990s_minus_1970s,CG19,very_cold,0
1990s_minus_1970s,CG20,very_cold,0
1990s_minus_1970s,CG21,very_cold,0
1990s_minus_1970s,CG23,very_cold,0
1990s_minus_1970s,CG24,very_cold,0
1990s_minus_1970s,CG25,very_cold,0
1990s_minus_1970s,CG26,very_cold,0
1990s_minus_1970s,CG27,very_cold,0
1990s_minus_1970s,CG28,very_cold,0
1990s_minus_1970s,CG29,very_cold,0
1990s_minus_1970s,CG30,very_cold,0
1990s_minus_1970s,CG31,very_cold,0
1990s_minus_1970s,CG32,very_cold,0
1990s_minus_1970s,CG33,very_cold,0
1990s_minus_1970s,CG34,very_cold,0
1990s_minus_1970s,CG37,very_cold,0
1990s_minus_1970s,CG39,very_cold,0
1990s_minus_1970s,CG40,very_cold,0
1990s_minus_1970s,CG41,very_cold,0
1990s_minus_1970s,CG42,very_cold,0
1990s_minus_1970s,CG43,very_cold,0
1990s_minus_1970s,CG44,very_cold,0
1990s_minus_1970s,CG45,very_cold,0
1990s_minus_1970s,CG46,very_cold,0
1990s_minus_1970s,CG47,very_cold,0
1990s_minus_1970s,CG48,very_cold,0
1990s_minus_1970s,CG49,very_cold,0
1990s_minus_1970s,CG50,very_cold,0
1990s_minus_1970s,CG51,very_cold,0
1990s_minus_1970s,CG52,very_cold,0
1990s_minus_1970s,CG53,very_cold,0
1990s_minus_1970s,CG54,very_cold,0
1990s_minus_1970s,CG55,very_cold,0
1990s_minus_1970s,CG56,very_cold,0
1990s_minus_1970s,CG57,very_cold,0
1990s_minus_1970s,CG58,very_cold,0
1990s_minus_1970s,CG59,very_cold,0
1990s_minus_1970s,CG60,very_cold,0
1990s_minus_1970s,CG61,very_cold,0
1990s_minus_1970s,CG62,very_cold,0
1990s_minus_1970s,CG63,very_cold,0
1990s_minus_1970s,CG64,very_cold,0
1990s_minus_1970s,CG65,very_cold,0
1990s_minus_1970s,CG66,very_cold,0
1990s_minus_1970s,CG67,very_cold,0
1990s_minus_1970s,CG68,very_cold,0
1990s_minus_1970s,CG69,very_cold,0
1990s_minus_1970s,CG73,very_cold,0
1990s_minus_1970s,CG74,very_cold,0
1990s_minus_1970s,CG75,very_cold,0
1990s_minus_1970s,CG77,very_cold,0
1990s_minus_1970s,CG78,very_cold,0
1990s_minus_1970s,CG79,very_cold,0
1990s_minus_1970s,CG80,very_cold,0
1990s_minus_1970s,CG83,very_cold,0
1990s_minus_1970s,CG84,very_cold,0
1990s_minus_1970s,CG85,very_cold,0
1990s_minus_1970s,CG89,very_cold,0
1990s_minus_1970s,CG90,very_cold,0
1990s_minus_1970s,CG99,very_cold,0
1990s_minus_1970s,CH06,very_cold,0
1990s_minus_1970s,CH07,very_cold,0
1990s_minus_1970s,CH08,very_cold,0
1990s_minus_1970s,CH09,very_cold,0
1990s_minus_1970s,CH16,very_cold,0
1990s_minus_1970s,CH17,very_cold,0
1990s_minus_1970s,CH18,very_cold,0
1990s_minus_1970s,CH19,very_cold,0
1990s_minus_1970s,CH26,very_cold,0
1990s_minus_1970s,CH27,very_cold,0
1990s_minus_1970s,CH28,very_cold,0
1990s_minus_1970s,CH29,very_cold,0
1990s_minus_1970s,CH34,very_cold,0
1990s_minus_1970s,CH35,very_cold,0
1990s_minus_1970s,CH36,very_cold,0
1990s_minus_1970s,CH37,very_cold,0
1990s_minus_1970s,CH38,very_cold,0
1990s_minus_1970s,CH39,very_cold,0
1990s_minus_1970s,CH45,very_cold,0
1990s_minus_1970s,CH46,very_cold,0
1990s_minus_1970s,CH47,very_cold,0
1990s_minus_1970s,CH48,very_cold,0
1990s_minus_1970s,CH49,very_cold,0
1990s_minus_1970s,CH55,very_cold,0
1990s_minus_1970s,CH56,very_cold,0
1990s_minus_1970s,CH57,very_cold,0
1990s_minus_1970s,CH58,very_cold,0
1990s_minus_1970s,CH59,very_cold,0
1990s_minus_1970s,CH65,very_cold,0
1990s_minus_1970s,CH66,very_cold,0
1990s_minus_1970s,CH67,very_cold,0
1990s_minus_1970s,CH68,very_cold,0
1990s_minus_1970s,CH69,very_cold,0
1990s_minus_1970s,CH76,very_cold,0
1990s_minus_1970s,CH77,very_cold,0
1990s_minus_1970s,CH78,very_cold,0
1990s_minus_1970s,CH79,very_cold,0
1990s_minus_1970s,CH86,very_cold,0
1990s_minus_1970s,CH87,very_cold,0
1990s_minus_1970s,CH88,very_cold,0
1990s_minus_1970s,CH89,very_cold,0
1990s_minus_1970s,CH95,very_cold,0
1990s_minus_1970s,CH96,very_cold,0
1990s_minus_1970s,CH97,very_cold,0
1990s_minus_1970s,CH98,very_cold,0
1990s_minus_1970s,CH99,very_cold,0
1990s_minus_1970s,DB00,very_cold,0
1990s_minus_1970s,DB01,very_cold,0
1990s_minus_1970s,DB02,very_cold,0
1990s_minus_1970s,DB03,very_cold,0
1990s_minus_1970s,DB04,very_cold,0
1990s_minus_1970s,DB05,very_cold,0
1990s_minus_1970s,DB11,very_cold,0
1990s_minus_1970s,DB13,very_cold,0
1990s_minus_1970s,DB14,very_cold,0
1990s_minus_1970s,DB15,very_cold,0
1990s_minus_1970s,DB16,very_cold,0
1990s_minus_1970s,DB20,very_cold,0
1990s_minus_1970s,DB21,very_cold,0
1990s_minus_1970s,DB22,very_cold,0
1990s_minus_1970s,DB23,very_cold,0
1990s_minus_1970s,DB24,very_cold,0
1990s_minus_1970s,DB25,very_cold,0
1990s_minus_1970s,DB26,very_cold,0
1990s_minus_1970s,DB31,very_cold,0
1990s_minus_1970s,DB32,very_cold,0
1990s_minus_1970s,DB33,very_cold,0
1990s_minus_1970s,DB34,very_cold,0
1990s_minus_1970s,DB35,very_cold,0
1990s_minus_1970s,DB36,very_cold,0
1990s_minus_1970s,DB40,very_cold,0
1990s_minus_1970s,DB41,very_cold,0
1990s_minus_1970s,DB42,very_cold,0
1990s_minus_1970s,DB43,very_cold,0
1990s_minus_1970s,DB44,very_cold,0
1990s_minus_1970s,DB45,very_cold,0
1990s_minus_1970s,DB46,very_cold,0
1990s_minus_1970s,DB52,very_cold,0
1990s_minus_1970s,DB53,very_cold,0
1990s_minus_1970s,DB54,very_cold,0
1990s_minus_1970s,DB55,very_cold,0
1990s_minus_1970s,DB56,very_cold,0
1990s_minus_1970s,DB57,very_cold,0
1990s_minus_1970s,DB60,very_cold,0
1990s_minus_1970s,DB62,very_cold,0
1990s_minus_1970s,DB63,very_cold,0
1990s_minus_1970s,DB64,very_cold,0
1990s_minus_1970s,DB65,very_cold,0
1990s_minus_1970s,DB66,very_cold,0
1990s_minus_1970s,DB67,very_cold,0
1990s_minus_1970s,DB68,very_cold,0
1990s_minus_1970s,DB70,very_cold,0
1990s_minus_1970s,DB72,very_cold,0
1990s_minus_1970s,DB73,very_cold,0
1990s_minus_1970s,DB74,very_cold,0
1990s_minus_1970s,DB75,very_cold,0
1990s_minus_1970s,DB77,very_cold,0
1990s_minus_1970s,DB78,very_cold,0
1990s_minus_1970s,DB79,very_cold,0
1990s_minus_1970s,DB80,very_cold,0
1990s_minus_1970s,DB81,very_cold,0
1990s_minus_1970s,DB82,very_cold,0
1990s_minus_1970s,DB83,very_cold,0
1990s_minus_1970s,DB89,very_cold,0
1990s_minus_1970s,DC00,very_cold,0
1990s_minus_1970s,DC01,very_cold,0
1990s_minus_1970s,DC02,very_cold,0
1990s_minus_1970s,DC03,very_cold,0
1990s_minus_1970s,DC04,very_cold,0
1990s_minus_1970s,DC05,very_cold,0
1990s_minus_1970s,DC07,very_cold,0
1990s_minus_1970s,DC08,very_cold,0
1990s_minus_1970s,DC09,very_cold,0
1990s_minus_1970s,DC10,very_cold,0
1990s_minus_1970s,DC11,very_cold,0
1990s_minus_1970s,DC12,very_cold,0
1990s_minus_1970s,DC13,very_cold,0
1990s_minus_1970s,DC14,very_cold,0
1990s_minus_1970s,DC15,very_cold,0
1990s_minus_1970s,DC16,very_cold,0
1990s_minus_1970s,DC17,very_cold,0
1990s_minus_1970s,DC18,very_cold,0
1990s_minus_1970s,DC19,very_cold,0
1990s_minus_1970s,DC20,very_cold,0
1990s_minus_1970s,DC21,very_cold,0
1990s_minus_1970s,DC22,very_cold,0
1990s_minus_1970s,DC23,very_cold,0
1990s_minus_1970s,DC24,very_cold,0
1990s_minus_1970s,DC25,very_cold,0
1990s_minus_1970s,DC26,very_cold,0
1990s_minus_1970s,DC27,very_cold,0
1990s_minus_1970s,DC28,very_cold,0
1990s_minus_1970s,DC30,very_cold,0
1990s_minus_1970s,DC31,very_cold,0
1990s_minus_1970s,DC32,very_cold,0
1990s_minus_1970s,DC33,very_cold,0
1990s_minus_1970s,DC34,very_cold,0
1990s_minus_1970s,DC35,very_cold,0
1990s_minus_1970s,DC36,very_cold,0
1990s_minus_1970s,DC37,very_cold,0
1990s_minus_1970s,DC39,very_cold,0
1990s_minus_1970s,DC40,very_cold,0
1990s_minus_1970s,DC41,very_cold,0
1990s_minus_1970s,DC42,very_cold,0
1990s_minus_1970s,DC43,very_cold,0
1990s_minus_1970s,DC45,very_cold,0
1990s_minus_1970s,DC48,very_cold,0
1990s_minus_1970s,DC49,very_cold,0
1990s_minus_1970s,DC50,very_cold,0
1990s_minus_1970s,DC51,very_cold,0
1990s_minus_1970s,DC52,very_cold,0
1990s_minus_1970s,DC53,very_cold,0
1990s_minus_1970s,DC56,very_cold,0
1990s_minus_1970s,DC57,very_cold,0
1990s_minus_1970s,DC58,very_cold,0
1990s_minus_1970s,DC59,very_cold,0
1990s_minus_1970s,DC64,very_cold,0
1990s_minus_1970s,DC65,very_cold,0
1990s_minus_1970s,DC69,very_cold,0
1990s_minus_1970s,DC79,very_cold,0
1990s_minus_1970s,DC89,very_cold,0
1990s_minus_1970s,DD00,very_cold,0
1990s_minus_1970s,DD01,very_cold,0
1990s_minus_1970s,DD02,very_cold,0
1990s_minus_1970s,DD03,very_cold,0
1990s_minus_1970s,DD04,very_cold,0
1990s_minus_1970s,DD05,very_cold,0
1990s_minus_1970s,DD06,very_cold,0
1990s_minus_1970s,DD07,very_cold,0
1990s_minus_1970s,DD08,very_cold,0
1990s_minus_1970s,DD09,very_cold,0
1990s_minus_1970s,DD10,very_cold,0
1990s_minus_1970s,DD11,very_cold,0
1990s_minus_1970s,DD12,very_cold,0
1990s_minus_1970s,DD13,very_cold,0
1990s_minus_1970s,DD14,very_cold,0
1990s_minus_1970s,DD16,very_cold,0
1990s_minus_1970s,DD17,very_cold,0
1990s_minus_1970s,DD18,very_cold,0
1990s_minus_1970s,DD19,very_cold,0
1990s_minus_1970s,DD20,very_cold,0
1990s_minus_1970s,DD21,very_cold,0
1990s_minus_1970s,DD22,very_cold,0
1990s_minus_1970s,DD24,very_cold,0
1990s_minus_1970s,DD26,very_cold,0
1990s_minus_1970s,DD27,very_cold,0
1990s_minus_1970s,DD28,very_cold,0
1990s_minus_1970s,DD29,very_cold,0
1990s_minus_1970s,DD30,very_cold,0
1990s_minus_1970s,DD31,very_cold,0
1990s_minus_1970s,DD35,very_cold,0
1990s_minus_1970s,DD37,very_cold,0
1990s_minus_1970s,DD38,very_cold,0
1990s_minus_1970s,DD39,very_cold,0
1990s_minus_1970s,DD40,very_cold,0
1990s_minus_1970s,DD41,very_cold,0
1990s_minus_1970s,DD42,very_cold,0
1990s_minus_1970s,DD43,very_cold,0
1990s_minus_1970s,DD46,very_cold,0
1990s_minus_1970s,DD47,very_cold,0
1990s_minus_1970s,DD48,very_cold,0
1990s_minus_1970s,DD49,very_cold,0
1990s_minus_1970s,DD50,very_cold,0
1990s_minus_1970s,DD51,very_cold,0
1990s_minus_1970s,DD52,very_cold,0
1990s_minus_1970s,DD53,very_cold,0
1990s_minus_1970s,DD54,very_cold,0
1990s_minus_1970s,DD57,very_cold,0
1990s_minus_1970s,DD59,very_cold,0
1990s_minus_1970s,DD61,very_cold,0
1990s_minus_1970s,DD62,very_cold,0
1990s_minus_1970s,DD63,very_cold,0
1990s_minus_1970s,DD64,very_cold,0
1990s_minus_1970s,DD65,very_cold,0
1990s_minus_1970s,DD70,very_cold,0
1990s_minus_1970s,DD71,very_cold,0
1990s_minus_1970s,DD72,very_cold,0
1990s_minus_1970s,DD80,very_cold,0
1990s_minus_1970s,DD81,very_cold,0
1990s_minus_1970s,DD90,very_cold,0
1990s_minus_1970s,DD91,very_cold,0
1990s_minus_1970s,DD92,very_cold,0
1990s_minus_1970s,DE00,very_cold,0
1990s_minus_1970s,DE01,very_cold,0
1990s_minus_1970s,DE02,very_cold,0
1990s_minus_1970s,DE03,very_cold,0
1990s_minus_1970s,DE04,very_cold,0
1990s_minus_1970s,DE05,very_cold,0
1990s_minus_1970s,DE07,very_cold,0
1990s_minus_1970s,DE10,very_cold,0
1990s_minus_1970s,DE11,very_cold,0
1990s_minus_1970s,DE12,very_cold,0
1990s_minus_1970s,DE13,very_cold,0
1990s_minus_1970s,DE14,very_cold,0
1990s_minus_1970s,DE15,very_cold,0
1990s_minus_1970s,DE16,very_cold,0
1990s_minus_1970s,DE17,very_cold,0
1990s_minus_1970s,DE18,very_cold,0
1990s_minus_1970s,DE19,very_cold,0
1990s_minus_1970s,DE20,very_cold,0
1990s_minus_1970s,DE21,very_cold,0
1990s_minus_1970s,DE22,very_cold,0
1990s_minus_1970s,DE23,very_cold,0
1990s_minus_1970s,DE24,very_cold,0
1990s_minus_1970s,DE25,very_cold,0
1990s_minus_1970s,DE26,very_cold,0
1990s_minus_1970s,DE27,very_cold,0
1990s_minus_1970s,DE29,very_cold,0
1990s_minus_1970s,DE30,very_cold,0
1990s_minus_1970s,DE31,very_cold,0
1990s_minus_1970s,DE32,very_cold,0
1990s_minus_1970s,DE33,very_cold,0
1990s_minus_1970s,DE34,very_cold,0
1990s_minus_1970s,DE35,very_cold,0
1990s_minus_1970s,DE36,very_cold,0
1990s_minus_1970s,DE37,very_cold,0
1990s_minus_1970s,DE38,very_cold,0
1990s_minus_1970s,DE39,very_cold,0
1990s_minus_1970s,DE40,very_cold,0
1990s_minus_1970s,DE41,very_cold,0
1990s_minus_1970s,DE42,very_cold,0
1990s_minus_1970s,DE43,very_cold,0
1990s_minus_1970s,DE44,very_cold,0
1990s_minus_1970s,DE45,very_cold,0
1990s_minus_1970s,DE46,very_cold,0
1990s_minus_1970s,DE47,very_cold,0
1990s_minus_1970s,DE49,very_cold,0
1990s_minus_1970s,DE50,very_cold,0
1990s_minus_1970s,DE51,very_cold,0
1990s_minus_1970s,DE52,very_cold,0
1990s_minus_1970s,DE53,very_cold,0
1990s_minus_1970s,DE55,very_cold,0
1990s_minus_1970s,DE56,very_cold,0
1990s_minus_1970s,DE57,very_cold,0
1990s_minus_1970s,DE66,very_cold,0
1990s_minus_1970s,DE67,very_cold,0
1990s_minus_1970s,DE68,very_cold,0
1990s_minus_1970s,DE69,very_cold,0
1990s_minus_1970s,DE75,very_cold,0
1990s_minus_1970s,DE78,very_cold,0
1990s_minus_1970s,DE79,very_cold,0
1990s_minus_1970s,DE84,very_cold,0
1990s_minus_1970s,DE85,very_cold,0
1990s_minus_1970s,DE86,very_cold,0
1990s_minus_1970s,DE87,very_cold,0
1990s_minus_1970s,DE88,very_cold,0
1990s_minus_1970s,DE89,very_cold,0
1990s_minus_1970s,DE90,very_cold,0
1990s_minus_1970s,DE94,very_cold,0
1990s_minus_1970s,DE96,very_cold,0
1990s_minus_1970s,DE97,very_cold,0
1990s_minus_1970s,DE98,very_cold,0
1990s_minus_1970s,DE99,very_cold,0
1990s_minus_1970s,DF00,very_cold,0
1990s_minus_1970s,DF01,very_cold,0
1990s_minus_1970s,DF04,very_cold,0
1990s_minus_1970s,DF05,very_cold,0
1990s_minus_1970s,DF06,very_cold,0
1990s_minus_1970s,DF07,very_cold,0
1990s_minus_1970s,DF08,very_cold,0
1990s_minus_1970s,DF09,very_cold,0
1990s_minus_1970s,DF10,very_cold,0
1990s_minus_1970s,DF14,very_cold,0
1990s_minus_1970s,DF15,very_cold,0
1990s_minus_1970s,DF16,very_cold,0
1990s_minus_1970s,DF17,very_cold,0
1990s_minus_1970s,DF18,very_cold,0
1990s_minus_1970s,DF19,very_cold,0
1990s_minus_1970s,DF20,very_cold,0
1990s_minus_1970s,DF24,very_cold,0
1990s_minus_1970s,DF25,very_cold,0
1990s_minus_1970s,DF26,very_cold,0
1990s_minus_1970s,DF27,very_cold,0
1990s_minus_1970s,DF28,very_cold,0
1990s_minus_1970s,DF29,very_cold,0
1990s_minus_1970s,DF30,very_cold,0
1990s_minus_1970s,DF31,very_cold,0
1990s_minus_1970s,DF37,very_cold,0
1990s_minus_1970s,DF38,very_cold,0
1990s_minus_1970s,DF39,very_cold,0
1990s_minus_1970s,DF40,very_cold,0
1990s_minus_1970s,DF41,very_cold,0
1990s_minus_1970s,DF48,very_cold,0
1990s_minus_1970s,DF49,very_cold,0
1990s_minus_1970s,DF51,very_cold,0
1990s_minus_1970s,DF52,very_cold,0
1990s_minus_1970s,DF59,very_cold,0
1990s_minus_1970s,DF60,very_cold,0
1990s_minus_1970s,DF61,very_cold,0
1990s_minus_1970s,DF62,very_cold,0
1990s_minus_1970s,DF70,very_cold,0
1990s_minus_1970s,DF71,very_cold,0
1990s_minus_1970s,DF72,very_cold,0
1990s_minus_1970s,DF80,very_cold,0
1990s_minus_1970s,DF81,very_cold,0
1990s_minus_1970s,DF96,very_cold,0
1990s_minus_1970s,DF97,very_cold,0
1990s_minus_1970s,DF98,very_cold,0
1990s_minus_1970s,DG00,very_cold,0
1990s_minus_1970s,DG07,very_cold,0
1990s_minus_1970s,DG08,very_cold,0
1990s_minus_1970s,DG09,very_cold,0
1990s_minus_1970s,DG14,very_cold,0
1990s_minus_1970s,DG15,very_cold,0
1990s_minus_1970s,DG16,very_cold,0
1990s_minus_1970s,DG17,very_cold,0
1990s_minus_1970s,DG18,very_cold,0
1990s_minus_1970s,DG19,very_cold,0
1990s_minus_1970s,DG22,very_cold,0
1990s_minus_1970s,DG23,very_cold,0
1990s_minus_1970s,DG24,very_cold,0
1990s_minus_1970s,DG25,very_cold,0
1990s_minus_1970s,DG26,very_cold,0
1990s_minus_1970s,DG27,very_cold,0
1990s_minus_1970s,DG28,very_cold,0
1990s_minus_1970s,DG29,very_cold,0
1990s_minus_1970s,DG34,very_cold,0
1990s_minus_1970s,DG35,very_cold,0
1990s_minus_1970s,DG36,very_cold,0
1990s_minus_1970s,DG37,very_cold,0
1990s_minus_1970s,DG38,very_cold,0
1990s_minus_1970s,DG39,very_cold,0
1990s_minus_1970s,DG41,very_cold,0
1990s_minus_1970s,DG42,very_cold,0
1990s_minus_1970s,DG43,very_cold,0
1990s_minus_1970s,DG44,very_cold,0
1990s_minus_1970s,DG45,very_cold,0
1990s_minus_1970s,DG46,very_cold,0
1990s_minus_1970s,DG47,very_cold,0
1990s_minus_1970s,DG48,very_cold,0
1990s_minus_1970s,DG49,very_cold,0
1990s_minus_1970s,DG51,very_cold,0
1990s_minus_1970s,DG52,very_cold,0
1990s_minus_1970s,DG53,very_cold,0
1990s_minus_1970s,DG54,very_cold,0
1990s_minus_1970s,DG56,very_cold,0
1990s_minus_1970s,DG57,very_cold,0
1990s_minus_1970s,DG58,very_cold,0
1990s_minus_1970s,DG59,very_cold,0
1990s_minus_1970s,DG60,very_cold,0
1990s_minus_1970s,DG61,very_cold,0
1990s_minus_1970s,DG62,very_cold,0
1990s_minus_1970s,DG63,very_cold,0
1990s_minus_1970s,DG64,very_cold,0
1990s_minus_1970s,DG65,very_cold,0
1990s_minus_1970s,DG66,very_cold,0
1990s_minus_1970s,DG67,very_cold,0
1990s_minus_1970s,DG68,very_cold,0
1990s_minus_1970s,DG69,very_cold,0
1990s_minus_1970s,DG70,very_cold,0
1990s_minus_1970s,DG71,very_cold,0
1990s_minus_1970s,DG72,very_cold,0
1990s_minus_1970s,DG73,very_cold,0
1990s_minus_1970s,DG74,very_cold,0
1990s_minus_1970s,DG75,very_cold,0
1990s_minus_1970s,DG76,very_cold,0
1990s_minus_1970s,DG77,very_cold,0
1990s_minus_1970s,DG78,very_cold,0
1990s_minus_1970s,DG79,very_cold,0
1990s_minus_1970s,DG81,very_cold,0
1990s_minus_1970s,DG82,very_cold,0
1990s_minus_1970s,DG83,very_cold,0
1990s_minus_1970s,DG84,very_cold,0
1990s_minus_1970s,DG85,very_cold,0
1990s_minus_1970s,DG86,very_cold,0
1990s_minus_1970s,DG87,very_cold,0
1990s_minus_1970s,DG88,very_cold,0
1990s_minus_1970s,DG89,very_cold,0
1990s_minus_1970s,DG90,very_cold,0
1990s_minus_1970s,DG91,very_cold,0
1990s_minus_1970s,DG92,very_cold,0
1990s_minus_1970s,DG93,very_cold,0
1990s_minus_1970s,DG94,very_cold,0
1990s_minus_1970s,DG95,very_cold,0
1990s_minus_1970s,DG96,very_cold,0
1990s_minus_1970s,DG97,very_cold,0
1990s_minus_1970s,DG98,very_cold,0
1990s_minus_1970s,DG99,very_cold,0
1990s_minus_1970s,DH06,very_cold,0
1990s_minus_1970s,DH07,very_cold,0
1990s_minus_1970s,DH08,very_cold,0
1990s_minus_1970s,DH09,very_cold,0
1990s_minus_1970s,DH16,very_cold,0
1990s_minus_1970s,DH17,very_cold,0
1990s_minus_1970s,DH18,very_cold,0
1990s_minus_1970s,DH19,very_cold,0
1990s_minus_1970s,DH26,very_cold,0
1990s_minus_1970s,DH27,very_cold,0
1990s_minus_1970s,DH28,very_cold,0
1990s_minus_1970s,DH36,very_cold,0
1990s_minus_1970s,DH37,very_cold,0
1990s_minus_1970s,DH67,very_cold,0
1990s_minus_1970s,DH75,very_cold,0
1990s_minus_1970s,DH76,very_cold,0
1990s_minus_1970s,DH85,very_cold,0
1990s_minus_1970s,DH86,very_cold,0
1990s_minus_1970s,DH98,very_cold,0
1990s_minus_1970s,DH99,very_cold,0
1990s_minus_1970s,EB03,very_cold,0
1990s_minus_1970s,EB04,very_cold,0
1990s_minus_1970s,EB06,very_cold,0
1990s_minus_1970s,EB07,very_cold,0
1990s_minus_1970s,EB08,very_cold,0
1990s_minus_1970s,EB10,very_cold,0
1990s_minus_1970s,ED00,very_cold,0
1990s_minus_1970s,ED01,very_cold,0
1990s_minus_1970s,ED02,very_cold,0
1990s_minus_1970s,ED03,very_cold,0
1990s_minus_1970s,ED12,very_cold,0
1990s_minus_1970s,ED13,very_cold,0
1990s_minus_1970s,ED21,very_cold,0
1990s_minus_1970s,ED22,very_cold,0
1990s_minus_1970s,ED23,very_cold,0
1990s_minus_1970s,ED30,very_cold,0
1990s_minus_1970s,ED31,very_cold,0
1990s_minus_1970s,EE05,very_cold,0
1990s_minus_1970s,EE06,very_cold,0
1990s_minus_1970s,EE07,very_cold,0
1990s_minus_1970s,EE08,very_cold,0
1990s_minus_1970s,EE09,very_cold,0
1990s_minus_1970s,EE15,very_cold,0
1990s_minus_1970s,EE16,very_cold,0
1990s_minus_1970s,EE17,very_cold,0
1990s_minus_1970s,EE18,very_cold,0
1990s_minus_1970s,EE19,very_cold,0
1990s_minus_1970s,EE27,very_cold,0
1990s_minus_1970s,EE28,very_cold,0
1990s_minus_1970s,EE29,very_cold,0
1990s_minus_1970s,EE39,very_cold,0
1990s_minus_1970s,EF00,very_cold,0
1990s_minus_1970s,EF01,very_cold,0
1990s_minus_1970s,EF02,very_cold,0
1990s_minus_1970s,EF06,very_cold,0
1990s_minus_1970s,EF07,very_cold,0
1990s_minus_1970s,EF08,very_cold,0
1990s_minus_1970s,EF09,very_cold,0
1990s_minus_1970s,EF10,very_cold,0
1990s_minus_1970s,EF11,very_cold,0
1990s_minus_1970s,EF45,very_cold,0
1990s_minus_1970s,EF54,very_cold,0
1990s_minus_1970s,EF63,very_cold,0
1990s_minus_1970s,EF64,very_cold,0
1990s_minus_1970s,EF65,very_cold,0
1990s_minus_1970s,EF69,very_cold,0
1990s_minus_1970s,EF70,very_cold,0
1990s_minus_1970s,EF71,very_cold,0
1990s_minus_1970s,EF72,very_cold,0
1990s_minus_1970s,EF73,very_cold,0
1990s_minus_1970s,EF74,very_cold,0
1990s_minus_1970s,EF75,very_cold,0
1990s_minus_1970s,EF80,very_cold,0
