base_site,site_from,site_to,X,Y,predictor,predictor_label,coefficient,local_t,abs_local_t,direction,local_r2,trait_family,trait_value,n_species,model_set,supported,dominant_driver,dominant_direction
DG71,DG71,DG71,587500.1277292037,6107499.8022988215,perc_grass_shrub,Grass/Shrubland,0.0011505313799509713,2.162614929684606,2.162614929684606,Positive,0.10221427976548926,Foraging guild,Open-land insectivores,6,single_predictor,TRUE,Grass/Shrubland,Positive
DG72,DG72,DG72,587500.1300347799,6112499.912887864,perc_grass_shrub,Grass/Shrubland,0.00115378900439402,2.217005200135976,2.217005200135976,Positive,0.09807605861685308,Foraging guild,Open-land insectivores,6,single_predictor,TRUE,Grass/Shrubland,Positive
DG73,DG73,DG73,587500.1165678317,6117499.840793578,perc_grass_shrub,Grass/Shrubland,0.0011569062633135375,2.2851930828359976,2.2851930828359976,Positive,0.09415963110411057,Foraging guild,Open-land insectivores,6,single_predictor,TRUE,Grass/Shrubland,Positive
DG74,DG74,DG74,587500.1433676686,6122499.921054047,perc_grass_shrub,Grass/Shrubland,0.0011602136774620905,2.368282431072053,2.368282431072053,Positive,0.09049120938059935,Foraging guild,Open-land insectivores,6,single_predictor,TRUE,Grass/Shrubland,Positive
DG75,DG75,DG75,587500.1501098787,6127499.929842266,perc_grass_shrub,Grass/Shrubland,0.001162151898412555,2.4593360301989713,2.4593360301989713,Positive,0.08702880146200341,Foraging guild,Open-land insectivores,6,single_predictor,TRUE,Grass/Shrubland,Positive
DG76,DG76,DG76,587500.1358212815,6132499.8671259945,perc_grass_shrub,Grass/Shrubland,0.0011612156611464862,2.55276019907522,2.55276019907522,Positive,0.08343995952885842,Foraging guild,Open-land insectivores,6,single_predictor,TRUE,Grass/Shrubland,Positive
DG77,DG77,DG77,587500.0951186153,6137499.955423165,perc_grass_shrub,Grass/Shrubland,0.0011557699758319578,2.6453941637551757,2.6453941637551757,Positive,0.07953820454654269,Foraging guild,Open-land insectivores,6,single_predictor,TRUE,Grass/Shrubland,Positive
DG78,DG78,DG78,587500.0947161396,6142499.973410007,perc_grass_shrub,Grass/Shrubland,0.0011428329232372246,2.727263023632961,2.727263023632961,Positive,0.07563886683934606,Foraging guild,Open-land insectivores,6,single_predictor,TRUE,Grass/Shrubland,Positive
DG79,DG79,DG79,587500.133423215,6147499.921055779,perc_grass_shrub,Grass/Shrubland,0.0011202155203976424,2.786127160334896,2.786127160334896,Positive,0.07216933629482525,Foraging guild,Open-land insectivores,6,single_predictor,TRUE,Grass/Shrubland,Positive
DG81,DG81,DG81,592500.1642016799,6107499.834659493,perc_grass_shrub,Grass/Shrubland,0.0012155781818541335,2.1930694272170315,2.1930694272170315,Positive,0.09937762906114937,Foraging guild,Open-land insectivores,6,single_predictor,TRUE,Grass/Shrubland,Positive
DG82,DG82,DG82,592500.1719790371,6112499.890489254,perc_grass_shrub,Grass/Shrubland,0.0012186707103230875,2.2408149014580956,2.2408149014580956,Positive,0.09532391145824473,Foraging guild,Open-land insectivores,6,single_predictor,TRUE,Grass/Shrubland,Positive
DG83,DG83,DG83,592500.1462224028,6117499.874937038,perc_grass_shrub,Grass/Shrubland,0.0012212316592746264,2.2987819855390246,2.2987819855390246,Positive,0.09137974427503966,Foraging guild,Open-land insectivores,6,single_predictor,TRUE,Grass/Shrubland,Positive
DG84,DG84,DG84,592500.1472162764,6122499.900566232,perc_grass_shrub,Grass/Shrubland,0.0012226622266194814,2.3697194439726235,2.3697194439726235,Positive,0.0875614243524681,Foraging guild,Open-land insectivores,6,single_predictor,TRUE,Grass/Shrubland,Positive
DG85,DG85,DG85,592500.1125679152,6127499.854749453,perc_grass_shrub,Grass/Shrubland,0.0012227189567433534,2.450890220861004,2.450890220861004,Positive,0.08381412321720817,Foraging guild,Open-land insectivores,6,single_predictor,TRUE,Grass/Shrubland,Positive
DG86,DG86,DG86,592500.165847554,6132499.851379236,perc_grass_shrub,Grass/Shrubland,0.0012201396920004535,2.538479601915955,2.538479601915955,Positive,0.07974204880553924,Foraging guild,Open-land insectivores,6,single_predictor,TRUE,Grass/Shrubland,Positive
DG87,DG87,DG87,592500.1155330035,6137499.886446235,perc_grass_shrub,Grass/Shrubland,0.0012127245486950405,2.6285191599517246,2.6285191599517246,Positive,0.07519930038893165,Foraging guild,Open-land insectivores,6,single_predictor,TRUE,Grass/Shrubland,Positive
DG88,DG88,DG88,592500.1507311421,6142499.963900514,perc_grass_shrub,Grass/Shrubland,0.0011987289092638064,2.714337407677834,2.714337407677834,Positive,0.07053816534840363,Foraging guild,Open-land insectivores,6,single_predictor,TRUE,Grass/Shrubland,Positive
DG89,DG89,DG89,592500.1459106059,6147499.969781486,perc_grass_shrub,Grass/Shrubland,0.0011774241178313873,2.785866483393996,2.785866483393996,Positive,0.06618007807488692,Foraging guild,Open-land insectivores,6,single_predictor,TRUE,Grass/Shrubland,Positive
DG90,DG90,DG90,597500.1713315928,6102499.826306785,perc_grass_shrub,Grass/Shrubland,0.001289035277797679,2.230725864803823,2.230725864803823,Positive,0.09969773730012088,Foraging guild,Open-land insectivores,6,single_predictor,TRUE,Grass/Shrubland,Positive
DG91,DG91,DG91,597500.1723162967,6107499.795391971,prec_breeding,Precipitation,-0.0010812611608074622,-2.3074837149513066,2.3074837149513066,Negative,0.059163811564462314,Foraging guild,Open-land insectivores,6,single_predictor,TRUE,Precipitation,Negative
DG92,DG92,DG92,597500.1866216981,6112499.805806173,prec_breeding,Precipitation,-0.0011307330496471144,-2.4471347066475184,2.4471347066475184,Negative,0.0565354728716512,Foraging guild,Open-land insectivores,6,single_predictor,TRUE,Precipitation,Negative
DG93,DG93,DG93,597500.1493824713,6117499.856123005,prec_breeding,Precipitation,-0.0011678302907391315,-2.5545070353903023,2.5545070353903023,Negative,0.054031296006148484,Foraging guild,Open-land insectivores,6,single_predictor,TRUE,Precipitation,Negative
DG94,DG94,DG94,597500.1256288488,6122499.836436391,prec_breeding,Precipitation,-0.0011899522585296805,-2.621659469765704,2.621659469765704,Negative,0.051648646481349876,Foraging guild,Open-land insectivores,6,single_predictor,TRUE,Precipitation,Negative
DG95,DG95,DG95,597500.1752226814,6127499.859382003,prec_breeding,Precipitation,-0.0011954404241139105,-2.6446311521621926,2.6446311521621926,Negative,0.049225494835598786,Foraging guild,Open-land insectivores,6,single_predictor,TRUE,Precipitation,Negative
DG96,DG96,DG96,597500.1698570813,6132499.922134469,prec_breeding,Precipitation,-0.0011774744682796479,-2.608543751547787,2.608543751547787,Negative,0.046458937461511925,Foraging guild,Open-land insectivores,6,single_predictor,TRUE,Precipitation,Negative
DG97,DG97,DG97,597500.1743571849,6137499.9147871975,perc_grass_shrub,Grass/Shrubland,0.001264123969375985,2.617265145869843,2.617265145869843,Positive,0.07041824902661985,Foraging guild,Open-land insectivores,6,single_predictor,TRUE,Grass/Shrubland,Positive
DG98,DG98,DG98,597500.1217638251,6142499.947179923,perc_grass_shrub,Grass/Shrubland,0.0012463375470798154,2.6920935246477136,2.6920935246477136,Positive,0.06507228544587719,Foraging guild,Open-land insectivores,6,single_predictor,TRUE,Grass/Shrubland,Positive
DG99,DG99,DG99,597500.1399889182,6147499.910806376,perc_grass_shrub,Grass/Shrubland,0.0012241892884895518,2.7606278992539632,2.7606278992539632,Positive,0.05992314554176314,Foraging guild,Open-land insectivores,6,single_predictor,TRUE,Grass/Shrubland,Positive
DH06,DH06,DH06,552500.1885183516,6082499.894090945,hh,Land-use heterogeneity,7.369225535058241e-4,2.061206168976088,2.061206168976088,Positive,0.11441006025486818,Foraging guild,Open-land insectivores,6,single_predictor,TRUE,Land-use heterogeneity,Positive
DH07,DH07,DH07,552500.1080240731,6087499.900931246,hh,Land-use heterogeneity,7.53211462708709e-4,2.161364418418358,2.161364418418358,Positive,0.11089983407218633,Foraging guild,Open-land insectivores,6,single_predictor,TRUE,Land-use heterogeneity,Positive
DH08,DH08,DH08,552500.1224177002,6092499.835871966,hh,Land-use heterogeneity,7.632256715008644e-4,2.2413422547311925,2.2413422547311925,Positive,0.10738107686796881,Foraging guild,Open-land insectivores,6,single_predictor,TRUE,Land-use heterogeneity,Positive
DH09,DH09,DH09,552500.1002956021,6097499.919942602,hh,Land-use heterogeneity,7.67924915122929e-4,2.3048342338439705,2.3048342338439705,Positive,0.10365943323300826,Foraging guild,Open-land insectivores,6,single_predictor,TRUE,Land-use heterogeneity,Positive
DH16,DH16,DH16,557500.1353999713,6082499.896520629,hh,Land-use heterogeneity,7.453881488628381e-4,2.075514588058886,2.075514588058886,Positive,0.1183487720052611,Foraging guild,Open-land insectivores,6,single_predictor,TRUE,Land-use heterogeneity,Positive
DH17,DH17,DH17,557500.1315025091,6087499.894301601,hh,Land-use heterogeneity,7.616514786244747e-4,2.1710497333243306,2.1710497333243306,Positive,0.11489088976789255,Foraging guild,Open-land insectivores,6,single_predictor,TRUE,Land-use heterogeneity,Positive
DH18,DH18,DH18,557500.14150952,6092499.930770529,hh,Land-use heterogeneity,7.729040705939248e-4,2.249840660884139,2.249840660884139,Positive,0.11132706287931529,Foraging guild,Open-land insectivores,6,single_predictor,TRUE,Land-use heterogeneity,Positive
DH19,DH19,DH19,557500.1021907555,6097499.893807441,hh,Land-use heterogeneity,7.786038134666145e-4,2.3108221093337824,2.3108221093337824,Positive,0.10751079272568205,Foraging guild,Open-land insectivores,6,single_predictor,TRUE,Land-use heterogeneity,Positive
DH26,DH26,DH26,562500.1313600574,6082499.897424985,hh,Land-use heterogeneity,7.497809342963402e-4,2.0643063742234355,2.0643063742234355,Positive,0.1203293450377102,Foraging guild,Open-land insectivores,6,single_predictor,TRUE,Land-use heterogeneity,Positive
DH27,DH27,DH27,562500.1404915752,6087499.894655372,hh,Land-use heterogeneity,7.651221649476827e-4,2.1532587369741805,2.1532587369741805,Positive,0.11712514471468075,Foraging guild,Open-land insectivores,6,single_predictor,TRUE,Land-use heterogeneity,Positive
DH28,DH28,DH28,562500.1479966408,6092499.930620275,hh,Land-use heterogeneity,7.763025940830286e-4,2.2273986920364326,2.2273986920364326,Positive,0.11375343207848765,Foraging guild,Open-land insectivores,6,single_predictor,TRUE,Land-use heterogeneity,Positive
DH36,DH36,DH36,567500.1276941404,6082499.895786983,hh,Land-use heterogeneity,7.50694712164121e-4,2.029792084876782,2.029792084876782,Positive,0.12075012662187769,Foraging guild,Open-land insectivores,6,single_predictor,TRUE,Land-use heterogeneity,Positive
DH37,DH37,DH37,567500.1504468835,6087499.901725202,hh,Land-use heterogeneity,7.648793680179585e-4,2.1117119640166555,2.1117119640166555,Positive,0.1176734097023698,Foraging guild,Open-land insectivores,6,single_predictor,TRUE,Land-use heterogeneity,Positive
DH67,DH67,DH67,582500.150456362,6087499.846226105,perc_grass_shrub,Grass/Shrubland,0.001057669490971651,1.9519768254678151,1.9519768254678151,Positive,0.11947622479275312,Foraging guild,Open-land insectivores,6,single_predictor,FALSE,No supported driver,Not supported
DH75,DH75,DH75,587500.1331639127,6077499.873700988,perc_grass_shrub,Grass/Shrubland,0.0011376975526291877,1.958137054716499,1.958137054716499,Positive,0.12225332053066214,Foraging guild,Open-land insectivores,6,single_predictor,FALSE,No supported driver,Not supported
DH76,DH76,DH76,587500.1690374067,6082499.854533708,perc_grass_shrub,Grass/Shrubland,0.0011344706394253745,1.9828082370605487,1.9828082370605487,Positive,0.11967710302469892,Foraging guild,Open-land insectivores,6,single_predictor,TRUE,Grass/Shrubland,Positive
DH85,DH85,DH85,592500.1356770925,6077499.908513531,perc_grass_shrub,Grass/Shrubland,0.0012496431151376073,2.072016740223133,2.072016740223133,Positive,0.11820538423053935,Foraging guild,Open-land insectivores,6,single_predictor,TRUE,Grass/Shrubland,Positive
DH86,DH86,DH86,592500.1422768618,6082499.831678937,perc_grass_shrub,Grass/Shrubland,0.0012353801043997418,2.0803298807453374,2.0803298807453374,Positive,0.11590315459288983,Foraging guild,Open-land insectivores,6,single_predictor,TRUE,Grass/Shrubland,Positive
DH98,DH98,DH98,597500.1549924235,6092499.78831973,perc_grass_shrub,Grass/Shrubland,0.0013074701479261672,2.1989638717614945,2.1989638717614945,Positive,0.10632665801283718,Foraging guild,Open-land insectivores,6,single_predictor,TRUE,Grass/Shrubland,Positive
DH99,DH99,DH99,597500.1873019559,6097499.787314182,perc_grass_shrub,Grass/Shrubland,0.001296043239832849,2.211024817579656,2.211024817579656,Positive,0.10325663218380124,Foraging guild,Open-land insectivores,6,single_predictor,TRUE,Grass/Shrubland,Positive
EB03,EB03,EB03,617499.4041724587,6347499.787013219,perc_cropland,Cropland,-0.003431049247243634,-4.849025836855591,4.849025836855591,Negative,0.10119768385329415,Foraging guild,Open-land insectivores,6,single_predictor,TRUE,Cropland,Negative
EB04,EB04,EB04,617499.3770303854,6352499.760663346,perc_cropland,Cropland,-0.003519329349711394,-4.785298901536285,4.785298901536285,Negative,0.1021826237073249,Foraging guild,Open-land insectivores,6,single_predictor,TRUE,Cropland,Negative
EB06,EB06,EB06,622499.452476495,6342499.958876019,perc_cropland,Cropland,-0.003547692039242716,-4.964668725096162,4.964668725096162,Negative,0.10480579355768321,Foraging guild,Open-land insectivores,6,single_predictor,TRUE,Cropland,Negative
EB07,EB07,EB07,622499.340247113,6347499.802468584,perc_cropland,Cropland,-0.003666761936105732,-4.930058146106263,4.930058146106263,Negative,0.10472129917332032,Foraging guild,Open-land insectivores,6,single_predictor,TRUE,Cropland,Negative
EB08,EB08,EB08,622499.3295501823,6352499.804013868,perc_cropland,Cropland,-0.0037395943601674503,-4.847635247522517,4.847635247522517,Negative,0.10622219813374016,Foraging guild,Open-land insectivores,6,single_predictor,TRUE,Cropland,Negative
EB10,EB10,EB10,627499.3598611797,6352499.809865731,perc_cropland,Cropland,-0.003987445200460721,-4.886290429731357,4.886290429731357,Negative,0.11078008908426758,Foraging guild,Open-land insectivores,6,single_predictor,TRUE,Cropland,Negative
ED00,ED00,ED00,602500.0074655657,6252499.92582771,perc_pasture,Pasture,-0.0010148831592799532,-2.2032975457858917,2.2032975457858917,Negative,0.16186980681193763,Foraging guild,Open-land insectivores,6,single_predictor,TRUE,Pasture,Negative
ED01,ED01,ED01,602500.0069320137,6257499.875294123,perc_pasture,Pasture,-0.0010014908475857894,-2.1562695877235396,2.1562695877235396,Negative,0.15501314829689622,Foraging guild,Open-land insectivores,6,single_predictor,TRUE,Pasture,Negative
ED02,ED02,ED02,602499.9632342183,6262499.97639951,perc_pasture,Pasture,-9.91005179770128e-4,-2.1184648815763865,2.1184648815763865,Negative,0.14673554064764413,Foraging guild,Open-land insectivores,6,single_predictor,TRUE,Pasture,Negative
ED03,ED03,ED03,602500.0034894047,6267500.009511617,perc_grass_shrub,Grass/Shrubland,9.374995213143984e-4,2.2201773218688996,2.2201773218688996,Positive,0.1567959847179252,Foraging guild,Open-land insectivores,6,single_predictor,TRUE,Grass/Shrubland,Positive
ED12,ED12,ED12,607499.9846502618,6262499.948752708,perc_pasture,Pasture,-0.0010320383295197813,-2.061461999268154,2.061461999268154,Negative,0.1473836107678051,Foraging guild,Open-land insectivores,6,single_predictor,TRUE,Pasture,Negative
ED13,ED13,ED13,607500.0289460056,6267499.969510026,perc_grass_shrub,Grass/Shrubland,9.332566206181121e-4,2.1321726143717914,2.1321726143717914,Positive,0.1570983424195028,Foraging guild,Open-land insectivores,6,single_predictor,TRUE,Grass/Shrubland,Positive
ED21,ED21,ED21,612499.9999244057,6257499.948716197,perc_pasture,Pasture,-0.0010421083634534094,-1.9774716755260247,1.9774716755260247,Negative,0.15481078936012932,Foraging guild,Open-land insectivores,6,single_predictor,TRUE,Pasture,Negative
ED22,ED22,ED22,612500.0638923836,6262499.925191073,perc_pasture,Pasture,-0.0010462303283526727,-1.9729268031196545,1.9729268031196545,Negative,0.14797744227308277,Foraging guild,Open-land insectivores,6,single_predictor,TRUE,Pasture,Negative
ED23,ED23,ED23,612500.0489246127,6267500.053278171,perc_grass_shrub,Grass/Shrubland,9.158704254289228e-4,2.0150804874087993,2.0150804874087993,Positive,0.15683293221313424,Foraging guild,Open-land insectivores,6,single_predictor,TRUE,Grass/Shrubland,Positive
ED30,ED30,ED30,617500.0131436305,6252499.979232868,perc_pasture,Pasture,-0.0010390106271351846,-1.8983473827908675,1.8983473827908675,Negative,0.15879156901888017,Foraging guild,Open-land insectivores,6,single_predictor,FALSE,No supported driver,Not supported
ED31,ED31,ED31,617500.0689346831,6257499.919604393,perc_pasture,Pasture,-0.0010307938673724951,-1.8651911296033272,1.8651911296033272,Negative,0.15484069581308804,Foraging guild,Open-land insectivores,6,single_predictor,FALSE,No supported driver,Not supported
EE05,EE05,EE05,602500.0291128291,6227499.796893536,perc_pasture,Pasture,-0.0012531272661301949,-2.8367497590606887,2.8367497590606887,Negative,0.16446237953346507,Foraging guild,Open-land insectivores,6,single_predictor,TRUE,Pasture,Negative
