trait_family,trait_value,n_species,base_site,site_from,site_to,X,Y,local_r2,dominant_predictor,dominant_predictor_label,dominant_local_t,dominant_abs_local_t,supported,dominant_driver,dominant_direction
Migratory strategy,short-distance,39,CE68,CE68,CE68,532500.0148175734,6242499.735220286,0.13907856886927825,perc_cropland,Cropland,-5.063425111807635,5.063425111807635,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,CE69,CE69,CE69,532499.9412093535,6247499.731587012,0.13951257357972927,perc_cropland,Cropland,-5.204870315512318,5.204870315512318,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,CE70,CE70,CE70,537500.0308170322,6202499.79289711,0.13520223655968272,perc_cropland,Cropland,-4.2401532954067624,4.2401532954067624,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,CE71,CE71,CE71,537500.0835327087,6207499.784787841,0.13377951761851253,perc_cropland,Cropland,-4.246315265090213,4.246315265090213,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,CE72,CE72,CE72,537500.0755039781,6212499.702100726,0.1320278531629336,perc_cropland,Cropland,-4.274926027785451,4.274926027785451,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,CE74,CE74,CE74,537500.0596364432,6222499.648403606,0.12887553866812737,perc_cropland,Cropland,-4.434024949856726,4.434024949856726,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,CE75,CE75,CE75,537500.0508192427,6227499.677344484,0.12771234469452586,perc_cropland,Cropland,-4.554235518447427,4.554235518447427,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,CE76,CE76,CE76,537500.0417347807,6232499.63214553,0.12700542215241067,perc_cropland,Cropland,-4.691063339026561,4.691063339026561,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,BC85,BC85,BC85,492500.0614262203,6327499.586613408,0.1776163388771481,perc_cropland,Cropland,-5.325346192080223,5.325346192080223,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,CE77,CE77,CE77,537500.0299457153,6237499.735380851,0.12686617125622204,perc_cropland,Cropland,-4.835735923165337,4.835735923165337,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,CE78,CE78,CE78,537499.9560459278,6242499.652580182,0.12712628872979928,perc_cropland,Cropland,-4.977958194565365,4.977958194565365,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,CE79,CE79,CE79,537499.9403775054,6247499.718706845,0.12748983529378535,perc_cropland,Cropland,-5.112492343504356,5.112492343504356,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,CE80,CE80,CE80,542500.0765360219,6202499.722907818,0.12866695397499617,perc_cropland,Cropland,-4.21379511658125,4.21379511658125,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,CE81,CE81,CE81,542500.0725898192,6207499.792100813,0.12667398444659214,perc_cropland,Cropland,-4.201746030885386,4.201746030885386,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,CE82,CE82,CE82,542500.0549823554,6212499.675981395,0.12447883710437996,perc_cropland,Cropland,-4.213834115422731,4.213834115422731,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,CE83,CE83,CE83,542500.0821386847,6217499.709024412,0.12244672242852,perc_cropland,Cropland,-4.2643383012456395,4.2643383012456395,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,CE84,CE84,CE84,542500.0312720044,6222499.667383468,0.12069227582777066,perc_cropland,Cropland,-4.3493466554712885,4.3493466554712885,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,CE85,CE85,CE85,542500.0251304065,6227499.663558211,0.1192122836499084,perc_cropland,Cropland,-4.461574631601711,4.461574631601711,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,CE86,CE86,CE86,542500.0010096645,6232499.696908841,0.11798264290145644,perc_cropland,Cropland,-4.592335878707805,4.592335878707805,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,CE87,CE87,CE87,542499.9595191028,6237499.656109798,0.11717169998407746,perc_cropland,Cropland,-4.730900299607668,4.730900299607668,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,CE88,CE88,CE88,542499.960902843,6242499.653049735,0.11683529741052584,perc_cropland,Cropland,-4.866636395492617,4.866636395492617,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,CE89,CE89,CE89,542499.9426731234,6247499.687087541,0.11678974068716667,perc_cropland,Cropland,-4.993692486894273,4.993692486894273,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,CE90,CE90,CE90,547500.0112863941,6202499.766809329,0.12426741613646129,perc_cropland,Cropland,-4.187132282447016,4.187132282447016,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,CE91,CE91,CE91,547500.0158636335,6207499.701018751,0.12182594047902165,perc_cropland,Cropland,-4.156546526301235,4.156546526301235,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,CE92,CE92,CE92,547500.0503056952,6212499.673195112,0.11915347848768348,perc_cropland,Cropland,-4.149209866128823,4.149209866128823,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,CE93,CE93,CE93,547500.0516845292,6217499.682626755,0.11663086209939102,perc_cropland,Cropland,-4.180387124823507,4.180387124823507,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,CE94,CE94,CE94,547500.0194965032,6222499.7292875815,0.1144522440685484,perc_cropland,Cropland,-4.252077483607764,4.252077483607764,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,CE96,CE96,CE96,547499.9788540612,6232499.712970672,0.11088365797697453,perc_cropland,Cropland,-4.470354870320324,4.470354870320324,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,CE97,CE97,CE97,547499.9691090817,6237499.649938437,0.10952916853470579,perc_cropland,Cropland,-4.598674339175077,4.598674339175077,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,CE98,CE98,CE98,547499.9234977771,6242499.624028113,0.10862431910603881,perc_cropland,Cropland,-4.727212609636282,4.727212609636282,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,CE99,CE99,CE99,547499.9032871589,6247499.63590194,0.10806100189846811,perc_cropland,Cropland,-4.847530246749607,4.847530246749607,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,CF00,CF00,CF00,502500.02028222225,6152499.89145135,0.1470659257024713,perc_cropland,Cropland,-4.1282690970008025,4.1282690970008025,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,CF10,CF10,CF10,507500.04285710165,6152499.805047145,0.14250652748926917,perc_cropland,Cropland,-4.241034369917388,4.241034369917388,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,CF13,CF13,CF13,507500.0706404502,6167499.781255058,0.1633041436428348,perc_cropland,Cropland,-4.183388122672885,4.183388122672885,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,CF14,CF14,CF14,507500.0739329783,6172499.809900087,0.1701520143426822,prec_breeding,Precipitation,4.361857024427692,4.361857024427692,TRUE,Precipitation,Positive
Migratory strategy,short-distance,39,CF15,CF15,CF15,507500.0533334287,6177499.764015607,0.17634044377788688,prec_breeding,Precipitation,4.749429669464493,4.749429669464493,TRUE,Precipitation,Positive
Migratory strategy,short-distance,39,CF16,CF16,CF16,507500.07135441876,6182499.754977835,0.18179209859747708,prec_breeding,Precipitation,5.111903464720594,5.111903464720594,TRUE,Precipitation,Positive
Migratory strategy,short-distance,39,CF17,CF17,CF17,507500.0651289864,6187499.782657654,0.18649453253941617,prec_breeding,Precipitation,5.448551028088182,5.448551028088182,TRUE,Precipitation,Positive
Migratory strategy,short-distance,39,CF18,CF18,CF18,507500.03483679594,6192499.735736998,0.19044778705685694,prec_breeding,Precipitation,5.7576984108618,5.7576984108618,TRUE,Precipitation,Positive
Migratory strategy,short-distance,39,CF19,CF19,CF19,507500.0425821252,6197499.836890889,0.19377703560021373,prec_breeding,Precipitation,6.03541421147957,6.03541421147957,TRUE,Precipitation,Positive
Migratory strategy,short-distance,39,CF21,CF21,CF21,512500.0804062962,6157499.787179069,0.14413846944781597,perc_cropland,Cropland,-4.3298296029013725,4.3298296029013725,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,CF23,CF23,CF23,512500.06907642435,6167499.771820084,0.1564562233912423,perc_cropland,Cropland,-4.267328412552236,4.267328412552236,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,CF25,CF25,CF25,512500.02303446684,6177499.792549392,0.16802454585741983,prec_breeding,Precipitation,4.385525975862237,4.385525975862237,TRUE,Precipitation,Positive
Migratory strategy,short-distance,39,BC93,BC93,BC93,497500.0048648076,6317499.628014286,0.1778911781391609,perc_cropland,Cropland,-5.600928999369897,5.600928999369897,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,CF26,CF26,CF26,512500.0651124667,6182499.802702072,0.17264342299573712,prec_breeding,Precipitation,4.744322931366403,4.744322931366403,TRUE,Precipitation,Positive
Migratory strategy,short-distance,39,CF27,CF27,CF27,512500.06655589637,6187499.849542149,0.1765948340535279,prec_breeding,Precipitation,5.0712374946499725,5.0712374946499725,TRUE,Precipitation,Positive
Migratory strategy,short-distance,39,CF28,CF28,CF28,512500.0276656862,6192499.82175148,0.1799690894016423,prec_breeding,Precipitation,5.369228938438037,5.369228938438037,TRUE,Precipitation,Positive
Migratory strategy,short-distance,39,CF29,CF29,CF29,512500.0730969767,6197499.830959868,0.18269567594079325,prec_breeding,Precipitation,5.63490702976151,5.63490702976151,TRUE,Precipitation,Positive
Migratory strategy,short-distance,39,CF30,CF30,CF30,517500.0490080542,6152499.803977083,0.13512825173078638,perc_cropland,Cropland,-4.421753752965759,4.421753752965759,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,CF31,CF31,CF31,517500.08229393145,6157499.880785225,0.13996417982810938,perc_cropland,Cropland,-4.411725817075953,4.411725817075953,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,CF32,CF32,CF32,517500.05984277924,6162499.883060531,0.14500978699910227,perc_cropland,Cropland,-4.381040148739178,4.381040148739178,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,CF33,CF33,CF33,517500.0445604493,6167499.811028843,0.1502672391452575,perc_cropland,Cropland,-4.340345405554454,4.340345405554454,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,CF34,CF34,CF34,517500.0357638052,6172499.775957468,0.15545097694721938,perc_cropland,Cropland,-4.297098453972578,4.297098453972578,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,CF35,CF35,CF35,517500.0332116384,6177499.777824086,0.16006133945890547,perc_cropland,Cropland,-4.2571574887816555,4.2571574887816555,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,BC94,BC94,BC94,497500.0354478817,6322499.62760691,0.17485417054752278,perc_cropland,Cropland,-5.529808495368891,5.529808495368891,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,CF37,CF37,CF37,517500.04632165184,6187499.780987112,0.16709562768533182,prec_breeding,Precipitation,4.660014218583136,4.660014218583136,TRUE,Precipitation,Positive
Migratory strategy,short-distance,39,CF38,CF38,CF38,517500.061502076,6192499.782236776,0.16979065624670037,prec_breeding,Precipitation,4.951525255326162,4.951525255326162,TRUE,Precipitation,Positive
Migratory strategy,short-distance,39,CF39,CF39,CF39,517500.08196195716,6197499.820332571,0.17195668936229444,prec_breeding,Precipitation,5.205730519815453,5.205730519815453,TRUE,Precipitation,Positive
Migratory strategy,short-distance,39,CF40,CF40,CF40,522500.0642822681,6152499.88918984,0.13243909022730152,perc_cropland,Cropland,-4.4890694723661415,4.4890694723661415,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,CF41,CF41,CF41,522500.0773326165,6157499.892575038,0.1365121301022397,perc_cropland,Cropland,-4.478851061152425,4.478851061152425,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,CF42,CF42,CF42,522500.08171073144,6162499.821689351,0.14071911643636817,perc_cropland,Cropland,-4.447704003481485,4.447704003481485,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,CF43,CF43,CF43,522500.0766004052,6167499.787798728,0.14494594462633487,perc_cropland,Cropland,-4.40360855658791,4.40360855658791,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,CF44,CF44,CF44,522500.0617534066,6172499.790880593,0.14900061474878679,perc_cropland,Cropland,-4.353821069161378,4.353821069161378,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,CF45,CF45,CF45,522500.0369213511,6177499.830912278,0.1526757235272697,perc_cropland,Cropland,-4.309042348508482,4.309042348508482,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,BC95,BC95,BC95,497500.0144291096,6327499.551978993,0.1719515021297434,perc_cropland,Cropland,-5.453614579880634,5.453614579880634,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,CF47,CF47,CF47,522500.02009768866,6187499.799469306,0.15823221221393663,perc_cropland,Cropland,-4.248582742956656,4.248582742956656,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,CF48,CF48,CF48,522500.02689213475,6192499.839240847,0.16016646868123038,prec_breeding,Precipitation,4.529884004453668,4.529884004453668,TRUE,Precipitation,Positive
Migratory strategy,short-distance,39,CF49,CF49,CF49,522500.0856363534,6197499.8048974695,0.16171334743279064,prec_breeding,Precipitation,4.7776261548373995,4.7776261548373995,TRUE,Precipitation,Positive
Migratory strategy,short-distance,39,CF50,CF50,CF50,527500.0886990835,6152499.883027053,0.13020724420800092,perc_cropland,Cropland,-4.539513334813385,4.539513334813385,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,CF51,CF51,CF51,527500.0818896274,6157499.8224678775,0.13355155114431527,perc_cropland,Cropland,-4.529097415645336,4.529097415645336,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,CF52,CF52,CF52,527500.0497756924,6162499.798923867,0.13703627240862004,perc_cropland,Cropland,-4.499146381063851,4.499146381063851,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,CF54,CF54,CF54,527500.0343271294,6172499.863579813,0.14356014034945533,perc_cropland,Cropland,-4.401343244006204,4.401343244006204,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,CF55,CF55,CF55,527500.0508941073,6177499.840442368,0.14620135650941982,perc_cropland,Cropland,-4.352735666350751,4.352735666350751,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,BC96,BC96,BC96,497500.0027015511,6332499.623702109,0.1690327206923007,perc_cropland,Cropland,-5.360484123100002,5.360484123100002,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,CF56,CF56,CF56,527500.0408488035,6182499.854226997,0.1484463168824031,perc_cropland,Cropland,-4.313166849004215,4.313166849004215,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,CF57,CF57,CF57,527500.0672787909,6187499.794012441,0.15014007255184328,perc_cropland,Cropland,-4.279620455393584,4.279620455393584,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,CF58,CF58,CF58,527500.0664424137,6192499.770672006,0.15136113425862135,perc_cropland,Cropland,-4.259908471591657,4.259908471591657,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,CF59,CF59,CF59,527500.0380833544,6197499.784182167,0.15218671130640846,prec_breeding,Precipitation,4.388365224164355,4.388365224164355,TRUE,Precipitation,Positive
Migratory strategy,short-distance,39,CF60,CF60,CF60,532500.0746473216,6152499.896262771,0.12833570405947564,perc_cropland,Cropland,-4.577483598888035,4.577483598888035,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,CF61,CF61,CF61,532500.0476127628,6157499.892527556,0.13103341638817925,perc_cropland,Cropland,-4.563425620901949,4.563425620901949,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,CF62,CF62,CF62,532500.0430350703,6162499.81496773,0.13389728970991832,perc_cropland,Cropland,-4.533375659042395,4.533375659042395,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,CF63,CF63,CF63,532500.058788367,6167499.886138109,0.13668137321035723,perc_cropland,Cropland,-4.491037789755263,4.491037789755263,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,CF64,CF64,CF64,532500.0331872304,6172499.882969435,0.13905612346579932,perc_cropland,Cropland,-4.440493733970122,4.440493733970122,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,CF65,CF65,CF65,532500.028758022,6177499.805903052,0.14095891662114304,perc_cropland,Cropland,-4.393712983660429,4.393712983660429,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,BD00,BD00,BD00,452500.055170292,6252499.551853021,0.3198801348412127,prec_breeding,Precipitation,6.629474032545575,6.629474032545575,TRUE,Precipitation,Positive
Migratory strategy,short-distance,39,CF66,CF66,CF66,532500.0433655721,6182499.877498317,0.14229583439682775,perc_cropland,Cropland,-4.350162037439826,4.350162037439826,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,CF67,CF67,CF67,532500.016379806,6187499.763386833,0.1431188261255159,perc_cropland,Cropland,-4.308281161443507,4.308281161443507,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,CF68,CF68,CF68,532500.0701839877,6192499.798358294,0.14352866418550533,perc_cropland,Cropland,-4.275954713978275,4.275954713978275,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,CF69,CF69,CF69,532500.0807532563,6197499.758865873,0.14361115173651332,perc_cropland,Cropland,-4.259722955571058,4.259722955571058,TRUE,Cropland,Negative
