atlas,draw,trait_family,full_r2t_y,drop_r2t_y,contribution
1970s,114,Species thermal index,0.26263549274143616,0.27650633439628763,-0.013870841654851473
1970s,114,Migratory strategy,0.26263549274143616,0.12448421358195141,0.13815127915948475
1970s,114,Foraging guild,0.26263549274143616,0.06388494178323682,0.19875055095819932
1970s,115,Species thermal index,0.14960904679859788,0.14692029548813929,0.0026887513104585925
1970s,115,Migratory strategy,0.14960904679859788,0.0798731342869703,0.06973591251162758
1970s,115,Foraging guild,0.14960904679859788,0.0925501037319785,0.05705894306661938
1970s,116,Species thermal index,0.13422799875008556,0.12248420201782695,0.011743796732258616
1970s,116,Migratory strategy,0.13422799875008556,0.09149463434492834,0.04273336440515722
1970s,116,Foraging guild,0.13422799875008556,0.10922040732176287,0.025007591428322692
1970s,117,Species thermal index,0.19728686853337388,0.1978889239959406,-6.020554625667252e-4
1970s,117,Migratory strategy,0.19728686853337388,0.12902877399754067,0.0682580945358332
1970s,117,Foraging guild,0.19728686853337388,0.06694298840118432,0.13034388013218956
1970s,118,Species thermal index,0.2919478049690683,0.28837721219792833,0.0035705927711399688
1970s,118,Migratory strategy,0.2919478049690683,0.1875712561726305,0.10437654879643779
1970s,118,Foraging guild,0.2919478049690683,0.10579735822133637,0.18615044674773193
1970s,119,Species thermal index,0.2798135540965747,0.2847858799712497,-0.004972325874674999
1970s,119,Migratory strategy,0.2798135540965747,0.18687829435356831,0.0929352597430064
1970s,119,Foraging guild,0.2798135540965747,0.06485647440503994,0.21495707969153477
1970s,120,Species thermal index,0.274606922150826,0.2696815076369897,0.004925414513836268
1970s,120,Migratory strategy,0.274606922150826,0.20283777668779016,0.07176914546303584
1970s,120,Foraging guild,0.274606922150826,0.0727902581949584,0.20181666395586761
1970s,121,Species thermal index,0.20479679505214826,0.20806327592026452,-0.0032664808681162616
1970s,121,Migratory strategy,0.20479679505214826,0.11774813852272137,0.0870486565294269
1970s,121,Foraging guild,0.20479679505214826,0.05628567060753477,0.1485111244446135
1970s,122,Species thermal index,0.0746277810270006,0.06331755405157907,0.011310226975421528
1970s,122,Migratory strategy,0.0746277810270006,0.022569870608662987,0.052057910418337613
1970s,122,Foraging guild,0.0746277810270006,0.08340074502084288,-0.008772963993842281
1970s,123,Species thermal index,0.10349463920158938,0.10885360592568541,-0.005358966724096026
1970s,123,Migratory strategy,0.10349463920158938,0.020869148374441933,0.08262549082714746
1970s,123,Foraging guild,0.10349463920158938,0.07458640561249838,0.028908233589091004
1970s,124,Species thermal index,0.18055647021664273,0.17721454404724343,0.003341926169399295
1970s,124,Migratory strategy,0.18055647021664273,0.13278922086607783,0.047767249350564894
1970s,124,Foraging guild,0.18055647021664273,0.05582056283826607,0.12473590737837666
1970s,125,Species thermal index,0.10239532607441922,0.08638857225671805,0.01600675381770117
1970s,125,Migratory strategy,0.10239532607441922,0.055963957860493393,0.04643136821392582
1970s,125,Foraging guild,0.10239532607441922,0.07557786181826756,0.026817464256151655
1970s,126,Species thermal index,0.18961004564527054,0.17911240322058372,0.010497642424686815
1970s,126,Migratory strategy,0.18961004564527054,0.12623158986662014,0.0633784557786504
1970s,126,Foraging guild,0.18961004564527054,0.06460292454745105,0.12500712109781947
1970s,127,Species thermal index,0.023784588819165533,0.0218571568515741,0.0019274319675914343
1970s,127,Migratory strategy,0.023784588819165533,0.010693681614072376,0.013090907205093157
1970s,127,Foraging guild,0.023784588819165533,0.04047670170305992,-0.016692112883894387
1970s,128,Species thermal index,0.15502452363742034,0.1561415657857348,-0.0011170421483144566
1970s,128,Migratory strategy,0.15502452363742034,0.09312015690739513,0.06190436673002521
1970s,128,Foraging guild,0.15502452363742034,0.061071719882526784,0.09395280375489355
1970s,129,Species thermal index,0.12564596209277143,0.10384270488805859,0.021803257204712836
1970s,129,Migratory strategy,0.12564596209277143,0.05702739069601862,0.06861857139675281
1970s,129,Foraging guild,0.12564596209277143,0.11297612612075918,0.012669835972012253
1970s,130,Species thermal index,0.1306806677734058,0.12149786329939903,0.009182804474006781
1970s,130,Migratory strategy,0.1306806677734058,0.053020995224345856,0.07765967254905995
1970s,130,Foraging guild,0.1306806677734058,0.07375393675746891,0.0569267310159369
1970s,131,Species thermal index,0.1074969870267066,0.08970579021365643,0.017791196813050164
1970s,131,Migratory strategy,0.1074969870267066,0.03795725820784183,0.06953972881886478
1970s,131,Foraging guild,0.1074969870267066,0.09081529682629044,0.016681690200416155
1970s,132,Species thermal index,0.13656882459331543,0.13576147187173246,8.073527215829712e-4
1970s,132,Migratory strategy,0.13656882459331543,0.07908739072066304,0.05748143387265239
1970s,132,Foraging guild,0.13656882459331543,0.05691849778971427,0.07965032680360115
1970s,133,Species thermal index,0.06794156857893463,0.07874363822119307,-0.010802069642258438
1970s,133,Migratory strategy,0.06794156857893463,0.0202314464159042,0.04771012216303043
1970s,133,Foraging guild,0.06794156857893463,0.0589527959768032,0.008988772602131427
1970s,134,Species thermal index,0.10801576346833333,0.1035794646407848,0.004436298827548535
1970s,134,Migratory strategy,0.10801576346833333,0.04275802469833248,0.06525773877000085
1970s,134,Foraging guild,0.10801576346833333,0.08295834413706235,0.02505741933127098
1970s,135,Species thermal index,0.16857187014227865,0.16113876413994208,0.00743310600233657
1970s,135,Migratory strategy,0.16857187014227865,0.15157786353013708,0.016994006612141566
1970s,135,Foraging guild,0.16857187014227865,0.04677512570052414,0.1217967444417545
1970s,136,Species thermal index,0.14418071924921821,0.1480588594930081,-0.0038781402437898793
1970s,136,Migratory strategy,0.14418071924921821,0.0778721894781441,0.06630852977107411
1970s,136,Foraging guild,0.14418071924921821,0.07247063958173691,0.0717100796674813
1970s,137,Species thermal index,0.18348231030700904,0.1704313716219444,0.013050938685064628
1970s,137,Migratory strategy,0.18348231030700904,0.1418892561727437,0.04159305413426534
1970s,137,Foraging guild,0.18348231030700904,0.05157750630969889,0.13190480399731014
1970s,138,Species thermal index,0.1741679810818087,0.17138689204128288,0.0027810890405258193
1970s,138,Migratory strategy,0.1741679810818087,0.12786324517427808,0.04630473590753062
1970s,138,Foraging guild,0.1741679810818087,0.07977621988047573,0.09439176120133297
1970s,139,Species thermal index,0.10678732075507781,0.09538282415285529,0.011404496602222522
1970s,139,Migratory strategy,0.10678732075507781,0.09328203090165811,0.0135052898534197
1970s,139,Foraging guild,0.10678732075507781,0.05135625879153206,0.055431061963545754
1970s,140,Species thermal index,0.1654832949943573,0.16907727210651582,-0.0035939771121585307
1970s,140,Migratory strategy,0.1654832949943573,0.07391709354078006,0.09156620145357723
1970s,140,Foraging guild,0.1654832949943573,0.10287205033822314,0.06261124465613416
1970s,141,Species thermal index,0.09721595304509623,0.0849584799724144,0.012257473072681824
1970s,141,Migratory strategy,0.09721595304509623,0.0397910093988978,0.05742494364619843
1970s,141,Foraging guild,0.09721595304509623,0.06663746202588881,0.030578491019207413
1970s,142,Species thermal index,0.13952755442076734,0.15618447950971112,-0.016656925088943786
1970s,142,Migratory strategy,0.13952755442076734,0.050612675245653396,0.08891487917511394
1970s,142,Foraging guild,0.13952755442076734,0.08195083486802933,0.05757671955273801
1970s,143,Species thermal index,0.10950557570953792,0.1306349323824238,-0.021129356672885874
1970s,143,Migratory strategy,0.10950557570953792,0.04147968466302184,0.06802589104651607
1970s,143,Foraging guild,0.10950557570953792,0.039202619605275595,0.07030295610426232
1970s,144,Species thermal index,0.10960177953126087,0.10420842432011022,0.005393355211150641
1970s,144,Migratory strategy,0.10960177953126087,0.03605737250920754,0.07354440702205332
1970s,144,Foraging guild,0.10960177953126087,0.10343132368287822,0.006170455848382647
1970s,145,Species thermal index,0.10988360988120123,0.10284594169593149,0.007037668185269741
1970s,145,Migratory strategy,0.10988360988120123,0.0638036291823134,0.04607998069888783
1970s,145,Foraging guild,0.10988360988120123,0.09160367483129474,0.018279935049906493
1970s,146,Species thermal index,0.24523359994482713,0.2585075171742476,-0.013273917229420451
1970s,146,Migratory strategy,0.24523359994482713,0.17381016921927536,0.07142343072555177
1970s,146,Foraging guild,0.24523359994482713,0.07028417094157483,0.1749494290032523
1970s,147,Species thermal index,0.10934754950009042,0.1194091536395174,-0.010061604139426986
1970s,147,Migratory strategy,0.10934754950009042,0.05687206873120936,0.052475480768881054
1970s,147,Foraging guild,0.10934754950009042,0.041899518446930406,0.06744803105316001
1970s,148,Species thermal index,0.1895565310332661,0.18346977765399847,0.006086753379267645
1970s,148,Migratory strategy,0.1895565310332661,0.14607320550416397,0.04348332552910214
1970s,148,Foraging guild,0.1895565310332661,0.08204415262848186,0.10751237840478425
1970s,149,Species thermal index,0.16932867721035347,0.17829143923264754,-0.008962762022294068
1970s,149,Migratory strategy,0.16932867721035347,0.07970464927680788,0.08962402793354558
1970s,149,Foraging guild,0.16932867721035347,0.03475327308285857,0.1345754041274949
1970s,150,Species thermal index,0.11199638523028162,0.11515595661822983,-0.003159571387948215
1970s,150,Migratory strategy,0.11199638523028162,0.04367223216779661,0.06832415306248502
1970s,150,Foraging guild,0.11199638523028162,0.04923718581951271,0.0627591994107689
1970s,151,Species thermal index,0.1418159774822188,0.1635671662581228,-0.021751188775903985
1970s,151,Migratory strategy,0.1418159774822188,0.09577296330235865,0.04604301417986015
1970s,151,Foraging guild,0.1418159774822188,0.034211281155467434,0.10760469632675138
1970s,152,Species thermal index,0.13196153972086605,0.11061448882899637,0.02134705089186968
1970s,152,Migratory strategy,0.13196153972086605,0.0591669289047264,0.07279461081613965
1970s,152,Foraging guild,0.13196153972086605,0.09729737532546742,0.03466416439539863
1970s,153,Species thermal index,0.07450061834834322,0.07659725980755432,-0.002096641459211096
1970s,153,Migratory strategy,0.07450061834834322,0.03583520564710986,0.03866541270123336
1970s,153,Foraging guild,0.07450061834834322,0.06319611072530737,0.01130450762303585
1970s,154,Species thermal index,0.16635897718649484,0.16461613267363256,0.0017428445128622738
1970s,154,Migratory strategy,0.16635897718649484,0.09922021525968813,0.0671387619268067
1970s,154,Foraging guild,0.16635897718649484,0.0598881252781089,0.10647085190838594
1970s,155,Species thermal index,0.10473533382510464,0.08532298500227048,0.019412348822834158
1970s,155,Migratory strategy,0.10473533382510464,0.048693340369965823,0.056041993455138814
1970s,155,Foraging guild,0.10473533382510464,0.10410469398384636,6.306398412582737e-4
1970s,156,Species thermal index,0.15821891284700407,0.16130171870258966,-0.0030828058555855964
1970s,156,Migratory strategy,0.15821891284700407,0.055249546429104054,0.10296936641790001
1970s,156,Foraging guild,0.15821891284700407,0.09153781266120767,0.0666811001857964
1970s,157,Species thermal index,0.15917283984068525,0.14734526876556908,0.011827571075116172
1970s,157,Migratory strategy,0.15917283984068525,0.09697977956709089,0.062193060273594364
1970s,157,Foraging guild,0.15917283984068525,0.10548976320747525,0.05368307663321001
1970s,158,Species thermal index,0.1237211990356826,0.11400967195191185,0.009711527083770752
1970s,158,Migratory strategy,0.1237211990356826,0.0456829312890788,0.0780382677466038
1970s,158,Foraging guild,0.1237211990356826,0.07956016758081288,0.044161031454869715
1970s,159,Species thermal index,0.22342079670754586,0.22144274965334118,0.001978047054204679
1970s,159,Migratory strategy,0.22342079670754586,0.14444982537126913,0.07897097133627673
1970s,159,Foraging guild,0.22342079670754586,0.08974752789912868,0.13367326880841718
1970s,160,Species thermal index,0.11931999204369494,0.12313821344762518,-0.003818221403930247
1970s,160,Migratory strategy,0.11931999204369494,0.06039824582192245,0.058921746221772486
1970s,160,Foraging guild,0.11931999204369494,0.0719568993051048,0.04736309273859014
1970s,161,Species thermal index,0.13177195920547322,0.12044184015005269,0.011330119055420529
1970s,161,Migratory strategy,0.13177195920547322,0.0732335585510907,0.05853840065438251
1970s,161,Foraging guild,0.13177195920547322,0.09545999770981868,0.036311961495654535
1970s,162,Species thermal index,0.15933267306244592,0.14030894319652182,0.0190237298659241
1970s,162,Migratory strategy,0.15933267306244592,0.09140128971979421,0.06793138334265171
1970s,162,Foraging guild,0.15933267306244592,0.07924826919810665,0.08008440386433927
1970s,163,Species thermal index,0.1385997347564859,0.1269162474044999,0.011683487351986016
1970s,163,Migratory strategy,0.1385997347564859,0.09198796500714775,0.04661176974933816
1970s,163,Foraging guild,0.1385997347564859,0.05449452122781112,0.08410521352867478
1970s,164,Species thermal index,0.20011265525239147,0.1947795602237792,0.005333095028612261
1970s,164,Migratory strategy,0.20011265525239147,0.12450354829082506,0.0756091069615664
1970s,164,Foraging guild,0.20011265525239147,0.09411195180364364,0.10600070344874783
1970s,165,Species thermal index,0.20101008992406874,0.19293704880078438,0.008073041123284358
1970s,165,Migratory strategy,0.20101008992406874,0.14869270983771063,0.05231738008635811
1970s,165,Foraging guild,0.20101008992406874,0.08138634067139841,0.11962374925267033
1970s,166,Species thermal index,0.0579548121852871,0.07574660787144724,-0.017791795686160142
1970s,166,Migratory strategy,0.0579548121852871,0.014712814379756129,0.04324199780553097
1970s,166,Foraging guild,0.0579548121852871,0.041777704039012827,0.016177108146274273
1970s,167,Species thermal index,0.06193803942136718,0.058966940809987156,0.0029710986113800214
1970s,167,Migratory strategy,0.06193803942136718,0.017129684002074368,0.04480835541929281
1970s,167,Foraging guild,0.06193803942136718,0.08043244387422936,-0.018494404452862184
1970s,168,Species thermal index,0.06707181002687941,0.08213623163886859,-0.015064421611989176
1970s,168,Migratory strategy,0.06707181002687941,0.014794795667295236,0.05227701435958418
1970s,168,Foraging guild,0.06707181002687941,0.052114860909352884,0.014956949117526527
1970s,169,Species thermal index,0.2285289682791629,0.2070866849706824,0.021442283308480498
1970s,169,Migratory strategy,0.2285289682791629,0.15209469853645347,0.07643426974270942
1970s,169,Foraging guild,0.2285289682791629,0.08076298378788299,0.1477659844912799
1970s,170,Species thermal index,0.19567040548979855,0.1860327657051309,0.009637639784667668
1970s,170,Migratory strategy,0.19567040548979855,0.10176122278316065,0.09390918270663791
1970s,170,Foraging guild,0.19567040548979855,0.07371511535217466,0.12195529013762389
