atlas,period,survey,site,X,Y,bioregion,nearest_distance,second_distance,assignment_margin
1,1970,HA04_1,HA04,865042.1703744105,6122447.22532909,Cluster 3,0.11671423018033289,0.1956606371982044,0.0789464070178715
1,1970,HA05_1,HA05,864612.115336128,6127436.838485431,Cluster 2,0.16152861605378088,0.19689227973580448,0.035363663682023594
1,1970,BE35_1,BE35,467500.1052226283,6227499.715833131,Cluster 2,0.16673673983036041,0.19532218247083816,0.028585442640477743
1,1970,HA06_1,HA06,864181.8076420787,6132426.559736473,Cluster 2,0.1617193743491598,0.2340803841590951,0.07236100980993529
1,1970,HA07_1,HA07,863751.2660785005,6137416.166926846,Cluster 2,0.163682121548107,0.16499550520384637,0.0013133836557393808
1,1970,HA13_1,HA13,870461.7980367357,6117887.195561998,Cluster 2,0.1476843542476016,0.18285750204668857,0.03517314779908698
1,1970,HA14_1,HA14,870031.9513802049,6122877.127863388,Cluster 2,0.14764606260116733,0.19170317463224273,0.0440571120310754
1,1970,HA15_1,HA15,869601.845051859,6127867.055503114,Cluster 2,0.17833333982103874,0.20995200150024293,0.031618661679204185
1,1970,HA16_1,HA16,869171.5430810943,6132856.983802248,Cluster 2,0.28238180269881413,0.3166379861920476,0.03425618349323345
1,1970,HA17_1,HA17,868741.0008366904,6137846.685305342,Cluster 3,0.20163286588080714,0.20407927535537412,0.0024464094745669795
1,1970,BE36_1,BE36,467500.1322030665,6232499.715216365,Cluster 2,0.20667488750781438,0.28087795288570966,0.07420306537789528
1,1970,HA22_1,HA22,875881.8221458339,6113327.073579225,Cluster 2,0.2634980371618352,0.3107250102055819,0.047226973043746734
1,1970,HA23_1,HA23,875451.795731092,6118316.966683082,Cluster 2,0.17702095987839045,0.24617185755364415,0.0691508976752537
1,1970,HA24_1,HA24,875021.9214742357,6123307.113310843,Cluster 3,0.12349727200980859,0.20315611334065936,0.07965884133085077
1,1970,HA25_1,HA25,874591.8354984492,6128297.258993814,Cluster 3,0.11586861412589082,0.21118475129899938,0.09531613717310856
1,1970,HA26_1,HA26,874161.4745486901,6133287.398365342,Cluster 3,0.12480729209050387,0.2101818834068813,0.08537459131637742
1,1970,HA32_1,HA32,880871.8114806362,6113756.340020944,Cluster 2,0.15291519696155548,0.19400681848718793,0.04109162152563245
1,1970,HA33_1,HA33,880442.1265315809,6118746.823881969,Cluster 2,0.14155017790971536,0.19788700352047425,0.056336825610758895
1,1970,HA34_1,HA34,880012.2234439113,6123737.194118903,Cluster 3,0.14561353759091503,0.231011210541816,0.08539767295090098
1,1970,BE37_1,BE37,467500.08192916744,6237499.640875189,Cluster 2,0.29556691101498533,0.34551175371022375,0.04994484269523841
1,1970,HA35_1,HA35,879582.029386323,6128727.556359625,Cluster 3,0.1389769666766906,0.15406491796469524,0.015087951288004636
1,1970,HA36_1,HA36,879151.6814159437,6133717.810436713,Cluster 3,0.1441471680752237,0.1912783567693291,0.0471311886941054
1,1970,HA42_1,HA42,885862.3873392998,6114185.928670378,Cluster 2,0.13215496485931674,0.21301657191801104,0.0808616070586943
1,1970,HA43_1,HA43,885432.6339030144,6119176.530447572,Cluster 2,0.15593963455235668,0.15650608157473814,5.664470223814555e-4
1,1970,HA44_1,HA44,885002.6913537935,6124167.24465621,Cluster 3,0.12232615188073429,0.19045978110289496,0.06813362922216068
1,1970,HA45_1,HA45,884572.525051827,6129157.732566417,Cluster 2,0.18873342747454458,0.2423824885254871,0.053649061050942526
1,1970,HA52_1,HA52,890853.2009991016,6114615.586654353,Cluster 3,0.19141683712435287,0.22318062440549533,0.03176378728114246
1,1970,BE38_1,BE38,467500.0804897086,6242499.714440874,Cluster 2,0.14135897040405287,0.18543630062405364,0.044077330220000766
1,1970,HA53_1,HA53,890423.4322463954,6119606.432185382,Cluster 3,0.10961495465548819,0.21370293656415615,0.10408798190866796
1,1970,HA54_1,HA54,889993.4047017333,6124597.271928037,Cluster 3,0.120845025369214,0.18975734736880365,0.06891232199958965
1,1970,BE39_1,BE39,467500.1255944229,6247499.601982121,Cluster 2,0.15389729297344895,0.16822685022306308,0.014329557249614128
1,1970,BE40_1,BE40,472500.1127389596,6202499.801765352,Cluster 3,0.13530354866202005,0.14382709114343867,0.008523542481418622
1,1970,BE41_1,BE41,472500.10111836577,6207499.780096917,Cluster 2,0.11658503650698376,0.12768190984840436,0.011096873341420593
1,1970,AF82_1,AF82,442500.15165183047,6162499.8084204225,Cluster 1,0.14445797336490204,0.1831437619386118,0.038685788573709745
1,1970,BE42_1,BE42,472500.118605587,6212499.79520641,Cluster 2,0.16773469124851492,0.19886571090470134,0.03113101965618642
1,1970,BE43_1,BE43,472500.102536274,6217499.736171087,Cluster 2,0.08785304935089344,0.13795378492461552,0.05010073557372208
1,1970,BE44_1,BE44,472500.11623195955,6222499.713864509,Cluster 2,0.11753738468915437,0.16233030573229837,0.044792921043144
1,1970,BE45_1,BE45,472500.0978888087,6227499.728662689,Cluster 2,0.08978218086611002,0.14763344315497337,0.05785126228886335
1,1970,BE46_1,BE46,472500.10925229813,6232499.668840696,Cluster 2,0.20834283195553807,0.2283542534619546,0.02001142150641652
1,1970,BE47_1,BE47,472500.08938047354,6237499.6460741,Cluster 2,0.25437838361658816,0.29708970105127125,0.042711317434683094
1,1970,BE48_1,BE48,472500.1005930916,6242499.6599383075,Cluster 1,0.16070929880148133,0.1780529185122023,0.017343619710720987
1,1970,BE50_1,BE50,477500.0897044176,6202499.779935578,Cluster 1,0.13279356318249613,0.15552716735366554,0.022733604171169403
1,1970,BE51_1,BE51,477500.0837171829,6207499.820620244,Cluster 2,0.11852405240960222,0.17234797974880486,0.053823927339202646
1,1970,BE52_1,BE52,477500.0896873518,6212499.786792553,Cluster 2,0.11337270331151951,0.11471447044752325,0.0013417671360037436
1,1970,BE53_1,BE53,477500.10844758886,6217499.789725573,Cluster 1,0.10543367302280904,0.12300091665427165,0.017567243631462615
1,1970,BE54_1,BE54,477500.0775276706,6222499.718423463,Cluster 1,0.1061549102992426,0.1293573685556989,0.02320245825645631
1,1970,BE55_1,BE55,477500.12210260506,6227499.683505938,Cluster 2,0.10547334750526378,0.16143625859015592,0.05596291108489214
1,1970,BE56_1,BE56,477500.11822783895,6232499.6856043795,Cluster 2,0.1819270223948555,0.2300806945255705,0.048153672130715
1,1970,BE57_1,BE57,477500.12828789,6237499.724367468,Cluster 2,0.11854585597472952,0.1661426218424275,0.04759676586769798
1,1970,BE58_1,BE58,477500.09009941894,6242499.688796431,Cluster 2,0.1556145248856366,0.1681044138575881,0.012489888971951496
1,1970,BE59_1,BE59,477500.0664909273,6247499.689840795,Cluster 2,0.12103144003856985,0.17809219172341206,0.05706075168484222
1,1970,BE60_1,BE60,482500.1170935474,6202499.762600222,Cluster 1,0.14981508488494139,0.1855883694921577,0.03577328460721632
1,1970,BE61_1,BE61,482500.11583061574,6207499.764099555,Cluster 1,0.14903188552462543,0.17460042869390774,0.02556854316928231
1,1970,AF91_1,AF91,447500.16279772675,6157499.807246089,Cluster 1,0.13247676029490507,0.22679825345242383,0.09432149315751875
1,1970,BE62_1,BE62,482500.11054156657,6212499.802375257,Cluster 2,0.10289935021063834,0.15128827019938093,0.04838891998874259
1,1970,BE63_1,BE63,482500.1010131544,6217499.766104947,Cluster 2,0.09012123127916508,0.14968617493886935,0.05956494365970427
1,1970,BE64_1,BE64,482500.08794277866,6222499.766563116,Cluster 2,0.08669447659320394,0.1396576428680072,0.052963166274803256
1,1970,BE65_1,BE65,482500.0711159684,6227499.692425571,Cluster 2,0.07110966601195284,0.15890386465808878,0.08779419864613594
1,1970,BE66_1,BE66,482500.11322061473,6232499.654712963,Cluster 2,0.07326277115747422,0.1565011231452581,0.08323835198778388
1,1970,BE67_1,BE67,482500.0904503339,6237499.653912236,Cluster 2,0.2131102801368806,0.2692156978734872,0.0561054177366066
1,1970,BE68_1,BE68,482500.0651098611,6242499.689744695,Cluster 2,0.16302718761329743,0.1957646646153998,0.03273747700210236
1,1970,BE69_1,BE69,482500.0987530567,6247499.650626864,Cluster 1,0.09048385645413651,0.14305709290318322,0.05257323644904671
1,1970,BE70_1,BE70,487500.0865301826,6202499.750414935,Cluster 1,0.12572633675696895,0.1462528462556083,0.02052650949863935
1,1970,BE71_1,BE71,487500.08995137503,6207499.722487243,Cluster 2,0.12851235709801317,0.13914545359050068,0.010633096492487504
1,1970,AF92_1,AF92,447500.2057250942,6162499.834014087,Cluster 3,0.17671607147880272,0.21266422117508452,0.035948149696281795
1,1970,BE72_1,BE72,487500.07277842105,6212499.73131084,Cluster 2,0.13152440768101867,0.1663445056683787,0.03482009798736002
1,1970,BE73_1,BE73,487500.09745280247,6217499.776680447,Cluster 2,0.07678420339679683,0.17411504086244795,0.09733083746565112
1,1970,BE74_1,BE74,487500.10153235553,6222499.747455017,Cluster 2,0.07221348714257149,0.18202362148874518,0.10981013434617369
1,1970,BE75_1,BE75,487500.08557870064,6227499.754910266,Cluster 2,0.24142786214927583,0.27380319814691056,0.03237533599763473
1,1970,BE76_1,BE76,487500.0494996909,6232499.6877210885,Cluster 2,0.11718742931094919,0.15351403312203984,0.03632660381109065
1,1970,BE77_1,BE77,487500.0557743558,6237499.656981816,Cluster 2,0.2133590071436652,0.24165787047935886,0.028298863335693647
1,1970,BE78_1,BE78,487500.1044211837,6242499.66266886,Cluster 1,0.10825303003614498,0.13323193337991415,0.024978903343769177
1,1970,BE79_1,BE79,487500.07191723434,6247499.705124563,Cluster 1,0.13735331185494376,0.1433282013850412,0.005974889530097449
1,1970,BE80_1,BE80,492500.0769083233,6202499.743162796,Cluster 2,0.14415182529564183,0.155447816136889,0.011295990841247161
1,1970,BE81_1,BE81,492500.0851086948,6207499.806863972,Cluster 2,0.16966451294952736,0.19723317941143598,0.027568666461908614
1,1970,AF93_1,AF93,447500.1653840631,6167499.788514787,Cluster 3,0.1713637853354231,0.24018729452991983,0.06882350919449673
1,1970,BE82_1,BE82,492500.0559510994,6212499.795978415,Cluster 2,0.12665838058850395,0.1871102423725248,0.060451861784020844
1,1970,BE83_1,BE83,492500.0518686798,6217499.710370969,Cluster 2,0.14640750466155472,0.1630400488228952,0.016632544161340468
1,1970,BE84_1,BE84,492500.07326583227,6222499.77261727,Cluster 1,0.11102137433928487,0.1850490645657633,0.07402769022647844
1,1970,BE85_1,BE85,492500.0576986846,6227499.760204127,Cluster 1,0.11145141442640291,0.12525814277474917,0.013806728348346259
1,1970,BE86_1,BE86,492500.0673832763,6232499.672995943,Cluster 2,0.1118867859976982,0.11885273944003749,0.006965953442339287
1,1970,BE87_1,BE87,492500.0408101817,6237499.733683195,Cluster 2,0.11710930227702192,0.13142593550642756,0.014316633229405643
1,1970,BE88_1,BE88,492500.0396555708,6242499.719527307,Cluster 2,0.11924537875085979,0.15094288265635203,0.03169750390549224
1,1970,BE89_1,BE89,492500.0641284463,6247499.741806999,Cluster 3,0.11035518791876131,0.20327385321669392,0.0929186652979326
1,1970,BE90_1,BE90,497500.0422758438,6202499.741026654,Cluster 2,0.15692290192331398,0.15707068685492906,1.4778493161507478e-4
1,1970,BE91_1,BE91,497500.0549127382,6207499.7948163375,Cluster 3,0.13948873117046945,0.14827674977179298,0.008788018601323527
1,1970,AF94_1,AF94,447500.1697669054,6172499.780493908,Cluster 2,0.15131770730754146,0.1618369066314903,0.010519199323948847
1,1970,BE92_1,BE92,497500.0760309053,6212499.773925238,Cluster 2,0.1377425429290369,0.2067374733008485,0.06899493037181159
1,1970,BE93_1,BE93,497500.0434951054,6217499.78966552,Cluster 2,0.16780316097753448,0.19919651176859454,0.031393350791060065
1,1970,BE94_1,BE94,497500.0817259047,6222499.730638592,Cluster 1,0.12858411382206528,0.14470515565247993,0.016121041830414656
1,1970,BE95_1,BE95,497500.06645494024,6227499.708195655,Cluster 2,0.08864635482812722,0.1332755532109836,0.044629198382856394
1,1970,BE96_1,BE96,497500.0598918972,6232499.722276111,Cluster 1,0.16133928549620158,0.17556569951738965,0.014226414021188072
1,1970,BE97_1,BE97,497500.06204059086,6237499.7728568325,Cluster 2,0.12588603658440659,0.18118191362667044,0.05529587704226385
1,1970,BE98_1,BE98,497500.0728370326,6242499.748610737,Cluster 2,0.12366404893661874,0.22135131629854374,0.097687267361925
1,1970,BE99_1,BE99,497500.0305140985,6247499.6495497795,Cluster 2,0.15639689806481288,0.16452672035614607,0.008129822291333189
1,1970,BF00_1,BF00,452500.16255789786,6152499.84979633,Cluster 1,0.1306584247474853,0.2402246924712788,0.10956626772379352
1,1970,BF01_1,BF01,452500.1443555164,6157499.855121321,Cluster 2,0.1951542717740012,0.20013394317955482,0.004979671405553637
1,1970,BF02_1,BF02,452500.1523084943,6162499.7866961,Cluster 1,0.12924937838384243,0.17615180391679403,0.0469024255329516
1,1970,BF03_1,BF03,452500.1251936091,6167499.75646735,Cluster 1,0.1731544796711995,0.18455849864033325,0.011404018969133733
1,1970,BF04_1,BF04,452500.1265854016,6172499.763725036,Cluster 1,0.22702366477569194,0.3262207623547578,0.09919709757906583
1,1970,BF05_1,BF05,452500.0929818788,6177499.69784097,Cluster 1,0.17157853614899168,0.20310927083438815,0.031530734685396467
1,1970,BF06_1,BF06,452500.08902709355,6182499.669392232,Cluster 1,0.15593125803942134,0.17075966611908622,0.014828408079664873
1,1970,BF07_1,BF07,452500.1152225344,6187499.678353518,Cluster 1,0.1872848664188938,0.3171918525580395,0.1299069861391457
1,1970,BF08_1,BF08,452500.10950070026,6192499.7253870675,Cluster 1,0.45606040920754826,0.57111087114481,0.1150504619372617
1,1970,BF11_1,BF11,457500.09805196273,6157499.819878605,Cluster 1,0.12871531190301608,0.15616603893191935,0.027450727028903277
1,1970,BF12_1,BF12,457500.1359493549,6162499.887689657,Cluster 1,0.10876217287971303,0.21150924506369984,0.1027470721839868
1,1970,AF96_1,AF96,447500.12389998813,6182499.65648123,Cluster 1,0.1692973346877916,0.312284879932886,0.1429875452450944
1,1970,BF14_1,BF14,457500.1182257726,6172499.803160674,Cluster 1,0.13816476536036304,0.20396962682040679,0.06580486146004375
1,1970,BF15_1,BF15,457500.127743533,6177499.761444724,Cluster 2,0.17004083130031653,0.1729645524051197,0.002923721104803184
1,1970,BF16_1,BF16,457500.08782064816,6182499.757772771,Cluster 1,0.09364978478597008,0.15455469245808953,0.06090490767211945
1,1970,BF17_1,BF17,457500.1244502372,6187499.790891147,Cluster 1,0.25444519609037985,0.29831223930734146,0.04386704321696161
1,1970,BF18_1,BF18,457500.11167777673,6192499.750712315,Cluster 1,0.20367641214588758,0.26770259147182224,0.06402617932593466
1,1970,BF21_1,BF21,462500.1042798301,6157499.812390076,Cluster 2,0.08569347894665875,0.1599277984095727,0.07423431946291394
1,1970,AD92_1,AD92,447500.02377636905,6262499.551973275,Cluster 1,0.22164624535230135,0.27073907192413804,0.049092826571836695
1,1970,AF97_1,AF97,447500.1390822072,6187499.650967309,Cluster 1,0.2240196104958515,0.3887818892633238,0.1647622787674723
1,1970,BF24_1,BF24,462500.0968862839,6172499.788392592,Cluster 2,0.3059135186889393,0.3274775558038654,0.021564037114926105
1,1970,BF27_1,BF27,462500.11824307253,6187499.766874204,Cluster 2,0.10975271569564467,0.15416485339790262,0.04441213770225795
1,1970,BF28_1,BF28,462500.0991430791,6192499.760439191,Cluster 1,0.09477043452992821,0.16938359271594083,0.07461315818601262
1,1970,BF29_1,BF29,462500.07854237576,6197499.791339589,Cluster 1,0.1892638061733468,0.3225056031054202,0.13324179693207341
1,1970,BF31_1,BF31,467500.0528761789,6157499.8339712275,Cluster 1,0.11238687620787115,0.1564469847206293,0.04406010851275814
1,1970,BF32_1,BF32,467500.0828731935,6162499.869694816,Cluster 3,0.13661414443253,0.19375650303102945,0.05714235859849945
1,1970,BF33_1,BF33,467500.09141173307,6167499.831571815,Cluster 3,0.09663864111938442,0.1449849871917723,0.048346346072387886
1,1970,AF98_1,AF98,447500.13873657817,6192499.683587027,Cluster 1,0.26747887241805585,0.42060672290726603,0.15312785048921018
1,1970,BF34_1,BF34,467500.07979854086,6172499.830867704,Cluster 2,0.20680482789136176,0.24473851318436526,0.037933685293003505
1,1970,BF35_1,BF35,467500.1104643853,6177499.755797745,Cluster 2,0.1306455222931342,0.14406168547595477,0.013416163182820573
1,1970,BF36_1,BF36,467500.05907752085,6182499.718568934,Cluster 1,0.12419838358701113,0.14258119723749163,0.0183828136504805
1,1970,BF37_1,BF37,467500.1142561032,6187499.71774681,Cluster 2,0.09710654549116272,0.16362300988791623,0.0665164643967535
1,1970,BF38_1,BF38,467500.08834202494,6192499.754719362,Cluster 2,0.11141078023110383,0.14942414523920874,0.03801336500810491
1,1970,BF39_1,BF39,467500.1070246964,6197499.8285216,Cluster 1,0.1137149682899543,0.16587659562613413,0.052161627336179836
1,1970,BF40_1,BF40,472500.05446232,6152499.831390551,Cluster 2,0.0990320240976527,0.1248910543306519,0.025859030232999194
1,1970,BF41_1,BF41,472500.085972153,6157499.883806649,Cluster 2,0.12743719106538165,0.13077709949015098,0.0033399084247693334
1,1970,BF42_1,BF42,472500.07961185457,6162499.862346774,Cluster 2,0.11763207135411316,0.19683688387442216,0.079204812520309
1,1970,BF43_1,BF43,472500.098778225,6167499.766588567,Cluster 1,0.17612109530747203,0.18598346561747056,0.009862370309998536
1,1970,AF99_1,AF99,447500.1235891788,6197499.754315107,Cluster 1,0.21779959695680876,0.38541927591413316,0.1676196789573244
1,1970,BF44_1,BF44,472500.0822753295,6172499.819486889,Cluster 3,0.1105290489700077,0.12343341979451168,0.012904370824503977
1,1970,BF45_1,BF45,472500.0919523685,6177499.798039483,Cluster 1,0.11722494513194548,0.11749886637786391,2.739212459184348e-4
1,1970,BF46_1,BF46,472500.06605603127,6182499.813911805,Cluster 1,0.10626468983665041,0.1448956295258054,0.038630939689154986
1,1970,BF47_1,BF47,472500.0669914175,6187499.755388988,Cluster 2,0.1723026810455287,0.21514398615049354,0.04284130510496484
1,1970,BF48_1,BF48,472500.0957205096,6192499.73373965,Cluster 2,0.15315078212194297,0.17541173918394912,0.022260957062006148
1,1970,BF49_1,BF49,472500.0900039778,6197499.749339143,Cluster 3,0.12193768463526118,0.17935608766372932,0.05741840302846814
1,1970,BF50_1,BF50,477500.08187685715,6152499.846936376,Cluster 2,0.07146732665909439,0.1393526604411286,0.06788533378203421
1,1970,BF51_1,BF51,477500.02976028406,6157499.8520273,Cluster 2,0.1399186242468295,0.14702385384245326,0.007105229595623763
1,1970,BF53_1,BF53,477500.08021795313,6167499.7500125235,Cluster 2,0.10216272730983901,0.15224471874606632,0.05008199143622731
1,1970,BC10_1,BC10,457500.06312543934,6302499.745828598,Cluster 2,0.23143735176491845,0.28695068133045115,0.055513329565532704
1,1970,BF54_1,BF54,477500.057860584,6172499.75480094,Cluster 2,0.20693707793023125,0.22202033319127681,0.015083255261045564
1,1970,BF55_1,BF55,477500.0461591174,6177499.796539538,Cluster 1,0.11675187674861003,0.16313413288450523,0.04638225613589521
1,1970,BF56_1,BF56,477500.10749606375,6182499.763586155,Cluster 2,0.37540689597839777,0.39470740340722243,0.019300507428824665
