site,atlas,year,easting,northing,n_top_negative_species_present,top_negative_species_present,any_top_negative_species_present
FG79,3,2014,687500.2751403373,6147499.7265565675,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
FG80,3,2014,692500.2601699218,6102499.523256032,2,Periparus ater; Regulus regulus,TRUE
FG81,3,2014,692500.2449257197,6107499.60061101,3,Mergus merganser; Periparus ater; Columba oenas,TRUE
FG82,3,2014,692500.270379107,6112499.620822028,3,Mergus merganser; Periparus ater; Columba oenas,TRUE
FG83,3,2014,692500.2704610613,6117499.581073102,1,Mergus merganser,TRUE
FG84,3,2014,692500.3017700722,6122499.5952903135,0,,FALSE
FG85,3,2014,692500.2983532327,6127499.660655089,0,,FALSE
FG86,3,2014,692500.3263061603,6132499.668636978,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
FG87,3,2014,692500.3198407196,6137499.6164119765,2,Periparus ater; Regulus regulus,TRUE
FG88,3,2014,692500.3303715999,6142499.729143381,2,Regulus regulus; Columba oenas,TRUE
FG89,3,2014,692500.3068019298,6147499.670310448,2,Periparus ater; Columba oenas,TRUE
FG90,3,2014,697500.2684456746,6102499.501563041,4,Mergus merganser; Periparus ater; Regulus regulus; Columba oenas,TRUE
FG91,3,2014,697500.2484837822,6107499.495144536,3,Mergus merganser; Periparus ater; Columba oenas,TRUE
FG92,3,2014,697500.24892862665,6112499.542973782,4,Mergus merganser; Periparus ater; Somateria mollissima; Regulus regulus,TRUE
FG93,3,2014,697500.2722987161,6117499.533765045,3,Mergus merganser; Periparus ater; Regulus regulus,TRUE
FG94,3,2014,697500.3112419588,6122499.578683486,4,Mergus merganser; Periparus ater; Regulus regulus; Columba oenas,TRUE
FG95,3,2014,697500.3047563492,6127499.563608582,1,Periparus ater,TRUE
FG96,3,2014,697500.3091473787,6132499.602535079,1,Periparus ater,TRUE
FG97,3,2014,697500.3219843409,6137499.695401272,0,,FALSE
FG98,3,2014,697500.3508036272,6142499.619688079,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
FG99,3,2014,697500.3149968215,6147499.706177678,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
FH01,3,2014,652500.1476911665,6057499.672137209,1,Periparus ater,TRUE
FH02,3,2014,652500.1450141938,6062499.66186962,0,,FALSE
FH03,3,2014,652500.1915353996,6067499.6998956185,0,,FALSE
FH04,3,2014,652500.1604771961,6072499.670583969,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
FH05,3,2014,652500.1788386654,6077499.578235263,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
FH06,3,2014,652500.2371696586,6082499.645297011,2,Periparus ater; Regulus regulus,TRUE
FH07,3,2014,652500.2166753336,6087499.533638527,3,Periparus ater; Somateria mollissima; Regulus regulus,TRUE
FH08,3,2014,652500.2325856738,6092499.581303407,1,Somateria mollissima,TRUE
FH11,3,2014,657500.1262107163,6057499.645298414,2,Periparus ater; Regulus regulus,TRUE
FH12,3,2014,657500.1704044837,6062499.696315981,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
FH13,3,2014,657500.1879686262,6067499.682293598,1,Periparus ater,TRUE
FH14,3,2014,657500.1772087506,6072499.60318349,2,Periparus ater; Regulus regulus,TRUE
FH15,3,2014,657500.1967778043,6077499.572426094,2,Periparus ater; Regulus regulus,TRUE
FH16,3,2014,657500.1805786046,6082499.587730882,2,Periparus ater; Regulus regulus,TRUE
FH18,3,2014,657500.2338967368,6092499.540600677,2,Somateria mollissima; Regulus regulus,TRUE
FH21,3,2014,662500.1301028883,6057499.666921422,3,Periparus ater; Somateria mollissima; Regulus regulus,TRUE
FH22,3,2014,662500.1620149246,6062499.674904235,2,Periparus ater; Regulus regulus,TRUE
FH23,3,2014,662500.1522521604,6067499.6179124275,2,Periparus ater; Regulus regulus,TRUE
FH24,3,2014,662500.1594183256,6072499.609451599,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
FH25,3,2014,662500.1815777237,6077499.649476749,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
FH29,3,2014,662500.2137666696,6097499.619101521,1,Somateria mollissima,TRUE
FH32,3,2014,667500.1352127434,6062499.596899727,2,Periparus ater; Regulus regulus,TRUE
FH33,3,2014,667500.1600240769,6067499.619644241,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
FH34,3,2014,667500.1262541488,6072499.577417303,1,Periparus ater,TRUE
FH35,3,2014,667500.156540169,6077499.58618157,2,Periparus ater; Regulus regulus,TRUE
FH36,3,2014,667500.1845546081,6082499.643502697,1,Periparus ater,TRUE
FH42,3,2014,672500.1655806476,6062499.575288157,1,Periparus ater,TRUE
FH43,3,2014,672500.1619102128,6067499.684537786,2,Periparus ater; Regulus regulus,TRUE
FH44,3,2014,672500.1531629068,6072499.620077815,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
FH45,3,2014,672500.128911406,6077499.604325416,1,Periparus ater,TRUE
FH46,3,2014,672500.1513759971,6082499.63969187,2,Periparus ater; Regulus regulus,TRUE
FH52,3,2014,677500.1392029081,6062499.604546833,2,Periparus ater; Columba oenas,TRUE
FH53,3,2014,677500.1172675767,6067499.586923023,1,Periparus ater,TRUE
FH54,3,2014,677500.1309098973,6072499.62068056,1,Periparus ater,TRUE
FH55,3,2014,677500.1823433801,6077499.594537913,1,Periparus ater,TRUE
FH56,3,2014,677500.1366827373,6082499.614611358,2,Periparus ater; Regulus regulus,TRUE
FH57,3,2014,677500.1888842597,6087499.577212903,2,Periparus ater; Regulus regulus,TRUE
FH58,3,2014,677500.2041166634,6092499.588457644,2,Periparus ater; Regulus regulus,TRUE
FH62,3,2014,682500.1400127035,6062499.575180733,5,Mergus merganser; Periparus ater; Somateria mollissima; Regulus regulus; Columba oenas,TRUE
FH63,3,2014,682500.1571327308,6067499.664842146,5,Mergus merganser; Periparus ater; Somateria mollissima; Regulus regulus; Columba oenas,TRUE
FH64,3,2014,682500.1391901771,6072499.580977525,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
FH65,3,2014,682500.1394981287,6077499.54859203,3,Mergus merganser; Periparus ater; Regulus regulus,TRUE
FH66,3,2014,682500.1558782132,6082499.567633862,2,Periparus ater; Columba oenas,TRUE
FH67,3,2014,682500.1906726429,6087499.526819346,2,Periparus ater; Regulus regulus,TRUE
FH68,3,2014,682500.2371930047,6092499.537326161,2,Periparus ater; Regulus regulus,TRUE
FH71,3,2014,687500.123673068,6057499.554574321,2,Periparus ater; Regulus regulus,TRUE
FH72,3,2014,687500.1143025191,6062499.595132073,2,Periparus ater; Regulus regulus,TRUE
FH73,3,2014,687500.1168201703,6067499.576189147,2,Periparus ater; Columba oenas,TRUE
FH74,3,2014,687500.1244441366,6072499.608917633,1,Periparus ater,TRUE
FH75,3,2014,687500.139621074,6077499.58203556,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
FH76,3,2014,687500.1555507714,6082499.606715107,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
FH77,3,2014,687500.1746923942,6087499.571672356,2,Periparus ater; Regulus regulus,TRUE
FH79,3,2014,687500.2046274128,6097499.544650838,5,Mergus merganser; Periparus ater; Somateria mollissima; Regulus regulus; Columba oenas,TRUE
FH80,3,2014,692500.0947199763,6052499.611192662,2,Periparus ater; Regulus regulus,TRUE
FH81,3,2014,692500.0242031823,6057499.60869983,4,Mergus merganser; Periparus ater; Regulus regulus; Columba oenas,TRUE
FH83,3,2014,692500.131364359,6067499.547898819,3,Mergus merganser; Periparus ater; Regulus regulus,TRUE
FH84,3,2014,692500.1064229409,6072499.592479514,2,Periparus ater; Columba oenas,TRUE
FH85,3,2014,692500.1382373512,6077499.580319139,2,Periparus ater; Regulus regulus,TRUE
FH86,3,2014,692500.160248557,6082499.508615752,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
FH87,3,2014,692500.1607475667,6087499.599762127,1,Mergus merganser,TRUE
FH88,3,2014,692500.2158820927,6092499.522771814,3,Mergus merganser; Periparus ater; Regulus regulus,TRUE
FH89,3,2014,692500.2497555495,6097499.497289627,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
FH95,3,2014,697500.150730151,6077499.542688702,3,Mergus merganser; Regulus regulus; Columba oenas,TRUE
FH96,3,2014,697500.1759652141,6082499.495040286,1,Columba oenas,TRUE
FH97,3,2014,697500.1691353285,6087499.499120258,0,,FALSE
FH98,3,2014,697500.1920739731,6092499.557689017,3,Mergus merganser; Periparus ater; Regulus regulus,TRUE
FH99,3,2014,697500.2472731089,6097499.559464772,4,Mergus merganser; Periparus ater; Regulus regulus; Columba oenas,TRUE
GE00,3,2014,702500.3468220314,6202499.881296357,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
GE01,3,2014,702500.378710623,6207499.892304815,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
GE02,3,2014,702500.4334288082,6212499.848059619,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
GE03,3,2014,702500.4408437889,6217499.856788846,2,Periparus ater; Regulus regulus,TRUE
GE04,3,2014,702500.4606550329,6222499.921351904,2,Periparus ater; Regulus regulus,TRUE
GE10,3,2014,707500.3789717224,6202499.852386592,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
GE11,3,2014,707500.409073655,6207499.815850618,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
GE12,3,2014,707500.4404434582,6212499.835447987,5,Caprimulgus europaeus; Periparus ater; Lullula arborea; Regulus regulus; Columba oenas,TRUE
GE13,3,2014,707500.4081545363,6217499.908100328,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
GE14,3,2014,707500.444826527,6222499.8172854865,2,Periparus ater; Columba oenas,TRUE
GE20,3,2014,712500.4059752157,6202499.793334916,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
GE21,3,2014,712500.431105092,6207499.830216896,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
GE22,3,2014,712500.4466481479,6212499.812149445,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
GE23,3,2014,712500.4444375301,6217499.850279269,4,Periparus ater; Lullula arborea; Regulus regulus; Columba oenas,TRUE
GE24,3,2014,712500.427285722,6222499.833303753,3,Periparus ater; Lullula arborea; Regulus regulus,TRUE
GE30,3,2014,717500.4386215332,6202499.814452954,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
GE31,3,2014,717500.4664293623,6207499.823270025,2,Periparus ater; Regulus regulus,TRUE
GE32,3,2014,717500.4628353314,6212499.888487851,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
GE33,3,2014,717500.4363954787,6217499.7875834415,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
GE34,3,2014,717500.4297171882,6222499.857289503,3,Periparus ater; Lullula arborea; Regulus regulus,TRUE
GE42,3,2014,722500.4542082316,6212499.8379352,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
GE43,3,2014,722500.4569293238,6217499.833379672,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
GF00,3,2014,702500.3379804895,6152499.686444453,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
GF01,3,2014,702500.3385118302,6157499.704640133,3,Periparus ater; Somateria mollissima; Regulus regulus,TRUE
GF02,3,2014,702500.3195119632,6162499.776580491,2,Periparus ater; Regulus regulus,TRUE
GF03,3,2014,702500.351800605,6167499.682659319,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
GF04,3,2014,702500.3543900581,6172499.753574929,0,,FALSE
GF05,3,2014,702500.3351455712,6177499.7668023845,1,Periparus ater,TRUE
GF06,3,2014,702500.3492048995,6182499.8364209505,2,Periparus ater; Columba oenas,TRUE
GF07,3,2014,702500.3364148074,6187499.84821207,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
GF08,3,2014,702500.3569451347,6192499.805028212,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
GF09,3,2014,702500.3404156363,6197499.815104434,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
GF12,3,2014,707500.3696013235,6162499.715173889,0,,FALSE
GF13,3,2014,707500.3300529267,6167499.786107193,2,Periparus ater; Columba oenas,TRUE
GF14,3,2014,707500.3864467979,6172499.694285468,1,Periparus ater,TRUE
GF15,3,2014,707500.3944162552,6177499.767333329,2,Periparus ater; Regulus regulus,TRUE
GF16,3,2014,707500.3620901112,6182499.782727323,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
GF17,3,2014,707500.3497072838,6187499.7433876665,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
GF18,3,2014,707500.4065654634,6192499.874692895,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
GF19,3,2014,707500.358158152,6197499.833901825,2,Periparus ater; Columba oenas,TRUE
GF23,3,2014,712500.3560583256,6167499.683554069,2,Periparus ater; Columba oenas,TRUE
GF24,3,2014,712500.3895823077,6172499.769300189,1,Periparus ater,TRUE
GF25,3,2014,712500.3693780791,6177499.797558002,3,Periparus ater; Lullula arborea; Regulus regulus,TRUE
GF26,3,2014,712500.4185002823,6182499.774381583,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
GF27,3,2014,712500.403282234,6187499.804788459,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
GF28,3,2014,712500.3893101846,6192499.780546682,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
GF29,3,2014,712500.4309910986,6197499.815875246,2,Periparus ater; Regulus regulus,TRUE
GF33,3,2014,717500.3669444381,6167499.70479759,0,,FALSE
GF34,3,2014,717500.390443028,6172499.75522035,2,Periparus ater; Regulus regulus,TRUE
GF35,3,2014,717500.4071713447,6177499.751367931,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
GF36,3,2014,717500.4089050895,6182499.80438197,1,Periparus ater,TRUE
GF37,3,2014,717500.398525072,6187499.802966663,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
GF38,3,2014,717500.4359702461,6192499.750185389,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
GF39,3,2014,717500.4446435908,6197499.865260167,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
GF43,3,2014,722500.3839188339,6167499.73768856,1,Calidris pugnax,TRUE
GF44,3,2014,722500.3996769824,6172499.762351516,2,Periparus ater; Columba oenas,TRUE
GF45,3,2014,722500.392806392,6177499.732873452,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
GF46,3,2014,722500.4176988797,6182499.763599473,2,Periparus ater; Regulus regulus,TRUE
GF47,3,2014,722500.4144617681,6187499.740026254,2,Periparus ater; Columba oenas,TRUE
GF48,3,2014,722500.4373197008,6192499.776501604,2,Periparus ater; Regulus regulus,TRUE
GF49,3,2014,722500.4265400727,6197499.758516749,2,Periparus ater; Columba oenas,TRUE
GF52,3,2014,727500.4398205662,6162499.722201364,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
GF53,3,2014,727500.422905934,6167499.781335341,0,,FALSE
GF54,3,2014,727500.4332192165,6172499.789807921,0,,FALSE
GF55,3,2014,727500.4050477121,6177499.7442593165,0,,FALSE
GF63,3,2014,732500.4427733541,6167499.720322601,1,Periparus ater,TRUE
GF74,3,2014,737500.391410232,6172499.777421679,3,Limosa limosa; Somateria mollissima; Calidris pugnax,TRUE
GG00,3,2014,702500.2513107894,6102499.486564997,2,Mergus merganser; Periparus ater,TRUE
GG02,3,2014,702500.2698174989,6112499.49328954,3,Mergus merganser; Periparus ater; Regulus regulus,TRUE
GG05,3,2014,702500.2956471718,6127499.520004621,1,Periparus ater,TRUE
GG06,3,2014,702500.3418263504,6132499.602145045,1,Periparus ater,TRUE
GG07,3,2014,702500.3223454107,6137499.624233186,1,Regulus regulus,TRUE
GG08,3,2014,702500.3565356643,6142499.703241566,4,Mergus merganser; Periparus ater; Regulus regulus; Columba oenas,TRUE
GG09,3,2014,702500.3203636502,6147499.722061222,2,Periparus ater; Regulus regulus,TRUE
GG10,3,2014,707500.2241910483,6102499.477378527,6,Limosa limosa; Mergus merganser; Periparus ater; Somateria mollissima; Regulus regulus; Calidris pugnax,TRUE
GG15,3,2014,707500.2865024854,6127499.528984483,2,Mergus merganser; Columba oenas,TRUE
GG16,3,2014,707500.318123319,6132499.54965108,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
GG17,3,2014,707500.3267206545,6137499.624520913,1,Mergus merganser,TRUE
GG18,3,2014,707500.3150847398,6142499.642302799,2,Periparus ater; Regulus regulus,TRUE
GG20,3,2014,712500.2716980586,6102499.364975292,2,Mergus merganser; Columba oenas,TRUE
GG25,3,2014,712500.2981323673,6127499.478503297,2,Mergus merganser; Periparus ater,TRUE
GG26,3,2014,712500.3120173198,6132499.558293428,2,Periparus ater; Columba oenas,TRUE
GG27,3,2014,712500.3559583894,6137499.584229157,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
GG28,3,2014,712500.3586284099,6142499.664407933,4,Mergus merganser; Periparus ater; Regulus regulus; Columba oenas,TRUE
GG30,3,2014,717500.2710031869,6102499.364961077,3,Mergus merganser; Periparus ater; Columba oenas,TRUE
GG36,3,2014,717500.3444608465,6132499.516067203,3,Mergus merganser; Periparus ater; Regulus regulus,TRUE
GG37,3,2014,717500.3570528256,6137499.610675284,3,Mergus merganser; Regulus regulus; Columba oenas,TRUE
GG40,3,2014,722500.2426872866,6102499.365112122,1,Periparus ater,TRUE
GH06,3,2014,702500.1535418842,6082499.562371342,3,Mergus merganser; Periparus ater; Regulus regulus,TRUE
GH07,3,2014,702500.2055944144,6087499.491482163,4,Mergus merganser; Periparus ater; Somateria mollissima; Regulus regulus,TRUE
GH08,3,2014,702500.2079264515,6092499.47235032,0,,FALSE
GH09,3,2014,702500.2222932067,6097499.507805596,0,,FALSE
GH17,3,2014,707500.1620744534,6087499.459011547,3,Mergus merganser; Periparus ater; Regulus regulus,TRUE
GH18,3,2014,707500.2048840352,6092499.4855571035,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
GH19,3,2014,707500.2494126634,6097499.455617712,0,,FALSE
GH29,3,2014,712500.2161125919,6097499.396182269,0,,FALSE
GH39,3,2014,717500.2017694439,6097499.331568221,2,Periparus ater; Regulus regulus,TRUE
GH49,3,2014,722500.216261824,6097499.372189741,2,Mergus merganser; Periparus ater,TRUE
GH59,3,2014,727500.227613787,6097499.180401683,4,Mergus merganser; Periparus ater; Regulus regulus; Columba oenas,TRUE
HA03,3,2014,865472.2272740616,6117457.74120337,5,Mergus merganser; Periparus ater; Somateria mollissima; Lullula arborea; Regulus regulus,TRUE
HA04,3,2014,865042.1703744105,6122447.22532909,3,Periparus ater; Somateria mollissima; Columba oenas,TRUE
HA05,3,2014,864612.115336128,6127436.838485431,6,Mergus merganser; Periparus ater; Somateria mollissima; Lullula arborea; Regulus regulus; Columba oenas,TRUE
HA06,3,2014,864181.8076420787,6132426.559736473,3,Mergus merganser; Periparus ater; Columba oenas,TRUE
HA07,3,2014,863751.2660785005,6137416.166926846,6,Caprimulgus europaeus; Mergus merganser; Periparus ater; Somateria mollissima; Regulus regulus; Columba oenas,TRUE
HA13,3,2014,870461.7980367357,6117887.195561998,2,Periparus ater; Regulus regulus,TRUE
HA14,3,2014,870031.9513802049,6122877.127863388,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
HA15,3,2014,869601.845051859,6127867.055503114,1,Columba oenas,TRUE
HA16,3,2014,869171.5430810943,6132856.983802248,2,Periparus ater; Regulus regulus,TRUE
HA17,3,2014,868741.0008366904,6137846.685305342,0,,FALSE
HA22,3,2014,875881.8221458339,6113327.073579225,3,Periparus ater; Somateria mollissima; Regulus regulus,TRUE
HA23,3,2014,875451.795731092,6118316.966683082,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
HA24,3,2014,875021.9214742357,6123307.113310843,4,Caprimulgus europaeus; Periparus ater; Regulus regulus; Columba oenas,TRUE
HA25,3,2014,874591.8354984492,6128297.258993814,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
HA26,3,2014,874161.4745486901,6133287.398365342,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
HA32,3,2014,880871.8114806362,6113756.340020944,4,Periparus ater; Lullula arborea; Regulus regulus; Columba oenas,TRUE
HA33,3,2014,880442.1265315809,6118746.823881969,2,Periparus ater; Regulus regulus,TRUE
HA34,3,2014,880012.2234439113,6123737.194118903,4,Caprimulgus europaeus; Periparus ater; Regulus regulus; Columba oenas,TRUE
HA35,3,2014,879582.029386323,6128727.556359625,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
HA36,3,2014,879151.6814159437,6133717.810436713,2,Mergus merganser; Columba oenas,TRUE
HA42,3,2014,885862.3873392998,6114185.928670378,2,Periparus ater; Regulus regulus,TRUE
HA43,3,2014,885432.6339030144,6119176.530447572,3,Caprimulgus europaeus; Periparus ater; Regulus regulus,TRUE
HA44,3,2014,885002.6913537935,6124167.24465621,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
HA45,3,2014,884572.525051827,6129157.732566417,3,Periparus ater; Somateria mollissima; Regulus regulus,TRUE
HA52,3,2014,890853.2009991016,6114615.586654353,4,Mergus merganser; Periparus ater; Regulus regulus; Columba oenas,TRUE
HA53,3,2014,890423.4322463954,6119606.432185382,3,Caprimulgus europaeus; Mergus merganser; Periparus ater,TRUE
HA54,3,2014,889993.4047017333,6124597.271928037,2,Caprimulgus europaeus; Periparus ater,TRUE
