bootstrap,atlas,period,support_class,n_pairs,prop_pairs
622,3,2010s,Supported negative,626,0.05111873264739507
622,3,2010s,Unsupported,4492,0.36681365343785727
623,3,2010s,Supported positive,7107,0.5803527682508575
623,3,2010s,Supported negative,633,0.05169034786869182
623,3,2010s,Unsupported,4506,0.3679568838804508
624,3,2010s,Supported positive,7124,0.5817409766454352
624,3,2010s,Supported negative,630,0.0514453699167075
624,3,2010s,Unsupported,4492,0.36681365343785727
625,3,2010s,Supported positive,7101,0.5798628123468887
625,3,2010s,Supported negative,634,0.051772007186019924
625,3,2010s,Unsupported,4511,0.36836518046709127
626,3,2010s,Supported positive,7115,0.5810060427894823
626,3,2010s,Supported negative,628,0.05128205128205128
626,3,2010s,Unsupported,4503,0.3677119059284664
627,3,2010s,Supported positive,7120,0.5814143393761229
627,3,2010s,Supported negative,628,0.05128205128205128
627,3,2010s,Unsupported,4498,0.3673036093418259
628,3,2010s,Supported positive,7089,0.5788829005389515
628,3,2010s,Supported negative,626,0.05111873264739507
628,3,2010s,Unsupported,4531,0.36999836681365345
629,3,2010s,Supported positive,7102,0.5799444716642169
629,3,2010s,Supported negative,635,0.05185366650334803
629,3,2010s,Unsupported,4509,0.3682018618324351
630,3,2010s,Supported positive,7110,0.5805977462028418
630,3,2010s,Supported negative,635,0.05185366650334803
630,3,2010s,Unsupported,4501,0.36754858729381024
631,3,2010s,Supported positive,7130,0.5822309325494038
631,3,2010s,Supported negative,629,0.051363710599379386
631,3,2010s,Unsupported,4487,0.3664053568512167
632,3,2010s,Supported positive,7105,0.5801894496162012
632,3,2010s,Supported negative,629,0.051363710599379386
632,3,2010s,Unsupported,4512,0.3684468397844194
633,3,2010s,Supported positive,7117,0.5811693614241384
633,3,2010s,Supported negative,620,0.050628776743426425
633,3,2010s,Unsupported,4509,0.3682018618324351
634,3,2010s,Supported positive,7101,0.5798628123468887
634,3,2010s,Supported negative,628,0.05128205128205128
634,3,2010s,Unsupported,4517,0.36885513637105993
635,3,2010s,Supported positive,7124,0.5817409766454352
635,3,2010s,Supported negative,630,0.0514453699167075
635,3,2010s,Unsupported,4492,0.36681365343785727
636,3,2010s,Supported positive,7088,0.5788012412216234
636,3,2010s,Supported negative,620,0.050628776743426425
636,3,2010s,Unsupported,4538,0.3705699820349502
637,3,2010s,Supported positive,7095,0.5793728564429201
637,3,2010s,Supported negative,612,0.04997550220480157
637,3,2010s,Unsupported,4539,0.3706516413522783
638,3,2010s,Supported positive,7133,0.5824759105013882
638,3,2010s,Supported negative,624,0.050955414012738856
638,3,2010s,Unsupported,4489,0.36656867548587296
639,3,2010s,Supported positive,7115,0.5810060427894823
639,3,2010s,Supported negative,628,0.05128205128205128
639,3,2010s,Unsupported,4503,0.3677119059284664
640,3,2010s,Supported positive,7098,0.5796178343949044
640,3,2010s,Supported negative,631,0.051527029234035605
640,3,2010s,Unsupported,4517,0.36885513637105993
641,3,2010s,Supported positive,7114,0.5809243834721541
641,3,2010s,Supported negative,626,0.05111873264739507
641,3,2010s,Unsupported,4506,0.3679568838804508
642,3,2010s,Supported positive,7103,0.580026130981545
642,3,2010s,Supported negative,623,0.05087375469541074
642,3,2010s,Unsupported,4520,0.36910011432304424
643,3,2010s,Supported positive,7113,0.5808427241548261
643,3,2010s,Supported negative,618,0.05046545810877021
643,3,2010s,Unsupported,4515,0.36869181773640375
644,3,2010s,Supported positive,7124,0.5817409766454352
644,3,2010s,Supported negative,633,0.05169034786869182
644,3,2010s,Unsupported,4489,0.36656867548587296
645,3,2010s,Supported positive,7150,0.583864118895966
645,3,2010s,Supported negative,643,0.05250694104197289
645,3,2010s,Unsupported,4453,0.3636289400620611
646,3,2010s,Supported positive,7102,0.5799444716642169
646,3,2010s,Supported negative,618,0.05046545810877021
646,3,2010s,Unsupported,4526,0.3695900702270129
647,3,2010s,Supported positive,7123,0.5816593173281072
647,3,2010s,Supported negative,637,0.05201698513800425
647,3,2010s,Unsupported,4486,0.3663236975338886
648,3,2010s,Supported positive,7127,0.5819859545974195
648,3,2010s,Supported negative,625,0.05103707333006696
648,3,2010s,Unsupported,4494,0.36697697207251345
649,3,2010s,Supported positive,7106,0.5802711089335293
649,3,2010s,Supported negative,639,0.05218030377266046
649,3,2010s,Unsupported,4501,0.36754858729381024
650,3,2010s,Supported positive,7118,0.5812510207414666
650,3,2010s,Supported negative,618,0.05046545810877021
650,3,2010s,Unsupported,4510,0.3682835211497632
651,3,2010s,Supported positive,7117,0.5811693614241384
651,3,2010s,Supported negative,639,0.05218030377266046
651,3,2010s,Unsupported,4490,0.36665033480320103
652,3,2010s,Supported positive,7128,0.5820676139147477
652,3,2010s,Supported negative,631,0.051527029234035605
652,3,2010s,Unsupported,4487,0.3664053568512167
653,3,2010s,Supported positive,7119,0.5813326800587947
653,3,2010s,Supported negative,637,0.05201698513800425
653,3,2010s,Unsupported,4490,0.36665033480320103
654,3,2010s,Supported positive,7114,0.5809243834721541
654,3,2010s,Supported negative,626,0.05111873264739507
654,3,2010s,Unsupported,4506,0.3679568838804508
655,3,2010s,Supported positive,7101,0.5798628123468887
655,3,2010s,Supported negative,634,0.051772007186019924
655,3,2010s,Unsupported,4511,0.36836518046709127
656,3,2010s,Supported positive,7124,0.5817409766454352
656,3,2010s,Supported negative,641,0.05234362240731667
656,3,2010s,Unsupported,4481,0.36591540094724806
657,3,2010s,Supported positive,7121,0.5814959986934509
657,3,2010s,Supported negative,633,0.05169034786869182
657,3,2010s,Unsupported,4492,0.36681365343785727
658,3,2010s,Supported positive,7127,0.5819859545974195
658,3,2010s,Supported negative,628,0.05128205128205128
658,3,2010s,Unsupported,4491,0.36673199412052915
659,3,2010s,Supported positive,7111,0.5806794055201698
659,3,2010s,Supported negative,641,0.05234362240731667
659,3,2010s,Unsupported,4494,0.36697697207251345
660,3,2010s,Supported positive,7104,0.580107790298873
660,3,2010s,Supported negative,629,0.051363710599379386
660,3,2010s,Unsupported,4513,0.3685284991017475
661,3,2010s,Supported positive,7103,0.580026130981545
661,3,2010s,Supported negative,624,0.050955414012738856
661,3,2010s,Unsupported,4519,0.3690184550057162
662,3,2010s,Supported positive,7107,0.5803527682508575
662,3,2010s,Supported negative,618,0.05046545810877021
662,3,2010s,Unsupported,4521,0.36918177364037236
663,3,2010s,Supported positive,7088,0.5788012412216234
663,3,2010s,Supported negative,651,0.05316021558059775
663,3,2010s,Unsupported,4507,0.36803854319777884
664,3,2010s,Supported positive,7115,0.5810060427894823
664,3,2010s,Supported negative,643,0.05250694104197289
664,3,2010s,Unsupported,4488,0.36648701616854484
665,3,2010s,Supported positive,7134,0.5825575698187163
665,3,2010s,Supported negative,636,0.05193532582067614
665,3,2010s,Unsupported,4476,0.36550710436060757
666,3,2010s,Supported positive,7088,0.5788012412216234
666,3,2010s,Supported negative,635,0.05185366650334803
666,3,2010s,Unsupported,4523,0.3693450922750286
667,3,2010s,Supported positive,7083,0.5783929446349828
667,3,2010s,Supported negative,634,0.051772007186019924
667,3,2010s,Unsupported,4529,0.3698350481789972
668,3,2010s,Supported positive,7115,0.5810060427894823
668,3,2010s,Supported negative,636,0.05193532582067614
668,3,2010s,Unsupported,4495,0.36705863138984157
669,3,2010s,Supported positive,7087,0.5787195819042953
669,3,2010s,Supported negative,623,0.05087375469541074
669,3,2010s,Unsupported,4536,0.370406663400294
670,3,2010s,Supported positive,7116,0.5810877021068104
670,3,2010s,Supported negative,616,0.050302139474113994
670,3,2010s,Unsupported,4514,0.36861015841907563
671,3,2010s,Supported positive,7096,0.5794545157602482
671,3,2010s,Supported negative,613,0.050057161522129676
671,3,2010s,Unsupported,4537,0.37048832271762205
672,3,2010s,Supported positive,7096,0.5794545157602482
672,3,2010s,Supported negative,632,0.05160868855136371
672,3,2010s,Unsupported,4518,0.36893679568838805
673,3,2010s,Supported positive,7115,0.5810060427894823
673,3,2010s,Supported negative,619,0.05054711742609832
673,3,2010s,Unsupported,4512,0.3684468397844194
674,3,2010s,Supported positive,7101,0.5798628123468887
674,3,2010s,Supported negative,625,0.05103707333006696
674,3,2010s,Unsupported,4520,0.36910011432304424
675,3,2010s,Supported positive,7121,0.5814959986934509
675,3,2010s,Supported negative,638,0.052098644455332355
675,3,2010s,Unsupported,4487,0.3664053568512167
676,3,2010s,Supported positive,7106,0.5802711089335293
676,3,2010s,Supported negative,616,0.050302139474113994
676,3,2010s,Unsupported,4524,0.36942675159235666
677,3,2010s,Supported positive,7087,0.5787195819042953
677,3,2010s,Supported negative,629,0.051363710599379386
677,3,2010s,Unsupported,4530,0.3699167074963253
678,3,2010s,Supported positive,7108,0.5804344275681855
678,3,2010s,Supported negative,632,0.05160868855136371
678,3,2010s,Unsupported,4506,0.3679568838804508
679,3,2010s,Supported positive,7117,0.5811693614241384
679,3,2010s,Supported negative,629,0.051363710599379386
679,3,2010s,Unsupported,4500,0.3674669279764821
680,3,2010s,Supported positive,7121,0.5814959986934509
680,3,2010s,Supported negative,622,0.05079209537808264
680,3,2010s,Unsupported,4503,0.3677119059284664
681,3,2010s,Supported positive,7087,0.5787195819042953
681,3,2010s,Supported negative,617,0.05038379879144211
681,3,2010s,Unsupported,4542,0.3708966193042626
682,3,2010s,Supported positive,7106,0.5802711089335293
682,3,2010s,Supported negative,634,0.051772007186019924
682,3,2010s,Unsupported,4506,0.3679568838804508
683,3,2010s,Supported positive,7087,0.5787195819042953
683,3,2010s,Supported negative,653,0.05332353421525396
683,3,2010s,Unsupported,4506,0.3679568838804508
684,3,2010s,Supported positive,7120,0.5814143393761229
684,3,2010s,Supported negative,630,0.0514453699167075
684,3,2010s,Unsupported,4496,0.3671402907071697
685,3,2010s,Supported positive,7098,0.5796178343949044
685,3,2010s,Supported negative,639,0.05218030377266046
685,3,2010s,Unsupported,4509,0.3682018618324351
686,3,2010s,Supported positive,7123,0.5816593173281072
686,3,2010s,Supported negative,634,0.051772007186019924
686,3,2010s,Unsupported,4489,0.36656867548587296
687,3,2010s,Supported positive,7100,0.5797811530295607
687,3,2010s,Supported negative,634,0.051772007186019924
687,3,2010s,Unsupported,4512,0.3684468397844194
688,3,2010s,Supported positive,7108,0.5804344275681855
688,3,2010s,Supported negative,624,0.050955414012738856
688,3,2010s,Unsupported,4514,0.36861015841907563
689,3,2010s,Supported positive,7099,0.5796994937122326
689,3,2010s,Supported negative,636,0.05193532582067614
689,3,2010s,Unsupported,4511,0.36836518046709127
690,3,2010s,Supported positive,7066,0.577004736240405
690,3,2010s,Supported negative,630,0.0514453699167075
690,3,2010s,Unsupported,4550,0.37154989384288745
691,3,2010s,Supported positive,7112,0.580761064837498
691,3,2010s,Supported negative,633,0.05169034786869182
691,3,2010s,Unsupported,4501,0.36754858729381024
692,3,2010s,Supported positive,7135,0.5826392291360444
692,3,2010s,Supported negative,607,0.04956720561816103
692,3,2010s,Unsupported,4504,0.36779356524579454
693,3,2010s,Supported positive,7109,0.5805160868855136
693,3,2010s,Supported negative,629,0.051363710599379386
693,3,2010s,Unsupported,4508,0.36812020251510696
694,3,2010s,Supported positive,7114,0.5809243834721541
694,3,2010s,Supported negative,625,0.05103707333006696
694,3,2010s,Unsupported,4507,0.36803854319777884
695,3,2010s,Supported positive,7103,0.580026130981545
695,3,2010s,Supported negative,650,0.05307855626326964
695,3,2010s,Unsupported,4493,0.3668953127551854
696,3,2010s,Supported positive,7125,0.5818226359627634
696,3,2010s,Supported negative,629,0.051363710599379386
696,3,2010s,Unsupported,4492,0.36681365343785727
697,3,2010s,Supported positive,7128,0.5820676139147477
697,3,2010s,Supported negative,622,0.05079209537808264
697,3,2010s,Unsupported,4496,0.3671402907071697
698,3,2010s,Supported positive,7106,0.5802711089335293
698,3,2010s,Supported negative,627,0.051200391964723174
698,3,2010s,Unsupported,4513,0.3685284991017475
699,3,2010s,Supported positive,7105,0.5801894496162012
699,3,2010s,Supported negative,632,0.05160868855136371
699,3,2010s,Unsupported,4509,0.3682018618324351
700,3,2010s,Supported positive,7108,0.5804344275681855
700,3,2010s,Supported negative,620,0.050628776743426425
700,3,2010s,Unsupported,4518,0.36893679568838805
701,3,2010s,Supported positive,7105,0.5801894496162012
701,3,2010s,Supported negative,630,0.0514453699167075
701,3,2010s,Unsupported,4511,0.36836518046709127
702,3,2010s,Supported positive,7107,0.5803527682508575
702,3,2010s,Supported negative,633,0.05169034786869182
702,3,2010s,Unsupported,4506,0.3679568838804508
703,3,2010s,Supported positive,7120,0.5814143393761229
703,3,2010s,Supported negative,640,0.05226196308998857
703,3,2010s,Unsupported,4486,0.3663236975338886
704,3,2010s,Supported positive,7110,0.5805977462028418
704,3,2010s,Supported negative,643,0.05250694104197289
704,3,2010s,Unsupported,4493,0.3668953127551854
705,3,2010s,Supported positive,7106,0.5802711089335293
705,3,2010s,Supported negative,633,0.05169034786869182
705,3,2010s,Unsupported,4507,0.36803854319777884
706,3,2010s,Supported positive,7092,0.5791278784909358
706,3,2010s,Supported negative,632,0.05160868855136371
706,3,2010s,Unsupported,4522,0.3692634329577005
707,3,2010s,Supported positive,7110,0.5805977462028418
707,3,2010s,Supported negative,634,0.051772007186019924
707,3,2010s,Unsupported,4502,0.36763024661113836
708,3,2010s,Supported positive,7101,0.5798628123468887
708,3,2010s,Supported negative,631,0.051527029234035605
708,3,2010s,Unsupported,4514,0.36861015841907563
709,3,2010s,Supported positive,7078,0.5779846480483423
709,3,2010s,Supported negative,644,0.052588600359301
709,3,2010s,Unsupported,4524,0.36942675159235666
710,3,2010s,Supported positive,7107,0.5803527682508575
710,3,2010s,Supported negative,631,0.051527029234035605
710,3,2010s,Unsupported,4508,0.36812020251510696
711,3,2010s,Supported positive,7105,0.5801894496162012
711,3,2010s,Supported negative,628,0.05128205128205128
711,3,2010s,Unsupported,4513,0.3685284991017475
712,3,2010s,Supported positive,7111,0.5806794055201698
712,3,2010s,Supported negative,644,0.052588600359301
712,3,2010s,Unsupported,4491,0.36673199412052915
713,3,2010s,Supported positive,7112,0.580761064837498
713,3,2010s,Supported negative,629,0.051363710599379386
713,3,2010s,Unsupported,4505,0.36787522456312266
714,3,2010s,Supported positive,7107,0.5803527682508575
714,3,2010s,Supported negative,618,0.05046545810877021
714,3,2010s,Unsupported,4521,0.36918177364037236
715,3,2010s,Supported positive,7093,0.5792095378082639
715,3,2010s,Supported negative,628,0.05128205128205128
715,3,2010s,Unsupported,4525,0.3695084109096848
716,3,2010s,Supported positive,7126,0.5819042952800915
716,3,2010s,Supported negative,637,0.05201698513800425
716,3,2010s,Unsupported,4483,0.3660787195819043
717,3,2010s,Supported positive,7128,0.5820676139147477
717,3,2010s,Supported negative,640,0.05226196308998857
717,3,2010s,Unsupported,4478,0.36567042299526376
718,3,2010s,Supported positive,7108,0.5804344275681855
718,3,2010s,Supported negative,642,0.05242528172464478
718,3,2010s,Unsupported,4496,0.3671402907071697
719,3,2010s,Supported positive,7102,0.5799444716642169
719,3,2010s,Supported negative,623,0.05087375469541074
719,3,2010s,Unsupported,4521,0.36918177364037236
720,3,2010s,Supported positive,7118,0.5812510207414666
720,3,2010s,Supported negative,625,0.05103707333006696
720,3,2010s,Unsupported,4503,0.3677119059284664
721,3,2010s,Supported positive,7120,0.5814143393761229
721,3,2010s,Supported negative,632,0.05160868855136371
721,3,2010s,Unsupported,4494,0.36697697207251345
722,3,2010s,Supported positive,7111,0.5806794055201698
722,3,2010s,Supported negative,626,0.05111873264739507
722,3,2010s,Unsupported,4509,0.3682018618324351
723,3,2010s,Supported positive,7107,0.5803527682508575
723,3,2010s,Supported negative,632,0.05160868855136371
723,3,2010s,Unsupported,4507,0.36803854319777884
724,3,2010s,Supported positive,7103,0.580026130981545
724,3,2010s,Supported negative,634,0.051772007186019924
