grouping_type,atlas,period,group_pair_type,group_1,group_2,group_pair,support_class,n_class_pairs,n_group_pairs,observed_prop,atlas_prop,observed_minus_atlas_prop,unstable_small_pair_count,bootstrap_mean,bootstrap_median,bootstrap_lower_80,bootstrap_upper_80,bootstrap_lower_95,bootstrap_upper_95
foraging_guild,1,1970s,Between group,Plovers,Terns,Plovers | Terns,Supported negative,0,30,0,0.024906091785072675,-0.024906091785072675,FALSE,0,0,0,0,0,0
foraging_guild,1,1970s,Between group,Plovers,Thrushes,Plovers | Thrushes,Supported negative,0,24,0,0.024906091785072675,-0.024906091785072675,FALSE,0.0036249999999999954,0,0,0,0,0.041666666666666664
foraging_guild,1,1970s,Between group,Plovers,Tit-like birds,Plovers | Tit-like birds,Supported negative,12,72,0.16666666666666666,0.024906091785072675,0.141760574881594,FALSE,0.1666666666666659,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
foraging_guild,1,1970s,Between group,Plovers,Wading birds,Plovers | Wading birds,Supported negative,0,12,0,0.024906091785072675,-0.024906091785072675,FALSE,0,0,0,0,0,0
foraging_guild,1,1970s,Between group,Plovers,Woodpeckers,Plovers | Woodpeckers,Supported negative,3,30,0.1,0.024906091785072675,0.07509390821492733,FALSE,0.09999999999999859,0.1,0.1,0.1,0.1,0.1
foraging_guild,1,1970s,Within group,Rails,Rails,Rails,Supported negative,0,10,0,0.024906091785072675,-0.024906091785072675,FALSE,0,0,0,0,0,0
foraging_guild,1,1970s,Between group,Rails,Reedlings,Rails | Reedlings,Supported negative,0,5,0,0.024906091785072675,-0.024906091785072675,TRUE,0,0,0,0,0,0
foraging_guild,1,1970s,Between group,Rails,Scolopacids,Rails | Scolopacids,Supported negative,0,45,0,0.024906091785072675,-0.024906091785072675,FALSE,0,0,0,0,0,0
foraging_guild,1,1970s,Between group,Rails,Shrikes,Rails | Shrikes,Supported negative,0,10,0,0.024906091785072675,-0.024906091785072675,FALSE,0,0,0,0,0,0
foraging_guild,1,1970s,Between group,Rails,Starlings,Rails | Starlings,Supported negative,0,5,0,0.024906091785072675,-0.024906091785072675,TRUE,0,0,0,0,0,0
foraging_guild,1,1970s,Between group,Rails,Terns,Rails | Terns,Supported negative,0,25,0,0.024906091785072675,-0.024906091785072675,FALSE,0,0,0,0,0,0
foraging_guild,1,1970s,Between group,Rails,Thrushes,Rails | Thrushes,Supported negative,0,20,0,0.024906091785072675,-0.024906091785072675,FALSE,0,0,0,0,0,0
foraging_guild,1,1970s,Between group,Rails,Tit-like birds,Rails | Tit-like birds,Supported negative,0,60,0,0.024906091785072675,-0.024906091785072675,FALSE,0,0,0,0,0,0
foraging_guild,1,1970s,Between group,Rails,Wading birds,Rails | Wading birds,Supported negative,0,10,0,0.024906091785072675,-0.024906091785072675,FALSE,0,0,0,0,0,0
foraging_guild,1,1970s,Between group,Rails,Woodpeckers,Rails | Woodpeckers,Supported negative,0,25,0,0.024906091785072675,-0.024906091785072675,FALSE,0,0,0,0,0,0
foraging_guild,1,1970s,Between group,Reedlings,Scolopacids,Reedlings | Scolopacids,Supported negative,0,9,0,0.024906091785072675,-0.024906091785072675,TRUE,0,0,0,0,0,0
foraging_guild,1,1970s,Between group,Reedlings,Shrikes,Reedlings | Shrikes,Supported negative,0,2,0,0.024906091785072675,-0.024906091785072675,TRUE,0,0,0,0,0,0
foraging_guild,1,1970s,Between group,Reedlings,Starlings,Reedlings | Starlings,Supported negative,0,1,0,0.024906091785072675,-0.024906091785072675,TRUE,0,0,0,0,0,0
foraging_guild,1,1970s,Between group,Reedlings,Terns,Reedlings | Terns,Supported negative,0,5,0,0.024906091785072675,-0.024906091785072675,TRUE,0,0,0,0,0,0
foraging_guild,1,1970s,Between group,Reedlings,Thrushes,Reedlings | Thrushes,Supported negative,0,4,0,0.024906091785072675,-0.024906091785072675,TRUE,0,0,0,0,0,0
foraging_guild,1,1970s,Between group,Reedlings,Tit-like birds,Reedlings | Tit-like birds,Supported negative,0,12,0,0.024906091785072675,-0.024906091785072675,FALSE,0,0,0,0,0,0
foraging_guild,1,1970s,Between group,Reedlings,Wading birds,Reedlings | Wading birds,Supported negative,0,2,0,0.024906091785072675,-0.024906091785072675,TRUE,0,0,0,0,0,0
foraging_guild,1,1970s,Between group,Reedlings,Woodpeckers,Reedlings | Woodpeckers,Supported negative,0,5,0,0.024906091785072675,-0.024906091785072675,TRUE,0,0,0,0,0,0
foraging_guild,1,1970s,Within group,Scolopacids,Scolopacids,Scolopacids,Supported negative,2,36,0.05555555555555555,0.024906091785072675,0.030649463770482877,FALSE,0.06352777777777882,0.05555555555555555,0.05555555555555555,0.08333333333333333,0.027777777777777776,0.08333333333333333
foraging_guild,1,1970s,Between group,Scolopacids,Shrikes,Scolopacids | Shrikes,Supported negative,1,18,0.05555555555555555,0.024906091785072675,0.030649463770482877,FALSE,0.032666666666667094,0.05555555555555555,0,0.05555555555555555,0,0.05555555555555555
foraging_guild,1,1970s,Between group,Scolopacids,Starlings,Scolopacids | Starlings,Supported negative,0,9,0,0.024906091785072675,-0.024906091785072675,TRUE,0,0,0,0,0,0
foraging_guild,1,1970s,Between group,Scolopacids,Terns,Scolopacids | Terns,Supported negative,0,45,0,0.024906091785072675,-0.024906091785072675,FALSE,0,0,0,0,0,0
foraging_guild,1,1970s,Between group,Scolopacids,Thrushes,Scolopacids | Thrushes,Supported negative,0,36,0,0.024906091785072675,-0.024906091785072675,FALSE,0,0,0,0,0,0
foraging_guild,1,1970s,Between group,Scolopacids,Tit-like birds,Scolopacids | Tit-like birds,Supported negative,18,108,0.16666666666666666,0.024906091785072675,0.141760574881594,FALSE,0.16578703703703676,0.16666666666666666,0.1574074074074074,0.17592592592592593,0.14814814814814814,0.18518518518518517
foraging_guild,1,1970s,Between group,Scolopacids,Wading birds,Scolopacids | Wading birds,Supported negative,0,18,0,0.024906091785072675,-0.024906091785072675,FALSE,0,0,0,0,0,0
foraging_guild,1,1970s,Between group,Scolopacids,Woodpeckers,Scolopacids | Woodpeckers,Supported negative,7,45,0.15555555555555556,0.024906091785072675,0.1306494637704829,FALSE,0.15551111111111177,0.15555555555555556,0.15555555555555556,0.15555555555555556,0.15555555555555556,0.15555555555555556
foraging_guild,1,1970s,Within group,Shrikes,Shrikes,Shrikes,Supported negative,0,1,0,0.024906091785072675,-0.024906091785072675,TRUE,0,0,0,0,0,0
foraging_guild,1,1970s,Between group,Shrikes,Starlings,Shrikes | Starlings,Supported negative,0,2,0,0.024906091785072675,-0.024906091785072675,TRUE,0,0,0,0,0,0
foraging_guild,1,1970s,Between group,Shrikes,Terns,Shrikes | Terns,Supported negative,0,10,0,0.024906091785072675,-0.024906091785072675,FALSE,0,0,0,0,0,0
foraging_guild,1,1970s,Between group,Shrikes,Thrushes,Shrikes | Thrushes,Supported negative,0,8,0,0.024906091785072675,-0.024906091785072675,TRUE,0,0,0,0,0,0
foraging_guild,1,1970s,Between group,Shrikes,Tit-like birds,Shrikes | Tit-like birds,Supported negative,0,24,0,0.024906091785072675,-0.024906091785072675,FALSE,0,0,0,0,0,0
foraging_guild,1,1970s,Between group,Shrikes,Wading birds,Shrikes | Wading birds,Supported negative,0,4,0,0.024906091785072675,-0.024906091785072675,TRUE,0,0,0,0,0,0
foraging_guild,1,1970s,Between group,Shrikes,Woodpeckers,Shrikes | Woodpeckers,Supported negative,0,10,0,0.024906091785072675,-0.024906091785072675,FALSE,0,0,0,0,0,0
foraging_guild,1,1970s,Between group,Starlings,Terns,Starlings | Terns,Supported negative,0,5,0,0.024906091785072675,-0.024906091785072675,TRUE,0,0,0,0,0,0
foraging_guild,1,1970s,Between group,Starlings,Thrushes,Starlings | Thrushes,Supported negative,0,4,0,0.024906091785072675,-0.024906091785072675,TRUE,0,0,0,0,0,0
foraging_guild,1,1970s,Between group,Starlings,Tit-like birds,Starlings | Tit-like birds,Supported negative,0,12,0,0.024906091785072675,-0.024906091785072675,FALSE,0,0,0,0,0,0
foraging_guild,1,1970s,Between group,Starlings,Wading birds,Starlings | Wading birds,Supported negative,0,2,0,0.024906091785072675,-0.024906091785072675,TRUE,0,0,0,0,0,0
foraging_guild,1,1970s,Between group,Starlings,Woodpeckers,Starlings | Woodpeckers,Supported negative,0,5,0,0.024906091785072675,-0.024906091785072675,TRUE,0,0,0,0,0,0
foraging_guild,1,1970s,Within group,Terns,Terns,Terns,Supported negative,0,10,0,0.024906091785072675,-0.024906091785072675,FALSE,0,0,0,0,0,0
foraging_guild,1,1970s,Between group,Terns,Thrushes,Terns | Thrushes,Supported negative,0,20,0,0.024906091785072675,-0.024906091785072675,FALSE,0,0,0,0,0,0
foraging_guild,1,1970s,Between group,Terns,Tit-like birds,Terns | Tit-like birds,Supported negative,10,60,0.16666666666666666,0.024906091785072675,0.141760574881594,FALSE,0.17041666666666722,0.16666666666666666,0.15,0.18333333333333332,0.15,0.2
foraging_guild,1,1970s,Between group,Terns,Wading birds,Terns | Wading birds,Supported negative,0,10,0,0.024906091785072675,-0.024906091785072675,FALSE,0,0,0,0,0,0
foraging_guild,1,1970s,Between group,Terns,Woodpeckers,Terns | Woodpeckers,Supported negative,8,25,0.32,0.024906091785072675,0.2950939082149273,FALSE,0.3199999999999946,0.32,0.32,0.32,0.32,0.32
foraging_guild,1,1970s,Within group,Thrushes,Thrushes,Thrushes,Supported negative,0,6,0,0.024906091785072675,-0.024906091785072675,TRUE,0,0,0,0,0,0
foraging_guild,1,1970s,Between group,Thrushes,Tit-like birds,Thrushes | Tit-like birds,Supported negative,0,48,0,0.024906091785072675,-0.024906091785072675,FALSE,0,0,0,0,0,0
foraging_guild,1,1970s,Between group,Thrushes,Wading birds,Thrushes | Wading birds,Supported negative,0,8,0,0.024906091785072675,-0.024906091785072675,TRUE,0,0,0,0,0,0
foraging_guild,1,1970s,Between group,Thrushes,Woodpeckers,Thrushes | Woodpeckers,Supported negative,0,20,0,0.024906091785072675,-0.024906091785072675,FALSE,0,0,0,0,0,0
foraging_guild,1,1970s,Within group,Tit-like birds,Tit-like birds,Tit-like birds,Supported negative,0,66,0,0.024906091785072675,-0.024906091785072675,FALSE,0,0,0,0,0,0
foraging_guild,1,1970s,Between group,Tit-like birds,Wading birds,Tit-like birds | Wading birds,Supported negative,0,24,0,0.024906091785072675,-0.024906091785072675,FALSE,0,0,0,0,0,0
foraging_guild,1,1970s,Between group,Tit-like birds,Woodpeckers,Tit-like birds | Woodpeckers,Supported negative,0,60,0,0.024906091785072675,-0.024906091785072675,FALSE,0,0,0,0,0,0
foraging_guild,1,1970s,Within group,Wading birds,Wading birds,Wading birds,Supported negative,0,1,0,0.024906091785072675,-0.024906091785072675,TRUE,0,0,0,0,0,0
foraging_guild,1,1970s,Between group,Wading birds,Woodpeckers,Wading birds | Woodpeckers,Supported negative,1,10,0.1,0.024906091785072675,0.07509390821492733,FALSE,0.09999999999999859,0.1,0.1,0.1,0.1,0.1
foraging_guild,1,1970s,Within group,Woodpeckers,Woodpeckers,Woodpeckers,Supported negative,1,10,0.1,0.024906091785072675,0.07509390821492733,FALSE,0.09849999999999867,0.1,0.1,0.1,0.1,0.1
foraging_guild,1,1970s,Within group,Aerial insectivores,Aerial insectivores,Aerial insectivores,Supported positive,6,6,1,0.5662257063530949,0.4337742936469051,TRUE,1,1,1,1,1,1
foraging_guild,1,1970s,Between group,Aerial insectivores,Aquatic pursuers,Aerial insectivores | Aquatic pursuers,Supported positive,12,24,0.5,0.5662257063530949,-0.06622570635309488,FALSE,0.4998749999999998,0.5,0.5,0.5,0.4583333333333333,0.5416666666666666
foraging_guild,1,1970s,Between group,Aerial insectivores,Buntings,Aerial insectivores | Buntings,Supported positive,8,12,0.6666666666666666,0.5662257063530949,0.10044096031357175,FALSE,0.667749999999997,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
foraging_guild,1,1970s,Between group,Aerial insectivores,Columbids,Aerial insectivores | Columbids,Supported positive,10,16,0.625,0.5662257063530949,0.05877429364690512,FALSE,0.6396875,0.625,0.625,0.6875,0.625,0.6875
foraging_guild,1,1970s,Between group,Aerial insectivores,Cuckoos,Aerial insectivores | Cuckoos,Supported positive,4,4,1,0.5662257063530949,0.4337742936469051,TRUE,1,1,1,1,1,1
foraging_guild,1,1970s,Between group,Aerial insectivores,Dabbling ducks,Aerial insectivores | Dabbling ducks,Supported positive,19,28,0.6785714285714286,0.5662257063530949,0.11234572221833372,FALSE,0.6787142857142928,0.6785714285714286,0.6785714285714286,0.6785714285714286,0.6428571428571429,0.7142857142857143
foraging_guild,1,1970s,Between group,Aerial insectivores,Dippers,Aerial insectivores | Dippers,Supported positive,3,4,0.75,0.5662257063530949,0.18377429364690512,TRUE,0.72725,0.75,0.75,0.75,0.5,0.75
foraging_guild,1,1970s,Between group,Aerial insectivores,Diurnal raptors,Aerial insectivores | Diurnal raptors,Supported positive,22,28,0.7857142857142857,0.5662257063530949,0.21948857936119082,FALSE,0.7723928571428649,0.7857142857142857,0.75,0.7857142857142857,0.7142857142857143,0.7857142857142857
foraging_guild,1,1970s,Between group,Aerial insectivores,Diving ducks,Aerial insectivores | Diving ducks,Supported positive,7,12,0.5833333333333334,0.5662257063530949,0.01710762698023849,FALSE,0.5833333333333314,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334
foraging_guild,1,1970s,Between group,Aerial insectivores,Flycatchers,Aerial insectivores | Flycatchers,Supported positive,12,12,1,0.5662257063530949,0.4337742936469051,FALSE,1,1,1,1,1,1
foraging_guild,1,1970s,Between group,Aerial insectivores,Foliage gleaners,Aerial insectivores | Foliage gleaners,Supported positive,35,36,0.9722222222222222,0.5662257063530949,0.40599651586912733,FALSE,0.9767499999999827,0.9722222222222222,0.9722222222222222,1,0.9722222222222222,1
foraging_guild,1,1970s,Between group,Aerial insectivores,Gallinaceous birds,Aerial insectivores | Gallinaceous birds,Supported positive,5,8,0.625,0.5662257063530949,0.05877429364690512,TRUE,0.625,0.625,0.625,0.625,0.625,0.625
foraging_guild,1,1970s,Between group,Aerial insectivores,Grazing waterfowl,Aerial insectivores | Grazing waterfowl,Supported positive,5,8,0.625,0.5662257063530949,0.05877429364690512,TRUE,0.625,0.625,0.625,0.625,0.625,0.625
foraging_guild,1,1970s,Between group,Aerial insectivores,Gulls,Aerial insectivores | Gulls,Supported positive,8,20,0.4,0.5662257063530949,-0.16622570635309486,FALSE,0.39839999999999487,0.4,0.4,0.4,0.35,0.4
foraging_guild,1,1970s,Between group,Aerial insectivores,Kingfishers,Aerial insectivores | Kingfishers,Supported positive,1,4,0.25,0.5662257063530949,-0.3162257063530949,TRUE,0.25,0.25,0.25,0.25,0.25,0.25
foraging_guild,1,1970s,Between group,Aerial insectivores,Low flycatching feeders,Aerial insectivores | Low flycatching feeders,Supported positive,30,36,0.8333333333333334,0.5662257063530949,0.2671076269802385,FALSE,0.8197500000000002,0.8333333333333334,0.8055555555555556,0.8333333333333334,0.8055555555555556,0.8333333333333334
foraging_guild,1,1970s,Between group,Aerial insectivores,Marsh warblers,Aerial insectivores | Marsh warblers,Supported positive,17,24,0.7083333333333334,0.5662257063530949,0.1421076269802385,FALSE,0.7012916666666674,0.7083333333333334,0.6666666666666666,0.75,0.625,0.75
foraging_guild,1,1970s,Between group,Aerial insectivores,Nigthjars,Aerial insectivores | Nigthjars,Supported positive,2,4,0.5,0.5662257063530949,-0.06622570635309488,TRUE,0.50325,0.5,0.5,0.5,0.5,0.5
foraging_guild,1,1970s,Between group,Aerial insectivores,Omnivorous corvids,Aerial insectivores | Omnivorous corvids,Supported positive,23,28,0.8214285714285714,0.5662257063530949,0.2552028650754765,FALSE,0.8229285714285628,0.8214285714285714,0.8214285714285714,0.8214285714285714,0.8214285714285714,0.8571428571428571
foraging_guild,1,1970s,Between group,Aerial insectivores,Open-land insectivores,Aerial insectivores | Open-land insectivores,Supported positive,18,24,0.75,0.5662257063530949,0.18377429364690512,FALSE,0.75,0.75,0.75,0.75,0.75,0.75
foraging_guild,1,1970s,Between group,Aerial insectivores,Orioles,Aerial insectivores | Orioles,Supported positive,3,4,0.75,0.5662257063530949,0.18377429364690512,TRUE,0.75,0.75,0.75,0.75,0.75,0.75
foraging_guild,1,1970s,Between group,Aerial insectivores,Owls,Aerial insectivores | Owls,Supported positive,13,20,0.65,0.5662257063530949,0.08377429364690514,FALSE,0.6499499999999878,0.65,0.65,0.65,0.65,0.65
foraging_guild,1,1970s,Between group,Aerial insectivores,Passerine seedeaters,Aerial insectivores | Passerine seedeaters,Supported positive,35,48,0.7291666666666666,0.5662257063530949,0.16294096031357175,FALSE,0.7291666666666607,0.7291666666666666,0.7291666666666666,0.7291666666666666,0.7291666666666666,0.7291666666666666
foraging_guild,1,1970s,Between group,Aerial insectivores,Plovers,Aerial insectivores | Plovers,Supported positive,20,24,0.8333333333333334,0.5662257063530949,0.2671076269802385,FALSE,0.8321250000000092,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.7916666666666666,0.8333333333333334
foraging_guild,1,1970s,Between group,Aerial insectivores,Rails,Aerial insectivores | Rails,Supported positive,15,20,0.75,0.5662257063530949,0.18377429364690512,FALSE,0.75,0.75,0.75,0.75,0.75,0.75
foraging_guild,1,1970s,Between group,Aerial insectivores,Reedlings,Aerial insectivores | Reedlings,Supported positive,1,4,0.25,0.5662257063530949,-0.3162257063530949,TRUE,0.25,0.25,0.25,0.25,0.25,0.25
foraging_guild,1,1970s,Between group,Aerial insectivores,Scolopacids,Aerial insectivores | Scolopacids,Supported positive,20,36,0.5555555555555556,0.5662257063530949,-0.010670150797539302,FALSE,0.556444444444435,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5833333333333334
foraging_guild,1,1970s,Between group,Aerial insectivores,Shrikes,Aerial insectivores | Shrikes,Supported positive,6,8,0.75,0.5662257063530949,0.18377429364690512,TRUE,0.74075,0.75,0.75,0.75,0.625,0.75
foraging_guild,1,1970s,Between group,Aerial insectivores,Starlings,Aerial insectivores | Starlings,Supported positive,4,4,1,0.5662257063530949,0.4337742936469051,TRUE,1,1,1,1,1,1
foraging_guild,1,1970s,Between group,Aerial insectivores,Terns,Aerial insectivores | Terns,Supported positive,16,20,0.8,0.5662257063530949,0.23377429364690516,FALSE,0.806399999999995,0.8,0.75,0.85,0.75,0.85
foraging_guild,1,1970s,Between group,Aerial insectivores,Thrushes,Aerial insectivores | Thrushes,Supported positive,14,16,0.875,0.5662257063530949,0.3087742936469051,FALSE,0.875,0.875,0.875,0.875,0.875,0.875
