model_folder,atlas,period,species_a,species_b,omega_mean,pr_positive,pr_negative,pair_id,support_class,is_supported_positive,is_supported_negative,guild_a,migration_group_a,species_thermal_index_a,guild_b,migration_group_b,species_thermal_index_b,guild_1,guild_2,guild_pair,guild_pair_type
2026-03-13_06-58-56_Atlas2_MinOccs5_CoverageGoodAverage,2,1990s,Aythya_ferina,Jynx_torquilla,-0.08363376795935167,0.254,0.746,Aythya_ferina__Jynx_torquilla,Unsupported,FALSE,FALSE,Diving ducks,short-distance,12.445391892,Woodpeckers,short-distance,11.8812540667,Diving ducks,Woodpeckers,Diving ducks | Woodpeckers,Between guild
2026-03-13_06-58-56_Atlas2_MinOccs5_CoverageGoodAverage,2,1990s,Aythya_fuligula,Jynx_torquilla,-0.1153065979275571,0.165,0.835,Aythya_fuligula__Jynx_torquilla,Unsupported,FALSE,FALSE,Diving ducks,short-distance,10.1385920012,Woodpeckers,short-distance,11.8812540667,Diving ducks,Woodpeckers,Diving ducks | Woodpeckers,Between guild
2026-03-13_06-58-56_Atlas2_MinOccs5_CoverageGoodAverage,2,1990s,Cygnus_olor,Jynx_torquilla,-0.08772680504993662,0.228,0.772,Cygnus_olor__Jynx_torquilla,Unsupported,FALSE,FALSE,Grazing waterfowl,sedentary and short-distance,12.1899516659,Woodpeckers,short-distance,11.8812540667,Grazing waterfowl,Woodpeckers,Grazing waterfowl | Woodpeckers,Between guild
2026-03-13_06-58-56_Atlas2_MinOccs5_CoverageGoodAverage,2,1990s,Mareca_strepera,Jynx_torquilla,-0.1844818584214825,0.072,0.928,Mareca_strepera__Jynx_torquilla,Unsupported,FALSE,FALSE,Dabbling ducks,short-distance,12.5158986156,Woodpeckers,short-distance,11.8812540667,Dabbling ducks,Woodpeckers,Dabbling ducks | Woodpeckers,Between guild
2026-03-13_06-58-56_Atlas2_MinOccs5_CoverageGoodAverage,2,1990s,Mergus_merganser,Jynx_torquilla,-0.1985113651170077,0.242,0.758,Mergus_merganser__Jynx_torquilla,Unsupported,FALSE,FALSE,Aquatic pursuers,short-distance,7.9118621485,Woodpeckers,short-distance,11.8812540667,Aquatic pursuers,Woodpeckers,Aquatic pursuers | Woodpeckers,Between guild
2026-03-13_06-58-56_Atlas2_MinOccs5_CoverageGoodAverage,2,1990s,Mergus_serrator,Jynx_torquilla,-0.08589748910050873,0.249,0.751,Mergus_serrator__Jynx_torquilla,Unsupported,FALSE,FALSE,Aquatic pursuers,short-distance,7.3724850113,Woodpeckers,short-distance,11.8812540667,Aquatic pursuers,Woodpeckers,Aquatic pursuers | Woodpeckers,Between guild
2026-03-13_06-58-56_Atlas2_MinOccs5_CoverageGoodAverage,2,1990s,Somateria_mollissima,Jynx_torquilla,-0.1259616802244587,0.196,0.804,Somateria_mollissima__Jynx_torquilla,Unsupported,FALSE,FALSE,Diving ducks,short-distance,8.1688294838,Woodpeckers,short-distance,11.8812540667,Diving ducks,Woodpeckers,Diving ducks | Woodpeckers,Between guild
2026-03-13_06-58-56_Atlas2_MinOccs5_CoverageGoodAverage,2,1990s,Spatula_clypeata,Jynx_torquilla,-0.1037757155298735,0.196,0.804,Spatula_clypeata__Jynx_torquilla,Unsupported,FALSE,FALSE,Dabbling ducks,short-distance,11.7556216717,Woodpeckers,short-distance,11.8812540667,Dabbling ducks,Woodpeckers,Dabbling ducks | Woodpeckers,Between guild
2026-03-13_06-58-56_Atlas2_MinOccs5_CoverageGoodAverage,2,1990s,Spatula_querquedula,Jynx_torquilla,0.1291696325103782,0.831,0.169,Spatula_querquedula__Jynx_torquilla,Unsupported,FALSE,FALSE,Dabbling ducks,long-distance,12.389627827,Woodpeckers,short-distance,11.8812540667,Dabbling ducks,Woodpeckers,Dabbling ducks | Woodpeckers,Between guild
2026-03-13_06-58-56_Atlas2_MinOccs5_CoverageGoodAverage,2,1990s,Tadorna_tadorna,Jynx_torquilla,0.1559151612893637,0.895,0.105,Tadorna_tadorna__Jynx_torquilla,Unsupported,FALSE,FALSE,Dabbling ducks,short-distance,12.0434493446,Woodpeckers,short-distance,11.8812540667,Dabbling ducks,Woodpeckers,Dabbling ducks | Woodpeckers,Between guild
2026-03-13_06-58-56_Atlas2_MinOccs5_CoverageGoodAverage,2,1990s,Apus_apus,Jynx_torquilla,0.325286054840468,0.979,0.021,Apus_apus__Jynx_torquilla,Supported positive,TRUE,FALSE,Aerial insectivores,long-distance,12.4470483242,Woodpeckers,short-distance,11.8812540667,Aerial insectivores,Woodpeckers,Aerial insectivores | Woodpeckers,Between guild
2026-03-13_06-58-56_Atlas2_MinOccs5_CoverageGoodAverage,2,1990s,Caprimulgus_europaeus,Jynx_torquilla,0.5163634973618231,1,0,Caprimulgus_europaeus__Jynx_torquilla,Supported positive,TRUE,FALSE,Nigthjars,long-distance,13.110333547,Woodpeckers,short-distance,11.8812540667,Nigthjars,Woodpeckers,Nigthjars | Woodpeckers,Between guild
2026-03-13_06-58-56_Atlas2_MinOccs5_CoverageGoodAverage,2,1990s,Anarhynchus_alexandrinus,Jynx_torquilla,0.06185947632488872,0.645,0.355,Anarhynchus_alexandrinus__Jynx_torquilla,Unsupported,FALSE,FALSE,Plovers,short-and long-distance,16.3071703744,Woodpeckers,short-distance,11.8812540667,Plovers,Woodpeckers,Plovers | Woodpeckers,Between guild
2026-03-13_06-58-56_Atlas2_MinOccs5_CoverageGoodAverage,2,1990s,Calidris_alpina,Jynx_torquilla,0.1572421535958846,0.856,0.144,Calidris_alpina__Jynx_torquilla,Unsupported,FALSE,FALSE,Scolopacids,long-distance,7.0663752664,Woodpeckers,short-distance,11.8812540667,Scolopacids,Woodpeckers,Scolopacids | Woodpeckers,Between guild
2026-03-13_06-58-56_Atlas2_MinOccs5_CoverageGoodAverage,2,1990s,Calidris_pugnax,Jynx_torquilla,0.08181503804714517,0.72,0.28,Calidris_pugnax__Jynx_torquilla,Unsupported,FALSE,FALSE,Scolopacids,long-distance,7.9732949741,Woodpeckers,short-distance,11.8812540667,Scolopacids,Woodpeckers,Scolopacids | Woodpeckers,Between guild
2026-03-13_06-58-56_Atlas2_MinOccs5_CoverageGoodAverage,2,1990s,Charadrius_dubius,Jynx_torquilla,0.3256251839968393,0.971,0.029,Charadrius_dubius__Jynx_torquilla,Supported positive,TRUE,FALSE,Plovers,short-and long-distance,12.7729324864,Woodpeckers,short-distance,11.8812540667,Plovers,Woodpeckers,Plovers | Woodpeckers,Between guild
2026-03-13_06-58-56_Atlas2_MinOccs5_CoverageGoodAverage,2,1990s,Charadrius_hiaticula,Jynx_torquilla,0.165192491001361,0.88,0.12,Charadrius_hiaticula__Jynx_torquilla,Unsupported,FALSE,FALSE,Plovers,short-distance,8.2214626932,Woodpeckers,short-distance,11.8812540667,Plovers,Woodpeckers,Plovers | Woodpeckers,Between guild
2026-03-13_06-58-56_Atlas2_MinOccs5_CoverageGoodAverage,2,1990s,Chlidonias_niger,Jynx_torquilla,0.05217241817098304,0.582,0.418,Chlidonias_niger__Jynx_torquilla,Unsupported,FALSE,FALSE,Terns,long-distance,13.0082465521,Woodpeckers,short-distance,11.8812540667,Terns,Woodpeckers,Terns | Woodpeckers,Between guild
2026-03-13_06-58-56_Atlas2_MinOccs5_CoverageGoodAverage,2,1990s,Chroicocephalus_ridibundus,Jynx_torquilla,-0.1721828347523215,0.081,0.919,Chroicocephalus_ridibundus__Jynx_torquilla,Unsupported,FALSE,FALSE,Gulls,short-distance,11.0679667544,Woodpeckers,short-distance,11.8812540667,Gulls,Woodpeckers,Gulls | Woodpeckers,Between guild
2026-03-13_06-58-56_Atlas2_MinOccs5_CoverageGoodAverage,2,1990s,Gallinago_gallinago,Jynx_torquilla,0.4042911415987327,1,0,Gallinago_gallinago__Jynx_torquilla,Supported positive,TRUE,FALSE,Scolopacids,short-distance,10.2670472691,Woodpeckers,short-distance,11.8812540667,Scolopacids,Woodpeckers,Scolopacids | Woodpeckers,Between guild
2026-03-13_06-58-56_Atlas2_MinOccs5_CoverageGoodAverage,2,1990s,Haematopus_ostralegus,Jynx_torquilla,-0.03263040705416744,0.395,0.605,Haematopus_ostralegus__Jynx_torquilla,Unsupported,FALSE,FALSE,Plovers,short-distance,10.4739718085,Woodpeckers,short-distance,11.8812540667,Plovers,Woodpeckers,Plovers | Woodpeckers,Between guild
2026-03-13_06-58-56_Atlas2_MinOccs5_CoverageGoodAverage,2,1990s,Larus_argentatus,Jynx_torquilla,-0.2782694000836325,0.018,0.982,Larus_argentatus__Jynx_torquilla,Supported negative,FALSE,TRUE,Gulls,sedentary and short-distance,9.0583381929,Woodpeckers,short-distance,11.8812540667,Gulls,Woodpeckers,Gulls | Woodpeckers,Between guild
2026-03-13_06-58-56_Atlas2_MinOccs5_CoverageGoodAverage,2,1990s,Larus_canus,Jynx_torquilla,-0.09332163471418296,0.235,0.765,Larus_canus__Jynx_torquilla,Unsupported,FALSE,FALSE,Gulls,sedentary and short-distance,8.5740563147,Woodpeckers,short-distance,11.8812540667,Gulls,Woodpeckers,Gulls | Woodpeckers,Between guild
2026-03-13_06-58-56_Atlas2_MinOccs5_CoverageGoodAverage,2,1990s,Larus_fuscus,Jynx_torquilla,-0.2339965942678678,0.123,0.877,Larus_fuscus__Jynx_torquilla,Unsupported,FALSE,FALSE,Gulls,short-and long-distance,8.9178677716,Woodpeckers,short-distance,11.8812540667,Gulls,Woodpeckers,Gulls | Woodpeckers,Between guild
2026-03-13_06-58-56_Atlas2_MinOccs5_CoverageGoodAverage,2,1990s,Larus_marinus,Jynx_torquilla,-0.1520467810322278,0.149,0.851,Larus_marinus__Jynx_torquilla,Unsupported,FALSE,FALSE,Gulls,sedentary and short-distance,8.3694639418,Woodpeckers,short-distance,11.8812540667,Gulls,Woodpeckers,Gulls | Woodpeckers,Between guild
2026-03-13_06-58-56_Atlas2_MinOccs5_CoverageGoodAverage,2,1990s,Limosa_limosa,Jynx_torquilla,-0.02593489603205452,0.415,0.585,Limosa_limosa__Jynx_torquilla,Unsupported,FALSE,FALSE,Scolopacids,long-distance,12.0468335512,Woodpeckers,short-distance,11.8812540667,Scolopacids,Woodpeckers,Scolopacids | Woodpeckers,Between guild
2026-03-13_06-58-56_Atlas2_MinOccs5_CoverageGoodAverage,2,1990s,Numenius_arquata,Jynx_torquilla,0.5122360174957098,1,0,Numenius_arquata__Jynx_torquilla,Supported positive,TRUE,FALSE,Scolopacids,short-distance,10.0493203009,Woodpeckers,short-distance,11.8812540667,Scolopacids,Woodpeckers,Scolopacids | Woodpeckers,Between guild
2026-03-13_06-58-56_Atlas2_MinOccs5_CoverageGoodAverage,2,1990s,Recurvirostra_avosetta,Jynx_torquilla,-0.1511040440887781,0.142,0.858,Recurvirostra_avosetta__Jynx_torquilla,Unsupported,FALSE,FALSE,Plovers,short-and long-distance,14.5831200661,Woodpeckers,short-distance,11.8812540667,Plovers,Woodpeckers,Plovers | Woodpeckers,Between guild
2026-03-13_06-58-56_Atlas2_MinOccs5_CoverageGoodAverage,2,1990s,Scolopax_rusticola,Jynx_torquilla,0.3042755214082151,0.912,0.088,Scolopax_rusticola__Jynx_torquilla,Unsupported,FALSE,FALSE,Scolopacids,sedentary and short-distance,10.6010955955,Woodpeckers,short-distance,11.8812540667,Scolopacids,Woodpeckers,Scolopacids | Woodpeckers,Between guild
2026-03-13_06-58-56_Atlas2_MinOccs5_CoverageGoodAverage,2,1990s,Sterna_hirundo,Jynx_torquilla,-0.3088161904944047,0.011,0.989,Sterna_hirundo__Jynx_torquilla,Supported negative,FALSE,TRUE,Terns,long-distance,11.4396148713,Woodpeckers,short-distance,11.8812540667,Terns,Woodpeckers,Terns | Woodpeckers,Between guild
2026-03-13_06-58-56_Atlas2_MinOccs5_CoverageGoodAverage,2,1990s,Sterna_paradisaea,Jynx_torquilla,-0.09145757209415656,0.248,0.752,Sterna_paradisaea__Jynx_torquilla,Unsupported,FALSE,FALSE,Terns,long-distance,6.7214988279,Woodpeckers,short-distance,11.8812540667,Terns,Woodpeckers,Terns | Woodpeckers,Between guild
2026-03-13_06-58-56_Atlas2_MinOccs5_CoverageGoodAverage,2,1990s,Sternula_albifrons,Jynx_torquilla,0.153141273088556,0.835,0.165,Sternula_albifrons__Jynx_torquilla,Unsupported,FALSE,FALSE,Terns,long-distance,13.6554594356,Woodpeckers,short-distance,11.8812540667,Terns,Woodpeckers,Terns | Woodpeckers,Between guild
2026-03-13_06-58-56_Atlas2_MinOccs5_CoverageGoodAverage,2,1990s,Thalasseus_sandvicensis,Jynx_torquilla,-0.2574687968687983,0.137,0.863,Thalasseus_sandvicensis__Jynx_torquilla,Unsupported,FALSE,FALSE,Terns,short-and long-distance,12.309341223,Woodpeckers,short-distance,11.8812540667,Terns,Woodpeckers,Terns | Woodpeckers,Between guild
2026-03-13_06-58-56_Atlas2_MinOccs5_CoverageGoodAverage,2,1990s,Tringa_glareola,Jynx_torquilla,0.4941197722054144,0.989,0.011,Tringa_glareola__Jynx_torquilla,Supported positive,TRUE,FALSE,Scolopacids,long-distance,7.6706167812,Woodpeckers,short-distance,11.8812540667,Scolopacids,Woodpeckers,Scolopacids | Woodpeckers,Between guild
2026-03-13_06-58-56_Atlas2_MinOccs5_CoverageGoodAverage,2,1990s,Tringa_ochropus,Jynx_torquilla,0.3076901188308737,0.868,0.132,Tringa_ochropus__Jynx_torquilla,Unsupported,FALSE,FALSE,Scolopacids,short-and long-distance,9.8785200822,Woodpeckers,short-distance,11.8812540667,Scolopacids,Woodpeckers,Scolopacids | Woodpeckers,Between guild
2026-03-13_06-58-56_Atlas2_MinOccs5_CoverageGoodAverage,2,1990s,Tringa_totanus,Jynx_torquilla,-0.07249472619449045,0.273,0.727,Tringa_totanus__Jynx_torquilla,Unsupported,FALSE,FALSE,Scolopacids,short-distance,11.0359375128,Woodpeckers,short-distance,11.8812540667,Scolopacids,Woodpeckers,Scolopacids | Woodpeckers,Between guild
2026-03-13_06-58-56_Atlas2_MinOccs5_CoverageGoodAverage,2,1990s,Vanellus_vanellus,Jynx_torquilla,0.1803967281692111,0.92,0.08,Vanellus_vanellus__Jynx_torquilla,Unsupported,FALSE,FALSE,Plovers,short-distance,11.532605723,Woodpeckers,short-distance,11.8812540667,Plovers,Woodpeckers,Plovers | Woodpeckers,Between guild
2026-03-13_06-58-56_Atlas2_MinOccs5_CoverageGoodAverage,2,1990s,Columba_oenas,Jynx_torquilla,0.402387639654937,0.98,0.02,Columba_oenas__Jynx_torquilla,Supported positive,TRUE,FALSE,Columbids,short-distance,12.4358174295,Woodpeckers,short-distance,11.8812540667,Columbids,Woodpeckers,Columbids | Woodpeckers,Between guild
2026-03-13_06-58-56_Atlas2_MinOccs5_CoverageGoodAverage,2,1990s,Columba_palumbus,Jynx_torquilla,0.7527188529532113,1,0,Columba_palumbus__Jynx_torquilla,Supported positive,TRUE,FALSE,Columbids,sedentary and short-distance,12.2214205187,Woodpeckers,short-distance,11.8812540667,Columbids,Woodpeckers,Columbids | Woodpeckers,Between guild
2026-03-13_06-58-56_Atlas2_MinOccs5_CoverageGoodAverage,2,1990s,Streptopelia_decaocto,Jynx_torquilla,0.6169254972935819,1,0,Streptopelia_decaocto__Jynx_torquilla,Supported positive,TRUE,FALSE,Columbids,sedentary,12.9162282666,Woodpeckers,short-distance,11.8812540667,Columbids,Woodpeckers,Columbids | Woodpeckers,Between guild
2026-03-13_06-58-56_Atlas2_MinOccs5_CoverageGoodAverage,2,1990s,Streptopelia_turtur,Jynx_torquilla,0.6449715973584277,0.994,0.006,Streptopelia_turtur__Jynx_torquilla,Supported positive,TRUE,FALSE,Columbids,long-distance,13.7662137901,Woodpeckers,short-distance,11.8812540667,Columbids,Woodpeckers,Columbids | Woodpeckers,Between guild
2026-03-13_06-58-56_Atlas2_MinOccs5_CoverageGoodAverage,2,1990s,Alcedo_atthis,Jynx_torquilla,0.1988479177146408,0.926,0.074,Alcedo_atthis__Jynx_torquilla,Unsupported,FALSE,FALSE,Kingfishers,sedentary,13.5319163712,Woodpeckers,short-distance,11.8812540667,Kingfishers,Woodpeckers,Kingfishers | Woodpeckers,Between guild
2026-03-13_06-58-56_Atlas2_MinOccs5_CoverageGoodAverage,2,1990s,Cuculus_canorus,Jynx_torquilla,0.4923077128746524,1,0,Cuculus_canorus__Jynx_torquilla,Supported positive,TRUE,FALSE,Cuckoos,long-distance,12.1394391784,Woodpeckers,short-distance,11.8812540667,Cuckoos,Woodpeckers,Cuckoos | Woodpeckers,Between guild
2026-03-13_06-58-56_Atlas2_MinOccs5_CoverageGoodAverage,2,1990s,Falco_tinnunculus,Jynx_torquilla,0.3702244613286553,0.999,0.001,Falco_tinnunculus__Jynx_torquilla,Supported positive,TRUE,FALSE,Diurnal raptors,sedentary and short-distance,12.4263636442,Woodpeckers,short-distance,11.8812540667,Diurnal raptors,Woodpeckers,Diurnal raptors | Woodpeckers,Between guild
2026-03-13_06-58-56_Atlas2_MinOccs5_CoverageGoodAverage,2,1990s,Coturnix_coturnix,Jynx_torquilla,0.843115547973844,1,0,Coturnix_coturnix__Jynx_torquilla,Supported positive,TRUE,FALSE,Gallinaceous birds,short-and long-distance,13.6002736383,Woodpeckers,short-distance,11.8812540667,Gallinaceous birds,Woodpeckers,Gallinaceous birds | Woodpeckers,Between guild
2026-03-13_06-58-56_Atlas2_MinOccs5_CoverageGoodAverage,2,1990s,Perdix_perdix,Jynx_torquilla,0.5328794520331707,1,0,Perdix_perdix__Jynx_torquilla,Supported positive,TRUE,FALSE,Gallinaceous birds,sedentary,12.8463889005,Woodpeckers,short-distance,11.8812540667,Gallinaceous birds,Woodpeckers,Gallinaceous birds | Woodpeckers,Between guild
2026-03-13_06-58-56_Atlas2_MinOccs5_CoverageGoodAverage,2,1990s,Crex_crex,Jynx_torquilla,0.2922404051415161,0.83,0.17,Crex_crex__Jynx_torquilla,Unsupported,FALSE,FALSE,Rails,long-distance,11.9688491073,Woodpeckers,short-distance,11.8812540667,Rails,Woodpeckers,Rails | Woodpeckers,Between guild
2026-03-13_06-58-56_Atlas2_MinOccs5_CoverageGoodAverage,2,1990s,Fulica_atra,Jynx_torquilla,0.04416484107892522,0.634,0.366,Fulica_atra__Jynx_torquilla,Unsupported,FALSE,FALSE,Rails,sedentary and short-distance,12.9624637063,Woodpeckers,short-distance,11.8812540667,Rails,Woodpeckers,Rails | Woodpeckers,Between guild
2026-03-13_06-58-56_Atlas2_MinOccs5_CoverageGoodAverage,2,1990s,Gallinula_chloropus,Jynx_torquilla,0.3863307961860642,0.997,0.003,Gallinula_chloropus__Jynx_torquilla,Supported positive,TRUE,FALSE,Rails,sedentary and short-distance,13.3437206998,Woodpeckers,short-distance,11.8812540667,Rails,Woodpeckers,Rails | Woodpeckers,Between guild
2026-03-13_06-58-56_Atlas2_MinOccs5_CoverageGoodAverage,2,1990s,Porzana_porzana,Jynx_torquilla,0.328416307897093,0.971,0.029,Porzana_porzana__Jynx_torquilla,Supported positive,TRUE,FALSE,Rails,long-distance,12.4064941754,Woodpeckers,short-distance,11.8812540667,Rails,Woodpeckers,Rails | Woodpeckers,Between guild
2026-03-13_06-58-56_Atlas2_MinOccs5_CoverageGoodAverage,2,1990s,Rallus_aquaticus,Jynx_torquilla,0.3043277607786808,0.995,0.005,Rallus_aquaticus__Jynx_torquilla,Supported positive,TRUE,FALSE,Rails,sedentary and short-distance,13.3215188918,Woodpeckers,short-distance,11.8812540667,Rails,Woodpeckers,Rails | Woodpeckers,Between guild
2026-03-13_06-58-56_Atlas2_MinOccs5_CoverageGoodAverage,2,1990s,Acanthis_flammea,Jynx_torquilla,0.8667836279061129,1,0,Acanthis_flammea__Jynx_torquilla,Supported positive,TRUE,FALSE,Passerine seedeaters,short-distance,8.1923087262,Woodpeckers,short-distance,11.8812540667,Passerine seedeaters,Woodpeckers,Passerine seedeaters | Woodpeckers,Between guild
2026-03-13_06-58-56_Atlas2_MinOccs5_CoverageGoodAverage,2,1990s,Acrocephalus_arundinaceus,Jynx_torquilla,-0.2692440132836809,0.078,0.922,Acrocephalus_arundinaceus__Jynx_torquilla,Unsupported,FALSE,FALSE,Marsh warblers,long-distance,13.8793523116,Woodpeckers,short-distance,11.8812540667,Marsh warblers,Woodpeckers,Marsh warblers | Woodpeckers,Between guild
2026-03-13_06-58-56_Atlas2_MinOccs5_CoverageGoodAverage,2,1990s,Acrocephalus_palustris,Jynx_torquilla,0.6114564066809439,1,0,Acrocephalus_palustris__Jynx_torquilla,Supported positive,TRUE,FALSE,Marsh warblers,long-distance,12.248077272,Woodpeckers,short-distance,11.8812540667,Marsh warblers,Woodpeckers,Marsh warblers | Woodpeckers,Between guild
2026-03-13_06-58-56_Atlas2_MinOccs5_CoverageGoodAverage,2,1990s,Acrocephalus_schoenobaenus,Jynx_torquilla,0.245506048350686,0.981,0.019,Acrocephalus_schoenobaenus__Jynx_torquilla,Supported positive,TRUE,FALSE,Marsh warblers,long-distance,11.3913898283,Woodpeckers,short-distance,11.8812540667,Marsh warblers,Woodpeckers,Marsh warblers | Woodpeckers,Between guild
2026-03-13_06-58-56_Atlas2_MinOccs5_CoverageGoodAverage,2,1990s,Acrocephalus_scirpaceus,Jynx_torquilla,0.2345467342370048,0.976,0.024,Acrocephalus_scirpaceus__Jynx_torquilla,Supported positive,TRUE,FALSE,Marsh warblers,long-distance,13.1524057431,Woodpeckers,short-distance,11.8812540667,Marsh warblers,Woodpeckers,Marsh warblers | Woodpeckers,Between guild
2026-03-13_06-58-56_Atlas2_MinOccs5_CoverageGoodAverage,2,1990s,Aegithalos_caudatus,Jynx_torquilla,0.4841203547327453,0.993,0.007,Aegithalos_caudatus__Jynx_torquilla,Supported positive,TRUE,FALSE,Tit-like birds,sedentary,12.6607518772,Woodpeckers,short-distance,11.8812540667,Tit-like birds,Woodpeckers,Tit-like birds | Woodpeckers,Between guild
2026-03-13_06-58-56_Atlas2_MinOccs5_CoverageGoodAverage,2,1990s,Alauda_arvensis,Jynx_torquilla,0.7740087971865901,1,0,Alauda_arvensis__Jynx_torquilla,Supported positive,TRUE,FALSE,Open-land insectivores,sedentary and short-distance,12.1983199326,Woodpeckers,short-distance,11.8812540667,Open-land insectivores,Woodpeckers,Open-land insectivores | Woodpeckers,Between guild
2026-03-13_06-58-56_Atlas2_MinOccs5_CoverageGoodAverage,2,1990s,Anthus_pratensis,Jynx_torquilla,0.5125856235145632,1,0,Anthus_pratensis__Jynx_torquilla,Supported positive,TRUE,FALSE,Open-land insectivores,short-distance,9.9487726902,Woodpeckers,short-distance,11.8812540667,Open-land insectivores,Woodpeckers,Open-land insectivores | Woodpeckers,Between guild
2026-03-13_06-58-56_Atlas2_MinOccs5_CoverageGoodAverage,2,1990s,Anthus_trivialis,Jynx_torquilla,0.9633508050512708,1,0,Anthus_trivialis__Jynx_torquilla,Supported positive,TRUE,FALSE,Low flycatching feeders,long-distance,11.2439352645,Woodpeckers,short-distance,11.8812540667,Low flycatching feeders,Woodpeckers,Low flycatching feeders | Woodpeckers,Between guild
2026-03-13_06-58-56_Atlas2_MinOccs5_CoverageGoodAverage,2,1990s,Carduelis_carduelis,Jynx_torquilla,0.6976564270834951,1,0,Carduelis_carduelis__Jynx_torquilla,Supported positive,TRUE,FALSE,Passerine seedeaters,sedentary and short-distance,13.4542440183,Woodpeckers,short-distance,11.8812540667,Passerine seedeaters,Woodpeckers,Passerine seedeaters | Woodpeckers,Between guild
2026-03-13_06-58-56_Atlas2_MinOccs5_CoverageGoodAverage,2,1990s,Carpodacus_erythrinus,Jynx_torquilla,0.8381459447383589,1,0,Carpodacus_erythrinus__Jynx_torquilla,Supported positive,TRUE,FALSE,Passerine seedeaters,long-distance,10.348256227,Woodpeckers,short-distance,11.8812540667,Passerine seedeaters,Woodpeckers,Passerine seedeaters | Woodpeckers,Between guild
2026-03-13_06-58-56_Atlas2_MinOccs5_CoverageGoodAverage,2,1990s,Certhia_brachydactyla,Jynx_torquilla,0.0813549984680417,0.725,0.275,Certhia_brachydactyla__Jynx_torquilla,Unsupported,FALSE,FALSE,Tit-like birds,sedentary,13.8972978687,Woodpeckers,short-distance,11.8812540667,Tit-like birds,Woodpeckers,Tit-like birds | Woodpeckers,Between guild
2026-03-13_06-58-56_Atlas2_MinOccs5_CoverageGoodAverage,2,1990s,Certhia_familiaris,Jynx_torquilla,0.5009697742637472,0.996,0.004,Certhia_familiaris__Jynx_torquilla,Supported positive,TRUE,FALSE,Tit-like birds,sedentary,11.119463211,Woodpeckers,short-distance,11.8812540667,Tit-like birds,Woodpeckers,Tit-like birds | Woodpeckers,Between guild
2026-03-13_06-58-56_Atlas2_MinOccs5_CoverageGoodAverage,2,1990s,Chloris_chloris,Jynx_torquilla,0.7950866762809918,1,0,Chloris_chloris__Jynx_torquilla,Supported positive,TRUE,FALSE,Passerine seedeaters,sedentary and short-distance,12.6006224966,Woodpeckers,short-distance,11.8812540667,Passerine seedeaters,Woodpeckers,Passerine seedeaters | Woodpeckers,Between guild
2026-03-13_06-58-56_Atlas2_MinOccs5_CoverageGoodAverage,2,1990s,Cinclus_cinclus,Jynx_torquilla,-0.1254362749756317,0.355,0.645,Cinclus_cinclus__Jynx_torquilla,Unsupported,FALSE,FALSE,Dippers,short-distance,11.0150016531,Woodpeckers,short-distance,11.8812540667,Dippers,Woodpeckers,Dippers | Woodpeckers,Between guild
2026-03-13_06-58-56_Atlas2_MinOccs5_CoverageGoodAverage,2,1990s,Coccothraustes_coccothraustes,Jynx_torquilla,0.791741661827719,1,0,Coccothraustes_coccothraustes__Jynx_torquilla,Supported positive,TRUE,FALSE,Passerine seedeaters,sedentary,12.9763477132,Woodpeckers,short-distance,11.8812540667,Passerine seedeaters,Woodpeckers,Passerine seedeaters | Woodpeckers,Between guild
2026-03-13_06-58-56_Atlas2_MinOccs5_CoverageGoodAverage,2,1990s,Coloeus_monedula,Jynx_torquilla,0.5670670660460132,1,0,Coloeus_monedula__Jynx_torquilla,Supported positive,TRUE,FALSE,Omnivorous corvids,sedentary and short-distance,12.9581704982,Woodpeckers,short-distance,11.8812540667,Omnivorous corvids,Woodpeckers,Omnivorous corvids | Woodpeckers,Between guild
2026-03-13_06-58-56_Atlas2_MinOccs5_CoverageGoodAverage,2,1990s,Corvus_corax,Jynx_torquilla,0.5090965674186787,0.996,0.004,Corvus_corax__Jynx_torquilla,Supported positive,TRUE,FALSE,Omnivorous corvids,sedentary,11.7378412998,Woodpeckers,short-distance,11.8812540667,Omnivorous corvids,Woodpeckers,Omnivorous corvids | Woodpeckers,Between guild
2026-03-13_06-58-56_Atlas2_MinOccs5_CoverageGoodAverage,2,1990s,Corvus_cornix,Jynx_torquilla,0.6089699987146702,1,0,Corvus_cornix__Jynx_torquilla,Supported positive,TRUE,FALSE,Omnivorous corvids,sedentary,12.1293990446,Woodpeckers,short-distance,11.8812540667,Omnivorous corvids,Woodpeckers,Omnivorous corvids | Woodpeckers,Between guild
2026-03-13_06-58-56_Atlas2_MinOccs5_CoverageGoodAverage,2,1990s,Corvus_corone,Jynx_torquilla,0.8548919607378525,1,0,Corvus_corone__Jynx_torquilla,Supported positive,TRUE,FALSE,Omnivorous corvids,sedentary,12.1293990446,Woodpeckers,short-distance,11.8812540667,Omnivorous corvids,Woodpeckers,Omnivorous corvids | Woodpeckers,Between guild
2026-03-13_06-58-56_Atlas2_MinOccs5_CoverageGoodAverage,2,1990s,Corvus_frugilegus,Jynx_torquilla,-0.07807076095033257,0.354,0.646,Corvus_frugilegus__Jynx_torquilla,Unsupported,FALSE,FALSE,Omnivorous corvids,sedentary,12.7340640684,Woodpeckers,short-distance,11.8812540667,Omnivorous corvids,Woodpeckers,Omnivorous corvids | Woodpeckers,Between guild
