site,pct_lnd,species,observed_1970s,observed_1990s,turnover_state,rank,species_label,foraging_guild,changed_cells,gained_cells,lost_cells,direction,facet_label
AE94,98.51695356891865,Perdix_perdix,1,1,Retained,18,Perdix perdix,Gallinaceous birds,641,374,267,More occupied cells in 1990s,"18. Perdix perdix
Gallinaceous birds; 641 changed"
AE94,98.51695356891865,Saxicola_rubetra,1,1,Retained,19,Saxicola rubetra,Low flycatching feeders,636,255,381,Fewer occupied cells in 1990s,"19. Saxicola rubetra
Low flycatching feeders; 636 changed"
AE94,98.51695356891865,Gallinago_gallinago,0,0,Absent in both,20,Gallinago gallinago,Scolopacids,625,197,428,Fewer occupied cells in 1990s,"20. Gallinago gallinago
Scolopacids; 625 changed"
AE95,86.2576147240665,Falco_tinnunculus,1,1,Retained,1,Falco tinnunculus,Diurnal raptors,810,606,204,More occupied cells in 1990s,"01. Falco tinnunculus
Diurnal raptors; 810 changed"
AE95,86.2576147240665,Accipiter_nisus,0,0,Absent in both,2,Accipiter nisus,Diurnal raptors,784,618,166,More occupied cells in 1990s,"02. Accipiter nisus
Diurnal raptors; 784 changed"
AE95,86.2576147240665,Carduelis_carduelis,0,0,Absent in both,3,Carduelis carduelis,Passerine seedeaters,777,524,253,More occupied cells in 1990s,"03. Carduelis carduelis
Passerine seedeaters; 777 changed"
AE95,86.2576147240665,Muscicapa_striata,0,0,Absent in both,4,Muscicapa striata,Flycatchers,768,533,235,More occupied cells in 1990s,"04. Muscicapa striata
Flycatchers; 768 changed"
AE95,86.2576147240665,Acrocephalus_schoenobaenus,1,1,Retained,5,Acrocephalus schoenobaenus,Marsh warblers,757,90,667,Fewer occupied cells in 1990s,"05. Acrocephalus schoenobaenus
Marsh warblers; 757 changed"
AE95,86.2576147240665,Garrulus_glandarius,0,0,Absent in both,6,Garrulus glandarius,Omnivorous corvids,700,501,199,More occupied cells in 1990s,"06. Garrulus glandarius
Omnivorous corvids; 700 changed"
AE95,86.2576147240665,Acanthis_flammea,1,0,Lost,7,Acanthis flammea,Passerine seedeaters,693,658,35,More occupied cells in 1990s,"07. Acanthis flammea
Passerine seedeaters; 693 changed"
AE95,86.2576147240665,Phoenicurus_phoenicurus,0,0,Absent in both,8,Phoenicurus phoenicurus,Low flycatching feeders,693,454,239,More occupied cells in 1990s,"08. Phoenicurus phoenicurus
Low flycatching feeders; 693 changed"
AE95,86.2576147240665,Tadorna_tadorna,1,1,Retained,9,Tadorna tadorna,Dabbling ducks,687,456,231,More occupied cells in 1990s,"09. Tadorna tadorna
Dabbling ducks; 687 changed"
AE95,86.2576147240665,Buteo_buteo,0,0,Absent in both,10,Buteo buteo,Diurnal raptors,684,613,71,More occupied cells in 1990s,"10. Buteo buteo
Diurnal raptors; 684 changed"
AE95,86.2576147240665,Streptopelia_decaocto,0,0,Absent in both,11,Streptopelia decaocto,Columbids,679,501,178,More occupied cells in 1990s,"11. Streptopelia decaocto
Columbids; 679 changed"
AE95,86.2576147240665,Turdus_viscivorus,0,0,Absent in both,12,Turdus viscivorus,Thrushes,676,570,106,More occupied cells in 1990s,"12. Turdus viscivorus
Thrushes; 676 changed"
AE95,86.2576147240665,Pyrrhula_pyrrhula,0,0,Absent in both,13,Pyrrhula pyrrhula,Passerine seedeaters,674,487,187,More occupied cells in 1990s,"13. Pyrrhula pyrrhula
Passerine seedeaters; 674 changed"
AE95,86.2576147240665,Coloeus_monedula,0,0,Absent in both,14,Coloeus monedula,Omnivorous corvids,670,397,273,More occupied cells in 1990s,"14. Coloeus monedula
Omnivorous corvids; 670 changed"
AE95,86.2576147240665,Anthus_pratensis,1,1,Retained,15,Anthus pratensis,Open-land insectivores,658,302,356,Fewer occupied cells in 1990s,"15. Anthus pratensis
Open-land insectivores; 658 changed"
AE95,86.2576147240665,Acrocephalus_palustris,0,0,Absent in both,16,Acrocephalus palustris,Marsh warblers,654,492,162,More occupied cells in 1990s,"16. Acrocephalus palustris
Marsh warblers; 654 changed"
AE95,86.2576147240665,Riparia_riparia,0,0,Absent in both,17,Riparia riparia,Aerial insectivores,652,203,449,Fewer occupied cells in 1990s,"17. Riparia riparia
Aerial insectivores; 652 changed"
AE95,86.2576147240665,Perdix_perdix,1,1,Retained,18,Perdix perdix,Gallinaceous birds,641,374,267,More occupied cells in 1990s,"18. Perdix perdix
Gallinaceous birds; 641 changed"
AE95,86.2576147240665,Saxicola_rubetra,1,1,Retained,19,Saxicola rubetra,Low flycatching feeders,636,255,381,Fewer occupied cells in 1990s,"19. Saxicola rubetra
Low flycatching feeders; 636 changed"
AE95,86.2576147240665,Gallinago_gallinago,1,0,Lost,20,Gallinago gallinago,Scolopacids,625,197,428,Fewer occupied cells in 1990s,"20. Gallinago gallinago
Scolopacids; 625 changed"
AE96,76.8458811520256,Falco_tinnunculus,0,0,Absent in both,1,Falco tinnunculus,Diurnal raptors,810,606,204,More occupied cells in 1990s,"01. Falco tinnunculus
Diurnal raptors; 810 changed"
AE96,76.8458811520256,Accipiter_nisus,0,0,Absent in both,2,Accipiter nisus,Diurnal raptors,784,618,166,More occupied cells in 1990s,"02. Accipiter nisus
Diurnal raptors; 784 changed"
AE96,76.8458811520256,Carduelis_carduelis,0,0,Absent in both,3,Carduelis carduelis,Passerine seedeaters,777,524,253,More occupied cells in 1990s,"03. Carduelis carduelis
Passerine seedeaters; 777 changed"
AE96,76.8458811520256,Muscicapa_striata,0,0,Absent in both,4,Muscicapa striata,Flycatchers,768,533,235,More occupied cells in 1990s,"04. Muscicapa striata
Flycatchers; 768 changed"
AE96,76.8458811520256,Acrocephalus_schoenobaenus,1,1,Retained,5,Acrocephalus schoenobaenus,Marsh warblers,757,90,667,Fewer occupied cells in 1990s,"05. Acrocephalus schoenobaenus
Marsh warblers; 757 changed"
AE96,76.8458811520256,Garrulus_glandarius,0,0,Absent in both,6,Garrulus glandarius,Omnivorous corvids,700,501,199,More occupied cells in 1990s,"06. Garrulus glandarius
Omnivorous corvids; 700 changed"
AE96,76.8458811520256,Acanthis_flammea,0,0,Absent in both,7,Acanthis flammea,Passerine seedeaters,693,658,35,More occupied cells in 1990s,"07. Acanthis flammea
Passerine seedeaters; 693 changed"
AE96,76.8458811520256,Phoenicurus_phoenicurus,0,0,Absent in both,8,Phoenicurus phoenicurus,Low flycatching feeders,693,454,239,More occupied cells in 1990s,"08. Phoenicurus phoenicurus
Low flycatching feeders; 693 changed"
AE96,76.8458811520256,Tadorna_tadorna,0,1,Gained,9,Tadorna tadorna,Dabbling ducks,687,456,231,More occupied cells in 1990s,"09. Tadorna tadorna
Dabbling ducks; 687 changed"
AE96,76.8458811520256,Buteo_buteo,0,0,Absent in both,10,Buteo buteo,Diurnal raptors,684,613,71,More occupied cells in 1990s,"10. Buteo buteo
Diurnal raptors; 684 changed"
AE96,76.8458811520256,Streptopelia_decaocto,1,0,Lost,11,Streptopelia decaocto,Columbids,679,501,178,More occupied cells in 1990s,"11. Streptopelia decaocto
Columbids; 679 changed"
AE96,76.8458811520256,Turdus_viscivorus,0,0,Absent in both,12,Turdus viscivorus,Thrushes,676,570,106,More occupied cells in 1990s,"12. Turdus viscivorus
Thrushes; 676 changed"
AE96,76.8458811520256,Pyrrhula_pyrrhula,0,0,Absent in both,13,Pyrrhula pyrrhula,Passerine seedeaters,674,487,187,More occupied cells in 1990s,"13. Pyrrhula pyrrhula
Passerine seedeaters; 674 changed"
AE96,76.8458811520256,Coloeus_monedula,1,0,Lost,14,Coloeus monedula,Omnivorous corvids,670,397,273,More occupied cells in 1990s,"14. Coloeus monedula
Omnivorous corvids; 670 changed"
AE96,76.8458811520256,Anthus_pratensis,0,1,Gained,15,Anthus pratensis,Open-land insectivores,658,302,356,Fewer occupied cells in 1990s,"15. Anthus pratensis
Open-land insectivores; 658 changed"
AE96,76.8458811520256,Acrocephalus_palustris,0,0,Absent in both,16,Acrocephalus palustris,Marsh warblers,654,492,162,More occupied cells in 1990s,"16. Acrocephalus palustris
Marsh warblers; 654 changed"
AE96,76.8458811520256,Riparia_riparia,0,0,Absent in both,17,Riparia riparia,Aerial insectivores,652,203,449,Fewer occupied cells in 1990s,"17. Riparia riparia
Aerial insectivores; 652 changed"
AE96,76.8458811520256,Perdix_perdix,0,0,Absent in both,18,Perdix perdix,Gallinaceous birds,641,374,267,More occupied cells in 1990s,"18. Perdix perdix
Gallinaceous birds; 641 changed"
AE96,76.8458811520256,Saxicola_rubetra,1,1,Retained,19,Saxicola rubetra,Low flycatching feeders,636,255,381,Fewer occupied cells in 1990s,"19. Saxicola rubetra
Low flycatching feeders; 636 changed"
AE96,76.8458811520256,Gallinago_gallinago,0,0,Absent in both,20,Gallinago gallinago,Scolopacids,625,197,428,Fewer occupied cells in 1990s,"20. Gallinago gallinago
Scolopacids; 625 changed"
AE97,79.36724942786005,Falco_tinnunculus,0,0,Absent in both,1,Falco tinnunculus,Diurnal raptors,810,606,204,More occupied cells in 1990s,"01. Falco tinnunculus
Diurnal raptors; 810 changed"
AE97,79.36724942786005,Accipiter_nisus,0,1,Gained,2,Accipiter nisus,Diurnal raptors,784,618,166,More occupied cells in 1990s,"02. Accipiter nisus
Diurnal raptors; 784 changed"
AE97,79.36724942786005,Carduelis_carduelis,0,0,Absent in both,3,Carduelis carduelis,Passerine seedeaters,777,524,253,More occupied cells in 1990s,"03. Carduelis carduelis
Passerine seedeaters; 777 changed"
AE97,79.36724942786005,Muscicapa_striata,0,1,Gained,4,Muscicapa striata,Flycatchers,768,533,235,More occupied cells in 1990s,"04. Muscicapa striata
Flycatchers; 768 changed"
AE97,79.36724942786005,Acrocephalus_schoenobaenus,0,0,Absent in both,5,Acrocephalus schoenobaenus,Marsh warblers,757,90,667,Fewer occupied cells in 1990s,"05. Acrocephalus schoenobaenus
Marsh warblers; 757 changed"
AE97,79.36724942786005,Garrulus_glandarius,0,1,Gained,6,Garrulus glandarius,Omnivorous corvids,700,501,199,More occupied cells in 1990s,"06. Garrulus glandarius
Omnivorous corvids; 700 changed"
AE97,79.36724942786005,Acanthis_flammea,1,1,Retained,7,Acanthis flammea,Passerine seedeaters,693,658,35,More occupied cells in 1990s,"07. Acanthis flammea
Passerine seedeaters; 693 changed"
AE97,79.36724942786005,Phoenicurus_phoenicurus,1,1,Retained,8,Phoenicurus phoenicurus,Low flycatching feeders,693,454,239,More occupied cells in 1990s,"08. Phoenicurus phoenicurus
Low flycatching feeders; 693 changed"
AE97,79.36724942786005,Tadorna_tadorna,0,0,Absent in both,9,Tadorna tadorna,Dabbling ducks,687,456,231,More occupied cells in 1990s,"09. Tadorna tadorna
Dabbling ducks; 687 changed"
AE97,79.36724942786005,Buteo_buteo,0,1,Gained,10,Buteo buteo,Diurnal raptors,684,613,71,More occupied cells in 1990s,"10. Buteo buteo
Diurnal raptors; 684 changed"
AE97,79.36724942786005,Streptopelia_decaocto,1,1,Retained,11,Streptopelia decaocto,Columbids,679,501,178,More occupied cells in 1990s,"11. Streptopelia decaocto
Columbids; 679 changed"
AE97,79.36724942786005,Turdus_viscivorus,0,1,Gained,12,Turdus viscivorus,Thrushes,676,570,106,More occupied cells in 1990s,"12. Turdus viscivorus
Thrushes; 676 changed"
AE97,79.36724942786005,Pyrrhula_pyrrhula,0,1,Gained,13,Pyrrhula pyrrhula,Passerine seedeaters,674,487,187,More occupied cells in 1990s,"13. Pyrrhula pyrrhula
Passerine seedeaters; 674 changed"
AE97,79.36724942786005,Coloeus_monedula,1,1,Retained,14,Coloeus monedula,Omnivorous corvids,670,397,273,More occupied cells in 1990s,"14. Coloeus monedula
Omnivorous corvids; 670 changed"
AE97,79.36724942786005,Anthus_pratensis,0,1,Gained,15,Anthus pratensis,Open-land insectivores,658,302,356,Fewer occupied cells in 1990s,"15. Anthus pratensis
Open-land insectivores; 658 changed"
AE97,79.36724942786005,Acrocephalus_palustris,0,0,Absent in both,16,Acrocephalus palustris,Marsh warblers,654,492,162,More occupied cells in 1990s,"16. Acrocephalus palustris
Marsh warblers; 654 changed"
AE97,79.36724942786005,Riparia_riparia,0,0,Absent in both,17,Riparia riparia,Aerial insectivores,652,203,449,Fewer occupied cells in 1990s,"17. Riparia riparia
Aerial insectivores; 652 changed"
AE97,79.36724942786005,Perdix_perdix,0,0,Absent in both,18,Perdix perdix,Gallinaceous birds,641,374,267,More occupied cells in 1990s,"18. Perdix perdix
Gallinaceous birds; 641 changed"
AE97,79.36724942786005,Saxicola_rubetra,0,1,Gained,19,Saxicola rubetra,Low flycatching feeders,636,255,381,Fewer occupied cells in 1990s,"19. Saxicola rubetra
Low flycatching feeders; 636 changed"
AE97,79.36724942786005,Gallinago_gallinago,0,0,Absent in both,20,Gallinago gallinago,Scolopacids,625,197,428,Fewer occupied cells in 1990s,"20. Gallinago gallinago
Scolopacids; 625 changed"
AE98,60.10130271433657,Falco_tinnunculus,1,1,Retained,1,Falco tinnunculus,Diurnal raptors,810,606,204,More occupied cells in 1990s,"01. Falco tinnunculus
Diurnal raptors; 810 changed"
AE98,60.10130271433657,Accipiter_nisus,0,1,Gained,2,Accipiter nisus,Diurnal raptors,784,618,166,More occupied cells in 1990s,"02. Accipiter nisus
Diurnal raptors; 784 changed"
AE98,60.10130271433657,Carduelis_carduelis,0,1,Gained,3,Carduelis carduelis,Passerine seedeaters,777,524,253,More occupied cells in 1990s,"03. Carduelis carduelis
Passerine seedeaters; 777 changed"
AE98,60.10130271433657,Muscicapa_striata,0,1,Gained,4,Muscicapa striata,Flycatchers,768,533,235,More occupied cells in 1990s,"04. Muscicapa striata
Flycatchers; 768 changed"
AE98,60.10130271433657,Acrocephalus_schoenobaenus,1,0,Lost,5,Acrocephalus schoenobaenus,Marsh warblers,757,90,667,Fewer occupied cells in 1990s,"05. Acrocephalus schoenobaenus
Marsh warblers; 757 changed"
AE98,60.10130271433657,Garrulus_glandarius,1,1,Retained,6,Garrulus glandarius,Omnivorous corvids,700,501,199,More occupied cells in 1990s,"06. Garrulus glandarius
Omnivorous corvids; 700 changed"
AE98,60.10130271433657,Acanthis_flammea,1,1,Retained,7,Acanthis flammea,Passerine seedeaters,693,658,35,More occupied cells in 1990s,"07. Acanthis flammea
Passerine seedeaters; 693 changed"
AE98,60.10130271433657,Phoenicurus_phoenicurus,0,1,Gained,8,Phoenicurus phoenicurus,Low flycatching feeders,693,454,239,More occupied cells in 1990s,"08. Phoenicurus phoenicurus
Low flycatching feeders; 693 changed"
AE98,60.10130271433657,Tadorna_tadorna,1,1,Retained,9,Tadorna tadorna,Dabbling ducks,687,456,231,More occupied cells in 1990s,"09. Tadorna tadorna
Dabbling ducks; 687 changed"
AE98,60.10130271433657,Buteo_buteo,0,1,Gained,10,Buteo buteo,Diurnal raptors,684,613,71,More occupied cells in 1990s,"10. Buteo buteo
Diurnal raptors; 684 changed"
AE98,60.10130271433657,Streptopelia_decaocto,1,1,Retained,11,Streptopelia decaocto,Columbids,679,501,178,More occupied cells in 1990s,"11. Streptopelia decaocto
Columbids; 679 changed"
AE98,60.10130271433657,Turdus_viscivorus,0,1,Gained,12,Turdus viscivorus,Thrushes,676,570,106,More occupied cells in 1990s,"12. Turdus viscivorus
Thrushes; 676 changed"
AE98,60.10130271433657,Pyrrhula_pyrrhula,0,0,Absent in both,13,Pyrrhula pyrrhula,Passerine seedeaters,674,487,187,More occupied cells in 1990s,"13. Pyrrhula pyrrhula
Passerine seedeaters; 674 changed"
AE98,60.10130271433657,Coloeus_monedula,1,0,Lost,14,Coloeus monedula,Omnivorous corvids,670,397,273,More occupied cells in 1990s,"14. Coloeus monedula
Omnivorous corvids; 670 changed"
AE98,60.10130271433657,Anthus_pratensis,1,1,Retained,15,Anthus pratensis,Open-land insectivores,658,302,356,Fewer occupied cells in 1990s,"15. Anthus pratensis
Open-land insectivores; 658 changed"
AE98,60.10130271433657,Acrocephalus_palustris,0,0,Absent in both,16,Acrocephalus palustris,Marsh warblers,654,492,162,More occupied cells in 1990s,"16. Acrocephalus palustris
Marsh warblers; 654 changed"
AE98,60.10130271433657,Riparia_riparia,0,0,Absent in both,17,Riparia riparia,Aerial insectivores,652,203,449,Fewer occupied cells in 1990s,"17. Riparia riparia
Aerial insectivores; 652 changed"
AE98,60.10130271433657,Perdix_perdix,1,1,Retained,18,Perdix perdix,Gallinaceous birds,641,374,267,More occupied cells in 1990s,"18. Perdix perdix
Gallinaceous birds; 641 changed"
AE98,60.10130271433657,Saxicola_rubetra,1,1,Retained,19,Saxicola rubetra,Low flycatching feeders,636,255,381,Fewer occupied cells in 1990s,"19. Saxicola rubetra
Low flycatching feeders; 636 changed"
AE98,60.10130271433657,Gallinago_gallinago,0,1,Gained,20,Gallinago gallinago,Scolopacids,625,197,428,Fewer occupied cells in 1990s,"20. Gallinago gallinago
Scolopacids; 625 changed"
AF81,40.05064120637988,Falco_tinnunculus,1,0,Lost,1,Falco tinnunculus,Diurnal raptors,810,606,204,More occupied cells in 1990s,"01. Falco tinnunculus
Diurnal raptors; 810 changed"
AF81,40.05064120637988,Accipiter_nisus,0,0,Absent in both,2,Accipiter nisus,Diurnal raptors,784,618,166,More occupied cells in 1990s,"02. Accipiter nisus
Diurnal raptors; 784 changed"
AF81,40.05064120637988,Carduelis_carduelis,0,0,Absent in both,3,Carduelis carduelis,Passerine seedeaters,777,524,253,More occupied cells in 1990s,"03. Carduelis carduelis
Passerine seedeaters; 777 changed"
AF81,40.05064120637988,Muscicapa_striata,0,0,Absent in both,4,Muscicapa striata,Flycatchers,768,533,235,More occupied cells in 1990s,"04. Muscicapa striata
Flycatchers; 768 changed"
AF81,40.05064120637988,Acrocephalus_schoenobaenus,1,0,Lost,5,Acrocephalus schoenobaenus,Marsh warblers,757,90,667,Fewer occupied cells in 1990s,"05. Acrocephalus schoenobaenus
Marsh warblers; 757 changed"
AF81,40.05064120637988,Garrulus_glandarius,0,0,Absent in both,6,Garrulus glandarius,Omnivorous corvids,700,501,199,More occupied cells in 1990s,"06. Garrulus glandarius
Omnivorous corvids; 700 changed"
AF81,40.05064120637988,Acanthis_flammea,1,1,Retained,7,Acanthis flammea,Passerine seedeaters,693,658,35,More occupied cells in 1990s,"07. Acanthis flammea
Passerine seedeaters; 693 changed"
AF81,40.05064120637988,Phoenicurus_phoenicurus,0,0,Absent in both,8,Phoenicurus phoenicurus,Low flycatching feeders,693,454,239,More occupied cells in 1990s,"08. Phoenicurus phoenicurus
Low flycatching feeders; 693 changed"
AF81,40.05064120637988,Tadorna_tadorna,1,0,Lost,9,Tadorna tadorna,Dabbling ducks,687,456,231,More occupied cells in 1990s,"09. Tadorna tadorna
Dabbling ducks; 687 changed"
AF81,40.05064120637988,Buteo_buteo,0,0,Absent in both,10,Buteo buteo,Diurnal raptors,684,613,71,More occupied cells in 1990s,"10. Buteo buteo
Diurnal raptors; 684 changed"
AF81,40.05064120637988,Streptopelia_decaocto,1,1,Retained,11,Streptopelia decaocto,Columbids,679,501,178,More occupied cells in 1990s,"11. Streptopelia decaocto
Columbids; 679 changed"
AF81,40.05064120637988,Turdus_viscivorus,0,0,Absent in both,12,Turdus viscivorus,Thrushes,676,570,106,More occupied cells in 1990s,"12. Turdus viscivorus
Thrushes; 676 changed"
AF81,40.05064120637988,Pyrrhula_pyrrhula,0,0,Absent in both,13,Pyrrhula pyrrhula,Passerine seedeaters,674,487,187,More occupied cells in 1990s,"13. Pyrrhula pyrrhula
Passerine seedeaters; 674 changed"
AF81,40.05064120637988,Coloeus_monedula,1,0,Lost,14,Coloeus monedula,Omnivorous corvids,670,397,273,More occupied cells in 1990s,"14. Coloeus monedula
Omnivorous corvids; 670 changed"
AF81,40.05064120637988,Anthus_pratensis,1,1,Retained,15,Anthus pratensis,Open-land insectivores,658,302,356,Fewer occupied cells in 1990s,"15. Anthus pratensis
Open-land insectivores; 658 changed"
