"site","lat","lon","atlas","survey"
"FH52",54.676708,11.751802,1,"FH52_1"
"FH53",54.72159,11.754843,1,"FH53_1"
"FH54",54.766472,11.757893,1,"FH54_1"
"FH55",54.811353,11.760952,1,"FH55_1"
"FH56",54.856234,11.764018,1,"FH56_1"
"FH57",54.901114,11.767094,1,"FH57_1"
"FH58",54.945994,11.770178,1,"FH58_1"
"FH60",54.585163,11.823021,1,"FH60_1"
"FH61",54.630044,11.826131,1,"FH61_1"
"FH62",54.674923,11.829249,1,"FH62_1"
"FH63",54.719803,11.832376,1,"FH63_1"
"FH64",54.764681,11.835511,1,"FH64_1"
"FH65",54.809559,11.838655,1,"FH65_1"
"FH66",54.854437,11.841808,1,"FH66_1"
"FH67",54.899314,11.84497,1,"FH67_1"
"FH68",54.944191,11.848141,1,"FH68_1"
"FH69",54.989068,11.85132,1,"FH69_1"
"FH70",54.583335,11.90029,1,"FH70_1"
"FH71",54.628212,11.903484,1,"FH71_1"
"FH72",54.673089,11.906687,1,"FH72_1"
"FH73",54.717965,11.909899,1,"FH73_1"
"FH74",54.762841,11.91312,1,"FH74_1"
"FH75",54.807716,11.91635,1,"FH75_1"
"FH76",54.852591,11.919589,1,"FH76_1"
"FH77",54.897465,11.922837,1,"FH77_1"
"FH78",54.942339,11.926094,1,"FH78_1"
"FH79",54.987212,11.92936,1,"FH79_1"
"FH80",54.581458,11.977549,1,"FH80_1"
"FH81",54.626332,11.980827,1,"FH81_1"
"FH82",54.671205,11.984116,1,"FH82_1"
"FH83",54.716078,11.987414,1,"FH83_1"
"FH84",54.760951,11.99072,1,"FH84_1"
"FH85",54.805823,11.994036,1,"FH85_1"
"FH86",54.850694,11.997361,1,"FH86_1"
"FH87",54.895566,12.000695,1,"FH87_1"
"FH88",54.940436,12.004039,1,"FH88_1"
"FH89",54.985306,12.007392,1,"FH89_1"
"FG90",55.028217,12.088863,1,"FG90_1"
"FG91",55.073083,12.092321,1,"FG91_1"
"FH94",54.759011,12.068311,1,"FH94_1"
"FH95",54.80388,12.071713,1,"FH95_1"
"FH96",54.848748,12.075124,1,"FH96_1"
"FH97",54.893616,12.078544,1,"FH97_1"
"FH98",54.938484,12.081974,1,"FH98_1"
"FH99",54.983351,12.085414,1,"FH99_1"
"GE00",55.923373,12.239794,1,"GE00_1"
"GE01",55.968226,12.243545,1,"GE01_1"
"GE02",56.013078,12.247307,1,"GE02_1"
"GE03",56.05793,12.251079,1,"GE03_1"
"GE04",56.102782,12.254862,1,"GE04_1"
"GE10",55.921244,12.319672,1,"GE10_1"
"GE11",55.966093,12.323515,1,"GE11_1"
"GE12",56.010942,12.327369,1,"GE12_1"
"GE13",56.055791,12.331233,1,"GE13_1"
"GE14",56.100638,12.335109,1,"GE14_1"
"GE20",55.919063,12.399539,1,"GE20_1"
"GE21",55.963909,12.403474,1,"GE21_1"
"GE22",56.008754,12.40742,1,"GE22_1"
"GE23",56.053599,12.411377,1,"GE23_1"
"GE24",56.098443,12.415345,1,"GE24_1"
"GE30",55.916831,12.479395,1,"GE30_1"
"GE31",55.961673,12.483422,1,"GE31_1"
"GE32",56.006515,12.48746,1,"GE32_1"
"GE33",56.051355,12.491509,1,"GE33_1"
"GE34",56.096196,12.49557,1,"GE34_1"
"GE40",55.914547,12.559239,1,"GE40_1"
"GE41",55.959385,12.563358,1,"GE41_1"
"GE42",56.004223,12.567488,1,"GE42_1"
"GE43",56.04906,12.57163,1,"GE43_1"
"GE44",56.093896,12.575784,1,"GE44_1"
"GF00",55.474815,12.202867,1,"GF00_1"
"GF01",55.519673,12.206513,1,"GF01_1"
"GF02",55.564531,12.210169,1,"GF02_1"
"GF03",55.609387,12.213836,1,"GF03_1"
"GF04",55.654244,12.217513,1,"GF04_1"
"GF05",55.6991,12.2212,1,"GF05_1"
"GF06",55.743956,12.224898,1,"GF06_1"
"GF07",55.788811,12.228606,1,"GF07_1"
"GF08",55.833665,12.232325,1,"GF08_1"
"GF09",55.878519,12.236054,1,"GF09_1"
"GF12",55.56243,12.28932,1,"GF12_1"
"GF13",55.607284,12.293076,1,"GF13_1"
"GF14",55.652136,12.296844,1,"GF14_1"
"GF15",55.696989,12.300622,1,"GF15_1"
"GF16",55.741841,12.30441,1,"GF16_1"
"GF17",55.786692,12.308209,1,"GF17_1"
"GF18",55.831544,12.31202,1,"GF18_1"
"GF19",55.876394,12.31584,1,"GF19_1"
"GF23",55.605128,12.372306,1,"GF23_1"
"GF24",55.649978,12.376164,1,"GF24_1"
"GF25",55.694827,12.380032,1,"GF25_1"
"GF26",55.739675,12.383912,1,"GF26_1"
"GF27",55.784523,12.387802,1,"GF27_1"
"GF28",55.82937,12.391703,1,"GF28_1"
"GF29",55.874217,12.395616,1,"GF29_1"
"GF33",55.602922,12.451525,1,"GF33_1"
"GF34",55.647768,12.455473,1,"GF34_1"
"GF35",55.692613,12.459432,1,"GF35_1"
"GF36",55.737458,12.463402,1,"GF36_1"
"GF37",55.782302,12.467383,1,"GF37_1"
"GF38",55.827145,12.471376,1,"GF38_1"
"GF39",55.871989,12.47538,1,"GF39_1"
"GF42",55.555823,12.526707,1,"GF42_1"
"GF43",55.600665,12.530733,1,"GF43_1"
"GF44",55.645507,12.534771,1,"GF44_1"
"GF45",55.690348,12.53882,1,"GF45_1"
"GF46",55.735189,12.542881,1,"GF46_1"
"GF47",55.780029,12.546953,1,"GF47_1"
"GF48",55.824869,12.551037,1,"GF48_1"
"GF49",55.869708,12.555132,1,"GF49_1"
"GF52",55.553518,12.605814,1,"GF52_1"
"GF53",55.598357,12.60993,1,"GF53_1"
"GF54",55.643195,12.614058,1,"GF54_1"
"GF55",55.688032,12.618197,1,"GF55_1"
"GF56",55.732869,12.622348,1,"GF56_1"
"GF57",55.777705,12.626511,1,"GF57_1"
"GF63",55.595997,12.689115,1,"GF63_1"
"GF64",55.640831,12.693332,1,"GF64_1"
"GF65",55.685665,12.697562,1,"GF65_1"
"GF66",55.730498,12.701804,1,"GF66_1"
"GF73",55.593587,12.768288,1,"GF73_1"
"GF74",55.638417,12.772595,1,"GF74_1"
"GF75",55.683246,12.776915,1,"GF75_1"
"GG00",55.026208,12.166962,1,"GG00_1"
"GG01",55.071071,12.170508,1,"GG01_1"
"GG02",55.115933,12.174063,1,"GG02_1"
"GG04",55.205656,12.181204,1,"GG04_1"
"GG05",55.250517,12.184789,1,"GG05_1"
"GG06",55.295378,12.188385,1,"GG06_1"
"GG07",55.340238,12.19199,1,"GG07_1"
"GG08",55.385098,12.195606,1,"GG08_1"
"GG09",55.429957,12.199231,1,"GG09_1"
"GG10",55.024149,12.245051,1,"GG10_1"
"GG11",55.069008,12.248684,1,"GG11_1"
"GG15",55.248441,12.263316,1,"GG15_1"
"GG16",55.293298,12.267,1,"GG16_1"
"GG17",55.338155,12.270694,1,"GG17_1"
"GG18",55.383011,12.274398,1,"GG18_1"
"GG19",55.427866,12.278113,1,"GG19_1"
"GG20",55.022039,12.323131,1,"GG20_1"
"GG25",55.246314,12.341833,1,"GG25_1"
"GG26",55.291168,12.345605,1,"GG26_1"
"GG27",55.336021,12.349388,1,"GG27_1"
"GG28",55.380874,12.353181,1,"GG28_1"
"GG30",55.01988,12.4012,1,"GG30_1"
"GG35",55.244137,12.42034,1,"GG35_1"
"GG36",55.288987,12.4242,1,"GG36_1"
"GG37",55.333837,12.428071,1,"GG37_1"
"GG38",55.378686,12.431953,1,"GG38_1"
"GG40",55.017671,12.479258,1,"GG40_1"
"GG50",55.015411,12.557306,1,"GG50_1"
"GH05",54.801887,12.14938,1,"GH05_1"
"GH06",54.846753,12.152877,1,"GH06_1"
"GH07",54.891617,12.156384,1,"GH07_1"
"GH08",54.936481,12.1599,1,"GH08_1"
"GH09",54.981345,12.163426,1,"GH09_1"
"GH17",54.889568,12.234213,1,"GH17_1"
"GH18",54.934429,12.237816,1,"GH18_1"
"GH19",54.979289,12.241429,1,"GH19_1"
"GH29",54.977183,12.319421,1,"GH29_1"
"GH39",54.975027,12.397403,1,"GH39_1"
"GH49",54.972822,12.475375,1,"GH49_1"
"GH59",54.970565,12.553336,1,"GH59_1"
"HA03",55.067171,14.724867,1,"HA03_1"
"HA04",55.1121,14.724557,1,"HA04_1"
"HA05",55.15703,14.72425,1,"HA05_1"
"HA06",55.201961,14.723942,1,"HA06_1"
"HA07",55.246891,14.723633,1,"HA07_1"
"HA08",55.291821,14.723324,1,"HA08_1"
"HA12",55.022391,14.803382,1,"HA12_1"
"HA13",55.067319,14.803156,1,"HA13_1"
"HA14",55.11225,14.802938,1,"HA14_1"
"HA15",55.157181,14.802719,1,"HA15_1"
"HA16",55.202112,14.8025,1,"HA16_1"
"HA17",55.247041,14.80228,1,"HA17_1"
"HA18",55.291971,14.802061,1,"HA18_1"
"HA22",55.02249,14.881585,1,"HA22_1"
"HA23",55.067419,14.881449,1,"HA23_1"
"HA24",55.11235,14.881319,1,"HA24_1"
"HA25",55.157281,14.881189,1,"HA25_1"
"HA26",55.202212,14.881058,1,"HA26_1"
"HA27",55.247141,14.880927,1,"HA27_1"
"HA31",54.97761,14.959838,1,"HA31_1"
"HA32",55.022537,14.959786,1,"HA32_1"
"HA33",55.067469,14.959744,1,"HA33_1"
"HA34",55.1124,14.959702,1,"HA34_1"
"HA35",55.157331,14.959659,1,"HA35_1"
"HA36",55.202261,14.959617,1,"HA36_1"
"HA41",54.97761,15.037958,1,"HA41_1"
"HA42",55.022536,15.037993,1,"HA42_1"
"HA43",55.067467,15.038038,1,"HA43_1"
"HA44",55.112399,15.038084,1,"HA44_1"
"HA45",55.157329,15.03813,1,"HA45_1"
"HA46",55.20226,15.038175,1,"HA46_1"
"HA51",54.977557,15.116075,1,"HA51_1"
"HA52",55.022485,15.1162,1,"HA52_1"
"HA53",55.067416,15.116333,1,"HA53_1"
"HA54",55.112347,15.116466,1,"HA54_1"
"HA55",55.157278,15.1166,1,"HA55_1"
"HA63",55.067322,15.194634,1,"HA63_1"
"HA64",55.112247,15.194849,1,"HA64_1"
"HA69",55.336906,15.195957,1,"HA69_1"
"AD90",56.412277,8.147823,2,"AD90_2"
"AD91",56.457193,8.146817,2,"AD91_2"
"AD92",56.502109,8.145808,2,"AD92_2"
"AD93",56.547025,8.144796,2,"AD93_2"
"AD94",56.591941,8.143781,2,"AD94_2"
"AD95",56.636856,8.142763,2,"AD95_2"
"AD96",56.681771,8.141743,2,"AD96_2"
"AE81",56.007442,8.07657,2,"AE81_2"
"AE82",56.052361,8.075497,2,"AE82_2"
"AE83",56.097279,8.074421,2,"AE83_2"
"AE90",55.963097,8.157723,2,"AE90_2"
"AE91",56.008017,8.156746,2,"AE91_2"
"AE92",56.052936,8.155766,2,"AE92_2"
"AE93",56.097855,8.154784,2,"AE93_2"
"AE94",56.142774,8.153798,2,"AE94_2"
"AE95",56.187692,8.15281,2,"AE95_2"
"AE96",56.232609,8.151818,2,"AE96_2"
"AE97",56.277527,8.150824,2,"AE97_2"
"AE98",56.322444,8.149827,2,"AE98_2"
"AE99",56.367361,8.148826,2,"AE99_2"
"AF81",55.55824,8.087137,2,"AF81_2"
"AF82",55.603162,8.086094,2,"AF82_2"
"AF90",55.513882,8.167346,2,"AF90_2"
"AF91",55.558805,8.166396,2,"AF91_2"
"AF92",55.603728,8.165444,2,"AF92_2"
"AF93",55.64865,8.164488,2,"AF93_2"
"AF94",55.693572,8.16353,2,"AF94_2"
"AF95",55.738493,8.162569,2,"AF95_2"
"AF96",55.783414,8.161605,2,"AF96_2"
"AF97",55.828335,8.160639,2,"AF97_2"
"AF98",55.873256,8.15967,2,"AF98_2"
"AF99",55.918177,8.158698,2,"AF99_2"
"BC10",56.862451,8.301626,2,"BC10_2"
"BC11",56.907366,8.300787,2,"BC11_2"
"BC20",56.862883,8.383626,2,"BC20_2"
"BC21",56.907798,8.382886,2,"BC21_2"
"BC22",56.952713,8.382143,2,"BC22_2"
"BC23",56.997628,8.381399,2,"BC23_2"
"BC30",56.86326,8.465627,2,"BC30_2"
"BC31",56.908176,8.464986,2,"BC31_2"
"BC32",56.953092,8.464342,2,"BC32_2"
"BC33",56.998007,8.463697,2,"BC33_2"
"BC34",57.042922,8.463049,2,"BC34_2"
"BC40",56.863584,8.547631,2,"BC40_2"
"BC41",56.908501,8.547088,2,"BC41_2"
"BC42",56.953417,8.546543,2,"BC42_2"
"BC43",56.998333,8.545997,2,"BC43_2"
"BC44",57.043249,8.545449,2,"BC44_2"
"BC45",57.088164,8.544899,2,"BC45_2"
"BC50",56.863854,8.629636,2,"BC50_2"
"BC51",56.908771,8.629191,2,"BC51_2"
"BC52",56.953688,8.628745,2,"BC52_2"
"BC53",56.998604,8.628298,2,"BC53_2"
"BC54",57.04352,8.62785,2,"BC54_2"
"BC55",57.088436,8.6274,2,"BC55_2"
"BC56",57.133352,8.62695,2,"BC56_2"
"BC60",56.864071,8.711643,2,"BC60_2"
"BC61",56.908988,8.711296,2,"BC61_2"
"BC62",56.953905,8.710949,2,"BC62_2"
"BC63",56.998822,8.710601,2,"BC63_2"
"BC64",57.043738,8.710252,2,"BC64_2"
"BC65",57.088654,8.709901,2,"BC65_2"
"BC70",56.864233,8.79365,2,"BC70_2"
"BC71",56.909151,8.793402,2,"BC71_2"
"BC72",56.954068,8.793154,2,"BC72_2"
"BC73",56.998985,8.792904,2,"BC73_2"
"BC74",57.043902,8.792654,2,"BC74_2"
"BC75",57.088818,8.792404,2,"BC75_2"
"BC80",56.864342,8.875658,2,"BC80_2"
"BC81",56.90926,8.875509,2,"BC81_2"
"BC82",56.954177,8.875359,2,"BC82_2"
"BC83",56.999094,8.875208,2,"BC83_2"
"BC84",57.044011,8.875058,2,"BC84_2"
"BC85",57.088927,8.874907,2,"BC85_2"
"BC86",57.133844,8.874756,2,"BC86_2"
"BC91",56.909314,8.957616,2,"BC91_2"
"BC92",56.954232,8.957564,2,"BC92_2"
"BC93",56.999149,8.957513,2,"BC93_2"
"BC94",57.044066,8.957462,2,"BC94_2"
"BC95",57.088982,8.95741,2,"BC95_2"
"BC96",57.133899,8.957358,2,"BC96_2"
"BD00",56.412807,8.228849,2,"BD00_2"
"BD01",56.457725,8.227939,2,"BD01_2"
"BD02",56.502642,8.227026,2,"BD02_2"
"BD03",56.547558,8.22611,2,"BD03_2"
"BD04",56.592475,8.225192,2,"BD04_2"
"BD05",56.637391,8.224271,2,"BD05_2"
"BD06",56.682307,8.223348,2,"BD06_2"
"BD07",56.727222,8.222422,2,"BD07_2"
"BD08",56.772137,8.221493,2,"BD08_2"
"BD09",56.817052,8.220562,2,"BD09_2"
"BD10",56.413285,8.309878,2,"BD10_2"
"BD11",56.458203,8.309063,2,"BD11_2"
"BD12",56.503121,8.308246,2,"BD12_2"
"BD13",56.548038,8.307427,2,"BD13_2"
"BD14",56.592956,8.306605,2,"BD14_2"
"BD16",56.682789,8.304955,2,"BD16_2"
"BD17",56.727705,8.304126,2,"BD17_2"
"BD18",56.772621,8.303295,2,"BD18_2"
"BD19",56.817536,8.302462,2,"BD19_2"
"BD20",56.41371,8.390909,2,"BD20_2"
"BD21",56.458628,8.39019,2,"BD21_2"
"BD22",56.503547,8.389469,2,"BD22_2"
"BD23",56.548465,8.388746,2,"BD23_2"
"BD24",56.593383,8.388021,2,"BD24_2"
"BD26",56.683218,8.386564,2,"BD26_2"
"BD27",56.728135,8.385832,2,"BD27_2"
"BD28",56.773051,8.385099,2,"BD28_2"
"BD29",56.817967,8.384363,2,"BD29_2"
"BD30",56.414081,8.471943,2,"BD30_2"
"BD31",56.459,8.471319,2,"BD31_2"
"BD32",56.50392,8.470694,2,"BD32_2"
"BD33",56.548838,8.470067,2,"BD33_2"
"BD34",56.593757,8.469438,2,"BD34_2"
"BD35",56.638675,8.468808,2,"BD35_2"
"BD36",56.683593,8.468175,2,"BD36_2"
"BD37",56.728511,8.467541,2,"BD37_2"
"BD38",56.773428,8.466905,2,"BD38_2"
"BD39",56.818344,8.466267,2,"BD39_2"
"BD40",56.4144,8.552978,2,"BD40_2"
"BD41",56.45932,8.55245,2,"BD41_2"
"BD42",56.504239,8.551921,2,"BD42_2"
"BD43",56.549159,8.55139,2,"BD43_2"
"BD44",56.594078,8.550858,2,"BD44_2"
"BD45",56.638996,8.550324,2,"BD45_2"
"BD46",56.683915,8.549788,2,"BD46_2"
"BD47",56.728833,8.549251,2,"BD47_2"
"BD48",56.77375,8.548713,2,"BD48_2"
"BD49",56.818668,8.548173,2,"BD49_2"
"BD50",56.414665,8.634015,2,"BD50_2"
"BD51",56.459586,8.633582,2,"BD51_2"
"BD52",56.504506,8.633149,2,"BD52_2"
"BD53",56.549426,8.632714,2,"BD53_2"
"BD54",56.594345,8.632278,2,"BD54_2"
"BD55",56.639264,8.631841,2,"BD55_2"
"BD56",56.684183,8.631403,2,"BD56_2"
"BD57",56.729101,8.630963,2,"BD57_2"
"BD58",56.77402,8.630522,2,"BD58_2"
"BD59",56.818937,8.63008,2,"BD59_2"
"BD60",56.414878,8.715052,2,"BD60_2"
"BD61",56.459799,8.714716,2,"BD61_2"
"BD62",56.504719,8.714378,2,"BD62_2"
"BD63",56.549639,8.71404,2,"BD63_2"
"BD64",56.594559,8.7137,2,"BD64_2"
"BD65",56.639479,8.71336,2,"BD65_2"
"BD66",56.684398,8.713018,2,"BD66_2"
"BD67",56.729317,8.712676,2,"BD67_2"
"BD68",56.774235,8.712332,2,"BD68_2"
"BD69",56.819153,8.711988,2,"BD69_2"
"BD70",56.415038,8.796091,2,"BD70_2"
"BD71",56.459959,8.79585,2,"BD71_2"
"BD72",56.50488,8.795609,2,"BD72_2"
"BD73",56.5498,8.795366,2,"BD73_2"
"BD74",56.59472,8.795123,2,"BD74_2"
"BD75",56.63964,8.79488,2,"BD75_2"
"BD76",56.684559,8.794635,2,"BD76_2"
"BD77",56.729478,8.79439,2,"BD77_2"
"BD78",56.774397,8.794144,2,"BD78_2"
"BD79",56.819315,8.793897,2,"BD79_2"
"BD80",56.415145,8.87713,2,"BD80_2"
"BD81",56.460066,8.876985,2,"BD81_2"
"BD82",56.504987,8.876839,2,"BD82_2"
"BD83",56.549907,8.876693,2,"BD83_2"
"BD84",56.594828,8.876547,2,"BD84_2"
"BD85",56.639748,8.8764,2,"BD85_2"
"BD86",56.684667,8.876252,2,"BD86_2"
"BD87",56.729586,8.876105,2,"BD87_2"
"BD88",56.774505,8.875956,2,"BD88_2"
"BD89",56.819424,8.875807,2,"BD89_2"
"BD90",56.415199,8.95817,2,"BD90_2"
"BD91",56.46012,8.95812,2,"BD91_2"
"BD92",56.505041,8.958071,2,"BD92_2"
"BD93",56.549962,8.958021,2,"BD93_2"
"BD94",56.594882,8.957971,2,"BD94_2"
"BD95",56.639802,8.95792,2,"BD95_2"
"BD96",56.684722,8.95787,2,"BD96_2"
"BD97",56.729641,8.95782,2,"BD97_2"
"BD98",56.77456,8.957769,2,"BD98_2"
"BD99",56.819478,8.957718,2,"BD99_2"
"BE02",56.053459,8.236038,2,"BE02_2"
"BE03",56.098379,8.235148,2,"BE03_2"
"BE04",56.143298,8.234256,2,"BE04_2"
"BE05",56.188217,8.233362,2,"BE05_2"
"BE06",56.233136,8.232465,2,"BE06_2"
"BE07",56.278054,8.231565,2,"BE07_2"
"BE08",56.322972,8.230662,2,"BE08_2"
"BE09",56.36789,8.229757,2,"BE09_2"
"BE10",55.964088,8.317897,2,"BE10_2"
"BE11",56.009009,8.317105,2,"BE11_2"
"BE12",56.05393,8.316312,2,"BE12_2"
"BE13",56.098851,8.315516,2,"BE13_2"
"BE14",56.143771,8.314717,2,"BE14_2"
"BE15",56.188691,8.313917,2,"BE15_2"
"BE16",56.23361,8.313114,2,"BE16_2"
"BE17",56.278529,8.312308,2,"BE17_2"
"BE18",56.323448,8.311501,2,"BE18_2"
"BE19",56.368367,8.310691,2,"BE19_2"
"BE20",55.964505,8.397987,2,"BE20_2"
"BE21",56.009427,8.397288,2,"BE21_2"
"BE22",56.054349,8.396588,2,"BE22_2"
"BE23",56.09927,8.395885,2,"BE23_2"
"BE24",56.144191,8.395181,2,"BE24_2"
"BE25",56.189112,8.394474,2,"BE25_2"
"BE26",56.234032,8.393765,2,"BE26_2"
"BE27",56.278952,8.393054,2,"BE27_2"
"BE28",56.323871,8.392342,2,"BE28_2"
"BE29",56.368791,8.391627,2,"BE29_2"
"BE30",55.964871,8.478079,2,"BE30_2"
"BE31",56.009793,8.477473,2,"BE31_2"
"BE32",56.054716,8.476866,2,"BE32_2"
"BE33",56.099637,8.476257,2,"BE33_2"
"BE34",56.144559,8.475646,2,"BE34_2"
"BE35",56.18948,8.475033,2,"BE35_2"
"BE36",56.234401,8.474419,2,"BE36_2"
"BE37",56.279321,8.473802,2,"BE37_2"
"BE38",56.324242,8.473184,2,"BE38_2"
"BE39",56.369161,8.472565,2,"BE39_2"
"BE40",55.965184,8.558173,2,"BE40_2"
"BE41",56.010107,8.55766,2,"BE41_2"
"BE42",56.05503,8.557146,2,"BE42_2"
"BE43",56.099952,8.55663,2,"BE43_2"
"BE44",56.144874,8.556113,2,"BE44_2"
"BE45",56.189796,8.555594,2,"BE45_2"
"BE46",56.234717,8.555074,2,"BE46_2"
"BE47",56.279638,8.554552,2,"BE47_2"
"BE48",56.324559,8.554029,2,"BE48_2"
"BE49",56.369479,8.553504,2,"BE49_2"
"BE50",55.965445,8.638268,2,"BE50_2"
"BE51",56.010369,8.637848,2,"BE51_2"
"BE52",56.055292,8.637427,2,"BE52_2"
"BE53",56.100215,8.637005,2,"BE53_2"
"BE54",56.145137,8.636581,2,"BE54_2"
"BE55",56.190059,8.636157,2,"BE55_2"
"BE56",56.234981,8.635731,2,"BE56_2"
"BE57",56.279903,8.635304,2,"BE57_2"
"BE58",56.324824,8.634875,2,"BE58_2"
"BE59",56.369745,8.634445,2,"BE59_2"
"BE60",55.965654,8.718365,2,"BE60_2"
"BE61",56.010578,8.718038,2,"BE61_2"
"BE62",56.055502,8.71771,2,"BE62_2"
"BE63",56.100425,8.717381,2,"BE63_2"
"BE64",56.145348,8.717051,2,"BE64_2"
"BE65",56.19027,8.71672,2,"BE65_2"
"BE66",56.235192,8.716389,2,"BE66_2"
"BE67",56.280114,8.716056,2,"BE67_2"
"BE68",56.325036,8.715722,2,"BE68_2"
"BE69",56.369957,8.715388,2,"BE69_2"
"BE70",55.965811,8.798462,2,"BE70_2"
"BE71",56.010735,8.798228,2,"BE71_2"
"BE72",56.055659,8.797993,2,"BE72_2"
"BE73",56.100583,8.797758,2,"BE73_2"
"BE74",56.145506,8.797522,2,"BE74_2"
"BE75",56.190429,8.797285,2,"BE75_2"
"BE76",56.235351,8.797047,2,"BE76_2"
"BE77",56.280273,8.796809,2,"BE77_2"
"BE78",56.325195,8.796571,2,"BE78_2"
"BE79",56.370117,8.796331,2,"BE79_2"
"BE80",55.965916,8.87856,2,"BE80_2"
"BE81",56.010841,8.878419,2,"BE81_2"
"BE82",56.055765,8.878277,2,"BE82_2"
"BE83",56.100688,8.878135,2,"BE83_2"
"BE84",56.145612,8.877993,2,"BE84_2"
"BE85",56.190535,8.87785,2,"BE85_2"
"BE86",56.235457,8.877707,2,"BE86_2"
"BE87",56.28038,8.877563,2,"BE87_2"
"BE88",56.325302,8.877419,2,"BE88_2"
"BE89",56.370224,8.877275,2,"BE89_2"
"BE90",55.965969,8.958658,2,"BE90_2"
"BE91",56.010894,8.95861,2,"BE91_2"
"BE92",56.055818,8.958562,2,"BE92_2"
"BE93",56.100742,8.958513,2,"BE93_2"
"BE94",56.145665,8.958465,2,"BE94_2"
"BE95",56.190588,8.958416,2,"BE95_2"
"BE96",56.235511,8.958367,2,"BE96_2"
"BE97",56.280434,8.958318,2,"BE97_2"
"BE98",56.325356,8.958269,2,"BE98_2"
"BE99",56.370277,8.958219,2,"BE99_2"
"BF00",55.514395,8.246517,2,"BF00_2"
"BF01",55.559319,8.245657,2,"BF01_2"
"BF02",55.604242,8.244795,2,"BF02_2"
"BF03",55.649165,8.24393,2,"BF03_2"
"BF04",55.694088,8.243063,2,"BF04_2"
"BF05",55.73901,8.242193,2,"BF05_2"
"BF06",55.783932,8.241321,2,"BF06_2"
"BF07",55.828854,8.240447,2,"BF07_2"
"BF08",55.873776,8.23957,2,"BF08_2"
"BF10",55.514857,8.32569,2,"BF10_2"
"BF11",55.559781,8.32492,2,"BF11_2"
"BF12",55.604706,8.324149,2,"BF12_2"
"BF13",55.649629,8.323375,2,"BF13_2"
"BF14",55.694553,8.322599,2,"BF14_2"
"BF15",55.739476,8.321821,2,"BF15_2"
"BF16",55.784399,8.32104,2,"BF16_2"
"BF17",55.829322,8.320258,2,"BF17_2"
"BF18",55.874244,8.319473,2,"BF18_2"
"BF20",55.515267,8.404865,2,"BF20_2"
"BF21",55.560192,8.404186,2,"BF21_2"
"BF22",55.605117,8.403505,2,"BF22_2"
"BF23",55.650042,8.402822,2,"BF23_2"
"BF24",55.694966,8.402137,2,"BF24_2"
"BF25",55.73989,8.40145,2,"BF25_2"
"BF26",55.784814,8.400761,2,"BF26_2"
"BF27",55.829737,8.400071,2,"BF27_2"
"BF28",55.87466,8.399378,2,"BF28_2"
"BF29",55.919583,8.398683,2,"BF29_2"
"BF30",55.515626,8.484042,2,"BF30_2"
"BF31",55.560552,8.483453,2,"BF31_2"
"BF32",55.605478,8.482863,2,"BF32_2"
"BF33",55.650403,8.482271,2,"BF33_2"
"BF34",55.695328,8.481677,2,"BF34_2"
"BF35",55.740252,8.481082,2,"BF35_2"
"BF36",55.785176,8.480484,2,"BF36_2"
"BF37",55.8301,8.479886,2,"BF37_2"
"BF38",55.875024,8.479285,2,"BF38_2"
"BF39",55.919948,8.478683,2,"BF39_2"
"BF40",55.515934,8.563221,2,"BF40_2"
"BF41",55.560861,8.562723,2,"BF41_2"
"BF42",55.605787,8.562223,2,"BF42_2"
"BF43",55.650712,8.561722,2,"BF43_2"
"BF44",55.695638,8.561219,2,"BF44_2"
"BF45",55.740563,8.560715,2,"BF45_2"
"BF46",55.785488,8.560209,2,"BF46_2"
"BF47",55.830412,8.559702,2,"BF47_2"
"BF48",55.875336,8.559194,2,"BF48_2"
"BF49",55.92026,8.558684,2,"BF49_2"
"BF50",55.516191,8.642402,2,"BF50_2"
"BF51",55.561118,8.641993,2,"BF51_2"
"BF52",55.606044,8.641584,2,"BF52_2"
"BF53",55.65097,8.641174,2,"BF53_2"
"BF54",55.695896,8.640762,2,"BF54_2"
"BF55",55.740822,8.640349,2,"BF55_2"
"BF56",55.785747,8.639936,2,"BF56_2"
"BF57",55.830672,8.63952,2,"BF57_2"
"BF58",55.875597,8.639104,2,"BF58_2"
"BF59",55.920521,8.638687,2,"BF59_2"
"BF60",55.516397,8.721583,2,"BF60_2"
"BF61",55.561324,8.721265,2,"BF61_2"
"BF62",55.606251,8.720947,2,"BF62_2"
"BF63",55.651177,8.720627,2,"BF63_2"
"BF64",55.696103,8.720307,2,"BF64_2"
"BF65",55.741029,8.719985,2,"BF65_2"
"BF66",55.785955,8.719663,2,"BF66_2"
"BF67",55.83088,8.71934,2,"BF67_2"
"BF68",55.875805,8.719016,2,"BF68_2"
"BF69",55.92073,8.718691,2,"BF69_2"
"BF70",55.516551,8.800766,2,"BF70_2"
"BF71",55.561479,8.800538,2,"BF71_2"
"BF72",55.606406,8.80031,2,"BF72_2"
"BF73",55.651332,8.800081,2,"BF73_2"
"BF74",55.696259,8.799852,2,"BF74_2"
"BF75",55.741185,8.799622,2,"BF75_2"
"BF76",55.786111,8.799391,2,"BF76_2"
"BF77",55.831036,8.79916,2,"BF77_2"
"BF78",55.875962,8.798928,2,"BF78_2"
"BF79",55.920887,8.798695,2,"BF79_2"
"BF80",55.516655,8.879949,2,"BF80_2"
"BF81",55.561582,8.879812,2,"BF81_2"
