site,survey_from,survey_to,bioregion_1,bioregion_3,atlas.x,atlas.y,variable,from,to,delta_raw,variable_label,national_mean_delta,national_median_delta,national_sd_delta,delta_relative_to_national
DB16,DB16_1,DB16_3,Cluster 1,Cluster 2,1,3,perc_grass_shrub,0.0243546682994634,0.0306529688249447,0.006298300525481297,Grass/Shrubland,0.012991395739266822,0,0.09111115912383148,0.06912765226618528
BD20,BD20_1,BD20_3,Cluster 3,Cluster 2,1,3,tmean_breeding,8.4199740830689,9.48309195275869,1.0631178696897905,Temperature,1.166075574822343,1.1432688239924493,0.08658277654253788,-0.9257147611024105
BD20,BD20_1,BD20_3,Cluster 3,Cluster 2,1,3,prec_breeding,140.23582035852,215.762519935906,75.52669957738601,Precipitation,76.22566845605704,75.44205569385801,10.600787063580594,0.007984679158286259
BD20,BD20_1,BD20_3,Cluster 3,Cluster 2,1,3,hh,0.456609538436764,0.487697690121155,0.031088151684390997,Land-use heterogeneity,0.062003502519162035,0.020709709646520247,0.12453054756068756,0.08334053162990403
BD20,BD20_1,BD20_3,Cluster 3,Cluster 2,1,3,perc_urban,0,0.0243546674708611,0.0243546674708611,Urban,0.018701331002944264,0,0.04401874318659405,0.5532794829607569
BD20,BD20_1,BD20_3,Cluster 3,Cluster 2,1,3,perc_cropland,0.707453295854463,0.680656880875838,-0.02679641497862506,Cropland,-0.056888334729859956,-0.025302527806218,0.11283135998622783,-0.01323999970034398
BD20,BD20_1,BD20_3,Cluster 3,Cluster 2,1,3,perc_pasture,0.0397231566957469,0,-0.0397231566957469,Pasture,-0.0030859163253946125,0,0.06411020342686834,-0.6196074036960407
BD20,BD20_1,BD20_3,Cluster 3,Cluster 2,1,3,perc_forest,0.190873160276152,0.156468596062751,-0.03440456421340102,Forest,0.027693910910736398,0,0.07188363908141222,-0.4786146702233026
BD20,BD20_1,BD20_3,Cluster 3,Cluster 2,1,3,perc_grass_shrub,0.0619503871736378,0.13851985559055,0.0765694684169122,Grass/Shrubland,0.012991395739266822,0,0.09111115912383148,0.8403961617132397
DB20,DB20_1,DB20_3,Cluster 3,Cluster 2,1,3,tmean_breeding,8.37252824588468,9.45739767975681,1.0848694338721288,Temperature,1.166075574822343,1.1432688239924493,0.08658277654253788,-0.6744920000530259
DB20,DB20_1,DB20_3,Cluster 3,Cluster 2,1,3,prec_breeding,123.321345281843,194.103903835014,70.782558553171,Precipitation,76.22566845605704,75.44205569385801,10.600787063580594,-0.43954256535299047
DB20,DB20_1,DB20_3,Cluster 3,Cluster 2,1,3,hh,0.00399967395610012,0.0100008970156054,0.006001223059505281,Land-use heterogeneity,0.062003502519162035,0.020709709646520247,0.12453054756068756,-0.11811147445446724
DB20,DB20_1,DB20_3,Cluster 3,Cluster 2,1,3,perc_urban,0.00200385240250115,0.00200385240250115,0,Urban,0.018701331002944264,0,0.04401874318659405,0
DB20,DB20_1,DB20_3,Cluster 3,Cluster 2,1,3,perc_cropland,0.997996147597499,0.994980398206696,-0.0030157493908029576,Cropland,-0.056888334729859956,-0.025302527806218,0.11283135998622783,0.197522908685452
DB20,DB20_1,DB20_3,Cluster 3,Cluster 2,1,3,perc_pasture,0,0,0,Pasture,-0.0030859163253946125,0,0.06411020342686834,0
DB20,DB20_1,DB20_3,Cluster 3,Cluster 2,1,3,perc_forest,0,0,0,Forest,0.027693910910736398,0,0.07188363908141222,0
DB20,DB20_1,DB20_3,Cluster 3,Cluster 2,1,3,perc_grass_shrub,0,0.00301574939080286,0.00301574939080286,Grass/Shrubland,0.012991395739266822,0,0.09111115912383148,0.03309967099314452
DB21,DB21_1,DB21_3,Cluster 3,Cluster 2,1,3,tmean_breeding,8.36348870107653,9.45064576664115,1.0871570655646199,Temperature,1.166075574822343,1.1432688239924493,0.08658277654253788,-0.6480706748906568
DB21,DB21_1,DB21_3,Cluster 3,Cluster 2,1,3,prec_breeding,120.866381959335,189.341805577142,68.475423617807,Precipitation,76.22566845605704,75.44205569385801,10.600787063580594,-0.6571806446320521
DB21,DB21_1,DB21_3,Cluster 3,Cluster 2,1,3,hh,0.236517515100911,0.358679877293277,0.12216236219236598,Land-use heterogeneity,0.062003502519162035,0.020709709646520247,0.12453054756068756,0.814680851671392
DB21,DB21_1,DB21_3,Cluster 3,Cluster 2,1,3,perc_urban,0.105380003563523,0.105380003563523,0,Urban,0.018701331002944264,0,0.04401874318659405,0
DB21,DB21_1,DB21_3,Cluster 3,Cluster 2,1,3,perc_cropland,0.866955724239629,0.787269509856164,-0.07968621438346501,Cropland,-0.056888334729859956,-0.025302527806218,0.11283135998622783,-0.4819908807612093
DB21,DB21_1,DB21_3,Cluster 3,Cluster 2,1,3,perc_pasture,0,0.00691606804921216,0.00691606804921216,Pasture,-0.0030859163253946125,0,0.06411020342686834,0.10787780539647553
DB21,DB21_1,DB21_3,Cluster 3,Cluster 2,1,3,perc_forest,0,0,0,Forest,0.027693910910736398,0,0.07188363908141222,0
DB21,DB21_1,DB21_3,Cluster 3,Cluster 2,1,3,perc_grass_shrub,0.0276642721968487,0.100434418531101,0.0727701463342523,Grass/Shrubland,0.012991395739266822,0,0.09111115912383148,0.7986963071707666
DB22,DB22_1,DB22_3,Cluster 1,Cluster 2,1,3,tmean_breeding,8.40296755641202,9.4919130302487,1.088945473836679,Temperature,1.166075574822343,1.1432688239924493,0.08658277654253788,-0.6274152010946584
DB22,DB22_1,DB22_3,Cluster 1,Cluster 2,1,3,prec_breeding,118.347386778617,185.024194010726,66.67680723210901,Precipitation,76.22566845605704,75.44205569385801,10.600787063580594,-0.8268488376549266
DB22,DB22_1,DB22_3,Cluster 1,Cluster 2,1,3,hh,0.349788643169907,0.426935060119291,0.07714641694938401,Land-use heterogeneity,0.062003502519162035,0.020709709646520247,0.12453054756068756,0.453195688996392
DB22,DB22_1,DB22_3,Cluster 1,Cluster 2,1,3,perc_urban,0.0844860453843664,0.096663379027495,0.012177333643128604,Urban,0.018701331002944264,0,0.04401874318659405,0.2766397393835002
DB22,DB22_1,DB22_3,Cluster 1,Cluster 2,1,3,perc_cropland,0.793740618184347,0.732100012621005,-0.061640605563342055,Cropland,-0.056888334729859956,-0.025302527806218,0.11283135998622783,-0.322056543159273
DB22,DB22_1,DB22_3,Cluster 1,Cluster 2,1,3,perc_pasture,0.109596002788158,0.146128003717543,0.03653200092938501,Pasture,-0.0030859163253946125,0,0.06411020342686834,0.5698313057305725
DB22,DB22_1,DB22_3,Cluster 1,Cluster 2,1,3,perc_forest,0,0,0,Forest,0.027693910910736398,0,0.07188363908141222,0
DB22,DB22_1,DB22_3,Cluster 1,Cluster 2,1,3,perc_grass_shrub,0.0121773336431286,0.0251086046339567,0.0129312709908281,Grass/Shrubland,0.012991395739266822,0,0.09111115912383148,0.1419285092537664
DB23,DB23_1,DB23_3,Cluster 3,Cluster 2,1,3,tmean_breeding,8.38819294107368,9.46999404937953,1.08180110830585,Temperature,1.166075574822343,1.1432688239924493,0.08658277654253788,-0.7099300593161313
DB23,DB23_1,DB23_3,Cluster 3,Cluster 2,1,3,prec_breeding,118.164764455608,182.943636103314,64.778871647706,Precipitation,76.22566845605704,75.44205569385801,10.600787063580594,-1.0058860707414627
DB23,DB23_1,DB23_3,Cluster 3,Cluster 2,1,3,hh,0.395316810693855,0.435147054620115,0.03983024392626,Land-use heterogeneity,0.062003502519162035,0.020709709646520247,0.12453054756068756,0.15354091549643056
DB23,DB23_1,DB23_3,Cluster 3,Cluster 2,1,3,perc_urban,0.271217145194242,0.319926479764674,0.04870933457043197,Urban,0.018701331002944264,0,0.04401874318659405,1.1065589574866928
DB23,DB23_1,DB23_3,Cluster 3,Cluster 2,1,3,perc_cropland,0.728782854805758,0.680073520235326,-0.04870933457043203,Cropland,-0.056888334729859956,-0.025302527806218,0.11283135998622783,-0.20744947829283505
DB23,DB23_1,DB23_3,Cluster 3,Cluster 2,1,3,perc_pasture,0,0,0,Pasture,-0.0030859163253946125,0,0.06411020342686834,0
DB23,DB23_1,DB23_3,Cluster 3,Cluster 2,1,3,perc_forest,0,0,0,Forest,0.027693910910736398,0,0.07188363908141222,0
DB23,DB23_1,DB23_3,Cluster 3,Cluster 2,1,3,perc_grass_shrub,0,0,0,Grass/Shrubland,0.012991395739266822,0,0.09111115912383148,0
DB24,DB24_1,DB24_3,Cluster 3,Cluster 2,1,3,tmean_breeding,8.32827241826743,9.40711078531606,1.0788383670486308,Temperature,1.166075574822343,1.1432688239924493,0.08658277654253788,-0.7441486576971119
DB24,DB24_1,DB24_3,Cluster 3,Cluster 2,1,3,prec_breeding,119.621226198067,184.647138315456,65.025912117389,Precipitation,76.22566845605704,75.44205569385801,10.600787063580594,-0.9825820964043385
DB24,DB24_1,DB24_3,Cluster 3,Cluster 2,1,3,hh,0.324990386208849,0.638883431124167,0.313893044915318,Land-use heterogeneity,0.062003502519162035,0.020709709646520247,0.12453054756068756,2.3543085693566113
DB24,DB24_1,DB24_3,Cluster 3,Cluster 2,1,3,perc_urban,0.184260842141569,0.184260842141569,0,Urban,0.018701331002944264,0,0.04401874318659405,0
DB24,DB24_1,DB24_3,Cluster 3,Cluster 2,1,3,perc_cropland,0.80058601819827,0.504596414415756,-0.29598960378251404,Cropland,-0.056888334729859956,-0.025302527806218,0.11283135998622783,-2.3990411531806055
DB24,DB24_1,DB24_3,Cluster 3,Cluster 2,1,3,perc_pasture,0.00603149878149053,0.0082933108245367,0.0022618120430461693,Pasture,-0.0030859163253946125,0,0.06411020342686834,0.03528006342432307
DB24,DB24_1,DB24_3,Cluster 3,Cluster 2,1,3,perc_forest,0.0091216408786708,0.036066607932448,0.0269449670537772,Forest,0.027693910910736398,0,0.07188363908141222,0.3748414437290873
DB24,DB24_1,DB24_3,Cluster 3,Cluster 2,1,3,perc_grass_shrub,0,0.26678282468569,0.26678282468569,Grass/Shrubland,0.012991395739266822,0,0.09111115912383148,2.9281026303605544
DB25,DB25_1,DB25_3,Cluster 3,Cluster 2,1,3,tmean_breeding,8.28720809155285,9.36280905227335,1.0756009607205002,Temperature,1.166075574822343,1.1432688239924493,0.08658277654253788,-0.7815395390872473
DB25,DB25_1,DB25_3,Cluster 3,Cluster 2,1,3,prec_breeding,118.742769346228,182.114520921001,63.371751574773,Precipitation,76.22566845605704,75.44205569385801,10.600787063580594,-1.1386233915171258
DB25,DB25_1,DB25_3,Cluster 3,Cluster 2,1,3,hh,0.27595472663145,0.630694542395753,0.35473981576430297,Land-use heterogeneity,0.062003502519162035,0.020709709646520247,0.12453054756068756,2.682314602005581
DB25,DB25_1,DB25_3,Cluster 3,Cluster 2,1,3,perc_urban,0.118763081017121,0.118763081017121,0,Urban,0.018701331002944264,0,0.04401874318659405,0
DB25,DB25_1,DB25_3,Cluster 3,Cluster 2,1,3,perc_cropland,0.84164922531038,0.492888869804193,-0.348760355506187,Cropland,-0.056888334729859956,-0.025302527806218,0.11283135998622783,-2.8667369403280274
DB25,DB25_1,DB25_3,Cluster 3,Cluster 2,1,3,perc_pasture,0,0.0365320009297653,0.0365320009297653,Pasture,-0.0030859163253946125,0,0.06411020342686834,0.5698313057365044
DB25,DB25_1,DB25_3,Cluster 3,Cluster 2,1,3,perc_forest,0.0395876936724988,0.050829529996314,0.011241836323815202,Forest,0.027693910910736398,0,0.07188363908141222,0.15638936018644237
DB25,DB25_1,DB25_3,Cluster 3,Cluster 2,1,3,perc_grass_shrub,0,0.300986518252607,0.300986518252607,Grass/Shrubland,0.012991395739266822,0,0.09111115912383148,3.3035088253407974
DB26,DB26_1,DB26_3,Cluster 3,Cluster 2,1,3,tmean_breeding,8.43371555015878,9.50027618707703,1.0665606369182505,Temperature,1.166075574822343,1.1432688239924493,0.08658277654253788,-0.8859520350044708
DB26,DB26_1,DB26_3,Cluster 3,Cluster 2,1,3,prec_breeding,112.823529367313,170.961861818393,58.138332451080004,Precipitation,76.22566845605704,75.44205569385801,10.600787063580594,-1.6323055202406247
DB26,DB26_1,DB26_3,Cluster 3,Cluster 2,1,3,hh,0.742081599861568,0.770496319875922,0.028414720014354078,Land-use heterogeneity,0.062003502519162035,0.020709709646520247,0.12453054756068756,0.061872452332058875
DB26,DB26_1,DB26_3,Cluster 3,Cluster 2,1,3,perc_urban,0.0547408333519209,0.0547408333519209,0,Urban,0.018701331002944264,0,0.04401874318659405,0
DB26,DB26_1,DB26_3,Cluster 3,Cluster 2,1,3,perc_cropland,0.291347912348479,0.176122482617208,-0.115225429731271,Cropland,-0.056888334729859956,-0.025302527806218,0.11283135998622783,-0.7969672787426206
DB26,DB26_1,DB26_3,Cluster 3,Cluster 2,1,3,perc_pasture,0.111250805238404,0.109596002783167,-0.0016548024552369978,Pasture,-0.0030859163253946125,0,0.06411020342686834,-0.02581184221517345
DB26,DB26_1,DB26_3,Cluster 3,Cluster 2,1,3,perc_forest,0.350897159431752,0.3707607943112,0.019863634879448033,Forest,0.027693910910736398,0,0.07188363908141222,0.27633040192847447
DB26,DB26_1,DB26_3,Cluster 3,Cluster 2,1,3,perc_grass_shrub,0,0.103048096088696,0.103048096088696,Grass/Shrubland,0.012991395739266822,0,0.09111115912383148,1.1310150927686116
DB31,DB31_1,DB31_3,Cluster 3,Cluster 2,1,3,tmean_breeding,8.21465138148638,9.31437247412415,1.09972109263777,Temperature,1.166075574822343,1.1432688239924493,0.08658277654253788,-0.5029606706281172
DB31,DB31_1,DB31_3,Cluster 3,Cluster 2,1,3,prec_breeding,124.441296594044,195.834748337275,71.39345174323098,Precipitation,76.22566845605704,75.44205569385801,10.600787063580594,-0.3819154112184895
DB31,DB31_1,DB31_3,Cluster 3,Cluster 2,1,3,hh,0.392149450952612,0.460750934575359,0.06860148362274698,Land-use heterogeneity,0.062003502519162035,0.020709709646520247,0.12453054756068756,0.38457852241344725
DB31,DB31_1,DB31_3,Cluster 3,Cluster 2,1,3,perc_urban,0.0200741984473685,0.0200741984473685,0,Urban,0.018701331002944264,0,0.04401874318659405,0
DB31,DB31_1,DB31_3,Cluster 3,Cluster 2,1,3,perc_cropland,0.764043397622899,0.686095924025946,-0.07794747359695298,Cropland,-0.056888334729859956,-0.025302527806218,0.11283135998622783,-0.4665807963066368
DB31,DB31_1,DB31_3,Cluster 3,Cluster 2,1,3,perc_pasture,0,0.0429214703071177,0.0429214703071177,Pasture,-0.0030859163253946125,0,0.06411020342686834,0.6694951507380412
DB31,DB31_1,DB31_3,Cluster 3,Cluster 2,1,3,perc_forest,0.121773338273127,0.250908407219568,0.12913506894644097,Forest,0.027693910910736398,0,0.07188363908141222,1.796445903360406
DB31,DB31_1,DB31_3,Cluster 3,Cluster 2,1,3,perc_grass_shrub,0.0941090656566056,0,-0.0941090656566056,Grass/Shrubland,0.012991395739266822,0,0.09111115912383148,-1.032903834849687
DB32,DB32_1,DB32_3,Cluster 3,Cluster 2,1,3,tmean_breeding,8.2995226565043,9.39641143286368,1.0968887763593802,Temperature,1.166075574822343,1.1432688239924493,0.08658277654253788,-0.5356729073048696
DB32,DB32_1,DB32_3,Cluster 3,Cluster 2,1,3,prec_breeding,121.006791996966,190.070987970867,69.06419597390101,Precipitation,76.22566845605704,75.44205569385801,10.600787063580594,-0.6016402066850659
DB32,DB32_1,DB32_3,Cluster 3,Cluster 2,1,3,hh,0.227090882742906,0.56768483817258,0.34059395542967397,Land-use heterogeneity,0.062003502519162035,0.020709709646520247,0.12453054756068756,2.5687211053758863
DB32,DB32_1,DB32_3,Cluster 3,Cluster 2,1,3,perc_urban,0.111226729487682,0.111226729487682,0,Urban,0.018701331002944264,0,0.04401874318659405,0
DB32,DB32_1,DB32_3,Cluster 3,Cluster 2,1,3,perc_cropland,0.871925387134855,0.612097779321443,-0.25982760781341196,Cropland,-0.056888334729859956,-0.025302527806218,0.11283135998622783,-2.078545184918626
DB32,DB32_1,DB32_3,Cluster 3,Cluster 2,1,3,perc_pasture,0,0.014301562853155,0.014301562853155,Pasture,-0.0030859163253946125,0,0.06411020342686834,0.22307779555666285
DB32,DB32_1,DB32_3,Cluster 3,Cluster 2,1,3,perc_forest,0.0168478833774628,0.0581954879920982,0.041347604614635394,Forest,0.027693910910736398,0,0.07188363908141222,0.575201883808455
DB32,DB32_1,DB32_3,Cluster 3,Cluster 2,1,3,perc_grass_shrub,0,0.204178440345622,0.204178440345622,Grass/Shrubland,0.012991395739266822,0,0.09111115912383148,2.240981700914571
BD21,BD21_1,BD21_3,Cluster 3,Cluster 2,1,3,tmean_breeding,8.36335238952656,9.42280217069296,1.0594497811663999,Temperature,1.166075574822343,1.1432688239924493,0.08658277654253788,-0.9680798673032782
BD21,BD21_1,BD21_3,Cluster 3,Cluster 2,1,3,prec_breeding,141.259652939168,217.004577966036,75.744925026868,Precipitation,76.22566845605704,75.44205569385801,10.600787063580594,0.028570457192797803
BD21,BD21_1,BD21_3,Cluster 3,Cluster 2,1,3,hh,0.338739335334111,0.320490096795316,-0.01824923853879501,Land-use heterogeneity,0.062003502519162035,0.020709709646520247,0.12453054756068756,-0.31284651797045515
BD21,BD21_1,BD21_3,Cluster 3,Cluster 2,1,3,perc_urban,0,0,0,Urban,0.018701331002944264,0,0.04401874318659405,0
BD21,BD21_1,BD21_3,Cluster 3,Cluster 2,1,3,perc_cropland,0.123910046025522,0.0752007110866953,-0.048709334938826704,Cropland,-0.056888334729859956,-0.025302527806218,0.11283135998622783,-0.20744948155783757
BD21,BD21_1,BD21_3,Cluster 3,Cluster 2,1,3,perc_pasture,0.0705988839020436,0.048709334938827,-0.02188954896321659,Pasture,-0.0030859163253946125,0,0.06411020342686834,-0.3414362736843659
BD21,BD21_1,BD21_3,Cluster 3,Cluster 2,1,3,perc_forest,0.800466121712524,0.817330722315913,0.016864600603389013,Forest,0.027693910910736398,0,0.07188363908141222,0.2346097223081446
BD21,BD21_1,BD21_3,Cluster 3,Cluster 2,1,3,perc_grass_shrub,0.00502494835991016,0.0587592316585644,0.05373428329865424,Grass/Shrubland,0.012991395739266822,0,0.09111115912383148,0.5897662132211776
DB33,DB33_1,DB33_3,Cluster 1,Cluster 2,1,3,tmean_breeding,8.3545476229885,9.43866769162396,1.0841200686354604,Temperature,1.166075574822343,1.1432688239924493,0.08658277654253788,-0.6831468996368962
DB33,DB33_1,DB33_3,Cluster 1,Cluster 2,1,3,prec_breeding,119.532711297237,186.243683018923,66.71097172168601,Precipitation,76.22566845605704,75.44205569385801,10.600787063580594,-0.8236260118994345
DB33,DB33_1,DB33_3,Cluster 1,Cluster 2,1,3,hh,0.301866765050602,0.360413805335377,0.058547040284774976,Land-use heterogeneity,0.062003502519162035,0.020709709646520247,0.12453054756068756,0.3038397516064517
DB33,DB33_1,DB33_3,Cluster 1,Cluster 2,1,3,perc_urban,0.0845814759538851,0.0845814759538851,0,Urban,0.018701331002944264,0,0.04401874318659405,0
DB33,DB33_1,DB33_3,Cluster 1,Cluster 2,1,3,perc_cropland,0.828497613464905,0.788105235854879,-0.04039237761002601,Cropland,-0.056888334729859956,-0.025302527806218,0.11283135998622783,-0.1337380831503748
DB33,DB33_1,DB33_3,Cluster 1,Cluster 2,1,3,perc_pasture,0,0,0,Pasture,-0.0030859163253946125,0,0.06411020342686834,0
DB33,DB33_1,DB33_3,Cluster 1,Cluster 2,1,3,perc_forest,0.0235444942331443,0.0235444942331443,0,Forest,0.027693910910736398,0,0.07188363908141222,0
DB33,DB33_1,DB33_3,Cluster 1,Cluster 2,1,3,perc_grass_shrub,0.0633764163480659,0.103768793958092,0.040392377610026106,Grass/Shrubland,0.012991395739266822,0,0.09111115912383148,0.4433307401470747
DB34,DB34_1,DB34_3,Cluster 2,Cluster 2,1,3,tmean_breeding,8.22950339211411,9.31178251015816,1.0822791180440507,Temperature,1.166075574822343,1.1432688239924493,0.08658277654253788,-0.7044092183672871
DB34,DB34_1,DB34_3,Cluster 2,Cluster 2,1,3,prec_breeding,124.367188791054,191.530414116655,67.163225325601,Precipitation,76.22566845605704,75.44205569385801,10.600787063580594,-0.7809637452957847
DB34,DB34_1,DB34_3,Cluster 2,Cluster 2,1,3,hh,0.503431575990147,0.655344842186497,0.15191326619635004,Land-use heterogeneity,0.062003502519162035,0.020709709646520247,0.12453054756068756,1.0535853179790307
DB34,DB34_1,DB34_3,Cluster 2,Cluster 2,1,3,perc_urban,0.0487093353091472,0.0487093353091472,0,Urban,0.018701331002944264,0,0.04401874318659405,0
DB34,DB34_1,DB34_3,Cluster 2,Cluster 2,1,3,perc_cropland,0.671057245643149,0.478760394572972,-0.19229685107017697,Cropland,-0.056888334729859956,-0.025302527806218,0.11283135998622783,-1.4800346577790275
DB34,DB34_1,DB34_3,Cluster 2,Cluster 2,1,3,perc_pasture,0,0,0,Pasture,-0.0030859163253946125,0,0.06411020342686834,0
DB34,DB34_1,DB34_3,Cluster 2,Cluster 2,1,3,perc_forest,0.188140730377178,0.222059713344454,0.033918982967276023,Forest,0.027693910910736398,0,0.07188363908141222,0.4718595691692916
DB34,DB34_1,DB34_3,Cluster 2,Cluster 2,1,3,perc_grass_shrub,0.0920926886705255,0.250470556773426,0.1583778681029005,Grass/Shrubland,0.012991395739266822,0,0.09111115912383148,1.7382927582739358
DB35,DB35_1,DB35_3,Cluster 3,Cluster 2,1,3,tmean_breeding,8.36706875667248,9.44968656359876,1.0826178069262795,Temperature,1.166075574822343,1.1432688239924493,0.08658277654253788,-0.7004974833115007
DB35,DB35_1,DB35_3,Cluster 3,Cluster 2,1,3,prec_breeding,113.151839602963,172.524519494207,59.372679891244005,Precipitation,76.22566845605704,75.44205569385801,10.600787063580594,-1.5158662942887473
DB35,DB35_1,DB35_3,Cluster 3,Cluster 2,1,3,hh,0.0118807589097009,0.391745238508619,0.37986447959891806,Land-use heterogeneity,0.062003502519162035,0.020709709646520247,0.12453054756068756,2.884069627794503
DB35,DB35_1,DB35_3,Cluster 3,Cluster 2,1,3,perc_urban,0,0,0,Urban,0.018701331002944264,0,0.04401874318659405,0
DB35,DB35_1,DB35_3,Cluster 3,Cluster 2,1,3,perc_cropland,0.99391133308599,0.756402401715124,-0.23750893137086604,Cropland,-0.056888334729859956,-0.025302527806218,0.11283135998622783,-1.8807395709007664
DB35,DB35_1,DB35_3,Cluster 3,Cluster 2,1,3,perc_pasture,0,0.0243546676560379,0.0243546676560379,Pasture,-0.0030859163253946125,0,0.06411020342686834,0.3798875429216148
DB35,DB35_1,DB35_3,Cluster 3,Cluster 2,1,3,perc_forest,0,0.0679335520517581,0.0679335520517581,Forest,0.027693910910736398,0,0.07188363908141222,0.9450488723145969
DB35,DB35_1,DB35_3,Cluster 3,Cluster 2,1,3,perc_grass_shrub,0.00608866691400947,0.15130937857708,0.14522071166307052,Grass/Shrubland,0.012991395739266822,0,0.09111115912383148,1.5938850197888206
DB36,DB36_1,DB36_3,Cluster 3,Cluster 2,1,3,tmean_breeding,8.45221645641861,9.52699694461113,1.0747804881925198,Temperature,1.166075574822343,1.1432688239924493,0.08658277654253788,-0.7910157023698748
DB36,DB36_1,DB36_3,Cluster 3,Cluster 2,1,3,prec_breeding,113.945373136004,173.409016737263,59.463643601258994,Precipitation,76.22566845605704,75.44205569385801,10.600787063580594,-1.5072854493505918
DB36,DB36_1,DB36_3,Cluster 3,Cluster 2,1,3,hh,0.748237773630956,0.794045849777084,0.04580807614612803,Land-use heterogeneity,0.062003502519162035,0.020709709646520247,0.12453054756068756,0.20154385402807756
DB36,DB36_1,DB36_3,Cluster 3,Cluster 2,1,3,perc_urban,0.0487093353093166,0.085241336791304,0.036532001481987396,Urban,0.018701331002944264,0,0.04401874318659405,0.8299192307042799
DB36,DB36_1,DB36_3,Cluster 3,Cluster 2,1,3,perc_cropland,0.362936629077277,0.315802203246449,-0.047134425830828,Cropland,-0.056888334729859956,-0.025302527806218,0.11283135998622783,-0.19349140192296532
DB36,DB36_1,DB36_3,Cluster 3,Cluster 2,1,3,perc_pasture,0.263410306991677,0.131114437371425,-0.132295869620252,Pasture,-0.0030859163253946125,0,0.06411020342686834,-2.063569643343345
DB36,DB36_1,DB36_3,Cluster 3,Cluster 2,1,3,perc_forest,0.11485727011933,0.198443804430265,0.08358653431093499,Forest,0.027693910910736398,0,0.07188363908141222,1.1628033218555975
DB36,DB36_1,DB36_3,Cluster 3,Cluster 2,1,3,perc_grass_shrub,0.0243546676546583,0.0836664273128152,0.05931175965815691,Grass/Shrubland,0.012991395739266822,0,0.09111115912383148,0.650982384907921
DB40,DB40_1,DB40_3,Cluster 2,Cluster 2,1,3,tmean_breeding,8.16915032351451,9.27192113154566,1.102770808031151,Temperature,1.166075574822343,1.1432688239924493,0.08658277654253788,-0.46773755218397123
DB40,DB40_1,DB40_3,Cluster 2,Cluster 2,1,3,prec_breeding,123.155301567544,189.80623042809,66.650928860546,Precipitation,76.22566845605704,75.44205569385801,10.600787063580594,-0.8292900122024199
DB40,DB40_1,DB40_3,Cluster 2,Cluster 2,1,3,hh,0.658383370165717,0.646096610676927,-0.012286759488789989,Land-use heterogeneity,0.062003502519162035,0.020709709646520247,0.12453054756068756,-0.2649668678219699
DB40,DB40_1,DB40_3,Cluster 2,Cluster 2,1,3,perc_urban,0.0323655280344346,0.0323655280344346,0,Urban,0.018701331002944264,0,0.04401874318659405,0
DB40,DB40_1,DB40_3,Cluster 2,Cluster 2,1,3,perc_cropland,0.451095713240902,0.479044603071967,0.027948889831065027,Cropland,-0.056888334729859956,-0.025302527806218,0.11283135998622783,0.47195582543525916
DB40,DB40_1,DB40_3,Cluster 2,Cluster 2,1,3,perc_pasture,0.0466860250577761,0.0466860250577761,0,Pasture,-0.0030859163253946125,0,0.06411020342686834,0
DB40,DB40_1,DB40_3,Cluster 2,Cluster 2,1,3,perc_forest,0.345654365375363,0.329471601358126,-0.016182764017237006,Forest,0.027693910910736398,0,0.07188363908141222,-0.22512444033209175
DB40,DB40_1,DB40_3,Cluster 2,Cluster 2,1,3,perc_grass_shrub,0.124198368291525,0.112432242477697,-0.011766125813828007,Grass/Shrubland,0.012991395739266822,0,0.09111115912383148,-0.12914033722078289
DB41,DB41_1,DB41_3,Cluster 3,Cluster 2,1,3,tmean_breeding,8.27733388517769,9.37658026138335,1.0992463762056595,Temperature,1.166075574822343,1.1432688239924493,0.08658277654253788,-0.5084434750733798
DB41,DB41_1,DB41_3,Cluster 3,Cluster 2,1,3,prec_breeding,117.776705540057,181.463376744563,63.686671204506,Precipitation,76.22566845605704,75.44205569385801,10.600787063580594,-1.108916198282869
DB41,DB41_1,DB41_3,Cluster 3,Cluster 2,1,3,hh,0.240544935093931,0.248451139200444,0.00790620410651302,Land-use heterogeneity,0.062003502519162035,0.020709709646520247,0.12453054756068756,-0.10281417524296747
DB41,DB41_1,DB41_3,Cluster 3,Cluster 2,1,3,perc_urban,0.099843699915006,0.099843699915006,0,Urban,0.018701331002944264,0,0.04401874318659405,0
DB41,DB41_1,DB41_3,Cluster 3,Cluster 2,1,3,perc_cropland,0.865247401727971,0.857526288737662,-0.007721112990308976,Cropland,-0.056888334729859956,-0.025302527806218,0.11283135998622783,0.1558202862932345
DB41,DB41_1,DB41_3,Cluster 3,Cluster 2,1,3,perc_pasture,0.00687336454375045,0.0426300113473326,0.035756646803582155,Pasture,-0.0030859163253946125,0,0.06411020342686834,0.5577372226617625
DB41,DB41_1,DB41_3,Cluster 3,Cluster 2,1,3,perc_forest,0,0,0,Forest,0.027693910910736398,0,0.07188363908141222,0
DB41,DB41_1,DB41_3,Cluster 3,Cluster 2,1,3,perc_grass_shrub,0.0280355338132729,0,-0.0280355338132729,Grass/Shrubland,0.012991395739266822,0,0.09111115912383148,-0.30770691628639135
DB42,DB42_1,DB42_3,Cluster 2,Cluster 2,1,3,tmean_breeding,8.18405816692163,9.2830171472577,1.0989589803360698,Temperature,1.166075574822343,1.1432688239924493,0.08658277654253788,-0.5117627942389936
