comparison,transition,source_cluster,target_cluster,species,n_sites,mean_probability_from,mean_probability_to,mean_probability_delta,median_probability_delta,q10_probability_delta,q90_probability_delta,mean_probability_gain,mean_probability_loss,prop_sites_increase,thermal_group,migratory_strategy,foraging_guild,species_thermal_index,driver_direction,species_label
1990s minus 1970s,Cluster 1 to Cluster 2,Cluster 1,Cluster 2,Larus_canus,142,0.21061345827936634,0.2070076380911186,-0.003605820188247742,0.0044528084091167534,-0.17814812092038826,0.19437680963291334,0.05179470616757153,-0.05540052635581927,0.5352112676056338,very cold,sedentary and short-distance,Gulls,8.5740563147,Loss,Larus canus
1990s minus 1970s,Cluster 1 to Cluster 2,Cluster 1,Cluster 2,Larus_fuscus,142,0.003497442965837049,0.008823972894743654,0.005326529928906606,8.767650810902802e-5,-0.001959642111989407,0.017274288703225983,0.006444925583323149,-0.0011183956544165445,0.5352112676056338,very cold,short-and long-distance,Gulls,8.9178677716,Gain,Larus fuscus
1990s minus 1970s,Cluster 1 to Cluster 2,Cluster 1,Cluster 2,Larus_marinus,142,0.005001107111994359,0.06188945284372026,0.0568883457317259,0.002655967375013814,-4.391352882394974e-4,0.22136256122925713,0.05719719199115094,-3.0884625942503613e-4,0.7746478873239436,very cold,sedentary and short-distance,Gulls,8.3694639418,Gain,Larus marinus
1990s minus 1970s,Cluster 1 to Cluster 2,Cluster 1,Cluster 2,Limosa_limosa,142,0.05723581606541238,0.014754084153806512,-0.042481731911605855,-0.011686222352136077,-0.1345950027079665,0.0023574000493498805,0.001879861427504257,-0.04436159333911012,0.14788732394366197,medium,long-distance,Scolopacids,12.0468335512,Loss,Limosa limosa
1990s minus 1970s,Cluster 1 to Cluster 2,Cluster 1,Cluster 2,Linaria_cannabina,142,0.9123576651895806,0.9678848755314713,0.05552721034189069,0.021250446854713445,-0.02649938045597052,0.1943300145048669,0.06511620088385844,-0.009588990541967747,0.676056338028169,very warm,short-distance,Passerine seedeaters,13.1603552715,Gain,Linaria cannabina
1990s minus 1970s,Cluster 1 to Cluster 2,Cluster 1,Cluster 2,Locustella_luscinioides,142,0.030354815283610368,0.024580097699244085,-0.005774717584366278,-8.58955745777936e-4,-0.04689008378540917,0.017636934239996647,0.010940641582558726,-0.016715359166925008,0.4154929577464789,very warm,long-distance,Marsh warblers,13.5908101527,Loss,Locustella luscinioides
1990s minus 1970s,Cluster 1 to Cluster 2,Cluster 1,Cluster 2,Locustella_naevia,142,0.15151031062287845,0.3336923382527791,0.18218202762990063,0.13717598092237718,-0.012275416267202919,0.4654229007959554,0.18979642355218565,-0.007614395922285029,0.8802816901408451,cold,long-distance,Marsh warblers,11.7684221003,Gain,Locustella naevia
1990s minus 1970s,Cluster 1 to Cluster 2,Cluster 1,Cluster 2,Lophophanes_cristatus,142,0.24692860833882901,0.3747819931004157,0.12785338476158667,0.03902724802334534,-0.03670013646059529,0.4388785344397219,0.14489048757698184,-0.017037102815395132,0.6830985915492958,cold,sedentary,Tit-like birds,11.7118025203,Gain,Lophophanes cristatus
1990s minus 1970s,Cluster 1 to Cluster 2,Cluster 1,Cluster 2,Loxia_curvirostra,142,0.05484050067674952,0.19739921444161573,0.1425587137648662,0.07350862770521727,0.005755656104501933,0.4701070544302293,0.14419162396506807,-0.0016329102002018586,0.9507042253521126,very cold,sedentary and short-distance,Passerine seedeaters,10.4943181045,Gain,Loxia curvirostra
1990s minus 1970s,Cluster 1 to Cluster 2,Cluster 1,Cluster 2,Lullula_arborea,142,0.060376352151610156,0.07244543633836305,0.012069084186752893,-0.0022724375879778626,-0.03311104253742719,0.04532380971665495,0.024997777026164604,-0.012928692839411707,0.3873239436619718,very warm,short-distance,Open-land insectivores,13.4719748078,Gain,Lullula arborea
1990s minus 1970s,Cluster 1 to Cluster 2,Cluster 1,Cluster 2,Luscinia_luscinia,142,0.5036196038483476,0.7016594541426219,0.19803985029427426,0.18667501900268962,-0.009999180702386333,0.45595019191390673,0.20669937018209972,-0.008659519887825476,0.8873239436619719,cold,long-distance,Low flycatching feeders,11.8425102806,Gain,Luscinia luscinia
1990s minus 1970s,Cluster 1 to Cluster 2,Cluster 1,Cluster 2,Mareca_strepera,142,0.014731676376660183,0.06115174367667127,0.04642006730001108,0.0029930815958789155,-0.007523407067683474,0.11841565908325402,0.04939171445491006,-0.0029716471548989743,0.5915492957746479,warm,short-distance,Dabbling ducks,12.5158986156,Gain,Mareca strepera
1990s minus 1970s,Cluster 1 to Cluster 2,Cluster 1,Cluster 2,Mergus_merganser,142,0.013937546637232234,0.02857768311918488,0.014640136481952651,0.0053878955954491875,2.0300029932274628e-4,0.038872460372281405,0.015212084194342376,-5.719477123897255e-4,0.9295774647887324,very cold,short-distance,Aquatic pursuers,7.9118621485,Gain,Mergus merganser
1990s minus 1970s,Cluster 1 to Cluster 2,Cluster 1,Cluster 2,Mergus_serrator,142,0.24385208835809818,0.2447280580837979,8.75969725699736e-4,-0.0035289205172164724,-0.20376763078103438,0.23136558127381354,0.05857973645016915,-0.05770376672446943,0.45774647887323944,very cold,short-distance,Aquatic pursuers,7.3724850113,Gain,Mergus serrator
1990s minus 1970s,Cluster 1 to Cluster 2,Cluster 1,Cluster 2,Motacilla_alba,142,0.8198103279455781,0.9745374043908605,0.1547270764452823,0.1216410922444115,0.004360590569086099,0.3587601860534315,0.1578549467424454,-0.0031278702971630746,0.9225352112676056,medium,short-distance,Open-land insectivores,11.9859302219,Gain,Motacilla alba
1990s minus 1970s,Cluster 1 to Cluster 2,Cluster 1,Cluster 2,Motacilla_cinerea,142,0.012969371310498048,0.09944946232254691,0.08648009101204886,0.016429843817945246,-0.0011919917616088093,0.26438272639916294,0.08718232326118419,-7.022322491353234e-4,0.7535211267605634,warm,sedentary and short-distance,Open-land insectivores,12.9122079488,Gain,Motacilla cinerea
1990s minus 1970s,Cluster 1 to Cluster 2,Cluster 1,Cluster 2,Motacilla_flava,142,0.46563165920783156,0.2747920105887703,-0.1908396486190613,-0.18316396235674937,-0.4536395557941506,0.07434073518500335,0.022325418956017522,-0.21316506757507883,0.19718309859154928,medium,long-distance,Open-land insectivores,12.136968586,Loss,Motacilla flava
1990s minus 1970s,Cluster 1 to Cluster 2,Cluster 1,Cluster 2,Muscicapa_striata,142,0.2536210134968893,0.5599366887225361,0.30631567522564684,0.3156864265943624,0.017878117566150424,0.5797936708708926,0.31592174708004345,-0.009606071854396622,0.9014084507042254,medium,long-distance,Flycatchers,12.1492223917,Gain,Muscicapa striata
1990s minus 1970s,Cluster 1 to Cluster 2,Cluster 1,Cluster 2,Numenius_arquata,142,0.08373128626150644,0.07162769855498932,-0.012103587706517129,-0.0042764780885474205,-0.09161423331954172,0.033010056323350107,0.01324972698933994,-0.025353314695857054,0.30985915492957744,very cold,short-distance,Scolopacids,10.0493203009,Loss,Numenius arquata
1990s minus 1970s,Cluster 1 to Cluster 2,Cluster 1,Cluster 2,Oenanthe_oenanthe,142,0.3235635237667372,0.1834359248271404,-0.14012759893959678,-0.1322446106050983,-0.36776240620310435,0.04747933878136114,0.014034177982690464,-0.15416177692228725,0.19014084507042253,cold,long-distance,Low flycatching feeders,11.6202368597,Loss,Oenanthe oenanthe
1990s minus 1970s,Cluster 1 to Cluster 2,Cluster 1,Cluster 2,Oriolus_oriolus,142,0.07829195576266532,0.06410808516022157,-0.014183870602443738,-0.0028325426444902714,-0.09890470578188201,0.04901218566210673,0.018651597870353295,-0.03283546847279704,0.3380281690140845,very warm,long-distance,Orioles,13.4707159049,Loss,Oriolus oriolus
1990s minus 1970s,Cluster 1 to Cluster 2,Cluster 1,Cluster 2,Panurus_biarmicus,142,0.030573957053582065,0.07377082025450143,0.04319686320091937,0.009583082114822002,-0.01615334999722588,0.12854973684487958,0.050165525976197216,-0.006968662775277848,0.704225352112676,very warm,sedentary,Reedlings,13.8780278318,Gain,Panurus biarmicus
1990s minus 1970s,Cluster 1 to Cluster 2,Cluster 1,Cluster 2,Parus_major,142,0.9506045923423194,0.9953154284096885,0.044710836067368975,0.01584423007582919,-6.295807508891136e-4,0.11380633294626856,0.045882252621310286,-0.0011714165539412921,0.8591549295774648,medium,sedentary and short-distance,Tit-like birds,12.343727765,Gain,Parus major
1990s minus 1970s,Cluster 1 to Cluster 2,Cluster 1,Cluster 2,Passer_domesticus,142,0.9515546365887837,0.9631934147795096,0.01163877819072587,5.697516995865626e-4,-0.041810132020939444,0.10591749789956988,0.029742667635320196,-0.018103889444594325,0.5140845070422535,medium,sedentary,Passerine seedeaters,12.2628071769,Gain,Passer domesticus
1990s minus 1970s,Cluster 1 to Cluster 2,Cluster 1,Cluster 2,Passer_montanus,142,0.8078093512913164,0.9536069313923843,0.14579758010106791,0.11790646868268406,-0.010561501694729063,0.368244691408114,0.1555731111592937,-0.009775531058225791,0.8943661971830986,very warm,sedentary,Passerine seedeaters,13.070887931,Gain,Passer montanus
1990s minus 1970s,Cluster 1 to Cluster 2,Cluster 1,Cluster 2,Perdix_perdix,142,0.6825451254925436,0.7914478802891873,0.10890275479664376,0.10014187311688344,-0.11828689884644919,0.3580361476143117,0.14536541192365626,-0.036462657127012514,0.7253521126760564,warm,sedentary,Gallinaceous birds,12.8463889005,Gain,Perdix perdix
1990s minus 1970s,Cluster 1 to Cluster 2,Cluster 1,Cluster 2,Periparus_ater,142,0.4447518037975867,0.7446072188931773,0.2998554150955905,0.26820192451654923,0.013946535373517728,0.6571936644986616,0.30531978990802544,-0.005464374812434934,0.9295774647887324,medium,sedentary,Tit-like birds,11.9045668053,Gain,Periparus ater
1990s minus 1970s,Cluster 1 to Cluster 2,Cluster 1,Cluster 2,Pernis_apivorus,142,0.017959437882389812,0.09286811045452063,0.07490867257213082,0.03910965779970706,-0.0020050110909777177,0.19833263068347345,0.07681305176689004,-0.0019043791947592206,0.8802816901408451,medium,long-distance,Diurnal raptors,11.9608484505,Gain,Pernis apivorus
1990s minus 1970s,Cluster 1 to Cluster 2,Cluster 1,Cluster 2,Phoenicurus_ochruros,142,0.0649596318597725,0.2986377977569076,0.2336781658971351,0.20195373419753054,0.07979727203491163,0.4470146848746635,0.2336781658971351,0,1,very warm,sedentary and short-distance,Low flycatching feeders,13.2394438706,Gain,Phoenicurus ochruros
1990s minus 1970s,Cluster 1 to Cluster 2,Cluster 1,Cluster 2,Phoenicurus_phoenicurus,142,0.4438598519768511,0.6623972059811795,0.21853735400432828,0.2341238812410312,-0.11022033436305777,0.5213918993299311,0.24239973850823332,-0.023862384503905012,0.8028169014084507,cold,long-distance,Low flycatching feeders,11.3098485667,Gain,Phoenicurus phoenicurus
1990s minus 1970s,Cluster 1 to Cluster 2,Cluster 1,Cluster 2,Phylloscopus_collybita,142,0.43620680519673766,0.970442885324417,0.5342360801276793,0.5284276132141825,0.2456389496037821,0.8124360366332868,0.5342360801276793,0,1,medium,short-distance,Foliage gleaners,11.9465889491,Gain,Phylloscopus collybita
1990s minus 1970s,Cluster 1 to Cluster 2,Cluster 1,Cluster 2,Phylloscopus_sibilatrix,142,0.2729203191438861,0.35883531227496324,0.08591499313107717,0.0839493448440316,-0.20653942764242167,0.3485744042004189,0.1331076879666241,-0.04719269483554692,0.6971830985915493,cold,long-distance,Foliage gleaners,11.3755910555,Gain,Phylloscopus sibilatrix
1990s minus 1970s,Cluster 1 to Cluster 2,Cluster 1,Cluster 2,Phylloscopus_trochilus,142,0.9181767290358481,0.9890035404604625,0.07082681142461428,0.03086767534773399,-8.978551642710655e-4,0.16929043770839688,0.0727786481928085,-0.001951836768194232,0.8661971830985915,very cold,long-distance,Foliage gleaners,10.4596695622,Gain,Phylloscopus trochilus
1990s minus 1970s,Cluster 1 to Cluster 2,Cluster 1,Cluster 2,Pica_pica,142,0.7545634099859835,0.8458263665152849,0.09126295652930139,0.05699414050906498,-0.15695353186482006,0.38423705870013136,0.13221402909065494,-0.04095107256135356,0.6830985915492958,medium,sedentary,Omnivorous corvids,12.155826028,Gain,Pica pica
1990s minus 1970s,Cluster 1 to Cluster 2,Cluster 1,Cluster 2,Picus_viridis,142,0.09242805334894186,0.18457075404447285,0.09214270069553099,0.0033149788748362188,-0.0029161479442678735,0.3212975146601159,0.09796025986021895,-0.005817559164687997,0.5915492957746479,warm,sedentary,Woodpeckers,12.9413688865,Gain,Picus viridis
1990s minus 1970s,Cluster 1 to Cluster 2,Cluster 1,Cluster 2,Podiceps_cristatus,142,0.35042777064635494,0.41210659446239645,0.06167882381604153,0.02300872475063987,-0.20222584436379692,0.34551311329010304,0.11650698980808126,-0.054828165992039705,0.5985915492957746,warm,short-distance,Aquatic pursuers,12.6860788894,Gain,Podiceps cristatus
1990s minus 1970s,Cluster 1 to Cluster 2,Cluster 1,Cluster 2,Podiceps_grisegena,142,0.22472698900692417,0.3527970114537876,0.12807002244686344,0.12135347513401197,-0.03699300406137881,0.31886160776990574,0.13889587800167807,-0.010825855554814643,0.8309859154929577,medium,short-distance,Aquatic pursuers,11.9386619385,Gain,Podiceps grisegena
1990s minus 1970s,Cluster 1 to Cluster 2,Cluster 1,Cluster 2,Podiceps_nigricollis,142,0.02881952518480147,0.04009343111029088,0.01127390592548941,-2.2504260612473542e-4,-0.02414946203513145,0.05792601108134382,0.01838801640655223,-0.00711411048106281,0.4859154929577465,very warm,short-distance,Aquatic pursuers,13.3391366196,Gain,Podiceps nigricollis
1990s minus 1970s,Cluster 1 to Cluster 2,Cluster 1,Cluster 2,Poecile_palustris,142,0.34163793622208044,0.6056520481892813,0.26401411196720087,0.268218281025121,-0.052141084523346704,0.5862403400807699,0.2864755269028682,-0.02246141493566732,0.823943661971831,medium,sedentary,Tit-like birds,12.3251392514,Gain,Poecile palustris
1990s minus 1970s,Cluster 1 to Cluster 2,Cluster 1,Cluster 2,Porzana_porzana,142,0.07140064535098392,0.024100833898569003,-0.04729981145241492,-0.025992123825913163,-0.16120403687956256,0.005219160330358658,0.004014927303656181,-0.0513147387560711,0.19014084507042253,warm,long-distance,Rails,12.4064941754,Loss,Porzana porzana
1990s minus 1970s,Cluster 1 to Cluster 2,Cluster 1,Cluster 2,Prunella_modularis,142,0.8075203926564667,0.9503981258153523,0.14287773315888558,0.08585170742583531,-0.009527282401748275,0.41605968013981454,0.15210783756446122,-0.009230104405575656,0.8380281690140845,very cold,sedentary and short-distance,Low flycatching feeders,10.9083374064,Gain,Prunella modularis
1990s minus 1970s,Cluster 1 to Cluster 2,Cluster 1,Cluster 2,Pyrrhula_pyrrhula,142,0.1878159551034437,0.5713730090455734,0.38355705394212974,0.3402247927476567,0.0504962427389254,0.7559910615633618,0.3896033274682504,-0.00604627352612063,0.9436619718309859,very cold,short-distance,Passerine seedeaters,10.756294956,Gain,Pyrrhula pyrrhula
1990s minus 1970s,Cluster 1 to Cluster 2,Cluster 1,Cluster 2,Rallus_aquaticus,142,0.21674920533336375,0.36044642298688023,0.1436972176535165,0.10007336230451874,-0.09928565661298411,0.4844506997634097,0.16886115919109543,-0.025163941537578925,0.7394366197183099,very warm,sedentary and short-distance,Rails,13.3215188918,Gain,Rallus aquaticus
1990s minus 1970s,Cluster 1 to Cluster 2,Cluster 1,Cluster 2,Recurvirostra_avosetta,142,0.20969613847358062,0.12292051384637413,-0.08677562462720646,-0.034122178581789904,-0.32750140308388387,0.06667394858406042,0.018908259176582305,-0.10568388380378876,0.3028169014084507,very warm,short-and long-distance,Plovers,14.5831200661,Loss,Recurvirostra avosetta
1990s minus 1970s,Cluster 1 to Cluster 2,Cluster 1,Cluster 2,Regulus_ignicapilla,142,0.00693360766181633,0.020501285249449674,0.013567677587633342,0.0019406861461933552,-0.0015017073506883355,0.03634233805928568,0.01571953468421945,-0.0021518570965861038,0.7535211267605634,very warm,short-distance,Tit-like birds,13.1999439071,Gain,Regulus ignicapilla
1990s minus 1970s,Cluster 1 to Cluster 2,Cluster 1,Cluster 2,Regulus_regulus,142,0.506595676832227,0.802764693253562,0.29616901642133514,0.2828859075811442,-0.003406548068957957,0.6707831409216636,0.30476955993443444,-0.008600543513099329,0.8873239436619719,very cold,short-distance,Tit-like birds,10.8075146552,Gain,Regulus regulus
1990s minus 1970s,Cluster 1 to Cluster 2,Cluster 1,Cluster 2,Remiz_pendulinus,142,0.014529645541440686,0.08680007995999181,0.07227043441855113,0.021813360814928847,-9.123683975297175e-4,0.2517641368549664,0.0737214371017287,-0.0014510026831775753,0.8873239436619719,very warm,short-distance,Tit-like birds,13.7399153521,Gain,Remiz pendulinus
1990s minus 1970s,Cluster 1 to Cluster 2,Cluster 1,Cluster 2,Riparia_riparia,142,0.5390366466663552,0.40423661759549473,-0.13480002907086053,-0.1440373577122153,-0.2942707958046172,0.038664136203845935,0.01198766253033669,-0.14678769160119723,0.1619718309859155,medium,long-distance,Aerial insectivores,11.9550761988,Loss,Riparia riparia
1990s minus 1970s,Cluster 1 to Cluster 2,Cluster 1,Cluster 2,Saxicola_rubetra,142,0.5382113386096119,0.504967884390031,-0.033243454219580824,-0.024067695805784328,-0.30727166695795444,0.27546023220657495,0.06949188502494766,-0.10273533924452848,0.44366197183098594,cold,long-distance,Low flycatching feeders,11.2990488425,Loss,Saxicola rubetra
1990s minus 1970s,Cluster 1 to Cluster 2,Cluster 1,Cluster 2,Scolopax_rusticola,142,0.06359299581094503,0.19845472644719944,0.13486173063625442,0.0955813426076447,0.008966640748276012,0.37001111906798057,0.1357098336385908,-8.481030023363691e-4,0.9295774647887324,very cold,sedentary and short-distance,Scolopacids,10.6010955955,Gain,Scolopax rusticola
1990s minus 1970s,Cluster 1 to Cluster 2,Cluster 1,Cluster 2,Serinus_serinus,142,0.004878968115957797,0.011111285271211784,0.006232317155253986,0.0028713973001962836,-6.262081770327798e-4,0.020510140678898853,0.007482533594324624,-0.0012502164390706364,0.8309859154929577,very warm,short-distance,Passerine seedeaters,13.8814196118,Gain,Serinus serinus
1990s minus 1970s,Cluster 1 to Cluster 2,Cluster 1,Cluster 2,Sitta_europaea,142,0.2082199404655582,0.5084834648414298,0.30026352437587156,0.281367015794164,-0.018279862342229697,0.6846706852710636,0.31460934784935357,-0.014345823473481978,0.8732394366197183,warm,sedentary,Tit-like birds,12.7946675987,Gain,Sitta europaea
1990s minus 1970s,Cluster 1 to Cluster 2,Cluster 1,Cluster 2,Somateria_mollissima,142,0.052342102832553646,0.11086514156021882,0.05852303872766517,6.021008644996746e-5,-0.04992920208969877,0.29779682693547294,0.07277363629173296,-0.01425059756406777,0.5211267605633803,very cold,short-distance,Diving ducks,8.1688294838,Gain,Somateria mollissima
