atlas,survey,beta_turnover,site,X,Y
1,BH88_1,0.2113991203206041,BH88,492500.0706003756,6092499.756857703
1,BH89_1,0.2266826777144427,BH89,492500.0486974856,6097499.7877438655
1,BH96_1,0.21605612491430942,BH96,497500.0428692315,6082499.813263592
1,BH97_1,0.19800309378947004,BH97,497500.0466593011,6087499.76039121
1,BH98_1,0.22973975800653995,BH98,497500.05847944214,6092499.74466746
1,BH99_1,0.25278691540413606,BH99,497500.0144000943,6097499.766108859
1,CC04_1,0.42064667205422507,CC04,502500.0151027321,6322499.626328963
1,BC43_1,0.20469053981375313,BC43,472500.07431792136,6317499.709834675
1,CC05_1,0.47932916689313276,CC05,502500.0189406716,6327499.550508512
1,CC06_1,0.2126419174531618,CC06,502500.0141727327,6332499.622039415
1,CD00_1,0.19576573065331196,CD00,502500.05650963914,6252499.699439128
1,CD01_1,0.1910186417781469,CD01,502500.0548085185,6257499.673018353
1,CD02_1,0.1753929917825331,CD02,502500.0449077099,6262499.682977954
1,CD03_1,0.2051900868890381,CD03,502500.0268036657,6267499.729294267
1,CD04_1,0.18747145213793948,CD04,502500.06196320115,6272499.700669883
1,CD05_1,0.22924538122864196,CD05,502500.0274329878,6277499.708317954
1,CD06_1,0.2218410357316824,CD06,502500.04595014855,6282499.752284697
1,CD07_1,0.23679178495699826,CD07,502500.0561681533,6287499.721199877
1,BC44_1,0.23024806657268274,BC44,472500.07316175365,6322499.753427244
1,CD08_1,0.18854445360468094,CD08,502499.9969046276,6292499.726313779
1,CD09_1,0.1979827796341667,CD09,502499.9905232744,6297499.656359702
1,CE00_1,0.20879615969829413,CE00,502500.06152683037,6202499.744005174
1,CE01_1,0.33497616981233846,CE01,502500.0785219833,6207499.797640791
1,CE02_1,0.21244412898190287,CE02,502500.02528104605,6212499.776561091
1,CE03_1,0.2053872036997592,CE03,502500.0263673985,6217499.792110339
1,CE04_1,0.24211920353922833,CE04,502500.08162276645,6222499.732965122
1,CE05_1,0.3091973839126397,CE05,502500.0666420697,6227499.710331745
1,CE06_1,0.2850507051141642,CE06,502500.04362767225,6232499.724222039
1,CE07_1,0.21837069335004727,CE07,502500.07449190767,6237499.774647816
1,BC45_1,0.307317871403201,BC45,472500.04746136797,6327499.722303724
1,CE08_1,0.24140663560938924,CE08,502500.0353899611,6242499.750212144
1,CE09_1,0.18999921352278687,CE09,502500.05001462775,6247499.762263852
1,CF02_1,0.27105536765249805,CF02,502500.07869880326,6162499.857095068
1,CF03_1,0.20656242905057026,CF03,502500.03324409283,6167499.839482369
1,CF04_1,0.1895973487985452,CF04,502500.04300302034,6172499.747412451
1,CF05_1,0.23933850157070258,CF05,502500.04484904365,6177499.803412706
1,CF06_1,0.2367556332968396,CF06,502500.0389016604,6182499.78487528
1,CF07_1,0.18886433505298414,CF07,502500.0250959793,6187499.803070416
1,CF08_1,0.22028824402329783,CF08,502500.0660579465,6192499.746714847
1,AD94_1,0.3387518312484687,AD94,447499.9570043505,6272499.676545255
1,BC50_1,0.1921581374748989,BC50,477500.03517784266,6302499.666388486
1,CF09_1,0.2388311894876969,CF09,502500.0365151213,6197499.727010743
1,CB80_1,0.3026310494389661,CB80,542499.6620958119,6352499.629923955
1,CB81_1,0.3700619651376771,CB81,542499.628879245,6357499.699695451
1,CB93_1,0.3175388103474743,CB93,547499.6398579371,6367499.76725467
1,BC51_1,0.24048969505592466,BC51,477500.0219923793,6307499.660629535
1,CC14_1,0.5777113361692235,CC14,507499.94254047045,6322499.647839415
1,CC15_1,0.22124498101168077,CC15,507499.9713143852,6327499.582203945
1,CC16_1,0.1906225038759163,CC16,507499.97378503287,6332499.552584106
1,CC20_1,0.2323117230113311,CC20,512499.9740781955,6302499.678350093
1,CC23_1,0.26046963445580296,CC23,512499.9200418585,6317499.662266049
1,CC24_1,0.21330576387088573,CC24,512499.9569946417,6322499.581005044
1,BC52_1,0.19907229894534928,BC52,477500.0270955203,6312499.691159323
1,CC25_1,0.18662366374025896,CC25,512499.94971320574,6327499.647067015
1,CC26_1,0.22256572940726124,CC26,512499.89918050665,6332499.526474841
1,CC30_1,0.1854483236946356,CC30,517499.937743111,6302499.734448258
1,CC31_1,0.1765857359642643,CC31,517499.9573913391,6307499.68638883
1,CC33_1,0.26218388276153387,CC33,517499.9351837722,6317499.698844893
1,CC34_1,0.25049922211391695,CC34,517499.8934505895,6322499.647993909
1,CC35_1,0.19622478007896832,CC35,517499.91156198527,6327499.6336058555
1,CC36_1,0.1908306590432526,CC36,517499.868461167,6332499.543827721
1,CC40_1,0.19902183211497448,CC40,522499.9010986991,6302499.772105485
1,BC53_1,0.18417474385560462,BC53,477500.050134716,6317499.646637439
1,CC41_1,0.17238306945846843,CC41,522499.8946037454,6307499.76462174
1,CC44_1,0.23242312276390067,CC44,522499.89160933683,6322499.626510591
1,CC45_1,0.2236730174420505,CC45,522499.87422067544,6327499.653039125
1,CC46_1,0.2194750228439162,CC46,522499.83866884856,6332499.604435725
1,CC50_1,0.16845717280415903,CC50,527499.8816415456,6302499.791260103
1,CC52_1,0.2050027980802176,CC52,527499.9046872742,6312499.692205453
1,BC54_1,0.19231397316256119,BC54,477500.091967421,6322499.63835183
1,CC53_1,0.2107308410296905,CC53,527499.86315966025,6317499.697063427
1,CC54_1,0.22953455988716148,CC54,527499.8473306855,6322499.627229618
1,CC56_1,0.22282113005203708,CC56,527499.8281139306,6332499.59692409
1,CC57_1,0.20135083103527276,CC57,527499.7634533717,6337499.635998681
1,CC60_1,0.16823037670316698,CC60,532499.8968679683,6302499.791890076
1,CC61_1,0.21625129827203726,CC61,532499.8393510462,6307499.784713652
1,CC62_1,0.19712390827506943,CC62,532499.8518622435,6312499.703415073
1,CC63_1,0.3403937606377753,CC63,532499.8104598847,6317499.769646129
1,CC64_1,0.266713152943091,CC64,532499.8388375221,6322499.6503872825
1,BC55_1,0.3213337461697069,BC55,477500.0922437846,6327499.666607962
1,CC65_1,0.18361017874226002,CC65,532499.8124718731,6327499.678605539
1,CC66_1,0.18741787383102299,CC66,532499.7933676881,6332499.632118677
1,CC67_1,0.19179245118911353,CC67,532499.7801655097,6337499.62221521
1,CC68_1,0.21666858294314614,CC68,532499.7119922304,6342499.6483931905
1,CC70_1,0.20655841863155106,CC70,537499.842333892,6302499.772919597
1,CC71_1,0.20091232093049255,CC71,537499.8212735428,6307499.726024116
1,CC72_1,0.188456190577474,CC72,537499.8517914551,6312499.716416673
1,CC75_1,0.31380430982006036,CC75,537499.7628460178,6327499.684050063
1,CC76_1,0.17885974789664963,CC76,537499.7520002894,6332499.709823327
1,CC77_1,0.1930891714774433,CC77,537499.7302975287,6337499.660885921
1,CC79_1,0.25341764664232674,CC79,537499.7096245649,6347499.673264503
1,CC80_1,0.2453056056879702,CC80,542499.8563424866,6302499.84651723
1,CC81_1,0.23471082140570096,CC81,542499.811273352,6307499.769589547
1,CC82_1,0.17327713429237493,CC82,542499.7992118956,6312499.841340819
1,CC83_1,0.1882624175824444,CC83,542499.7620913137,6317499.727188424
1,CC84_1,0.26685317782398693,CC84,542499.7566802504,6322499.7616613405
1,CC85_1,0.28427002559727277,CC85,542499.7239279284,6327499.721485542
1,BC60_1,0.222278579945693,BC60,482500.0626082632,6302499.738540966
1,CC86_1,0.21177565705015386,CC86,542499.7227246305,6332499.718567566
1,CC88_1,0.20585613009644677,CC88,542499.6924473802,6342499.711836177
1,CC89_1,0.18687308396822766,CC89,542499.7225329417,6347499.708588393
1,CC90_1,0.18164735195647655,CC90,547499.8365771989,6302499.788772783
1,CC91_1,0.17224787129210106,CC91,547499.8277234574,6307499.803976223
1,CC92_1,0.1740045648905692,CC92,547499.7746032869,6312499.855917229
1,CC93_1,0.18026200010699672,CC93,547499.7994806129,6317499.834643529
1,CC94_1,0.21110406688140607,CC94,547499.719378153,6322499.738043602
1,CC95_1,0.5515046409228491,CC95,547499.7132742624,6327499.790795946
1,CC96_1,0.242292970341523,CC96,547499.7222361609,6332499.769553138
1,CC97_1,0.23183247381534078,CC97,547499.6838005685,6337499.784904589
1,CC98_1,0.1774014995399143,CC98,547499.7195078448,6342499.7268970525
1,CC99_1,0.21347947911848303,CC99,547499.706504553,6347499.705425574
1,CD10_1,0.20776975835799413,CD10,507500.00067667133,6252499.692961532
1,CD11_1,0.18104690300224932,CD11,507500.0220085052,6257499.676381406
1,CD12_1,0.17678622769425276,CD12,507500.0180652209,6262499.696165513
1,CD13_1,0.18248064528116137,CD13,507500.05031551485,6267499.752397923
1,CD14_1,0.18269629288259928,CD14,507499.9959119025,6272499.733530455
1,CD15_1,0.2120393060280231,CD15,507500.0388689106,6277499.7511699125
1,BC62_1,0.23687299522417019,BC62,482500.04548227973,6312499.681136523
1,CD16_1,0.19398074523864056,CD16,507499.99515133403,6282499.693658245
1,CD17_1,0.18697117535863095,CD17,507499.98714753694,6287499.67249593
1,CD18_1,0.21927817016684348,CD18,507500.0146276354,6292499.687658906
1,CD20_1,0.20158946940480738,CD20,512500.031700168,6252499.678930431
1,CD21_1,0.184277522720845,CD21,512500.01438471023,6257499.682042768
1,CD22_1,0.19269850064140256,CD22,512500.0164166468,6262499.721667139
1,CD23_1,0.21366820437950107,CD23,512499.9764066874,6267499.686291468
1,CD24_1,0.19500045855472897,CD24,512500.01682432264,6272499.687559193
1,CD26_1,0.1965105181875302,CD26,512500.0311430825,6282499.687715276
1,AD95_1,0.4515001107487232,AD95,447499.9167107371,6277499.684056323
1,CD29_1,0.24988249014492056,CD29,512500.0070516916,6297499.681986718
1,CD30_1,0.20250634803163814,CD30,517499.9810075786,6252499.76818393
1,CD31_1,0.20456862413045415,CD31,517499.9873017802,6257499.689823826
1,CD32_1,0.22493999131886733,CD32,517499.99541134556,6262499.759304405
1,CD33_1,0.22752381820302492,CD33,517500.0060077057,6267499.753989291
1,CD34_1,0.3258744128551665,CD34,517499.95698225294,6272499.784906531
1,CD36_1,0.23036194670596874,CD36,517499.98719161353,6282499.733989379
1,BC64_1,0.18093805820803516,BC64,482500.09264614136,6322499.657199486
1,CD40_1,0.2191487054397156,CD40,522499.9897546972,6252499.738438926
1,CD41_1,0.22846422676762151,CD41,522499.9577492953,6257499.699618638
1,CD42_1,0.17804762701846324,CD42,522499.9726405925,6262499.6976654865
1,CD43_1,0.2992452713041889,CD43,522499.9724788307,6267499.732229277
1,CD44_1,0.2155111569214011,CD44,522499.95701237884,6272499.803285507
1,CD45_1,0.22490197376852222,CD45,522499.9265822344,6277499.799500932
1,BC65_1,0.1750983336618228,BC65,482500.0574243303,6327499.644156614
1,CD47_1,0.17909429082583073,CD47,522499.94102253095,6287499.790575308
1,CD49_1,0.17649702678900012,CD49,522499.95187649434,6297499.704918779
1,CD50_1,0.2097240881402468,CD50,527499.9511970772,6252499.700352971
1,CD51_1,0.18414743733464783,CD51,527499.9427165891,6257499.711358914
1,CD52_1,0.2286034762033476,CD52,527499.9640577937,6262499.75929551
1,CD53_1,0.1997856651934832,CD53,527499.9539858935,6267499.732432754
1,CD54_1,0.1738362954028234,CD54,527499.9115217607,6272499.742050619
1,BC70_1,0.2446548964384148,BC70,487500.0281488765,6302499.681272506
1,CD57_1,0.2065106749634436,CD57,527499.8945820702,6287499.768916321
1,CD58_1,0.21088540829928587,CD58,527499.9036695738,6292499.81409373
1,CD59_1,0.20125949164751739,CD59,527499.9404047114,6297499.784713762
1,CD60_1,0.18478573066774703,CD60,532499.9431598982,6252499.765451516
1,CD61_1,0.23293948499294045,CD61,532499.8975667739,6257499.724542583
1,CD62_1,0.19620178181797399,CD62,532499.9264218447,6262499.721080979
1,CD63_1,0.17724092808380695,CD63,532499.9060614218,6267499.754098765
1,CD64_1,0.17909921586661165,CD64,532499.8984825077,6272499.712735584
1,CD66_1,0.17840046182556163,CD66,532499.9171695623,6282499.740681873
1,BC71_1,0.20429002695932824,BC71,487500.02372481115,6307499.714883644
1,CD67_1,0.18046770580687574,CD67,532499.8812754106,6287499.809468063
1,CD68_1,0.22355645623083664,CD68,532499.9174908885,6292499.804240393
1,CD69_1,0.17339428553115313,CD69,532499.9030293231,6297499.72402499
1,CD70_1,0.1898366889511361,CD70,537499.9224899263,6252499.710588921
1,CD71_1,0.1804370410260832,CD71,537499.9009141074,6257499.739502609
1,CD72_1,0.21341594550613732,CD72,537499.8761429818,6262499.694117894
1,CD73_1,0.21277169565972978,CD73,537499.8457173071,6267499.797017795
1,CD74_1,0.21214277804311166,CD74,537499.8735113181,6272499.714805415
1,CD75_1,0.1867315795371822,CD75,537499.8945203188,6277499.780826929
1,CD76_1,0.21090443601954323,CD76,537499.8489667726,6282499.771897683
1,BC72_1,0.20894535873562883,BC72,487500.06305016344,6312499.673261789
1,CD77_1,0.1900946691940569,CD77,537499.8579666234,6287499.800388882
1,CD78_1,0.21302488006178516,CD78,537499.8606860194,6292499.754419795
1,CD79_1,0.1866211567381171,CD79,537499.8556398308,6297499.745272113
1,CD80_1,0.22291317479282396,CD80,542499.9043316353,6252499.758197298
1,CD81_1,0.186537471448072,CD81,542499.9081204964,6257499.755666731
1,CD82_1,0.1915572639787069,CD82,542499.8906583615,6262499.790154996
1,CD83_1,0.20490383081035066,CD83,542499.8525639324,6267499.7503311
1,CD84_1,0.22717873540757394,CD84,542499.8536315641,6272499.748089695
1,CD85_1,0.17978452583791124,CD85,542499.8318074815,6277499.782787062
1,CD86_1,0.19124995919091448,CD86,542499.848977515,6282499.74370801
1,BC73_1,0.24373186069504205,BC73,487500.0249803983,6317499.668063927
1,CD89_1,0.1855547349126357,CD89,542499.8153189467,6297499.848290001
1,CD90_1,0.20665898421496337,CD90,547499.9077536316,6252499.685534189
1,CD91_1,0.18343836592810167,CD91,547499.8745462188,6257499.772209364
1,CD92_1,0.17695125835820516,CD92,547499.8659603776,6262499.785287277
1,CD94_1,0.32387350585531455,CD94,547499.7944576344,6272499.811765392
1,CD95_1,0.20141623341365386,CD95,547499.7917206177,6277499.825801136
1,BC74_1,0.21496899429005614,BC74,487500.03132666176,6322499.698896714
1,CD98_1,0.21909760597494857,CD98,547499.8457579509,6292499.870075763
1,CD99_1,0.20807559193016056,CD99,547499.8016743321,6297499.8103351565
1,CE10_1,0.19666544036092118,CE10,507500.0262864438,6202499.752100389
1,CE11_1,0.2558472937366135,CE11,507500.04771768564,6207499.815339364
1,CE12_1,0.3671398841156551,CE12,507500.04475203936,6212499.8038825905
1,CE13_1,0.4720858338481812,CE13,507500.07958559337,6217499.717812039
1,CE14_1,0.27013632877913263,CE14,507500.0273397176,6222499.77948883
1,CE15_1,0.22124163380473513,CE15,507500.07478817966,6227499.766611712
1,CE16_1,0.2762792674809981,CE16,507500.0353278538,6232499.79013519
1,BC75_1,0.21809076833791052,BC75,487500.08176904864,6327499.654417714
1,CE17_1,0.21066872875295775,CE17,507500.0331905386,6237499.73894793
1,CE18_1,0.20603168628111795,CE18,507500.06795502856,6242499.724328115
1,CE19_1,0.18710343238465713,CE19,507500.01585132466,6247499.746037214
1,CE20_1,0.2178743695786806,CE20,512500.0778718726,6202499.765489041
1,CE21_1,0.3105459915794388,CE21,512500.0416534956,6207499.736611552
1,CE22_1,0.24338689190697924,CE22,512500.08898064535,6212499.744663644
1,CE23_1,0.3856546784096358,CE23,512500.03278298484,6217499.789083581
1,CE24_1,0.2999267457357749,CE24,512500.0599824369,6222499.759086974
1,CE25_1,0.2259050047974586,CE25,512500.045683016,6227499.765589996
1,CE26_1,0.26766950949778856,CE26,512500.05217830365,6232499.697447278
1,CE27_1,0.2281742812368231,CE27,512500.0166706834,6237499.77705867
1,CE28_1,0.19484570717961097,CE28,512500.06347564154,6242499.782156218
1,CE29_1,0.21091113163004221,CE29,512500.0068288046,6247499.712173496
1,CE30_1,0.23037119301485262,CE30,517500.0454849072,6202499.78370307
1,CE31_1,0.21384012362141652,CE31,517500.0763001169,6207499.784124023
1,CE32_1,0.3064485409994264,CE32,517500.0498415911,6212499.709770298
1,CE33_1,0.24204415758420925,CE33,517500.0895961484,6217499.78371891
1,CE34_1,0.227690776540741,CE34,517500.07173813885,6222499.7828447055
1,CE35_1,0.20289558861720378,CE35,517500.0583055991,6227499.707374013
1,BC81_1,0.24147986468505775,BC81,492500.041047909,6307499.729905474
1,CE37_1,0.2392729362155526,CE37,517500.0419372872,6237499.777750103
1,CE38_1,0.2038468541650403,CE38,517500.03942366596,6242499.700944795
1,CE39_1,0.23966399919327322,CE39,517500.0394573879,6247499.77205085
1,CE40_1,0.26213782310580913,CE40,522500.0704425728,6202499.807062485
1,CE41_1,0.23467293715389015,CE41,522500.0442081195,6207499.734739026
1,CE42_1,0.28709315689187415,CE42,522500.0678054823,6212499.810822077
1,CE44_1,0.196118755097166,CE44,522500.07970485423,6222499.739352608
1,CE45_1,0.24518161740820305,CE45,522500.06692997954,6227499.703048657
1,CE46_1,0.26663105961009376,CE46,522500.041145187,6232499.703433006
1,BC82_1,0.2444229290910913,BC82,492500.03649829555,6312499.667744995
1,CE47_1,0.18231195646228707,CE47,522500.0640162797,6237499.74080711
1,CE48_1,0.22912920436961326,CE48,522500.0119734386,6242499.703193641
1,CE49_1,0.21582142410656724,CE49,522500.0079419588,6247499.702520713
1,CE50_1,0.21896946121817232,CE50,527500.0450754714,6202499.723619567
1,CE51_1,0.27868989725215143,CE51,527500.0855328589,6207499.811552569
1,CE52_1,0.27092064962915463,CE52,527500.0988265752,6212499.713670329
1,CE54_1,0.24776259836469677,CE54,527500.1000764947,6222499.739837737
1,CE55_1,0.21122340903270362,CE55,527500.0880835521,6227499.752541096
1,CE56_1,0.26479065483625475,CE56,527500.0470532825,6232499.690624631
1,BC83_1,0.30836364602955546,BC83,492499.997856006,6317499.641786334
1,CE57_1,0.18948146481067768,CE57,527500.0379328128,6237499.66576125
1,CE58_1,0.22080440930761971,CE58,527499.9984027212,6242499.67752908
1,CE59_1,0.20243660483961834,CE59,527499.989976083,6247499.726301877
1,CE60_1,0.24766976512591143,CE60,532500.0469924002,6202499.756178573
1,CE61_1,0.21178499430187678,CE61,532500.0933404423,6207499.791210008
1,CE62_1,0.2539540252971878,CE62,532500.0953795096,6212499.751701555
1,CE63_1,0.226906889544139,CE63,532500.0520095888,6217499.748924329
1,CE64_1,0.23109044590911032,CE64,532500.088076029,6222499.6724942615
1,CE65_1,0.20890362693657238,CE65,532500.0770745723,6227499.744045095
1,CE66_1,0.18889364463742261,CE66,532500.0204245233,6232499.74095347
1,BC84_1,0.25244954191726815,BC84,492500.0467049848,6322499.651782474
1,CE67_1,0.17937201626823096,CE67,532500.0416984205,6237499.664132946
1,CE68_1,0.18163474414610256,CE68,532500.0148175734,6242499.735220286
1,CE69_1,0.18007253613928303,CE69,532499.9412093535,6247499.731587012
1,CE70_1,0.18790401588071826,CE70,537500.0308170322,6202499.79289711
1,CE71_1,0.18779705886979944,CE71,537500.0835327087,6207499.784787841
1,CE72_1,0.2787445477777614,CE72,537500.0755039781,6212499.702100726
1,CE74_1,0.2615291782668901,CE74,537500.0596364432,6222499.648403606
1,CE75_1,0.18999706225475255,CE75,537500.0508192427,6227499.677344484
1,CE76_1,0.19552989546462904,CE76,537500.0417347807,6232499.63214553
1,BC85_1,0.22312241115894393,BC85,492500.0614262203,6327499.586613408
1,CE77_1,0.1848887712167586,CE77,537500.0299457153,6237499.735380851
1,CE78_1,0.19991669245679317,CE78,537499.9560459278,6242499.652580182
1,CE79_1,0.18425349472251865,CE79,537499.9403775054,6247499.718706845
1,CE80_1,0.2020987221849167,CE80,542500.0765360219,6202499.722907818
1,CE81_1,0.23963860370491813,CE81,542500.0725898192,6207499.792100813
1,CE82_1,0.25102191064500057,CE82,542500.0549823554,6212499.675981395
1,CE83_1,0.2504212652839928,CE83,542500.0821386847,6217499.709024412
