survey,richness,site,X,Y,tmean_breeding,prec_breeding,hh,perc_urban,perc_cropland,perc_pasture,perc_forest,perc_grass_shrub,local_i,local_p,local_cluster,global_moran_i,global_moran_p,atlas,period
DB81_1,38.83413304094953,DB81,592499.4687914647,6357499.903263027,8.45600522625452,116.098868184859,0.501015774708288,0.121641776723826,0.0329777193944475,0.00836907722791849,0.118219056871582,0.0354697785328804,0.38261334335077846,1.1435935391736121e-8,Low-low,0.06343050856322906,0,1,1970s
DB82_1,54.88539072098092,DB82,592499.4395459738,6362499.8651057985,8.37785865664468,116.214556286399,0.438270673401742,0.0651981954018573,0.0329777193960846,0.0937378060295879,0.0421939226358038,0.0276094804374223,-0.029805160869335386,5.070806061476258e-8,High-low,0.06343050856322906,0,1,1970s
DB83_1,61.86701455776281,DB83,592499.43704912,6367499.867802329,8.45819926678841,113.217805947599,0.595041638598805,0.445595457046064,0,0,0.00727265644304673,0.0272308476403484,-0.22075338408729445,2.9970820430534194e-8,High-low,0.06343050856322906,0,1,1970s
DB89_1,57.10430692957908,DB89,592499.276854376,6397499.389086184,8.45519678233065,121.469415949045,0.688510462299869,0.0421522900498117,0,0.174799325904124,0.13901944234356,0.163559230153439,-0.12030947345027575,4.487610089423777e-9,High-low,0.06343050856322906,0,1,1970s
DC00_1,72.31382447266202,DC00,552499.7981343176,6302499.822003722,8.39647255562379,118.95607391474,0.658657985331289,0.103015627346373,0.405865201360469,0.0398662820913845,0.40254355522265,0.0487093339791226,-0.32925645380581187,2.1131925607515442e-12,High-low,0.06343050856322906,0,1,1970s
DC01_1,52.76880833299337,DC01,552499.82723216,6307499.828336293,8.46780736757072,119.827265538456,0.488273065711767,0.233189022382974,0.669194113871964,0,0.0976168637450611,0,0.01732611685667046,1.6788088850994673e-12,Low-low,0.06343050856322906,0,1,1970s
DC02_1,52.38652211166681,DC02,552499.7944827778,6312499.871378481,8.43412251291645,121.245858713501,0.619511308319893,0.42911461699992,0.430856727242616,0,0.0913193217801651,0.0487093339772989,0.023516816155765966,3.304357188721181e-11,Low-low,0.06343050856322906,0,1,1970s
BD27_1,54.827876675882955,BD27,462500.0084153306,6287499.80222181,8.15834354885979,143.795057234824,0.156903662508531,0.0791037284559225,0.914768488697125,0,0.00612778284695296,0,-0.025141549093432358,3.895752663924233e-14,High-low,0.06343050856322906,0,1,1970s
DC03_1,43.116353749243764,DC03,552499.7615257066,6317499.840557125,8.51245919434617,120.461101401798,0.595750582027171,0.502672092222155,0.379980435614789,0.0658688685241041,0,0.0514786036389525,0.17482412062301228,1.6658640290998892e-9,Low-low,0.06343050856322906,0,1,1970s
DC04_1,65.16296886701736,DC04,552499.7262227507,6322499.847153073,8.56946177665223,123.044801467124,0.687524194261282,0.485342397467919,0.17697218561675,0,0,0.171628610780197,-0.19004870785175285,5.70947112653625e-9,High-low,0.06343050856322906,0,1,1970s
DC05_1,48.52800526661009,DC05,552499.6892463007,6327499.779825433,8.60996316424726,123.343861456128,0.751514064979997,0.32604250897733,0.100918438367066,0.237458003148819,0,0.265467623725709,0.08390443074867883,4.4350868199717685e-8,Low-low,0.06343050856322906,0,1,1970s
DC10_1,53.15756109144478,DC10,557499.8206087413,6302499.8354761265,8.346234410269,123.399435350955,0.0441031207320077,0,0.977439461747766,0,0.0225605382522345,0,0.00952709309328505,3.452048498021297e-11,Low-low,0.06343050856322906,0,1,1970s
DC11_1,70.52925117697141,DC11,557499.7664055785,6307499.841569215,8.42755624543722,125.181628135466,0.291523834410337,9.47033031118674e-4,0.828570288872974,0.0243546682994154,0.146128009796492,0,-0.28753657609805466,8.100295050968437e-11,High-low,0.06343050856322906,0,1,1970s
DC12_1,42.68162783925574,DC12,557499.7547180243,6312499.886004784,8.36330278257144,129.085814624699,0.201080533097065,0.037895649574521,0.89141900484769,0,0.021976008977602,0.048709336600187,0.17758217517135846,2.305822671321666e-9,Low-low,0.06343050856322906,0,1,1970s
DC13_1,37.02442399664777,DC13,557499.7253695964,6317499.856604637,8.45801033873002,124.167357563191,0.587189048200389,0.343430456288214,0.536053536240315,0,0.0663954156325999,0.0541205918388709,0.2569530905750722,2.999258716422901e-8,Low-low,0.06343050856322906,0,1,1970s
DC14_1,49.22722622393066,DC14,557499.73675981,6322499.865488209,8.5116055618038,123.879169177033,0.238920579310338,0.867014956038872,0,0,0,6.77411834600117e-4,0.06989652348422934,7.259089970229197e-8,Low-low,0.06343050856322906,0,1,1970s
DC15_1,54.72262774551837,DC15,557499.7273178204,6327499.9117859565,8.5641390244729,123.158953710608,0.640639007513268,0.560240397188507,0.114453989008273,0.0902179869711229,0.0487093366020738,0,-0.015920092066323395,1.3059061892472757e-7,High-low,0.06343050856322906,0,1,1970s
BD28_1,58.04962780770294,BD28,462500.04522956035,6292499.758577253,8.22861053472078,137.057999950213,0.140264354023409,0.0758917319972467,0.924108268002753,0,0,0,-0.10029103881998871,5.081443356139178e-14,High-low,0.06343050856322906,0,1,1970s
DC16_1,44.94090006460996,DC16,557499.6978451451,6332499.884155993,8.54190318295452,124.86477221685,0.557272370313509,0.246277811479469,0.608271553877442,0.00720068621360875,0.106694593916605,0.0243546682994594,0.13936719075001794,3.7014987160963563e-7,Low-low,0.06343050856322906,0,1,1970s
DC17_1,46.679104776704605,DC17,557499.7080623058,6337499.783408084,8.54107451900482,122.304040478448,0.280510790695686,0.168722767682177,0.831277232317823,0,0,0,0.11450489015550439,5.948756517529045e-7,Low-low,0.06343050856322906,0,1,1970s
DC18_1,53.89506356811818,DC18,557499.693518839,6342499.831295908,8.5424624377975409,122.12261130906,0.133790833750698,0.0720927867812335,0.927907213218766,0,0,0,-0.0030900347331426093,1.7877623575868383e-7,High-low,0.06343050856322906,0,1,1970s
DC19_1,54.17614178185614,DC19,557499.6565704292,6347499.805162802,8.47489595648069,124.519976760159,0.4922282818556,0.562336659135696,0.437663340864304,0,0,0,-0.00848617923819726,1.440683301360882e-7,High-low,0.06343050856322906,0,1,1970s
DC20_1,41.93004515272562,DC20,562499.7978840575,6302499.938668321,8.46183032506275,120.091188018759,0.0475230349358651,0.0243546672865722,0.975645332713428,0,0,0,0.18286921901219624,2.465628429965477e-9,Low-low,0.06343050856322906,0,1,1970s
DC21_1,47.94068890569161,DC21,562499.7828758188,6307499.956366545,8.47067365216683,121.886462410196,0.0475230349327562,0.024354667284938,0.975645332715062,0,0,0,0.09063378560084119,5.019498170579545e-9,Low-low,0.06343050856322906,0,1,1970s
DC22_1,42.57998846412048,DC22,562499.7944753097,6312499.901183143,8.41653855771675,122.749874301037,0.0259806571545396,0,0.986836390815981,0,0.0131636091840197,0,0.17303207730886624,1.6712334366228937e-8,Low-low,0.06343050856322906,0,1,1970s
DC23_1,71.3608670407537,DC23,562499.7692934149,6317499.883481737,8.5057902538065,120.666648188196,0.510105517069275,0.266080575824566,0.640617116069952,0,0.0933023081054822,0,-0.26170787939366064,2.0398458394172083e-7,High-low,0.06343050856322906,0,1,1970s
DC24_1,41.26767740171656,DC24,562499.7065775642,6322499.903231546,8.5827452509801,118.708175471084,0.598337986912993,0.540410521774826,0.315846059832153,0,0,0.00722216705881737,0.20005534408472656,4.0527306532027166e-8,Low-low,0.06343050856322906,0,1,1970s
DC25_1,49.02525024894309,DC25,562499.7284663095,6327499.850920295,8.58901035135706,121.908223903338,0.596401036919398,0.118274730977216,0.575612392508328,0,0,0.0658418347816224,0.07203368786561477,4.543371232409005e-7,Low-low,0.06343050856322906,0,1,1970s
BD29_1,43.23723051249929,BD29,462500.0292985126,6297499.752303558,8.33839478362866,134.977495713681,0.307185699609043,0.17128546995562,0.814414574679007,0,0.0142999553653733,0,0.24927957366623854,3.7800060620348865e-14,Low-low,0.06343050856322906,0,1,1970s
DC26_1,71.85346055835626,DC26,562499.7110273131,6332499.835998577,8.38451171000104,129.868584087778,0.647233567500237,0.134613045531338,0.168377523535244,0,0.526526759938195,0.170482670995223,-0.29302635164428953,3.769902150715112e-7,High-low,0.06343050856322906,0,1,1970s
DC27_1,54.294671520439344,DC27,562499.653506505,6337499.858435164,8.50333940167781,120.756128358638,0,0,1,0,0,0,-0.009905395847906551,1.969958537516561e-7,High-low,0.06343050856322906,0,1,1970s
DC28_1,63.019013792376676,DC28,562499.677609729,6342499.808717862,8.48733642448124,124.088328390328,0,0,1,0,0,0,-0.17063881332191988,1.0510720735686026e-7,High-low,0.06343050856322906,0,1,1970s
DC30_1,41.51597059533896,DC30,567499.8116184272,6302499.909548791,8.4568581309054,122.884020408497,0.297027663109559,0.129791089625328,0.827772005324223,0.02435466765615,0.0180822373942991,0,0.17699667660703372,6.054852293861143e-8,Low-low,0.06343050856322906,0,1,1970s
DC31_1,44.127495570070984,DC31,567499.7755507686,6307499.948179211,8.5102094736353,120.52503238728,0.294273174830978,0.179276735199158,0.820723264800842,0,0,0,0.14277950945592913,6.199948529252067e-8,Low-low,0.06343050856322906,0,1,1970s
DC32_1,55.405364251440155,DC32,567499.8096190846,6312499.914980982,8.5623719304985,119.493741014763,0.0695339641538593,0.03606787358163,0.96393212641837,0,0,0,-0.025221979965017367,1.2335640443915497e-7,High-low,0.06343050856322906,0,1,1970s
DC33_1,60.40435147109654,DC33,567499.7285674406,6317499.918270218,8.53545147626108,120.356386368497,0.326050734426239,0.158769467638823,0.804612087411644,0,0,0,-0.10063581844837843,2.240645335306084e-7,High-low,0.06343050856322906,0,1,1970s
DC34_1,37.71068723609087,DC34,567499.7138947316,6322499.9609747855,8.60238101941146,121.136109548539,0.675000686846381,0.0460211691596311,0.376289806424202,0,0,0.170482673582443,0.24842515545715185,2.020014124816047e-7,Low-low,0.06343050856322906,0,1,1970s
DC35_1,39.06026932118189,DC35,567499.7056084871,6327499.930768742,8.52460849537671,126.25522923744,0.532339877785416,0.311892854388307,0.605702043543056,0,0.0336957667563072,0.0487093353123295,0.22119896106369946,1.1650101176257914e-6,Low-low,0.06343050856322906,0,1,1970s
DC36_1,41.91996999415587,DC36,567499.7009201018,6332499.938928539,8.51378978195898,121.422342127927,0.137514834716737,0.0742740521865837,0.925725947813416,0,0,0,0.18764169938513445,8.745623600108063e-7,Low-low,0.06343050856322906,0,1,1970s
DC37_1,42.10747477119141,DC37,567499.6402083595,6337499.873123914,8.48175734997646,122.502444005109,0.285949287805704,0.172852699694545,0.827147300305455,0,0,0,0.19530370301824287,6.348645233506676e-7,Low-low,0.06343050856322906,0,1,1970s
DC39_1,35.60509393895092,DC39,567499.6437902323,6347499.858365299,8.32273073095392,125.888671013656,0.0629371877552967,0.0325265717472793,0.967473428252721,0,0,0,0.3189369591992179,1.5962901673836467e-6,Low-low,0.06343050856322906,0,1,1970s
DC40_1,66.51988549818836,DC40,572499.8148650045,6302499.969526697,8.5757774144571,118.501785568546,0.685199574497028,0.00557344740940445,0.101169671883127,0.348922577888598,0.106685325565464,0.413294308883082,-0.17739706898066707,5.899987498105907e-7,High-low,0.06343050856322906,0,1,1970s
DC41_1,56.40720605047949,DC41,572499.821296516,6307499.929013042,8.58112706256568,118.773735556521,0.65568686768864,0.0318614528658996,0.172300339908226,0.35199429046688,0.013879578337469,0.429964338421525,-0.03984454191597326,1.5658383717583037e-7,High-low,0.06343050856322906,0,1,1970s
DC42_1,64.5533843463598,DC42,572499.8176624437,6312499.927039073,8.57227279164079,121.631967050243,0.712050109702856,0.120845086017097,0.449205247079126,0.0491755961272978,0.167114754389432,0.200779810725542,-0.15952855172730265,4.34620338389398e-7,High-low,0.06343050856322906,0,1,1970s
DC43_1,40.31132961888504,DC43,572499.74222273,6317499.962513002,8.59009939765607,120.832649578375,0.741137581815268,0.147056266002084,0.387282080725517,0,0.00242502644039459,0.126623394728781,0.19680066469716967,7.77764571802186e-7,Low-low,0.06343050856322906,0,1,1970s
DC45_1,36.46743083503552,DC45,572499.6797881541,6327499.928359153,8.50085831187654,123.59190125726,0.199442568526814,0.0954838392976613,0.889502591706266,0,0.015013568996072,0,0.26592912425106174,1.1665449050660433e-6,Low-low,0.06343050856322906,0,1,1970s
BD31_1,44.691541501516376,BD31,467500.0543298067,6257499.600372754,8.30752583789895,141.770392841805,0.495589795438939,0,0.365681246668798,0,0.608284169479602,0.0260345838516002,0.19280942156514214,4.551139381611877e-17,Low-low,0.06343050856322906,0,1,1970s
DC48_1,40.651312810971255,DC48,572499.603288505,6342499.944623605,8.26479885494516,129.172981416456,0.396325207662336,0,0.727678273378976,0,0.272321726621023,0,0.24301582235740485,2.4986326549736713e-7,Low-low,0.06343050856322906,0,1,1970s
DC49_1,41.07622250586605,DC49,572499.6280012622,6347499.879714389,8.19713963378508,128.109509327068,0.531422698134181,0.0163438086644951,0.418058043043522,0,0.541243479923247,0.0243546683687351,0.2365639386174748,6.780376540311591e-7,Low-low,0.06343050856322906,0,1,1970s
DC50_1,41.49652105931603,DC50,577499.8267759397,6302500.006971771,8.56944885607148,121.291690820898,0.511991479072192,0,0,0.0243546668139943,0.412081452421421,0,0.1663658905097347,1.591655997805181e-6,Low-low,0.06343050856322906,0,1,1970s
DC51_1,35.85141487559272,DC51,577499.8137447787,6307500.007805302,8.57794552259099,121.548891170617,0.498798443876854,0,0,0.120308688851647,0.0398439638129213,0.162563953971297,0.2656093251262423,3.2514398329480337e-7,Low-low,0.06343050856322906,0,1,1970s
DC52_1,20.133628757120363,DC52,577499.834045176,6312500.04834203,8.56982384575485,121.511361093791,0.74794252507505,0.0234264110423625,0.0706389741537754,0.134228900517111,0.1912258960663,0.1443466094455,0.4976972620518497,5.75887989471469e-7,Low-low,0.06343050856322906,0,1,1970s
DC53_1,56.713774903710174,DC53,577499.7670313121,6317500.014979401,8.57249214501427,122.266824554035,0.810966822200948,0.122701589791784,0.176424228269703,0.0367115133746097,0.119348307780881,0.103550665409924,-0.045133320605918174,9.54816499746547e-7,High-low,0.06343050856322906,0,1,1970s
BD32_1,35.51008608310488,BD32,467500.06232946395,6262499.710226541,8.32243426888259,137.61517952963,0.354545594780667,0,0.789402677178916,0,0.113115383626075,0.09748193919501,0.40435300024339804,9.923017363056932e-18,Low-low,0.06343050856322906,0,1,1970s
DC56_1,39.335116270364,DC56,577499.6899038834,6332500.0401362395,8.51010320561743,122.766116742901,0.0108648407771283,0.00546225663612321,0.994537743363877,0,0,0,0.22035611722289203,6.8716537728369704e-6,Low-low,0.06343050856322906,0,1,1970s
DC57_1,47.51568266907663,DC57,577499.6237474973,6337499.940236413,8.31263781389278,130.447660608456,0.283926703855822,0.0919564105993425,0.838304070227088,0,0.0697395191735697,0,0.11568811715404145,1.5817100481634638e-7,Low-low,0.06343050856322906,0,1,1970s
DC58_1,47.47286329058343,DC58,577499.5821444269,6342499.991146208,8.26659740740062,121.806600396699,0.532353813311897,0,0.555634774804831,0,0.395655891569176,0.0487093336259935,0.11891892267857777,2.663200285685061e-7,Low-low,0.06343050856322906,0,1,1970s
DC59_1,40.71688779874274,DC59,577499.5701581707,6347499.85890772,8.43039491283232,114.69574787951,0.0926734688856821,0.0487093336250362,0.951290666374964,0,0,0,0.2402912510457984,1.7223286760629941e-6,Low-low,0.06343050856322906,0,1,1970s
DC64_1,26.237741882942725,DC64,582499.7765719168,6322500.023200316,8.53457045022031,122.791999235649,0.724824491106517,0.0239956424127688,0.0555724786562307,0.2092816849908,0.0586411523832738,0.250790010667791,0.41401717343550676,3.154820636213788e-6,Low-low,0.06343050856322906,0,1,1970s
DC65_1,44.57412510760016,DC65,582499.6844180265,6327500.009486454,8.53234340268414,122.033501485166,0.80962219166347,0.0343079647710262,0.186461497388489,0.220446489570641,0.211969851255877,0.153849930373998,0.13871047704857298,6.684890824436635e-6,Low-low,0.06343050856322906,0,1,1970s
DC69_1,46.68157728536819,DC69,582499.5463454451,6347499.907984794,8.45053070529186,120.879523710331,0.0926734758824292,0.048709337501001,0.951290662498999,0,0,0,0.1339545363172677,1.6524903946459953e-6,Low-low,0.06343050856322906,0,1,1970s
DC79_1,43.36483100012049,DC79,587499.5162126686,6347499.914135292,8.34932712291729,125.384947321686,0.597585896441511,0,0.518773191818918,0,0.175015867449014,0.306210940732068,0.20366274430730688,1.3533556397877815e-6,Low-low,0.06343050856322906,0,1,1970s
DC89_1,42.87522098568666,DC89,592499.4952561076,6347499.988268283,8.46489618589696,118.396159617487,0.751730716132352,0.0748239139090567,0.0816870550954655,0.368839838474432,0.0585977515610296,0.13777612555872,0.2212943017608842,9.881256421887492e-7,Low-low,0.06343050856322906,0,1,1970s
DD00_1,44.86968907879884,DD00,552499.8856748668,6252499.714341889,8.3851823831118,123.250714262156,0.174598270585011,0.096638047521219,0.903361952478781,0,0,0,0.09996597079769876,8.76424869433683e-8,Low-low,0.06343050856322906,0,1,1970s
DD01_1,68.50524677406274,DD01,552499.8788040339,6257499.789576381,8.41928155974017,122.0992445783,0.553705507264093,0,0.613741079953564,0,0.240367082832966,0.0484731692623207,-0.18135255966537658,1.1505377215927287e-8,High-low,0.06343050856322906,0,1,1970s
DD02_1,50.27953878145275,DD02,552499.8180619746,6262499.790504193,8.46135115164612,118.888589203113,0.307361802972544,0.0686381381817638,0.825799207116789,0.0228142136328241,0.00944827539284246,0.0733001656757803,0.04533519436396904,1.0959898225031375e-9,Low-low,0.06343050856322906,0,1,1970s
DD03_1,49.11939345451945,DD03,552499.8245235039,6267499.829924205,8.46227557702616,123.065306875162,0.226587517788169,0.114492836949274,0.87184704721324,0,0.013660115837487,0,0.06335377639044498,2.1611543516967737e-10,Low-low,0.06343050856322906,0,1,1970s
DD04_1,47.667699415084655,DD04,552499.8372124677,6272499.79574306,8.42261505027184,124.688186634535,0.667183949859163,0.0773939237600525,0.427761265766845,0,0,0.348716808544875,0.09459525768884851,9.766150539276972e-13,Low-low,0.06343050856322906,0,1,1970s
DD05_1,66.68599709807656,DD05,552499.7926802624,6277499.7984718,8.40176840278009,124.758067172516,0.703227942067875,0.226146028216803,0.454584742815171,0,0.0487093339788976,0.137379453224865,-0.20951384508137233,4.0217290479157133e-13,High-low,0.06343050856322906,0,1,1970s
DD06_1,46.797805350373885,DD06,552499.8129379287,6282499.83961058,8.26662372439989,130.943506108042,0.205885748068987,0.0816129170564165,0.886824320673747,0,0,0.0315627622698364,0.10511235910133904,1.7432321141799017e-11,Low-low,0.06343050856322906,0,1,1970s
DD07_1,43.14344332981768,DD07,552499.8372333928,6287499.807062139,8.21335762575828,127.515263744774,0.0323557813270927,0.0164484419046366,0.983551558095363,0,0,0,0.16135490974704106,3.1755858859803493e-11,Low-low,0.06343050856322906,0,1,1970s
DD08_1,58.58261444033941,DD08,552499.8023283664,6292499.811338297,8.19623423377442,126.751002588189,0.585409207873965,0.0794297726849815,0.357081769198941,0.0228142136332796,0.529267137666199,0.011407106816599,-0.07948992962184158,5.254570257618736e-12,High-low,0.06343050856322906,0,1,1970s
DD09_1,75.75872835703649,DD09,552499.8297948928,6297499.853941188,8.18441166607455,128.13106177464,0.182930630524498,0,0,0.101835857041658,0.898164142958342,0,-0.3847126758704147,1.0082922142422433e-12,High-low,0.06343050856322906,0,1,1970s
DD10_1,53.26812652659122,DD10,557499.856180533,6252499.733037651,8.46794847779085,118.170027545953,0.471836634450634,0.166570143432978,0.700420716337422,0,0.0443363800765028,0.088672760153098,0.005081845958988453,2.6321040453481715e-7,Low-low,0.06343050856322906,0,1,1970s
DD11_1,77.17257040464558,DD11,557499.8762522964,6257499.80687196,8.47933554724765,121.573980336313,0.276124623950019,0.108885319266843,0.842405344134432,0,0.0487093365987257,0,-0.27818635810271725,9.717143306188493e-8,High-low,0.06343050856322906,0,1,1970s
BD35_1,42.02722825763121,BD35,467500.0749060298,6277499.704398919,8.44353404099895,137.606725693294,0.584092960613199,0,0.427618835760579,0,0,0.0438111254833878,0.2618835594923188,3.5516529767643625e-16,Low-low,0.06343050856322906,0,1,1970s
DD12_1,66.67696356862886,DD12,557499.8255147779,6262499.806363893,8.42271638227431,124.59099134059,0.0506791501392964,1.18082362608353e-4,0.973986795899956,0.0258951217374356,0,0,-0.17168836739599794,3.259518469339629e-9,High-low,0.06343050856322906,0,1,1970s
DD13_1,42.86998838534929,DD13,557499.8249050891,6267499.844455846,8.3852604496422,126.115841827231,0.0475230368656434,0.024354668300867,0.975645331699133,0,0,0,0.14789862359595599,9.974193287669528e-10,Low-low,0.06343050856322906,0,1,1970s
DD14_1,43.39970132831648,DD14,557499.8135712934,6272499.808981645,8.37216619136184,125.251020290898,0.0905985236322778,0.00466360379354266,0.952658558638894,0,0,0.0426778375675628,0.14488380503981063,4.3803987300921613e-10,Low-low,0.06343050856322906,0,1,1970s
DD16_1,65.7151358700921,DD16,557499.812499,6282499.851962599,8.38974821382138,122.18875053447,0.554420102097513,0.0487093365987598,0.634124563047322,0.0487093365987598,0.182651499289432,0.0139380365939358,-0.17030836143090688,9.091316823285656e-10,High-low,0.06343050856322906,0,1,1970s
DD17_1,62.48815620410671,DD17,557499.8226555676,6287499.819056403,8.37977191072373,118.906960061085,0.036642274584251,0.0186696947958975,0.981330305204103,0,0,0,-0.12900412456595006,5.300738819739282e-10,High-low,0.06343050856322906,0,1,1970s
DD18_1,67.73746179148021,DD18,557499.815944289,6292499.935076535,8.38552089176138,121.138188419477,0.691232948350217,0.0955968515853629,0.312003821051875,0.0989591266412973,0.434799052766565,0.0586411479548999,-0.21679076055859672,1.9245277665154258e-10,High-low,0.06343050856322906,0,1,1970s
DD19_1,62.80088384881153,DD19,557499.7962017705,6297499.866076322,8.3186301448087,122.710731681076,0.537623895308925,0.0487093365991107,0.292696243572204,0,0.609885083229574,0,-0.14428277030935097,1.8285214057804055e-10,High-low,0.06343050856322906,0,1,1970s
DD20_1,51.18311696810051,DD20,562499.8979436193,6252499.742285932,8.3556115184196,122.758441730859,0.186958855391761,0.104373190615045,0.895626809384955,0,0,0,0.026429077631665177,3.7250595378498686e-6,Low-low,0.06343050856322906,0,1,1970s
DD21_1,54.33969036650624,DD21,562499.8222470335,6257499.8229469415,8.51118754742592,120.58612128699,0.455906172817866,0.686884844692012,0.264405820738412,0.0487093345695759,0,0,-0.007193321618278457,3.787087539389866e-7,High-low,0.06343050856322906,0,1,1970s
BD36_1,59.792193666621934,BD36,467500.0370856172,6282499.739297631,8.4212198011527,134.81560612184,0.643516088922241,0.0243546680370046,0.288134232458349,0,0.0723354132674092,0.109577173170116,-0.13739596689209402,1.1394926162043782e-15,High-low,0.06343050856322906,0,1,1970s
DD22_1,38.144244712300335,DD22,562499.8437607648,6262499.831936724,8.37170180364281,126.375667106003,0.511556724688871,0.299914101816668,0.627021896328679,0,0,0.0730640018546528,0.20255631407667665,1.2708541806901424e-8,Low-low,0.06343050856322906,0,1,1970s
DD24_1,35.19916875574019,DD24,562499.8019624483,6272499.851935544,8.32233548448327,124.897174907648,0.445353175201657,0.00598178287895449,0.717327756613735,0,0.108659349377215,0.168031111130096,0.2424024675996648,1.4173948856688337e-8,Low-low,0.06343050856322906,0,1,1970s
DD26_1,69.33002999826022,DD26,562499.825335824,6282499.914256911,8.53777780315118,117.538503274808,0.679315216466755,0.161859616354847,0.018250388646311,0.0160162277838455,0.336821496576767,0.0190319740197306,-0.20640489369159395,3.06199106191306e-8,High-low,0.06343050856322906,0,1,1970s
DD27_1,39.55753245600191,DD27,562499.8219761638,6287499.891081318,8.44171218165558,123.686374947207,0.537169668526253,0.0780805933532552,0.636367675599551,0,0.21693797955546,0.0686137514917336,0.1961214064683816,9.535682905542727e-9,Low-low,0.06343050856322906,0,1,1970s
DD28_1,53.926181504741585,DD28,562499.7860176418,6292499.905539777,8.3961041130646,124.130688935557,0.536941026893626,0.0821112500295425,0.640698478315099,0,0.199369370748871,0.0778209009064878,-0.0031087904891429997,9.777165197678276e-10,High-low,0.06343050856322906,0,1,1970s
DD29_1,65.84619906501224,DD29,562499.8388001381,6297499.959425464,8.40065095509145,120.053872872708,0.544622063528821,0.166876207860103,0.617164290380971,0,0.215959501758926,0,-0.18226961116566417,3.929634010409667e-9,High-low,0.06343050856322906,0,1,1970s
DD30_1,60.867922027267234,DD30,567499.9045343413,6252499.740139163,8.44073885472618,116.460963358885,0.27367688527243,0.16360505746402,0.83639494253598,0,0,0,-0.07239234774210802,1.496462054277744e-5,High-low,0.06343050856322906,0,1,1970s
DD31_1,53.9427684341678,DD31,567499.8570273767,6257499.839340627,8.52991156754787,117.243540619617,0.58961607201592,0.537574694463102,0.316297299610684,0.146128005926213,0,0,-0.0023251639266318935,9.246656001528468e-6,High-low,0.06343050856322906,0,1,1970s
BD37_1,66.21271216958081,BD37,467500.0506595336,6287499.810571126,8.37244803913861,129.82361136374,0.725852878723522,0.0455922235524419,0.46821400194159,0.0487093360746787,0.123914062625918,0.100459447788187,-0.2748027100565577,2.8539620037702606e-14,High-low,0.06343050856322906,0,1,1970s
DD35_1,43.08256977859022,DD35,567499.839200209,6277499.844712948,8.45235707878966,117.193293550062,0.451191965631708,0,0.696160697606891,0,0.246410667330744,0.0574286350623645,0.12767564122479752,6.266550503799243e-7,Low-low,0.06343050856322906,0,1,1970s
DD37_1,56.79125116832688,DD37,567499.854039139,6287499.911641263,8.48970735337206,122.239217302701,0.802631030939305,0.141562776020391,0.336087010240055,0.109596004446868,0.181005204928908,0.0771115539012262,-0.03992425476965604,1.8954162686134485e-7,High-low,0.06343050856322906,0,1,1970s
DD38_1,46.5960861608142,DD38,567499.8490636005,6292499.946900631,8.50555032606686,120.987938444968,0.53055515903541,0.0094020141336381,0.617604941174283,0,0.280580713619743,0.0924123310723364,0.0971373487745934,8.795615063732703e-8,Low-low,0.06343050856322906,0,1,1970s
DD39_1,49.28215796302381,DD39,567499.7951241602,6297499.908455915,8.43758753462475,123.78105894808,0.645261574404862,0.232175641510817,0.438938419982606,0,0.328885938506577,0,0.06224408048558134,7.904895840399054e-8,Low-low,0.06343050856322906,0,1,1970s
DD40_1,39.001490705988445,DD40,572499.8910228461,6252499.837507532,8.44658000050086,119.77337611405,0.0638568746588952,0.0330186698908055,0.966981330109194,0,0,0,0.12594912380656212,3.720658535718854e-4,Low-low,0.06343050856322906,0,1,1970s
DD41_1,50.47970263291566,DD41,572499.874319164,6257499.853998432,8.50262148742713,119.438165338271,0.374718614970313,0.235473393676888,0.754838258176978,0,0.00121251322034703,0.00606256610172573,0.032061111885125324,5.141520246064278e-5,Low-low,0.06343050856322906,0,1,1970s
BD38_1,35.806320571769284,BD38,467500.0539126969,6292499.807359152,8.3696317933182,128.73270751911,0.529684055482819,0,0.604265460072931,0,0.0379458668829788,0,0.38882736204838514,1.8725943759237327e-13,Low-low,0.06343050856322906,0,1,1970s
DD42_1,46.468292101198536,DD42,572499.8594056569,6262499.798046281,8.43243944767483,124.612049243857,0.429886743183077,0.0978913064637432,0.740441600792497,0,0.0852413392905464,0.0681617502438267,0.07651583671590644,1.764518146514589e-5,Low-low,0.06343050856322906,0,1,1970s
DD43_1,53.3382023390179,DD43,572499.8414943474,6267499.892215765,8.45502767854613,117.056173606424,0.345506525278925,0.0632502727236696,0.801403393053954,0,0.0730640051103729,0.0535593896218058,0.0038717112622221068,3.9892192128995246e-5,Low-low,0.06343050856322906,0,1,1970s
DD46_1,44.03890696892225,DD46,572499.840314927,6282499.96321855,8.49033057457872,119.877122736559,0.773534382954477,0.00910016013885948,0.161668713781714,0.190209178507853,0.287830662509134,0.121314763123616,0.10697283277145289,1.221969323205862e-5,Low-low,0.06343050856322906,0,1,1970s
DD47_1,55.64591613415093,DD47,572499.8119906547,6287499.989774233,8.58958673694237,118.637868406552,0.767789655888181,0.12368558192166,0.17773312406165,0.0156135221981437,0.328135875371516,0.0924059917523932,-0.022651003761409032,5.1162315311161735e-6,High-low,0.06343050856322906,0,1,1970s
