response,atlas,period,bandwidth,bandwidth_value,model_id,model_type,predictor,model_label,survey,site,X,Y,observed,fitted,residual,coefficient,local_se,local_t,abs_local_t,local_r2,supported,direction
richness,2,1990s,fixed_100km,100000,intercept_only,intercept_only,NA,Intercept only,CE67_2,CE67,532500.0416984205,6237499.664132946,58.56497949325301,60.5757972889732,-2.010817795720186,60.5757972889732,0.5253816068018483,115.29866387541774,115.29866387541774,0.08658931776426992,FALSE,Not supported
richness,2,1990s,fixed_100km,100000,intercept_only,intercept_only,NA,Intercept only,CE68_2,CE68,532500.0148175734,6242499.735220286,54.43049761978491,60.58070900238852,-6.150211382603608,60.58070900238852,0.5251347595853358,115.36221492979267,115.36221492979267,0.08647485998544568,FALSE,Not supported
richness,2,1990s,fixed_100km,100000,intercept_only,intercept_only,NA,Intercept only,CE69_2,CE69,532499.9412093535,6247499.731587012,67.31460461225504,60.594101406638835,6.720503205616204,60.594101406638835,0.5251803741188289,115.3776957265517,115.3776957265517,0.08551710296373377,FALSE,Not supported
richness,2,1990s,fixed_100km,100000,intercept_only,intercept_only,NA,Intercept only,CE70_2,CE70,537500.0308170322,6202499.79289711,61.31283961880318,60.65419335859451,0.6586462602086698,60.65419335859451,0.5356614010391537,113.2323390129076,113.2323390129076,0.0688023085594801,FALSE,Not supported
richness,2,1990s,fixed_100km,100000,intercept_only,intercept_only,NA,Intercept only,CE71_2,CE71,537500.0835327087,6207499.784787841,41.93103289142878,60.75035573819789,-18.81932284676911,60.75035573819789,0.534604988173293,113.63596876598085,113.63596876598085,0.07186638616305527,FALSE,Not supported
richness,2,1990s,fixed_100km,100000,intercept_only,intercept_only,NA,Intercept only,CE72_2,CE72,537500.0755039781,6212499.702100726,75.56669534473306,60.834537769560676,14.732157575172387,60.834537769560676,0.5337034023268351,113.98566601662051,113.98566601662051,0.07461175852481922,FALSE,Not supported
richness,2,1990s,fixed_100km,100000,intercept_only,intercept_only,NA,Intercept only,CE73_2,CE73,537500.067701568,6217499.65664748,53.29723315729068,60.90293441827514,-7.6057012609844605,60.90293441827514,0.5329055353259226,114.28467219997478,114.28467219997478,0.07699238548163115,FALSE,Not supported
richness,2,1990s,fixed_100km,100000,intercept_only,intercept_only,NA,Intercept only,CE74_2,CE74,537500.0596364432,6222499.648403606,76.72224277249009,60.950521177496,15.77172159499409,60.950521177496,0.5322128698634383,114.52282466062016,114.52282466062016,0.07904300304788518,FALSE,Not supported
richness,2,1990s,fixed_100km,100000,intercept_only,intercept_only,NA,Intercept only,CE75_2,CE75,537500.0508192427,6227499.677344484,75.8713116646336,60.97570873365658,14.895602930977013,60.97570873365658,0.5316767114977656,114.68568664947595,114.68568664947595,0.08090306120202947,FALSE,Not supported
richness,2,1990s,fixed_100km,100000,intercept_only,intercept_only,NA,Intercept only,CE76_2,CE76,537500.0417347807,6232499.63214553,48.584341000880045,60.98630326984868,-12.401962268968639,60.98630326984868,0.5313128276486193,114.78417251800596,114.78417251800596,0.08243797764864326,FALSE,Not supported
richness,2,1990s,fixed_100km,100000,intercept_only,intercept_only,NA,Intercept only,CE77_2,CE77,537500.0299457153,6237499.735380851,65.23079916999393,60.99368831892095,4.237110851072977,60.99368831892095,0.5310834077598401,114.84766314993361,114.84766314993361,0.08334372028203157,FALSE,Not supported
richness,2,1990s,fixed_100km,100000,intercept_only,intercept_only,NA,Intercept only,CE78_2,CE78,537499.9560459278,6242499.652580182,81.10209128678552,61.001879688333744,20.10021159845178,61.001879688333744,0.5309581303168788,114.89018852000153,114.89018852000153,0.08347535946155983,FALSE,Not supported
richness,2,1990s,fixed_100km,100000,intercept_only,intercept_only,NA,Intercept only,CE79_2,CE79,537499.9403775054,6247499.718706845,34.5739128032072,61.0152500110799,-26.4413372078727,61.0152500110799,0.5310294807258975,114.89992971327001,114.89992971327001,0.08280824311383482,FALSE,Not supported
richness,2,1990s,fixed_100km,100000,intercept_only,intercept_only,NA,Intercept only,CE80_2,CE80,542500.0765360219,6202499.722907818,65.7927446533802,61.00550935753512,4.787235295845079,61.00550935753512,0.5412348736647942,112.71540753546857,112.71540753546857,0.06450090292904057,FALSE,Not supported
richness,2,1990s,fixed_100km,100000,intercept_only,intercept_only,NA,Intercept only,CE81_2,CE81,542500.0725898192,6207499.792100813,59.248248429904926,61.118272000356,-1.8700235704510746,61.118272000356,0.5404706522817008,113.08342412734801,113.08342412734801,0.06782544156160279,FALSE,Not supported
richness,2,1990s,fixed_100km,100000,intercept_only,intercept_only,NA,Intercept only,CE82_2,CE82,542500.0549823554,6212499.675981395,89.92455069184952,61.21624002607508,28.70831066577444,61.21624002607508,0.5398895911306119,113.38659057656372,113.38659057656372,0.07084353150491417,FALSE,Not supported
richness,2,1990s,fixed_100km,100000,intercept_only,intercept_only,NA,Intercept only,CE83_2,CE83,542500.0821386847,6217499.709024412,67.90400159679692,61.29488083542518,6.609120761371734,61.29488083542518,0.5393906423542698,113.63727143632374,113.63727143632374,0.07351946714104106,FALSE,Not supported
richness,2,1990s,fixed_100km,100000,intercept_only,intercept_only,NA,Intercept only,CE84_2,CE84,542500.0312720044,6222499.667383468,74.86903728841317,61.35002114029734,13.519016148115824,61.35002114029734,0.5389779663647062,113.82658470083744,113.82658470083744,0.07584852043103314,FALSE,Not supported
richness,2,1990s,fixed_100km,100000,intercept_only,intercept_only,NA,Intercept only,CE85_2,CE85,542500.0251304065,6227499.663558211,71.71472044533203,61.37970750099102,10.335012944341017,61.37970750099102,0.538696361004306,113.94119571656135,113.94119571656135,0.07798223500813026,FALSE,Not supported
richness,2,1990s,fixed_100km,100000,intercept_only,intercept_only,NA,Intercept only,CE86_2,CE86,542500.0010096645,6232499.696908841,60.02034596698787,61.39249278924146,-1.3721468222535904,61.39249278924146,0.5385738588736969,113.99085153822674,113.99085153822674,0.07976852965652925,FALSE,Not supported
richness,2,1990s,fixed_100km,100000,intercept_only,intercept_only,NA,Intercept only,CE87_2,CE87,542499.9595191028,6237499.656109798,56.0490436841,61.4022024023988,-5.3531587182988005,61.4022024023988,0.5385627397354729,114.01123373770318,114.01123373770318,0.08089564062084176,FALSE,Not supported
richness,2,1990s,fixed_100km,100000,intercept_only,intercept_only,NA,Intercept only,CE88_2,CE88,542499.960902843,6242499.653049735,81.75455874326585,61.41524795588899,20.33931078737686,61.41524795588899,0.5386086072014938,114.02574547590454,114.02574547590454,0.08119338442473206,FALSE,Not supported
richness,2,1990s,fixed_100km,100000,intercept_only,intercept_only,NA,Intercept only,CE89_2,CE89,542499.9426731234,6247499.687087541,74.17570232890141,61.43149824011743,12.744204088783981,61.43149824011743,0.5387546828772106,114.02499169388841,114.02499169388841,0.08069068165169009,FALSE,Not supported
richness,2,1990s,fixed_100km,100000,intercept_only,intercept_only,NA,Intercept only,CE90_2,CE90,547500.0112863941,6202499.766809329,59.67080394201736,61.354898052046735,-1.6840941100293776,61.354898052046735,0.5478165078025785,111.99899451397647,111.99899451397647,0.06025467153889332,FALSE,Not supported
richness,2,1990s,fixed_100km,100000,intercept_only,intercept_only,NA,Intercept only,CE91_2,CE91,547500.0158636335,6207499.701018751,67.03543903031449,61.48143694396608,5.554002086348412,61.48143694396608,0.5474201340935095,112.31124526644449,112.31124526644449,0.0639776914739679,FALSE,Not supported
richness,2,1990s,fixed_100km,100000,intercept_only,intercept_only,NA,Intercept only,CE92_2,CE92,547500.0503056952,6212499.673195112,70.43794128255615,61.59143928900833,8.846501993547825,61.59143928900833,0.5472553787212382,112.54606475120983,112.54606475120983,0.06744478634118489,FALSE,Not supported
richness,2,1990s,fixed_100km,100000,intercept_only,intercept_only,NA,Intercept only,CE93_2,CE93,547500.0516845292,6217499.682626755,76.85528962196966,61.67904395385886,15.176245668110802,61.67904395385886,0.5471905762960925,112.71949230442058,112.71949230442058,0.0705612068932995,FALSE,Not supported
richness,2,1990s,fixed_100km,100000,intercept_only,intercept_only,NA,Intercept only,CE94_2,CE94,547500.0194965032,6222499.7292875815,66.41957748653944,61.739077136782626,4.680500349756812,61.739077136782626,0.5471724010188636,112.8329517750187,112.8329517750187,0.07334641353141264,FALSE,Not supported
richness,2,1990s,fixed_100km,100000,intercept_only,intercept_only,NA,Intercept only,CE95_2,CE95,547500.0165332087,6227499.702541236,56.597791574385916,61.77259220849515,-5.174800634109232,61.77259220849515,0.5472538013457479,112.87741091352973,112.87741091352973,0.07583120229707445,FALSE,Not supported
richness,2,1990s,fixed_100km,100000,intercept_only,intercept_only,NA,Intercept only,CE96_2,CE96,547499.9788540612,6232499.712970672,56.89296009056121,61.78829266416933,-4.895332573608123,61.78829266416933,0.5474412246478739,112.86744564023819,112.86744564023819,0.07788201683450506,FALSE,Not supported
richness,2,1990s,fixed_100km,100000,intercept_only,intercept_only,NA,Intercept only,CE97_2,CE97,547499.9691090817,6237499.649938437,36.89455178513458,61.79944959676513,-24.904897811630548,61.79944959676513,0.5476725035026865,112.84015392688413,112.84015392688413,0.07927007878068627,FALSE,Not supported
richness,2,1990s,fixed_100km,100000,intercept_only,intercept_only,NA,Intercept only,CE98_2,CE98,547499.9234977771,6242499.624028113,50.811591259657526,61.816626494430565,-11.00503523477304,61.816626494430565,0.5478907946814454,112.82654699532227,112.82654699532227,0.0797331538785906,FALSE,Not supported
richness,2,1990s,fixed_100km,100000,intercept_only,intercept_only,NA,Intercept only,CE99_2,CE99,547499.9032871589,6247499.63590194,79.08969776139335,61.836855162161285,17.252842599232068,61.836855162161285,0.5480757053838349,112.8253899137072,112.8253899137072,0.07931451471655147,FALSE,Not supported
richness,2,1990s,fixed_100km,100000,intercept_only,intercept_only,NA,Intercept only,CF10_2,CF10,507500.04285710165,6152499.805047145,71.88283495696948,58.566308284047686,13.316526672921789,58.566308284047686,0.5622507563062225,104.16403646801022,104.16403646801022,0.06311902816254103,FALSE,Not supported
richness,2,1990s,fixed_100km,100000,intercept_only,intercept_only,NA,Intercept only,CF11_2,CF11,507500.05492596835,6157499.834451183,46.719900337822295,58.55607428801191,-11.836173950189611,58.55607428801191,0.556721436521533,105.18020404221862,105.18020404221862,0.06723222325824785,FALSE,Not supported
richness,2,1990s,fixed_100km,100000,intercept_only,intercept_only,NA,Intercept only,CF12_2,CF12,507500.04327710776,6162499.789395868,49.51592275145877,58.5460687070559,-9.030145955597135,58.5460687070559,0.5523466452122059,105.99515578584369,105.99515578584369,0.07160960747625324,FALSE,Not supported
richness,2,1990s,fixed_100km,100000,intercept_only,intercept_only,NA,Intercept only,CF13_2,CF13,507500.0706404502,6167499.781255058,74.98468185450808,58.54018990294526,16.444491951562824,58.54018990294526,0.5488361285973598,106.66242044333754,106.66242044333754,0.07604552789944964,FALSE,Not supported
richness,2,1990s,fixed_100km,100000,intercept_only,intercept_only,NA,Intercept only,CF14_2,CF14,507500.0739329783,6172499.809900087,61.209189268614786,58.54353153553077,2.665657733084018,58.54353153553077,0.5458966785799647,107.24287916134504,107.24287916134504,0.08025802010904466,FALSE,Not supported
richness,2,1990s,fixed_100km,100000,intercept_only,intercept_only,NA,Intercept only,CF15_2,CF15,507500.0533334287,6177499.764015607,65.83089842808906,58.560708157985374,7.270190270103683,58.560708157985374,0.5432451222819908,107.79794563454422,107.79794563454422,0.0839637911884523,FALSE,Not supported
richness,2,1990s,fixed_100km,100000,intercept_only,intercept_only,NA,Intercept only,CF16_2,CF16,507500.07135441876,6182499.754977835,55.86616461473638,58.58775220087229,-2.721587586135911,58.58775220087229,0.5407224075578588,108.35088648439861,108.35088648439861,0.08723633858317717,FALSE,Not supported
richness,2,1990s,fixed_100km,100000,intercept_only,intercept_only,NA,Intercept only,CF17_2,CF17,507500.0651289864,6187499.782657654,40.1745610155899,58.617991852600305,-18.443430837010403,58.617991852600305,0.5383272145359755,108.88914821653134,108.88914821653134,0.09014377761797067,FALSE,Not supported
richness,2,1990s,fixed_100km,100000,intercept_only,intercept_only,NA,Intercept only,CF18_2,CF18,507500.03483679594,6192499.735736998,42.98683171261424,58.6466909386862,-15.659859226071958,58.6466909386862,0.5360978679750777,109.39549370006557,109.39549370006557,0.09275497282583339,FALSE,Not supported
richness,2,1990s,fixed_100km,100000,intercept_only,intercept_only,NA,Intercept only,CF19_2,CF19,507500.0425821252,6197499.836890889,60.868255952144196,58.672007226659055,2.196248725485141,58.672007226659055,0.5340366076690569,109.86514104856677,109.86514104856677,0.09512309303362497,FALSE,Not supported
richness,2,1990s,fixed_100km,100000,intercept_only,intercept_only,NA,Intercept only,CF20_2,CF20,512500.0890358579,6152499.85022648,64.65469029548728,58.766686018264124,5.8880042772231604,58.766686018264124,0.5561702616126457,105.66312166326,105.66312166326,0.05858948199916322,FALSE,Not supported
richness,2,1990s,fixed_100km,100000,intercept_only,intercept_only,NA,Intercept only,CF21_2,CF21,512500.0804062962,6157499.787179069,68.66171775286593,58.765144238963245,9.89657351390268,58.765144238963245,0.5510035943375735,106.65110870939375,106.65110870939375,0.06251740708048778,FALSE,Not supported
richness,2,1990s,fixed_100km,100000,intercept_only,intercept_only,NA,Intercept only,CF22_2,CF22,512500.03149114567,6162499.872222402,60.981178215617014,58.76402646753809,2.2171517480789262,58.76402646753809,0.5470229468358426,107.4251579526018,107.4251579526018,0.06667658620883324,FALSE,Not supported
richness,2,1990s,fixed_100km,100000,intercept_only,intercept_only,NA,Intercept only,CF23_2,CF23,512500.06907642435,6167499.771820084,64.47015476807451,58.76535540050201,5.704799367572498,58.76535540050201,0.5439243749047186,108.03956967509716,108.03956967509716,0.07093209104833902,FALSE,Not supported
richness,2,1990s,fixed_100km,100000,intercept_only,intercept_only,NA,Intercept only,CF24_2,CF24,512500.06605251407,6172499.819464415,59.50093814726547,58.77482528056617,0.7261128666993031,58.77482528056617,0.5413648737814934,108.56785899317316,108.56785899317316,0.07503179708364964,FALSE,Not supported
richness,2,1990s,fixed_100km,100000,intercept_only,intercept_only,NA,Intercept only,CF25_2,CF25,512500.02303446684,6177499.792549392,56.35480924640244,58.79943754735274,-2.444628300950299,58.79943754735274,0.5390350730761798,109.0827674937635,109.0827674937635,0.07869865439984877,FALSE,Not supported
richness,2,1990s,fixed_100km,100000,intercept_only,intercept_only,NA,Intercept only,CF26_2,CF26,512500.0651124667,6182499.802702072,49.79143836508925,58.83674013325512,-9.04530176816587,58.83674013325512,0.5367610294892008,109.6144036187688,109.6144036187688,0.08189707354062845,FALSE,Not supported
richness,2,1990s,fixed_100km,100000,intercept_only,intercept_only,NA,Intercept only,CF27_2,CF27,512500.06655589637,6187499.849542149,53.775532124020756,58.879497809593815,-5.103965685573058,58.879497809593815,0.5345462067959638,110.14856538317578,110.14856538317578,0.08474865210248099,FALSE,Not supported
richness,2,1990s,fixed_100km,100000,intercept_only,intercept_only,NA,Intercept only,CF28_2,CF28,512500.0276656862,6192499.82175148,54.859460236578116,58.92244382206814,-4.062983585490024,58.92244382206814,0.5324301893700617,110.66698507795269,110.66698507795269,0.08736889826334503,FALSE,Not supported
richness,2,1990s,fixed_100km,100000,intercept_only,intercept_only,NA,Intercept only,CF29_2,CF29,512500.0730969767,6197499.830959868,77.76342104789865,58.96228539236667,18.80113565553198,58.96228539236667,0.5304379046832665,111.15775262624577,111.15775262624577,0.08974105429766485,FALSE,Not supported
